מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה
414,414,התחייבות להשקעה,ICG,ריק במקור,ריק במקור,ICGLV,6284,פנימי,GBP,2018-04-30 00:00:00,453.89735732511605,2015.712774145108,3.7849928837847,16.808774897599474,0.008338874026696742,2026-03-31 00:00:00
414,414,התחייבות להשקעה,KARTESIA,ריק במקור,ריק במקור,KASS,6923,פנימי,EUR,2019-05-17 00:00:00,167.5821999832418,650.3362434749664,51.087147925590784,198.25389495484015,0.3048482949304848,2029-05-17 00:00:00
414,414,התחייבות להשקעה,Kartesia Credit Opportunities VI SCS,ריק במקור,ריק במקור,KCO VI,9384,פנימי,EUR,2022-12-15 00:00:00,351.9226200000001,1365.7061114340004,239.43446437730822,929.17332590902,0.6803611099999999,2030-12-15 00:00:00
414,414,התחייבות להשקעה,KARTESIA,ריק במקור,ריק במקור,KCOIV SCS,5868,פנימי,EUR,2017-02-22 00:00:00,361.97755054203486,1404.7262803884746,9.864967035379623,38.2829775741977,0.027252980248657844,2026-02-22 00:00:00
414,414,התחייבות להשקעה,KARTESIA,ריק במקור,ריק במקור,KSO,6916,פנימי,EUR,2019-05-17 00:00:00,251.3733,975.50436531,10.28668802711868,39.91955022683946,0.0409219596,2027-05-17 00:00:00
414,414,התחייבות להשקעה,tikehau direct lending,ריק במקור,ריק במקור,MTDL,6743,פנימי,EUR,2018-12-31 00:00:00,453.22605990000005,1758.8343706539301,123.51981004246427,479.3433268317911,0.27253465978924013,2027-03-31 00:00:00
414,414,התחייבות להשקעה,PERMIRA,ריק במקור,ריק במקור,PCSIII LP,5449,פנימי,EUR,2016-12-31 00:00:00,301.64796000000007,1170.6052383720003,39.65792923683595,153.90052598938925,0.1314709015,2027-12-01 00:00:00
414,414,התחייבות להשקעה,PERMIRA,ריק במקור,ריק במקור,PCSIV,7163,פנימי,EUR,2019-02-11 00:00:00,402.1972792961548,1560.806981764588,54.65773054545,212.11025492772782,0.13589781273782114,2028-02-11 00:00:00
414,414,התחייבות להשקעה,ICG,ריק במקור,ריק במקור,ICG SDP IV,7540,פנימי,EUR,2020-01-30 00:00:00,916.1298671688431,3555.2251755221296,183.22596363020998,711.0449970597558,0.19999998929894222,2027-01-30 00:00:00
414,414,התחייבות להשקעה,ICG,ריק במקור,ריק במקור,SDPIII,5869,פנימי,EUR,2017-07-12 00:00:00,377.05994874313353,1463.2565430874783,86.01628899606325,333.8034127070227,0.22812364262707882,2026-01-12 00:00:00
414,414,התחייבות להשקעה - קרן בהנזלה,Arcmont,ריק במקור,ריק במקור,Arcmont SLFI,5214,פנימי,EUR,2016-06-10 00:00:00,351.9226210054932,1365.7061153360175,62.68965250803905,243.27973448794717,0.1781347624910435,NR
414,414,התחייבות להשקעה,Global Infrastructure Partners,ריק במקור,ריק במקור,Spectrum,7512,פנימי,USD,2019-02-20 00:00:00,502.7466000000001,1662.0802596000003,184.85397355712254,611.1272365798471,0.3676881625,2032-08-20 00:00:00
414,414,התחייבות להשקעה,Global Infrastructure Partners,ריק במקור,ריק במקור,Mayberry LP,7717,פנימי,USD,2020-05-22 00:00:00,95.9367,317.1667302,1.7284,5.7140904,0.018016045996995935,2032-08-20 00:00:00
