מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,תשואה לפדיון,שיעור ריבית,נחיתות חוזית,האם סווג כחוב בעייתי,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
162,2102,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2004-05-11 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-05 00:00:00,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,4340.685,3.306,105.33,15.115,ריק במקור,ריק במקור,שווי הוגן,0.013605632002534798,2.2152262874241103e-07
162,2102,CROSSLINX TRANSIT SOLUTIONS,549300N3TR1FPECQEH46,LEI,CRSLNX 4.555 06/51,CA22766TAB04,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2015-07-21 00:00:00,Baa3,Moodys,נייר ערך,CAD,14.19,2051-06-30 00:00:00,0.0613,0.04555,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,297260.93,2.3745,80.69,569.547,ריק במקור,ריק במקור,שווי הוגן,0.5126726358020303,8.347174901247368e-06
162,2102,Transed Partners General Partners,549300VSBVN6J3P7AF23,LEI,TRANSED PARTNERS 3.951 09/50 12/37,CA89366TAA57,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2016-02-08 00:00:00,BBB,DBRS,נייר ערך,CAD,9.66,2050-09-30 00:00:00,0.0502,0.03951,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,241987.185,2.3745,91.59,526.275,ריק במקור,ריק במקור,שווי הוגן,0.47372173219543506,7.712988517460294e-06
162,2144,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2004-05-11 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-05 00:00:00,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,856.608,3.306,105.33,2.983,ריק במקור,ריק במקור,שווי הוגן,0.0008664856816363712,9.199640153405565e-06
162,2144,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אג סדרה 6 ל.ס 4.9%,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25 00:00:00,0.0272,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,322995.481,1,164.64,531.78,ריק במקור,ריק במקור,שווי הוגן,0.15446857384531995,0.0016400216697210898
162,2144,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון  חברה לדלק ל.ס,IL0011015679,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2007-01-22 00:00:00,NR,NR,NR,ILS,0,2026-06-30 00:00:00,0,0.0535,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,2025-09-30 00:00:00,ריק במקור,80271.445,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0.0,0.0
162,2144,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז  סדרה א ל.ס 5.6%,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.58,2026-12-29 00:00:00,0.0283,0.056,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,30929.285,1,147.67,45.673,ריק במקור,ריק במקור,שווי הוגן,0.013266845637739853,0.00014085657550334975
162,2144,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אגח 8 רמ,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,9.45,2048-07-14 00:00:00,0.0277,0.041,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,680376.934,1,139.55,949.466,ריק במקור,ריק במקור,שווי הוגן,0.27579574059690204,0.0029281748367057884
162,2144,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,מתמ אגח א'  רמ,IL0011389991,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2016-08-16 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.22,2027-06-30 00:00:00,0.0464,0.031,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,151171.094,1,98.25,148.526,ריק במקור,ריק במקור,שווי הוגן,0.04314302794191206,0.0004580575774135819
162,2144,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ג רצף מוסדי,IL0011402760,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.65,2034-09-15 00:00:00,0.0245,0.0214,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,189848.418,1,118.75,225.445,ריק במקור,ריק במקור,שווי הוגן,0.06548604240580345,0.0006952775308027212
162,2144,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ד רצף מוסדי,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.41,2034-09-15 00:00:00,0.0465,0.0374,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,71406.015,1,96.46,68.878,ריק במקור,ריק במקור,שווי הוגן,0.020007308340512897,0.00021242132567424353
162,2144,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ה רצף מוסדי,IL0011402927,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.45,2026-03-15 00:00:00,0.0469,0.025,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,72206.069,1,99.16,71.6,ריק במקור,ריק במקור,שווי הוגן,0.020797980155938374,0.00022081603586451167
162,2144,Ormat Technologies Inc,5493000TSHHWY24VHM09,LEI,אורמת אגח 4 רמ,IL0011672123,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2020-06-25 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.95,2031-06-15 00:00:00,0.0518,0.0335,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,118040.153,1,95.91,113.212,ריק במקור,ריק במקור,שווי הוגן,0.03288520851137005,0.00034914839458509916
162,2144,"מקס איט פיננסים בע""מ",512905423,ח.פ.,מקס פיננסים אגח ד  רצף מוסדים,IL0011979536,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2023-07-15 00:00:00,A1.il,מידרוג Moodys,נייר ערך,ILS,2.87,2028-10-16 00:00:00,0.0578,0.0733,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,84400.76,1,105.83,89.321,ריק במקור,ריק במקור,שווי הוגן,0.025945480244533123,0.00027546800474097835
162,2144,"אגד חברה לתחבורה בע""מ",516041118,ח.פ.,אגד אגח 1 רצף מוסדיים,IL0011987877,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2023-08-16 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.3,2029-12-31 00:00:00,0.0334,0.0364,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,143481.292,1,108.84,156.165,ריק במקור,ריק במקור,שווי הוגן,0.04536196328285079,0.00048161642794387525
162,2144,"גב ים נגב בע""מ",514189596,ח.פ.,גב יםנגב אגב רמ,IL0012084534,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2024-07-10 00:00:00,ilA+,S&P מעלות,נייר ערך,ILS,2.9,2028-12-31 00:00:00,0.0348,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,92840.836,1,106.65,99.015,ריק במקור,ריק במקור,שווי הוגן,0.028761340853913943,0.00030536452222241096
162,2144,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,מימוןמשכ אגא רמ,IL0012088188,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2024-06-17 00:00:00,A3.il,מידרוג Moodys,נייר ערך,ILS,3.21,2031-12-31 00:00:00,0.0446,0.0445,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,75960.682,1,105.78,80.351,ריק במקור,ריק במקור,שווי הוגן,0.023339923233377156,0.000247804319800969
162,2144,קרן שמש נכסים שותפות מוגבלת,540333101,מספר שותפות,קרן שמש אגח א  רמ,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-12-30 00:00:00,A2.il,מידרוג Moodys,נייר ערך,ILS,7.89,2043-12-31 00:00:00,0.0402,0.039,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,103390.931,1,103.28,106.782,ריק במקור,ריק במקור,שווי הוגן,0.03101745694150016,0.0003293181276771548
162,2144,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,"מת""ם אגח ב רמ",IL0012235367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-23 00:00:00,ilAA,S&P מעלות,נייר ערך,ILS,5.24,2035-07-01 00:00:00,0.0348,0.034,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,191138.181,1,102.03,195.018,ריק במקור,ריק במקור,שווי הוגן,0.056647772263279196,0.0006014399676288456
162,2144,בנק יהב לעובדי המדינה,520020421,ח.פ.,יהב כתב התחייבות סדרה ד (לס)  לא ברצף,6620300,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2021-07-04 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,0.76,2026-07-04 00:00:00,0.0343,0.0085,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,211001.9,1,115.01,242.673,ריק במקור,ריק במקור,שווי הוגן,0.07049033852488874,0.0007484090764154839
162,2144,"ישראכרט בע""מ",510706153,ח.פ., ישראכרט אגחג רמ,IL0012283375,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2025-09-04 00:00:00,Aa3.il,מידרוג Moodys,נייר ערך,ILS,5.41,2031-09-10 00:00:00,0.0408,0.0384,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,99839.769,1,99.66,99.5,ריק במקור,ריק במקור,שווי הוגן,0.02890222102675794,0.0003068602733033368
162,2144,CROSSLINX TRANSIT SOLUTIONS,549300N3TR1FPECQEH46,LEI,CRSLNX 4.555 06/51,CA22766TAB04,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2015-07-21 00:00:00,Baa3,Moodys,נייר ערך,CAD,14.19,2051-06-30 00:00:00,0.0613,0.04555,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,58662.667,2.3745,80.69,112.397,ריק במקור,ריק במקור,שווי הוגן,0.0326484717260755,0.00034663491596457433
162,2144,Transed Partners General Partners,549300VSBVN6J3P7AF23,LEI,TRANSED PARTNERS 3.951 09/50 12/37,CA89366TAA57,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2016-02-08 00:00:00,BBB,DBRS,נייר ערך,CAD,9.66,2050-09-30 00:00:00,0.0502,0.03951,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,47754.724,2.3745,91.59,103.857,ריק במקור,ריק במקור,שווי הוגן,0.030167818785688433,0.0003202973608488909
162,2207,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2004-05-11 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-05 00:00:00,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,75.807,3.306,105.33,0.264,ריק במקור,ריק במקור,שווי הוגן,3.272591635974757e-05,8.888268094802275e-08
162,2207,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אג סדרה 6 ל.ס 4.9%,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25 00:00:00,0.0272,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,806394.89,1,164.64,1327.648,ריק במקור,ריק במקור,שווי הוגן,0.1645776416787354,0.0004469883090730322
162,2207,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון  חברה לדלק ל.ס,IL0011015679,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2007-01-22 00:00:00,NR,NR,NR,ILS,0,2026-06-30 00:00:00,0,0.0535,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,2025-09-30 00:00:00,ריק במקור,200406.775,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0.0,0.0
162,2207,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז  סדרה א ל.ס 5.6%,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.58,2026-12-29 00:00:00,0.0283,0.056,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,77218.471,1,147.67,114.029,ריק במקור,ריק במקור,שווי הוגן,0.014135240593127483,3.839092130993214e-05
162,2207,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אגח 8 רמ,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,9.45,2048-07-14 00:00:00,0.0277,0.041,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,1698638.263,1,139.55,2370.45,ריק במקור,ריק במקור,שווי הוגן,0.2938452592233471,0.0007980755721713656
162,2207,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,מתמ אגח א'  רמ,IL0011389991,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2016-08-16 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.22,2027-06-30 00:00:00,0.0464,0.031,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,377415.799,1,98.25,370.811,ריק במקור,ריק במקור,שווי הוגן,0.0459664006487665,0.00012484346895839872
162,2207,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ג רצף מוסדי,IL0011402760,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.65,2034-09-15 00:00:00,0.0245,0.0214,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,473978.13,1,118.75,562.849,ריק במקור,ריק במקור,שווי הוגן,0.06977177764078622,0.0001894982124580063
162,2207,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ד רצף מוסדי,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.41,2034-09-15 00:00:00,0.0465,0.0374,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,178273.225,1,96.46,171.962,ריק במקור,ריק במקור,שווי הוגן,0.02131671980702618,5.7895619625696544e-05
162,2207,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ה רצף מוסדי,IL0011402927,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.45,2026-03-15 00:00:00,0.0469,0.025,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,180270.649,1,99.16,178.756,ריק במקור,ריק במקור,שווי הוגן,0.02215891630607211,6.018300195282104e-05
162,2207,Ormat Technologies Inc,5493000TSHHWY24VHM09,LEI,אורמת אגח 4 רמ,IL0011672123,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2020-06-25 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.95,2031-06-15 00:00:00,0.0518,0.0335,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,294700.644,1,95.91,282.647,ריק במקור,ריק במקור,שווי הוגן,0.03503743212626353,9.51606936436204e-05
162,2207,"מקס איט פיננסים בע""מ",512905423,ח.פ.,מקס פיננסים אגח ד  רצף מוסדים,IL0011979536,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2023-07-15 00:00:00,A1.il,מידרוג Moodys,נייר ערך,ILS,2.87,2028-10-16 00:00:00,0.0578,0.0733,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,210716.08,1,105.83,223.001,ריק במקור,ריק במקור,שווי הוגן,0.027643606341439652,7.507926793215917e-05
162,2207,"אגד חברה לתחבורה בע""מ",516041118,ח.פ.,אגד אגח 1 רצף מוסדיים,IL0011987877,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2023-08-16 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.3,2029-12-31 00:00:00,0.0334,0.0364,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,358217.336,1,108.84,389.884,ריק במקור,ריק במקור,שווי הוגן,0.048330724143953875,0.0001312649059800716
162,2207,"גב ים נגב בע""מ",514189596,ח.פ.,גב יםנגב אגב רמ,IL0012084534,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2024-07-10 00:00:00,ilA+,S&P מעלות,נייר ערך,ILS,2.9,2028-12-31 00:00:00,0.0348,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,231787.688,1,106.65,247.202,ריק במקור,ריק במקור,שווי הוגן,0.03064360596955424,8.322718369588303e-05
162,2207,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,מימוןמשכ אגא רמ,IL0012088188,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2024-06-17 00:00:00,A3.il,מידרוג Moodys,נייר ערך,ILS,3.21,2031-12-31 00:00:00,0.0446,0.0445,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,189644.468,1,105.78,200.606,ריק במקור,ריק במקור,שווי הוגן,0.024867481732058792,6.753939050855701e-05
162,2207,קרן שמש נכסים שותפות מוגבלת,540333101,מספר שותפות,קרן שמש אגח א  רמ,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-12-30 00:00:00,A2.il,מידרוג Moodys,נייר ערך,ILS,7.89,2043-12-31 00:00:00,0.0402,0.039,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,258127.198,1,103.28,266.594,ריק במקור,ריק במקור,שווי הוגן,0.03304747328034297,8.975602062370142e-05
162,2207,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,"מת""ם אגח ב רמ",IL0012235367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-23 00:00:00,ilAA,S&P מעלות,נייר ערך,ILS,5.24,2035-07-01 00:00:00,0.0348,0.034,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,477198.171,1,102.03,486.885,ריק במקור,ריק במקור,שווי הוגן,0.06035514313187764,0.00016392289436885626
162,2207,בנק יהב לעובדי המדינה,520020421,ח.פ.,יהב כתב התחייבות סדרה ד (לס)  לא ברצף,6620300,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2021-07-04 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,0.76,2026-07-04 00:00:00,0.0343,0.0085,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,526790.2,1,115.01,605.861,ריק במקור,ריק במקור,שווי הוגן,0.07510362277133721,0.0002039793559160985
162,2207,"ישראכרט בע""מ",510706153,ח.פ., ישראכרט אגחג רמ,IL0012283375,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2025-09-04 00:00:00,Aa3.il,מידרוג Moodys,נייר ערך,ILS,5.41,2031-09-10 00:00:00,0.0408,0.0384,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,249261.319,1,99.66,248.414,ריק במקור,ריק במקור,שווי הוגן,0.030793847676478536,8.363523600387167e-05
162,2207,CROSSLINX TRANSIT SOLUTIONS,549300N3TR1FPECQEH46,LEI,CRSLNX 4.555 06/51,CA22766TAB04,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2015-07-21 00:00:00,Baa3,Moodys,נייר ערך,CAD,14.19,2051-06-30 00:00:00,0.0613,0.04555,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,5191.429,2.3745,80.69,9.947,ריק במקור,ריק במקור,שווי הוגן,0.0012330480682970042,3.348924346174175e-06
162,2207,Transed Partners General Partners,549300VSBVN6J3P7AF23,LEI,TRANSED PARTNERS 3.951 09/50 12/37,CA89366TAA57,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2016-02-08 00:00:00,BBB,DBRS,נייר ערך,CAD,9.66,2050-09-30 00:00:00,0.0502,0.03951,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,4226.116,2.3745,91.59,9.191,ריק במקור,ריק במקור,שווי הוגן,0.001139332944175909,3.0943966689139284e-06
162,8602,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2004-05-11 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-05 00:00:00,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,3.197,3.306,105.33,0.011,ריק במקור,ריק במקור,שווי הוגן,9.626155138616633e-05,1.4153657573776842e-07
162,8602,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אג סדרה 6 ל.ס 4.9%,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25 00:00:00,0.0272,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,11368.42,1,164.64,18.717,ריק במקור,ריק במקור,שווי הוגן,0.163793405208625,0.00024083091709852831
162,8602,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון  חברה לדלק ל.ס,IL0011015679,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2007-01-22 00:00:00,NR,NR,NR,ILS,0,2026-06-30 00:00:00,0,0.0535,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,2025-09-30 00:00:00,ריק במקור,2825.301,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0.0,0.0
162,8602,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז  סדרה א ל.ס 5.6%,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.58,2026-12-29 00:00:00,0.0283,0.056,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,1088.613,1,147.67,1.608,ריק במקור,ריק במקור,שווי הוגן,0.014071688602632316,2.0690073980575602e-05
