מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,נכס בסיס,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",שיעור ריבית,תשואה לפדיון,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,75257.7,1,100.73,75.807,0.006447716315791891,3.610561974391895e-05
414,414,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,220740.551,1,108.68,239.901,0.020404627433809417,0.00011426087672887597
414,414,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,5481.881,1,108.68,5.958,0.0005067539120330324,2.8376968147304224e-06
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,80713.969,1,100.51,81.126,0.0069001204880147346,3.8638971431994e-05
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2004.454,1,100.51,2.015,0.00017138454728878153,9.597111583890233e-07
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,542135.596,1,101.46,550.051,0.046784239017737754,0.00026198018976825844
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,13463.42,1,101.46,13.66,0.0011618426381959084,6.506031972006977e-06
414,414,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,580605.059,1,101.09,586.934,0.049921299195232596,0.0002795469523761305
414,414,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,14418.773,1,101.09,14.576,0.0012397524373604365,6.942307615225015e-06
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1251285.413,1,103.39,1293.704,0.11003517338247434,0.0006161698086612967
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,31074.48,1,103.39,32.128,0.0027326266676396885,1.5302034787455357e-05
414,414,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,45580.798,1,106.71,48.639,0.004136959303016895,2.316595088480581e-05
414,414,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1131.956,1,106.71,1.208,0.00010274567400736876,5.753504115801191e-07
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1940336.356,1,99.38,1928.306,0.16401084409143482,0.0009184202406890839
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,48186.403,1,99.38,47.888,0.00407308347422589,2.280826201138141e-05
414,414,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,439066.939,1,99.22,435.642,0.03705325406946867,0.00020748907616025355
414,414,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,10903.809,1,99.22,10.819,0.0009202031846736117,5.1529106811964485e-06
414,414,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,207751.09,1,103.96,215.978,0.018369871838380375,0.00010286674767570446
414,414,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,5159.3,1,103.96,5.364,0.0004562316186883494,2.5547844434733107e-06
414,414,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,112855.477,1,100.1,112.968,0.009608421607006984,5.380478915180704e-05
414,414,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2802.658,1,100.1,2.805,0.0002385774963498919,1.335975086491916e-06
414,414,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,64506.6,1,99.52,64.197,0.005460235127691269,3.057596885116632e-05
414,414,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2597506.65,1,99.52,2585.039,0.21986885297213127,0.0012312113018217382
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,281.397,1,176.71,0.497,4.2272019852369434e-05,2.3671287628751592e-07
414,414,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,6.988,1,176.71,0.012,1.0206523908016766e-06,5.715401439537608e-09
414,414,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,78145.878,4.4409,100.686,349.418,0.02971952642409502,0.00016642201168336266
659,2145,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2274002.325,1,100.73,2290.602,0.26830875322281206,0.00216360761142031
659,2145,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,165641.658,1,108.68,180.019,0.021086453886977052,0.00017003847835646383
659,2145,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,60567.012,1,100.51,60.876,0.0071306860210511944,5.750094383608448e-05
659,2145,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,406813.513,1,101.46,412.753,0.04834765830946422,0.00038986935855140573
659,2145,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,435680.64,1,101.09,440.43,0.05158959268433501,0.00041601190442418505
659,2145,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,938952.945,1,103.39,970.783,0.11371228016910018,0.0009169613437155135
659,2145,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,34203.407,1,106.71,36.498,0.004275178697620187,3.447449648678315e-05
659,2145,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1456010.369,1,99.38,1446.983,0.16949177756092254,0.001366760106031425
659,2145,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,329471.751,1,99.22,326.902,0.03829153560768903,0.0003087780659357331
659,2145,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,155894.487,1,103.96,162.068,0.018983770649512535,0.00015308270854896085
659,2145,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,84685.701,1,100.1,84.77,0.0099295001971961,8.007022486669429e-05
659,2145,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1949144.85,1,99.52,1939.789,0.22721641215074703,0.0018322442069593021
659,2145,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,211.157,1,176.71,0.373,4.369120648288481e-05,3.5232032411557117e-07
659,2145,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,41227.161,4.4409,100.686,184.341,0.02159270963608973,0.00017412086023535793
659,2148,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,70600.425,1,100.73,71.116,0.2687415446705917,0.004661567975638922
659,2148,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,5142.638,1,108.68,5.589,0.021120373659428777,0.00036635220507123486
659,2148,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1880.41,1,100.51,1.89,0.007142155343768185,0.00012388721910621466
659,2148,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,12630.245,1,101.46,12.815,0.04842683636528534,0.0008400077845746778
659,2148,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,13526.476,1,101.09,13.674,0.051672927074437124,0.0008963141979144865
659,2148,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,29151.455,1,103.39,30.14,0.11389659368316037,0.0019756406263816456
659,2148,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1061.905,1,106.71,1.133,0.004281514288089605,7.426678267055091e-05
659,2148,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,45204.418,1,99.38,44.924,0.16976411992774706,0.0029447139847235916
659,2148,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,10229.033,1,99.22,10.149,0.03835224052058376,0.0006652547019624194
659,2148,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,4840.02,1,103.96,5.032,0.01901551623801138,0.00032984152727114936
659,2148,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2629.217,1,100.1,2.632,0.009946112626877177,0.0001725244236442101
659,2148,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,60514.65,1,99.52,60.224,0.2275815679487276,0.003947610520345329
659,2148,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,6.556,1,176.71,0.012,4.534701805567102e-05,7.865855181346963e-07
659,2148,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,1184.422,4.4409,100.686,5.296,0.020013150635236142,0.00034714640867011267
659,2208,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,194182.275,1,100.73,195.6,0.2742103484966796,0.0023576166564464834
659,2208,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,14144.521,1,108.68,15.372,0.021549905302101012,0.0001852826341661316
659,2208,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,5171.956,1,100.51,5.198,0.007287041878761454,6.265281891722301e-05
659,2208,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,34738.739,1,101.46,35.246,0.04941113467849677,0.00042482902184617975
