מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה
209,9974.0,התחייבות להשקעה,Team8 Capital II G.P. Ltd,,,Team8 Capital II,33998.0,פנימי,USD,2022-10-25,8386.412,27725.478072,913.270353,3019.27179,0.108898,2034-10-01
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,ISQ,33887.0,פנימי,USD,2021-11-10,11237.67171,37151.742673,2836.745889,9378.28191,0.252431,2030-12-31
209,9974.0,התחייבות להשקעה,CPV 3 Rivers  phoenix Holding  2,,,CPV 3 Rivers phoenix Holding 2 (GAVIN),39063.0,פנימי,USD,2025-04-09,1487.381,4917.281586,43.771944,144.71005,0.029428,2035-04-09
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,HAPPIFY,33882.0,פנימי,USD,2021-04-07,1643.679,5434.002774,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Greenfield Partners GP Fund II LP,,,Greenfield  II,33536.0,פנימי,USD,2021-02-23,6936.0,22930.416,88.382649,292.19304,0.012742,2030-12-31
209,9974.0,התחייבות להשקעה,StepStone PH Infra (GP) LLC Delaware,,,StepStone Infrastructure  DEBT,33547.0,פנימי,USD,2021-03-18,164.38278,543.449471,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,RAKIA CAPITAL GENERAL PARTNER LIMITED PARTNERSHIP,,,Rakia Capital,34020.0,פנימי,ILS,2022-12-21,21218.46,21218.46,2236.80454,2236.80454,0.105417,2032-10-01
209,9974.0,התחייבות להשקעה,Stepstone,,,Project OWL,33923.0,פנימי,USD,2021-09-28,3745.89057,12383.914224,985.279987,3257.33564,0.263029,2030-12-05
209,9974.0,התחייבות להשקעה,Tene Growth Capital (Fund 3 G.P.) Projects Limited Partnership,,,Caeserstone,33357.0,פנימי,USD,2018-05-14,5233.333,17301.398898,6.9e-05,0.00023,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,StepStone PH Infra Equity (GP) LLC (Delaware),,,Stepstone Equity Infrasructure - Project Iris,34002.0,פנימי,USD,2022-11-23,7724.965,25538.73429,503.531881,1664.6764,0.065182,2027-09-14
209,9974.0,התחייבות להשקעה,ABRY Advanced Securities Fund III,,,ABRY,39021.0,פנימי,USD,2022-02-01,8418.38797,27831.190629,994.911085,3289.17605,0.118183,2029-12-31
209,9974.0,התחייבות להשקעה,Magma Venture Capital Management II LP,,,Noy III,33374.0,פנימי,ILS,2018-08-20,54344.806,54344.806,536.67856,536.67856,0.009875,2030-12-31
209,9974.0,התחייבות להשקעה,נוי אי.איי תשתיות ואנרגיה ג'י.פי שותפות מוגבלת,,,Noy Negev Energy,33154.0,פנימי,ILS,2016-08-04,10998.614,10998.614,1038.49244,1038.49244,0.09442,2030-12-31
209,9974.0,התחייבות להשקעה,Arbor V,,,Arbor VI,39001.0,פנימי,USD,2024-01-01,21870.33945,72303.342222,5129.268578,16957.36192,0.23453,2035-07-01
209,9974.0,התחייבות להשקעה,Zeev Ventures VI LLLC,,,Zeev Ventures,33441.0,פנימי,USD,2020-02-13,2459.016,8129.506896,14.876085,49.18034,0.006049,2030-12-31
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,United Living,34086.0,פנימי,USD,2023-12-21,3112.659,10290.450654,42.658656,141.02952,0.013704,2030-12-31
209,9974.0,התחייבות להשקעה,Zeev Ventures VII LLLC,,,Zeev Ventures VII,33554.0,פנימי,USD,2021-01-05,2601.0,8598.906,7.867513,26.01,0.003024,2030-12-31
209,9974.0,התחייבות להשקעה,Vintage Secondary V GP L.P.,,,VINTAGE V,33987.0,פנימי,USD,2022-08-23,8841.025,29228.42865,920.778248,3044.09289,0.104148,2030-12-31
209,9974.0,התחייבות להשקעה,Kain MDN GP LLC,,,MDN,33956.0,פנימי,USD,2022-05-03,7169.443,23702.178558,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Hayfin Capital Management LLP,,,HAYFIN DIRECT LENDING FUND II IP,33155.0,פנימי,EUR,2016-08-18,12871.218,49949.335693,563.673424,2187.44746,0.043793,2030-12-31
209,9974.0,התחייבות להשקעה,נוי עיר הבהדים  ג'י. פי 2021 בע''מ,,,NOY EIR HABAHADIM,34073.0,פנימי,ILS,2023-08-16,11206.62689,11206.62689,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Balkan Energies Cooperatief U.A.,,,Movilim - Renewable Energy,33225.0,פנימי,EUR,2016-12-14,7824.795,30365.681957,561.69793,2179.78116,0.071784,2030-12-31
209,9974.0,התחייבות להשקעה,StepStone PH (GP) LLC,,,Ingram Micro,33901.0,פנימי,USD,2021-06-28,1686.136,5574.365616,285.643436,944.3372,0.169407,2030-12-31
209,9974.0,התחייבות להשקעה,Silverstein DF I GP LLC,,,Silverstein (SCP),33936.0,פנימי,USD,2022-02-01,22288.04908,73684.290258,5147.108496,17016.34069,0.230935,2030-12-31
209,9974.0,התחייבות להשקעה,HARBOURVEST PARTNERS LLC,,,Dover VIII,33105.0,פנימי,USD,2012-12-18,1241.483,4104.342798,30.041911,99.31856,0.024198,2030-12-31
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Glilot Early Growth II,34084.0,פנימי,USD,2024-03-26,8435.758,27888.615948,2199.431073,7271.31913,0.260727,2030-12-31
209,9974.0,התחייבות להשקעה,MSI Express,,,MSI Express (Grove street IV),39053.0,פנימי,USD,2024-01-24,9640.93462,31872.929854,972.885604,3216.35981,0.100911,2035-12-31
209,9974.0,התחייבות להשקעה,FNX US GP LLC,,,קרן דאלאס קרן השקעה,33071.0,פנימי,USD,2013-06-06,983.44,3251.25264,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,"Grove Street PHOENIX PE-IV, L.P",,,"Grove Street PHOENIX PE-IV, L.P",39041.0,פנימי,USD,2025-03-06,83197.69798,275051.589522,29734.268073,98301.49025,0.357392,2035-03-12
209,9974.0,התחייבות להשקעה,FNX US GP LLC,,,גאיה ניו-גרסי  קרן נדלן,33049.0,פנימי,USD,2022-01-13,2264.356,7485.960936,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Apollo Advisors X L.P.  ,,,Apollo Overseas Partners (Delaware) X,34071.0,פנימי,USD,2023-08-16,10736.42,35494.60452,1983.582583,6557.72402,0.184752,2030-12-31
209,9974.0,התחייבות להשקעה,PSC IV,,,PSC IV,34121.0,פנימי,GBP,2021-07-20,10943.90436,48600.784872,918.30474,4078.09952,0.08391,2030-12-31
209,9974.0,התחייבות להשקעה,Bridge logistics value fund II R2,,,Bridge logistics value fund II R2- pension,39027.0,פנימי,USD,2024-12-19,15713.525,51948.91365,1823.024098,6026.91767,0.116016,2035-12-31
209,9974.0,התחייבות להשקעה,StepStone PH Infra (GP) LLC Delaware,,,SCP III Offshore-StepStone,33135.0,פנימי,USD,2015-12-31,4021.701,13295.743506,162.955493,538.73086,0.040519,2030-12-31
209,9974.0,התחייבות להשקעה,Clearlake Capital Partners VII GP LLC,,,Clearlake VII,33937.0,פנימי,USD,2022-04-21,11739.036,38809.253016,1095.078917,3620.3309,0.093285,2030-12-31
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Everphone III,34085.0,פנימי,EUR,2023-12-19,237.614,922.10865,6.535083,25.3607,0.027502,2040-12-31
209,9974.0,התחייבות להשקעה,PGEIF Phoenix GP S.a.r.l,,,PGEIF Finland Co-Invest,33954.0,פנימי,EUR,2022-04-14,4297.8,16678.47246,295.044636,1144.97972,0.06865,2030-12-31
209,9974.0,התחייבות להשקעה,Warren Equity Partners GP IV LP,,,WEP IV עמיתים,34022.0,פנימי,USD,2023-01-17,12642.038,41794.577628,1297.056252,4288.06797,0.102598,2030-12-31
209,9974.0,התחייבות להשקעה,FRUX Capital Fund II,,,FRUX sma deals,39058.0,פנימי,EUR,2021-02-04,6138.02883,23819.848481,0.0,0.0,0.0,2033-12-31
209,9974.0,התחייבות להשקעה,NICP IV GP LLC,,,NICP IV Pension,34055.0,פנימי,USD,2023-08-17,8265.0,27324.09,1566.541182,5178.98515,0.189539,2030-12-31
209,9974.0,התחייבות להשקעה,FIMI Five 2012 Ltd.,,,FIMI V,33101.0,פנימי,USD,2012-05-23,3025.869,10003.522914,82.633203,273.18537,0.027308,2030-12-31
209,9974.0,התחייבות להשקעה,Team8 Capital II,,,TEAM8 III,39095.0,פנימי,USD,2025-08-12,16306.83233,53910.387683,4439.246551,14676.1491,0.272232,2035-08-12
209,9974.0,התחייבות להשקעה,Pereg Managment LLC,,,Bringg Investment,33886.0,פנימי,USD,2021-04-27,1589.449,5254.718394,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Asper Investment Management Limited,,,Columba Asper,33518.0,פנימי,EUR,2020-05-18,8376.471,32506.57101,430.2918,1669.83339,0.051369,2030-12-31
209,9974.0,התחייבות להשקעה,Fortissimo,,,Mgroup,39004.0,פנימי,ILS,2025-03-24,31459.859,31459.859,519.81563,519.81563,0.016523,2034-12-31
209,9974.0,התחייבות להשקעה,Project Atlas (Zep),,,Project Atlas (Zep)- Stepstone C,39078.0,פנימי,USD,2025-06-15,5356.31442,17707.975473,69.942625,231.23032,0.013057,2035-07-01
209,9974.0,התחייבות להשקעה,CREDIT SUISSE,,,IRIS DYNAMIC SPC - POST-FUND,33340.0,פנימי,USD,2017-12-20,4332.359,14322.778854,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Eco-Energy Equity Poland ( Resko deal ),,,Eco-Energy Polin Equity ( Resko deal ),39029.0,פנימי,EUR,2023-05-08,704.075,2732.303853,0.0,0.0,0.0,2033-05-31
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,FRUX Capital Fund II,33977.0,פנימי,EUR,2022-11-22,6368.01397,24712.351813,96.331656,373.83426,0.015127,2030-12-31
209,9974.0,התחייבות להשקעה,Klirmark Fund II (G.P) Limited Partnership,,,Klirmark Opportunity Fund II,33082.0,פנימי,ILS,2015-02-01,6315.091,6315.091,514.96639,514.96639,0.081545,2030-12-31
209,9974.0,התחייבות להשקעה,GSA Partners PPE LLC,,,GSA - Phoenix PE I,32082.0,פנימי,USD,2008-03-31,3900.791,12896.015046,8.26467,27.323,0.002118,2030-12-31
209,9974.0,התחייבות להשקעה,S.H. SKY 3 Investment Management L.P.,,,Keystone II,33522.0,פנימי,USD,2020-07-29,1168.531,3863.163486,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,CDL III GP Limited,,,Crescent CDL III,33915.0,פנימי,USD,2021-08-17,19665.9253,65015.549042,520.47999,1720.70685,0.026466,2027-12-31
209,9974.0,התחייבות להשקעה,"CIP IX Co-Investment vehicle 2, LP",,,"CIP IX Co-Investment vehicle 2, LP (Rea Chemistry)",39050.0,פנימי,USD,2025-02-27,5144.735,17008.49391,548.583294,1813.61637,0.10663,2035-01-01
209,9974.0,התחייבות להשקעה,MAPLE CAPITAL I L.P.,,,Maple I,33948.0,פנימי,USD,2022-04-04,1806.005,5970.65253,131.926905,436.15035,0.073049,2030-12-31
209,9974.0,התחייבות להשקעה,Greenfield Partners GP Fund III LP,,,Greenfield Partners Fund III,34070.0,פנימי,USD,2023-08-15,9565.993,31625.172858,1597.206648,5280.36518,0.166967,2030-07-01
209,9974.0,התחייבות להשקעה,Asterion GP,,,Steage,34130.0,פנימי,EUR,2022-04-14,7885.656,30601.865239,1114.966588,4326.85084,0.141391,2032-10-01
209,9974.0,התחייבות להשקעה,Northleaf Capital Partners (Canada) Ltd.,,,CSV 2 Northleaf CSV Co-Investment LP,34046.0,פנימי,CAD,2024-03-20,15022.074,35669.914713,0.176702,0.41958,1.1e-05,2030-12-31
209,9974.0,התחייבות להשקעה,Mill Point Capital Partners II GP L.P.,,,Mill Point II,33557.0,פנימי,USD,2021-06-09,8236.5,27229.869,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,StepStone PH (GP) LLC,,,StepStone SOF III,33139.0,פנימי,USD,2016-06-22,4037.948,13349.456088,297.357673,983.06447,0.07364,2030-12-31
209,9974.0,התחייבות להשקעה,StepStone PH (GP) LLC,,,Tritium I,33136.0,פנימי,USD,2015-12-31,1607.545,5314.54377,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Stage One Capital (GP) III L.P,,,Stage One Venture Capital Fund III,33345.0,פנימי,USD,2018-01-16,1441.062,4764.150972,63.184029,208.8864,0.043845,2030-12-31
209,9974.0,התחייבות להשקעה,Landmark Co-GP,,,Landmark Co-GP,39098.0,פנימי,USD,2025-09-18,11560.0,38217.36,3409.62078,11272.2063,0.294949,2035-09-18
209,9974.0,התחייבות להשקעה,ION Crossover Partners LP,,,ION Crossover Partners,33385.0,פנימי,USD,2018-12-21,4755.431,15721.454886,1139.184948,3766.14544,0.239554,2030-12-31
209,9974.0,התחייבות להשקעה,ARBEL FUND 2 GP LIMITED PARTNERSHIP,,,Arbel Fund-II,33656.0,פנימי,ILS,2021-10-03,41953.9742,41953.9742,3017.94135,3017.94135,0.071934,2025-12-31
209,9974.0,התחייבות להשקעה,RedTree French Real Estate GP Srl,,,Red Tree- Co Investment Equity,33971.0,פנימי,EUR,2022-07-06,3521.407,13665.524145,0.0,0.0,0.0,2026-09-01
209,9974.0,התחייבות להשקעה,DPC FUND III GP L.P.,,,Dunes Point Capital III,33945.0,פנימי,USD,2022-06-23,10836.033,35823.925098,673.135139,2225.38477,0.06212,2032-01-02
209,9974.0,התחייבות להשקעה,Fortissimo Capital Fund III (GP) L.P,,,Enercon,33080.0,פנימי,USD,2015-01-28,345.331,1141.664286,55.483042,183.42694,0.160666,2030-12-31
209,9974.0,התחייבות להשקעה,FIMI Opportunity 2005 Ltd.,,,FIMI II,32041.0,פנימי,USD,2008-03-31,500.036,1653.119016,17.133744,56.64416,0.034265,2030-12-31
209,9974.0,התחייבות להשקעה,FRG-IX GP LLP,,,Faropoint IX Amitim,33988.0,פנימי,USD,2022-09-28,5204.819,17207.131614,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה, Glilot Early Growth I GP Limited Partnership,,,Glilot Early Growth I,33556.0,פנימי,USD,2021-01-19,5375.4,17771.0724,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,GOCANVAS TOPCO LLC,,,GoCanvas,33904.0,פנימי,USD,2021-08-05,1768.204,5845.682424,72.489685,239.6509,0.040996,2030-12-31
209,9974.0,התחייבות להשקעה,Coller International General Partner VIII L.P.,,,Coller VIII,33451.0,פנימי,USD,2020-04-30,7525.765,24880.17909,907.853814,3001.36471,0.120632,2030-12-31
209,9974.0,התחייבות להשקעה,CVC Credit,,,CVC EUDL IV,34120.0,פנימי,EUR,2022-07-28,16836.77594,65338.47639,3820.456095,14826.04397,0.226911,2029-12-31
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Stepstone Infrastructure Debt - Ares IDF,33999.0,פנימי,USD,2022-10-20,11237.67171,37151.742673,939.259013,3105.1903,0.083581,2032-12-31
209,9974.0,התחייבות להשקעה,Magma Venture Capital Management II LP,,,Reality Real Estate Fund IV,33406.0,פנימי,ILS,2022-01-06,37566.126,37566.126,1758.31398,1758.31398,0.046805,2030-12-31
209,9974.0,התחייבות להשקעה,(Project Stout (Grit,,,Project Stout (Grit) -Stepstone C,39083.0,פנימי,USD,2025-07-08,7329.69398,24231.968298,886.134721,2929.56139,0.120896,2035-07-08
209,9974.0,התחייבות להשקעה,מילגם,,,Israel Postal Company דואר ישראל,34144.0,פנימי,ILS,2021-06-09,47079.202,47079.202,5361.15364,5361.15364,0.113875,2029-12-31
209,9974.0,התחייבות להשקעה,Coller International General Partner VII L.P.,,,Coller IX- Project Caelus-USD,34109.0,פנימי,USD,2024-03-27,9615.2,31787.8512,536.978941,1775.25238,0.055846,2030-12-31
209,9974.0,התחייבות להשקעה,Volt Energy Holdings LP,,,Calpine - Volt Parent,33368.0,פנימי,USD,2018-05-15,6338.888,20956.363728,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Texas Wind Repower HoldCo GP LLC (no EIN assigned),,,TEXAS WIND EQUITY.,33552.0,פנימי,USD,2021-01-04,3476.234,11492.429604,348.199455,1151.1474,0.100165,2030-12-31
209,9974.0,התחייבות להשקעה,StepStone PH Infra Equity (GP) LLC (Delaware),,,Stepstone Equity Infrasructure - Tembo (Eurofiber),33995.0,פנימי,USD,2022-11-28,5964.146,19717.466676,6.234618,20.61165,0.001045,2027-09-14
209,9974.0,התחייבות להשקעה,FIMI 7 2020 Ltd.,,,FIMI VII,33890.0,פנימי,USD,2021-06-01,4333.333,14325.998898,555.757114,1837.33302,0.128251,2033-01-01
209,9974.0,התחייבות להשקעה,Arkin Bio Venture Partners Ltd,,,Arkin Bio Ventures Seed,33346.0,פנימי,USD,2018-01-31,431.995,1428.17547,53.468239,176.766,0.12377,2030-12-31
209,9974.0,התחייבות להשקעה,VIOLA CREDIT ALF GP,,,VIOLA CREDIT ALF III עמיתים לא ממונף,34117.0,פנימי,USD,2021-12-09,5471.95218,18090.273907,500.854987,1655.82659,0.091531,2032-10-01
209,9974.0,התחייבות להשקעה,StepStone PH Infra (GP) LLC Delaware,,,Stepstone Infrastructure Debt - BID Fund II-B,33551.0,פנימי,USD,2020-12-29,7491.78114,24767.828449,151.183599,499.81298,0.020179,2030-12-31
209,9974.0,התחייבות להשקעה,S3 LB Real Estate Credit III LP,,,S3 LB REAL ESTATE CREDIT A III,39006.0,פנימי,USD,2022-02-01,8418.38797,27831.190629,1527.838106,5051.03278,0.181488,2029-12-31
209,9974.0,התחייבות להשקעה,Providence Strategic Growth,,,Providence Strategic Growth VI,34103.0,פנימי,USD,2023-12-17,4109.158,13584.876348,1020.381633,3373.38168,0.248318,2033-11-01
209,9974.0,התחייבות להשקעה,LITTLE ANNA,,,LITTLE ANNA,33333.0,פנימי,EUR,2017-03-08,1193.458,4631.452461,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,TDL VI,,,TDL VI,39025.0,פנימי,EUR,2024-12-11,16836.77594,65338.47639,4021.971724,15608.06567,0.23888,2034-12-31
209,9974.0,התחייבות להשקעה,FIMI 6 2016 Ltd.,,,FIMI VI,33146.0,פנימי,USD,2016-07-21,3288.999,10873.430694,106.720961,352.8195,0.032447,2030-12-31
209,9974.0,התחייבות להשקעה,נוי כבישים ג'י.פי שותפות מוגבלת,,,Noy Hotze Israel,33056.0,פנימי,ILS,2011-09-04,21630.097,21630.097,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,ICP A1 L.P.,,,AQUA,33881.0,פנימי,USD,2021-04-06,2292.498,7578.998388,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Magma Venture Capital Management III LP,,,Magma Venture Capital III,33070.0,פנימי,USD,2012-10-25,1527.289,5049.217434,8.7e-05,0.00029,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Greenfield Partners GP Fund I  LP,,,Vast Data-Greenfiled I Class c,33931.0,פנימי,USD,2021-12-22,1508.505,4987.11753,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Coller International GP IX,,,Coller IX C,34108.0,פנימי,USD,2024-06-20,2990.86,9887.78316,768.781727,2541.59239,0.257043,2030-12-31
209,9974.0,התחייבות להשקעה,Tene Growth Capital IV (G.P.) Limited Partnership,,,Tene Growth Capital IV,33342.0,פנימי,USD,2018-01-15,3155.895,10433.38887,259.34447,857.39282,0.082177,2030-12-31
209,9974.0,התחייבות להשקעה,StepStone Capital IV (GP) LLC,,,StepStone Capital Partners IV,33359.0,פנימי,USD,2018-08-02,7608.693,25154.339058,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Electra Capital PM II Debt Fund,33961.0,פנימי,USD,2022-06-21,14820.944,48998.040864,448.304419,1482.09441,0.030248,2032-05-20
209,9974.0,התחייבות להשקעה,Magma Venture Capital Management II LP,,,ICAWOOD,33395.0,פנימי,EUR,2019-02-04,9499.999,36866.646119,978.271384,3796.37776,0.102975,2030-12-31
209,9974.0,התחייבות להשקעה,PSC Credit IV,,,PSC Credit III,33905.0,פנימי,GBP,2021-07-20,8883.11685,39449.033619,721.21782,3202.85622,0.081189,2030-12-31
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,גיזה זינגר אבן מזנין,33942.0,פנימי,ILS,2022-02-23,40929.83929,40929.83929,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,דוראד,,,דוראד,39061.0,פנימי,ILS,2025-06-10,110675.884,110675.884,17703.97832,17703.97832,0.159962,2035-06-10
209,9974.0,התחייבות להשקעה,ICP R1 L.P.,,,Resident,33544.0,פנימי,USD,2020-12-08,2853.663,9434.209878,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,VPC ABOC,33984.0,פנימי,USD,2022-08-08,15920.03492,52631.635446,1169.858194,3867.55119,0.073483,2027-08-01
209,9974.0,התחייבות להשקעה,S.H. SKY 3 Investment Management L.P.,,,A.R.-Windin' Capital Fund L. - אוירם רוח,33521.0,פנימי,EUR,2022-03-07,6048.0,23470.4736,655.235086,2542.7708,0.108339,2030-12-31
209,9974.0,התחייבות להשקעה,Apollo Advisors IX L.P.       ,,,Apollo IX,33399.0,פנימי,USD,2019-03-14,3902.325,12901.08645,204.203811,675.0978,0.052328,2030-12-31
209,9974.0,התחייבות להשקעה,GENERAL ATLANTIC,,,General Atlantic- nerdio,39079.0,פנימי,USD,2025-06-28,3038.076,10043.879256,0.0,0.0,0.0,2035-05-01
209,9974.0,התחייבות להשקעה,EGIS,,,EGIS - Tikehau,39077.0,פנימי,EUR,2025-06-29,14179.7,55027.16179,1876.417682,7281.8141,0.132331,2035-06-29
209,9974.0,התחייבות להשקעה,GSA Partners PPE-III LLC,,,Warren - GSA III,33874.0,פנימי,USD,2021-03-25,4215.338,13935.907428,140.837386,465.6084,0.03341,2030-12-31
209,9974.0,התחייבות להשקעה,Tytunovitch,,,Pico III,33925.0,פנימי,USD,2021-11-03,2972.828,9828.169368,503.564682,1664.78484,0.169389,2030-12-31
209,9974.0,התחייבות להשקעה,GLOBAL TEXAS GP LLC,,,הלואה קרן טקסס GFI עמיתים,33073.0,פנימי,USD,2012-12-31,1988.094,6572.638764,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,ARBEL FUND GP LIMITED PARTNERSHIP,,,Arbel Fund,33337.0,פנימי,ILS,2017-12-20,16486.502,16486.502,916.10051,916.10051,0.055566,2030-12-31
209,9974.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,MADISON REALTY CAPITAL DEBT MA III LP,33975.0,פנימי,USD,2022-09-12,23880.05238,78947.45316800001,1725.014413,5702.89765,0.072236,2030-12-31
209,9974.0,התחייבות להשקעה,New Mountain,,,New Mountain VII,34114.0,פנימי,USD,2024-11-04,21922.656,72476.300736,4937.968672,16324.92443,0.225245,2029-12-31
209,9974.0,התחייבות להשקעה,Pantheon Ventures LLP,,,Pantheon Toki LP,34129.0,פנימי,EUR,2022-11-14,4308.23364,16718.962287,684.311106,2655.60611,0.158837,2032-06-30
209,9974.0,התחייבות להשקעה,NICP III GP LLC,,,NICP NORTHLEAF 3,33909.0,פנימי,USD,2021-07-29,10846.0,35856.876,449.053629,1484.5713,0.041402,2030-12-31
209,9974.0,התחייבות להשקעה,GSA Partners PPE-II LLC,,,Speyside,33144.0,פנימי,USD,2016-06-29,2419.349,7998.367794,24.385184,80.61742,0.010079,2030-12-31
209,9974.0,התחייבות להשקעה - קרן בהנזלה,SKG INVESTMENTS 1,,,worthy,33414.0,פנימי,USD,2019-05-01,1921.086,6351.110316,0.0,0.0,0.0,2030-12-31
209,9974.0,התחייבות להשקעה,Wynnchurch VI,,,Wynnchurch VI,34107.0,פנימי,USD,2020-04-07,6591.692,21792.133752,1489.664249,4924.83001,0.225991,2030-12-31
209,9974.0,התחייבות להשקעה,WADE MANAGEMENT GROUP LTD.,,,Bluerock Ida Holdings LP,33260.0,פנימי,EUR,2017-09-26,1085.372,4212.00312,2.449207,9.50464,0.002256,2030-12-31
209,9974.0,התחייבות להשקעה,StepStone PH Infra Equity (GP) LLC (Delaware),,,Stepstone Infrasructure Equity- Harmoni,34003.0,פנימי,USD,2022-11-28,2896.862,9577.025772,0.0,0.0,0.0,2027-09-14
209,9974.0,התחייבות להשקעה,Glilot Capital Partners V,,,Glilot Capital Partners V,39088.0,פנימי,USD,2025-07-10,13045.46586,43128.310133,3792.267501,12537.23636,0.290696,2035-07-30
209,9974.0,התחייבות להשקעה,GSA Partners PPE-III LLC,,,ADB-GSA III,33545.0,פנימי,USD,2020-12-07,1686.137,5574.368922,12.497692,41.31737,0.007412,2030-12-31
209,9974.0,התחייבות להשקעה,PSG V-A L.P.,,,Providence Strategic Growth V-A L.P,33932.0,פנימי,USD,2021-12-27,8839.723,29224.124238,338.223448,1118.16672,0.038261,2030-12-31
209,9974.0,התחייבות להשקעה,Zeev Ventures VIII LLLC,,,Zeev Ventures VIII,33922.0,פנימי,USD,2021-09-20,2652.307,8768.526942,4.011355,13.26154,0.001512,2030-12-31
209,9974.0,התחייבות להשקעה,נוי אי.איי תשתיות ואנרגיה ג'י.פי שותפות מוגבלת,,,Noy Megalim,33074.0,פנימי,ILS,2014-11-10,4225.926,4225.926,0.0,0.0,0.0,2030-12-31
209,9975.0,התחייבות להשקעה,Klirmark Fund III (G.P) L.P,,,Klirmark III,33433.0,פנימי,ILS,2019-11-13,2553.542,2553.542,229.45019,229.45019,0.089855,2030-12-31
209,9975.0,התחייבות להשקעה,StepStone PH (GP) LLC,,,Stepstone Waterfall Aggregator,33422.0,פנימי,USD,2019-08-14,204.269,675.313314,14.400846,47.6092,0.070499,2030-12-31
209,9975.0,התחייבות להשקעה,Asterion,,,Asterion Fund III,34133.0,פנימי,EUR,2022-04-14,675.897,2622.953488,154.181915,598.33376,0.228114,2029-12-31
209,9975.0,התחייבות להשקעה,GSA Partners PPE-III LLC,,,Benford I,33519.0,פנימי,USD,2020-05-26,272.296,900.210576,7.191869,23.77632,0.026411,2030-12-31
209,9975.0,התחייבות להשקעה,StepStone PH Infra Equity (GP) LLC (Delaware),,,Stepstone Equity Infrasructure - Project Iris,34002.0,פנימי,USD,2022-11-23,1240.155,4099.95243,80.836294,267.24479,0.065182,2027-09-14
209,9975.0,התחייבות להשקעה,Nuveen Energy Transition Enhanced Credit Fund II,,,Nuveen Project Carmen,39057.0,פנימי,EUR,2022-09-18,305.66371,1186.189159,0.0,0.0,0.0,2032-12-31
209,9975.0,התחייבות להשקעה,Wynnchurch Partners  V GP L.p,,,Wynnchurch V,33510.0,פנימי,USD,2020-04-07,340.37,1125.26322,12.232477,40.44057,0.035938,2030-12-31
