מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
209,12119.0,,,,11898320.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-11-19,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.7915,קבועה,0.051,,,,0.0337,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1932.89,127.61,1.0,2.46656,2.46656,,,,,8e-06,0.0
209,12119.0,,,,1005074.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,לא,,2023-09-03,AA-,פנימי,הלוואה,ILS,9.4573,קבועה,0.034399,,,,0.0364,2047-09-30,החוב לא נחות,,,,2023-03-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2549805.42,105.94,1.0,2701.26386,2701.26386,,,,,0.009282,0.000241
209,12119.0,,,,11898130.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-01-24,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.8113,קבועה,0.051452,,,,0.0299,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,19079.23,130.28,1.0,24.85642,24.85642,,,,,8.5e-05,2e-06
209,12119.0,,,,1005069.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2023-08-17,A1.il,מידרוג Moodys,הלוואה,ILS,0.7743,קבועה,0.04935,,,,0.0408,2026-07-30,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1076232.45,109.51,1.0,1178.58215,1178.58215,,,,,0.00405,0.000105
209,12119.0,,,,1005045.0,תאגיד,,ישראל,,ליסינג,לא,לא,,2023-06-04,AA-,פנימי,הלוואה,ILS,1.3956,קבועה,0.0626,,,,0.0515,2028-06-04,החוב לא נחות,,,,00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,934155.75,102.24,1.0,955.08083,955.08083,,,,,0.003282,8.5e-05
209,12119.0,,,,11898140.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-02-25,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.8139,קבועה,0.051,,,,0.0294,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,29516.63,130.51,1.0,38.52216,38.52216,,,,,0.000132,3e-06
209,12119.0,,,,11898150.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-04-25,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.7916,קבועה,0.051,,,,0.0337,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,12871.42,130.28,1.0,16.76889,16.76889,,,,,5.7e-05,1e-06
209,12119.0,,,,11898160.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-05-28,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.7915,קבועה,0.051,,,,0.0337,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,4704.19,129.76,1.0,6.10416,6.10416,,,,,2e-05,0.0
209,12119.0,,,,11898170.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2012-06-25,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.7913,קבועה,0.051,,,,0.0338,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,31118.2,130.78,1.0,40.69638,40.69638,,,,,0.000139,3e-06
209,12119.0,,,,11898180.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2012-07-25,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.8047,קבועה,0.05262,,,,0.0312,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,13774.75,131.15,1.0,18.06559,18.06559,,,,,6.2e-05,1e-06
209,12119.0,,,,11898190.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2012-09-27,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.7913,קבועה,0.051,,,,0.0338,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,17302.81,129.67,1.0,22.43655,22.43655,,,,,7.7e-05,2e-06
209,12119.0,,,,11898200.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2012-10-25,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.8124,קבועה,0.05131,,,,0.0297,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3949.23,129.7,1.0,5.12215,5.12215,,,,,1.7e-05,0.0
209,12119.0,,,,11898230.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2012-11-26,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.7914,קבועה,0.051,,,,0.0338,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,34783.65,129.92,1.0,45.19092,45.19092,,,,,0.000155,4e-06
209,12119.0,,,,11898270.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-06-25,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.7915,קבועה,0.051,,,,0.0337,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,7735.54,129.63,1.0,10.02757,10.02757,,,,,3.4e-05,0.0
209,12119.0,,,,11898280.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-07-25,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.7915,קבועה,0.051,,,,0.0337,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,6780.14,128.61,1.0,8.71994,8.71994,,,,,2.9e-05,0.0
209,12119.0,,,,11898290.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-08-26,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.787,קבועה,0.051,,,,0.0353,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,21094.47,127.7,1.0,26.93763,26.93763,,,,,9.2e-05,2e-06
209,12119.0,,,,11898300.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-09-30,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.787,קבועה,0.051,,,,0.0353,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,15400.69,127.45,1.0,19.62818,19.62818,,,,,6.7e-05,1e-06
209,12119.0,,,,11898310.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2013-10-24,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.7915,קבועה,0.051,,,,0.0337,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,7496.66,127.98,1.0,9.59422,9.59422,,,,,3.2e-05,0.0
209,12119.0,,,,11898330.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2014-06-15,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.814,קבועה,0.051,,,,0.0294,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,21938.83,128.09,1.0,28.10145,28.10145,,,,,9.6e-05,2e-06
209,12119.0,,,,10049051.0,תאגיד,,ישראל,,תקשורת ומדיה,לא,לא,,2025-06-01,NR,NR,NR,ILS,6.6704,משתנה,0.0725,,,,0.0789,2032-06-01,החוב לא נחות,,,,2023-10-27 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1198015.13,98.44,1.0,1179.32609,1179.32609,,,,,0.004052,0.000105
209,12119.0,,,,10049550.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2022-11-21,A,פנימי,הלוואה,ILS,7.4717,קבועה,0.030551,,,,0.036,2042-09-30,החוב לא נחות,,,,2022-09-22 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,88387.11,106.14,1.0,93.81408,93.81408,,,,,0.000322,8e-06
209,12119.0,,,,1680659.0,תאגיד,,ישראל,,בנקים,לא,לא,,2021-11-30,NR,NR,NR,ILS,9.7893,משתנה,0.0438,,,,0.032,2051-08-31,החוב לא נחות,,,,2021-12-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,302653.99,136.67,1.0,413.63721,413.63721,,,,,0.001421,3.6e-05
209,12119.0,,,,10042343.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2018-04-04,A2.il,מידרוג Moodys,הלוואה,ILS,6.3388,קבועה,0.0344,,,,0.0398,2040-03-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,58245.23,116.81,1.0,68.03625,68.03625,,,,,0.000233,6e-06
209,12119.0,,,,10042342.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2018-01-04,A2.il,מידרוג Moodys,הלוואה,ILS,6.6544,קבועה,0.0347,,,,0.0218,2040-03-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,90693.67,116.71,1.0,105.84859,105.84859,,,,,0.000363,9e-06
209,12119.0,,,,10042341.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2017-10-03,A2.il,מידרוג Moodys,הלוואה,ILS,6.3146,קבועה,0.0355,,,,0.0404,2040-03-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,50455.16,117.47,1.0,59.26967,59.26967,,,,,0.000203,5e-06
209,12119.0,,,,1004234.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2017-07-19,A2.il,מידרוג Moodys,הלוואה,ILS,6.3093,קבועה,0.0373,,,,0.0396,2040-03-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,232639.07,119.15,1.0,277.18945,277.18945,,,,,0.000952,2.4e-05
209,12119.0,,,,90840022.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2022-07-10,A2.il,מידרוג Moodys,הלוואה,ILS,6.9103,קבועה,0.0291,,,,0.0394,2041-06-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,165103.75,105.28,1.0,173.82123,173.82123,,,,,0.000597,1.5e-05
209,12119.0,,,,1004141.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,לא,,2016-12-29,Baa2.il,מידרוג Moodys,הלוואה,ILS,5.4666,קבועה,0.06852,,,,0.0305,2033-03-31,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,214567.88,149.37,1.0,320.50005,320.50005,,,,,0.001101,2.8e-05
209,12119.0,,,,10041131.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2016-11-24,A2.il,מידרוג Moodys,הלוואה,ILS,4.4776,קבועה,0.04456,,,,0.0293,2032-06-30,החוב לא נחות,,,,2015-12-20 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,80114.9,128.33,1.0,102.81145,102.81145,,,,,0.000353,9e-06
209,12119.0,,,,1004113.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2016-11-24,A2.il,מידרוג Moodys,הלוואה,ILS,4.0105,קבועה,0.04478,,,,0.0294,2032-09-30,החוב לא נחות,,,,2015-12-20 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,67016.72,127.44,1.0,85.40611,85.40611,,,,,0.000293,7e-06
209,12119.0,,,,10040641.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2021-04-26,ilA,S&P מעלות,הלוואה,ILS,0.7934,קבועה,0.0318,,,,0.0569,2026-10-11,החוב לא נחות,,,,00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,427327.59,116.56,1.0,498.09304,498.09304,,,,,0.001711,4.4e-05
209,12119.0,,,,10039571.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2016-01-19,A2.il,מידרוג Moodys,הלוואה,ILS,4.4713,קבועה,0.0443,,,,0.0315,2032-09-30,החוב לא נחות,,,,2015-12-20 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,74141.05,127.23,1.0,94.32966,94.32966,,,,,0.000324,8e-06
209,12119.0,,,,1003957.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2016-01-19,A2.il,מידרוג Moodys,הלוואה,ILS,3.9888,קבועה,0.0454,,,,0.0329,2032-09-30,החוב לא נחות,,,,2015-12-20 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,64895.69,126.26,1.0,81.9373,81.9373,,,,,0.000281,7e-06
209,12119.0,,,,10039120.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2021-04-07,A1.il,מידרוג Moodys,הלוואה,ILS,7.0189,קבועה,0.03,,,,0.0346,2040-07-07,החוב לא נחות,,,,2015-07-16 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,331242.68,116.21,1.0,384.93711,384.93711,,,,,0.001322,3.4e-05
209,12119.0,,,,10039118.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2018-07-11,A1.il,מידרוג Moodys,הלוואה,ILS,7.3381,משתנה,0.078,,,,0.0151,2040-07-07,החוב לא נחות,,,,2015-07-16 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,193145.4,114.79,1.0,221.7116,221.7116,,,,,0.000761,1.9e-05
209,12119.0,,,,10039117.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2017-12-06,A1.il,מידרוג Moodys,הלוואה,ILS,7.3381,משתנה,0.078,,,,0.0151,2040-07-07,החוב לא נחות,,,,2015-07-16 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,67831.98,114.79,1.0,77.86433,77.86433,,,,,0.000267,6e-06
209,12119.0,,,,10039116.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2017-06-14,A1.il,מידרוג Moodys,הלוואה,ILS,7.3381,משתנה,0.078,,,,0.0151,2040-07-07,החוב לא נחות,,,,2015-07-16 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,109317.25,114.79,1.0,125.48528,125.48528,,,,,0.000431,1.1e-05
209,12119.0,,,,10039114.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2016-12-14,A1.il,מידרוג Moodys,הלוואה,ILS,7.3381,משתנה,0.078,,,,0.0151,2040-07-07,החוב לא נחות,,,,2015-07-16 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,92286.82,114.79,1.0,105.93605,105.93605,,,,,0.000364,9e-06
209,12119.0,,,,10039113.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2016-10-05,A1.il,מידרוג Moodys,הלוואה,ILS,7.3381,משתנה,0.078,,,,0.0151,2040-07-07,החוב לא נחות,,,,2015-07-16 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,132088.38,114.79,1.0,151.62425,151.62425,,,,,0.000521,1.3e-05
209,12119.0,,,,10042344.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2018-07-04,A2.il,מידרוג Moodys,הלוואה,ILS,6.5588,קבועה,0.0366,,,,0.026,2040-03-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,77504.82,117.18,1.0,90.82015,90.82015,,,,,0.000312,8e-06
209,12119.0,,,,10039112.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2016-08-24,A1.il,מידרוג Moodys,הלוואה,ILS,7.3385,משתנה,0.078,,,,0.0151,2040-07-07,החוב לא נחות,,,,2015-07-16 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,143996.03,114.81,1.0,165.32184,165.32184,,,,,0.000568,1.4e-05
209,12119.0,,,,10042345.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2018-10-04,A2.il,מידרוג Moodys,הלוואה,ILS,6.549,קבועה,0.0362,,,,0.0267,2040-03-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,155049.63,116.64,1.0,180.84989,180.84989,,,,,0.000621,1.6e-05
209,12119.0,,,,10042998.0,אחר,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2020-10-29,NR,NR,NR,ILS,1.17,קבועה,0.085,,,,0.0,2029-03-31,החוב לא נחות,,,,2025-09-30 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,62317.96,123.33,1.0,76.85674,76.85674,,,,,0.000264,6e-06
209,12119.0,,,,90840019.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2021-04-04,A2.il,מידרוג Moodys,הלוואה,ILS,6.402,קבועה,0.0275,,,,0.041,2040-03-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,82946.77,109.3,1.0,90.66082,90.66082,,,,,0.000311,8e-06
209,12119.0,,,,1004747.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2020-12-31,AA-,פנימי,הלוואה,ILS,4.2989,קבועה,0.0198,,,,0.0307,2030-12-31,החוב לא נחות,,,,2022-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1639222.07,113.48,1.0,1860.18921,1860.18921,,,,,0.006392,0.000166
209,12119.0,,,,10047462.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2021-03-25,NR,NR,NR,ILS,7.521,קבועה,0.015499,,,,0.0306,2041-12-31,החוב לא נחות,,,,2020-12-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,520144.45,106.02,1.0,551.45715,551.45715,,,,,0.001895,4.9e-05
209,12119.0,,,,10047461.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2020-12-31,AA-,פנימי,הלוואה,ILS,7.4654,קבועה,0.014807,,,,0.0299,2041-11-30,החוב לא נחות,,,,2020-12-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,580594.83,106.33,1.0,617.34648,617.34648,,,,,0.002121,5.5e-05
209,12119.0,,,,90840020.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2021-10-27,A2.il,מידרוג Moodys,הלוואה,ILS,6.6024,קבועה,0.0275,,,,0.0523,2041-03-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,91620.64,98.89,1.0,90.60365,90.60365,,,,,0.000311,8e-06
209,12119.0,,,,90840021.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2022-02-23,A2.il,מידרוג Moodys,הלוואה,ILS,6.8081,קבועה,0.0275,,,,0.0461,2041-06-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,111844.47,102.14,1.0,114.23795,114.23795,,,,,0.000392,1e-05
209,12119.0,,,,10046432.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2019-12-18,Baa2.il,מידרוג Moodys,הלוואה,ILS,7.697,קבועה,0.06,,,,0.0563,2041-09-30,החוב לא נחות,,,,00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2561094.65,124.07,1.0,3177.55013,3177.55013,,,,,0.010919,0.000283
209,12119.0,,,,10046112.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,לא,,2019-12-25,NR,NR,NR,ILS,7.5516,קבועה,0.0467,,,,0.043,2043-06-30,החוב לא נחות,,,,2019-07-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1095318.5,123.24,1.0,1349.87052,1349.87052,,,,,0.004638,0.00012
209,12119.0,,,,1004611.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,לא,,2019-09-12,NR,NR,NR,ILS,3.7665,קבועה,0.0432,,,,0.0303,2033-06-30,החוב לא נחות,,,,2019-07-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,577812.02,125.17,1.0,723.2473,723.2473,,,,,0.002485,6.4e-05
209,12119.0,,,,10045992.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,לא,,2021-02-03,A2.il,מידרוג Moodys,הלוואה,ILS,7.2973,קבועה,0.01794,,,,0.0309,2041-06-30,החוב לא נחות,,,,2018-08-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,116828.83,108.36,1.0,126.59572,126.59572,,,,,0.000435,1.1e-05
209,12119.0,,,,1680657.0,תאגיד,,ישראל,,בנקים,לא,לא,,2021-11-30,NR,NR,NR,ILS,9.6037,משתנה,0.0491,,,,0.0338,2051-08-31,החוב לא נחות,,,,2021-12-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,477948.46,117.24,1.0,560.34678,560.34678,,,,,0.001925,5e-05
209,12119.0,,,,1004599.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,לא,,2019-08-01,A2.il,מידרוג Moodys,הלוואה,ILS,7.1599,קבועה,0.02635,,,,0.0309,2041-06-30,החוב לא נחות,,,,2018-08-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1635157.81,114.36,1.0,1869.96647,1869.96647,,,,,0.006426,0.000166
209,12119.0,,,,1004395.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2018-05-20,A-,פנימי,הלוואה,ILS,3.5311,קבועה,0.0239,,,,0.0399,2033-06-01,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,390974.71,113.46,1.0,443.59991,443.59991,,,,,0.001524,3.9e-05
209,12119.0,,,,10043458.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,לא,,2019-03-31,A1.il,מידרוג Moodys,הלוואה,ILS,6.3589,קבועה,0.02885,,,,0.0306,2040-06-30,החוב לא נחות,,,,2017-08-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,982927.75,118.39,1.0,1163.68817,1163.68817,,,,,0.003999,0.000103
209,12119.0,,,,10043004.0,אחר,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2021-08-29,NR,NR,NR,ILS,1.01,קבועה,0.098,,,,0.0,2029-11-30,החוב לא נחות,,,,2025-09-30 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,337578.14,120.32,1.0,406.17402,406.17402,,,,,0.001395,3.6e-05
209,12119.0,,,,100430031.0,אחר,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2024-03-31,NR,NR,NR,ILS,1.8759,אחר,0.0,,,,0.0,2029-05-31,החוב לא נחות,,,,2025-09-30 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,-23991.38,100.0,1.0,-23.99138,-23.99138,,,,,-8.2e-05,-2e-06
209,12119.0,,,,10043001.0,אחר,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2021-02-28,NR,NR,NR,ILS,1.7788,קבועה,0.087,,,,0.0707,2029-06-10,החוב לא נחות,,,,2025-09-30 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,217622.9,124.0,1.0,269.8524,269.8524,,,,,0.000927,2.4e-05
209,12119.0,,,,10042796.0,אחר,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2020-02-27,NR,NR,NR,ILS,1.3321,קבועה,0.075,,,,0.0565,2028-05-27,החוב לא נחות,,,,2025-09-30 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,126542.9,122.02,1.0,154.40765,154.40765,,,,,0.00053,1.3e-05
209,12119.0,,,,10047611.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,לא,,2021-05-19,NR,NR,NR,ILS,7.74,קבועה,0.0138,,,,0.0313,2044-06-30,החוב לא נחות,,,,2020-01-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,14749.07,102.67,1.0,15.14287,15.14287,,,,,5.2e-05,1e-06
209,12119.0,,,,1003911.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2015-11-18,A1.il,מידרוג Moodys,הלוואה,ILS,7.3381,משתנה,0.078,,,,0.0151,2040-07-07,החוב לא נחות,,,,2015-07-16 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,34233.66,114.79,1.0,39.29682,39.29682,,,,,0.000135,3e-06
209,12119.0,,,,10038281.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2015-06-24,AA,פנימי,הלוואה,ILS,2.3614,קבועה,0.0269,,,,0.0294,2028-08-14,החוב לא נחות,,,,2022-06-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,241692.33,119.11,1.0,287.87973,287.87973,,,,,0.000989,2.5e-05
