מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2036 סדרה 8893,8288936.0,2021-01-01,8.1271,צמוד למדד המחירים לצרכן,2036-01-01,0.048,0.0485,35374989.0,120.039541,42463.97456,,,0.013395,0.003789
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2036 סדרה 8894,8288947.0,2021-02-01,8.2121,צמוד למדד המחירים לצרכן,2036-02-01,0.048,0.0485,105685823.0,119.684455,126489.50155,,,0.039901,0.011289
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2036 סדרה 8895,8288958.0,2021-03-01,8.2922,צמוד למדד המחירים לצרכן,2036-03-01,0.048,0.0485,23305000.0,119.329742,27809.7965,,,0.008772,0.002482
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2029 סדרה 8810,8288101.0,2014-01-01,3.0202,צמוד למדד המחירים לצרכן,2029-01-01,0.048,0.0485,27939000.0,119.910981,33501.92908,,,0.010568,0.00299
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2030 סדרה 8825,8288256.0,2015-04-01,4.0082,צמוד למדד המחירים לצרכן,2030-04-01,0.048,0.0486,14048130.21,123.422289,17338.52391,,,0.005469,0.001547
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2034 סדרה 8874,8288742.0,2019-05-01,7.0014,צמוד למדד המחירים לצרכן,2034-05-01,0.048,0.0486,35773705.9,120.387858,43067.19844,,,0.013585,0.003843
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2027 סדרה 8793,8287935.0,2012-08-01,1.7665,צמוד למדד המחירים לצרכן,2027-08-01,0.048,0.0485,5451588.0,122.297077,6667.13281,,,0.002103,0.000595
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2026 סדרה 8784,8287845.0,2011-11-01,1.0526,צמוד למדד המחירים לצרכן,2026-11-01,0.048,0.0485,5196580.0,124.943221,6492.77445,,,0.002048,0.000579
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2034 סדרה 8877,8288774.0,2019-08-01,7.2536,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0485,51597722.0,118.500634,61143.62782,,,0.019287,0.005457
209,12119.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2028 סדרה 8808,8288089.0,2013-11-01,2.8531,צמוד למדד המחירים לצרכן,2028-11-01,0.048,0.0485,5549695.79,120.740883,6700.75173,,,0.002113,0.000598
209,13335.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2037 סדרה 8906,8289069.0,2022-02-01,8.8159,צמוד למדד המחירים לצרכן,2037-02-02,0.048,0.0485,12213391.0,116.418904,14218.69597,,,0.005001,0.000658
209,13335.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2033 סדרה 8869,8288689.0,2018-12-02,6.7554,צמוד למדד המחירים לצרכן,2033-12-02,0.048,0.0485,2428000.0,119.790408,2908.51111,,,0.001023,0.000134
209,13335.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2028  סדרה 8803,8288034.0,2013-06-02,2.5033,צמוד למדד המחירים לצרכן,2028-06-02,0.048,0.0485,18911000.0,121.92005,23056.30074,,,0.008109,0.001067
209,13335.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2032 סדרה 8855,8288556.0,2017-10-01,5.893,צמוד למדד המחירים לצרכן,2032-10-01,0.048,0.0485,665000.0,122.677762,815.80711,,,0.000286,3.7e-05
209,13335.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2030 סדרה 8825,8288256.0,2015-04-01,4.0082,צמוד למדד המחירים לצרכן,2030-04-01,0.048,0.0486,12996215.69,123.422289,16040.22693,,,0.005641,0.000742
209,13335.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2036 סדרה 8894,8288947.0,2021-02-01,8.2121,צמוד למדד המחירים לצרכן,2036-02-01,0.048,0.0485,101362461.0,119.684455,121315.10929,,,0.042669,0.005616
209,13335.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2036 סדרה 8903,8289036.0,2021-11-01,8.5622,צמוד למדד המחירים לצרכן,2036-11-01,0.048,0.0485,182007790.0,118.150513,215043.13858,,,0.075636,0.009955
209,13335.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2028 סדרה 8802,8288023.0,2013-05-01,2.4158,צמוד למדד המחירים לצרכן,2028-05-01,0.048,0.0486,13594657.0,122.903406,16708.29661,,,0.005876,0.000773
209,13335.0,ערד בקרן פנסיה מקיפה חדשה,ערד 2029 סדרה 8814,8288145.0,2014-05-01,3.2731,צמוד למדד המחירים לצרכן,2029-05-01,0.048,0.0486,9078202.0,121.333904,11014.93696,,,0.003874,0.000509
