מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
209,12119.0, GCP Investments IV Limited Partnership,,,Glilot IV,33943,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-03-08,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,803.57249,2656.61066,0.003566,0.006324,0.000237
209,12119.0,RS TRATICAL GEAR,,,RS TRATICAL GEAR,34136,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-12-21,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,1583.85776,1583.85776,0.000452,0.00377,0.000141
209,12119.0,Fattal Partnership III,,,Fattal Partnership III,34092,פנימי,"קרן נדל""ן",,ישראל,,,גרמניה,לא,2024-01-24,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,424.36731,1646.84222,0.001069,0.00392,0.000146
209,12119.0,ARBEL FUND 2 GP LIMITED PARTNERSHIP,,,Arbel Fund-II,33656,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2021-10-03,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,3487.97519,3487.97519,0.00315,0.008304,0.000311
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,גיזה זינגר אבן מזנין,33942,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2022-02-23,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,4228.69493,4228.69493,0.005832,0.010067,0.000377
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,NOY IV,33889,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2021-05-13,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,12759.63398,12759.63398,0.006277,0.030378,0.001138
209,12119.0,נוי עיר הבהדים  ג'י. פי 2021 בע''מ,,,NOY EIR HABAHADIM,34073,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2023-08-16,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,1110.4654,1110.4654,0.008653,0.002643,9.9e-05
209,12119.0,Stage One Capital (GP) IV L.P.,,,Stageone IV,33944,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-03-15,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,288.76807,954.66725,0.006959,0.002272,8.5e-05
209,12119.0,Stage One Capital (GP) IV L.P.,,,Coralogix -Stage one Ventures-D,33974,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2022-07-07,USD,מומחה בלתי תלוי,אי-תלות,2025-03-31,3.306,199.68395,660.15514,0.00045,0.001571,5.8e-05
209,12119.0,ICP A1 L.P.,,,AQUA,33881,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2021-04-06,USD,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.306,546.52965,1806.82704,0.000454,0.004301,0.000161
209,12119.0,Tytunovitch,,,Pico III,33925,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2021-11-03,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,185.15512,612.12285,0.008842,0.001457,5.4e-05
209,12119.0,Glilot Capital Partners V,,,Glilot Capital Partners V,39088,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2025-07-10,USD,דיווח מנהל הקרן,אי-תלות,2025-07-30,3.306,35.62688,117.78248,0.005205,0.00028,1e-05
209,12119.0,Vgames GP,,,Vgames I - Secondary,34119,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2024-05-08,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,70.20364,232.09326,0.002169,0.000552,2e-05
209,12119.0,Vintage Secondary V GP L.P.,,,VINTAGE V,33987,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-08-23,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,1794.47262,5932.52648,0.007504,0.014124,0.000529
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,Klirmark Opportunity Fund IV L.P,34043,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2023-04-24,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,2912.99015,2912.99015,0.001673,0.006935,0.000259
209,12119.0,Arkin Bio Capital GP LP,,,Arkin Bio Capital,33935,פנימי,קרן השקעה אחרת,,ישראל,,,"ארה""ב",לא,2022-01-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,497.33365,1644.18507,0.007232,0.003914,0.000146
209,12119.0,MAPLE CAPITAL I L.P.,,,Maple I,33948,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-04-04,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,194.52046,643.08465,0.007471,0.001531,5.7e-05
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,HAPPIFY,33882,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2021-04-07,USD,מומחה בלתי תלוי,אי-תלות,2025-08-13,3.306,3.45295,11.41548,0.000932,2.7e-05,1e-06
209,12119.0,RAKIA CAPITAL GENERAL PARTNER LIMITED PARTNERSHIP,,,Rakia Capital,34020,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-12-21,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,3462.69644,3462.69644,0.013561,0.008244,0.000309
209,12119.0,נוי אי.איי תשתיות ואנרגיה ג'י.פי  שותפות מוגבלת,,,NOY V,39005,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2021-05-13,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,665.09011,665.09011,0.002907,0.001583,5.9e-05
209,12119.0,Greenfield Partners GP Fund III LP,,,Greenfield Partners Fund III,34070,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2023-08-15,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,554.74067,1833.97266,0.002902,0.004366,0.000163
209,12119.0,Grove Ventures Capital (GP) Ltd.,,,Active Fence,33891,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2021-06-03,USD,מומחה בלתי תלוי,אי-תלות,2024-12-31,3.306,275.86644,912.01447,0.000647,0.002171,8.1e-05
209,12119.0,Pereg Managment LLC,,,Bringg Investment,33886,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2021-04-27,USD,מומחה בלתי תלוי,אי-תלות,2024-12-31,3.306,163.24325,539.6822,7.7e-05,0.001284,4.8e-05
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,Qira,33913,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2022-11-28,USD,מומחה בלתי תלוי,אי-תלות,2024-12-31,3.306,180.87942,597.98737,0.005399,0.001423,5.3e-05
209,12119.0,Team8 Capital II G.P. Ltd,,,Team8 Capital II,33998,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-10-25,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,789.98061,2611.67592,0.005604,0.006218,0.000233
209,12119.0,Team8 Capital II,,,TEAM8 III,39095,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2025-08-12,USD,דיווח מנהל הקרן,אי-תלות,2025-08-12,3.306,162.67984,537.81954,0.006507,0.00128,4.8e-05
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,Fortissimo Capital Fund VI,34011,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2023-10-19,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,892.67913,2951.19721,0.001793,0.007026,0.000263
209,12119.0,S.H. SKY 4 Management L.P.,,,Sky IV,33947,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-03-15,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,600.88578,1986.52839,0.000802,0.004729,0.000177
209,12119.0,דוראד,,,דוראד,39061,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2025-06-10,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-10,1.0,6015.28775,6015.28775,0.002125,0.014321,0.000536
209,12119.0,מילגם,,,Israel Postal Company דואר ישראל,34144,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2021-06-09,ILS,דיווח מנהל הקרן,אי-תלות,2024-11-30,1.0,3165.64397,3165.64397,0.006759,0.007536,0.000282
209,12119.0,Fortissimo,,,Mgroup,39004,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2025-03-24,ILS,מומחה בלתי תלוי,אי-תלות,2025-03-31,1.0,3205.94149,3205.94149,0.006134,0.007632,0.000286
209,12119.0,Stage One Capital (GP) III L.P,,,Coralogix -Stage one Ventures-C,33902,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2021-06-30,USD,מומחה בלתי תלוי,אי-תלות,2025-03-31,3.306,305.90912,1011.33558,0.00045,0.002407,9e-05
209,12119.0,BK OPPORTUNITIES,,,BK Opp. Fund-6 - Class B,KYG1311S1030,ISIN,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2020-01-06,USD,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.306,0.0,0.0,0.0,0.0,0.0
209,12119.0,BK OPPORTUNITIES,,,BK Opportunities Fund-7 class E,KYG1312L1499,ISIN,קרן השקעה אחרת,,"חו""ל",,,אירלנד,לא,2022-05-13,EUR,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.8807,10.1512,39.39377,2.7e-05,9.3e-05,3e-06
209,12119.0,BK OPPORTUNITIES,,,PHOENIX ANCHOR L.P. USD K,KYG706223065,ISIN,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",כן,2023-08-25,USD,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.306,122.74873,405.80729,2.4e-05,0.000966,3.6e-05
209,12119.0,BK OPPORTUNITIES,,,BK Opportunities Fund-7,KYG1312L1150,ISIN,קרן השקעה אחרת,,"חו""ל",,,אירלנד,לא,2022-01-18,EUR,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.8807,49.85418,193.46912,1.9e-05,0.00046,1.7e-05
209,12119.0,WD THUNDER CV GP,,,FLOGISTIX,34098,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2024-02-22,USD,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.306,816.3057,2698.70665,0.003072,0.006425,0.00024
209,12119.0,Coller Credit Seconderies Fund II Annex I B,,,Coller Credit Seconderies Fund II Annex I B,39082,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2018-12-27,USD,דיווח מנהל הקרן,אי-תלות,2025-07-13,3.306,301.82885,997.84618,0.003552,0.002375,8.9e-05
209,12119.0,CDL III GP Limited,,,Crescent CDL III,33915,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2021-08-17,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,1360.95601,4499.32058,0.000994,0.010712,0.000401
209,12119.0,NICP IV GP LLC,,,NICP IV Pension,34055,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,קנדה,לא,2023-08-17,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,149.33173,493.69072,0.000776,0.001175,4.4e-05
209,12119.0,G Square Capital (GP) III LLP,,,G Square IV,33969,פנימי,קרן השקעה אחרת,,"חו""ל",,,בריטניה,לא,2023-06-28,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,817.92043,3174.10383,0.002241,0.007557,0.000283
209,12119.0,INSIDER,,,"GENERAL ATLANTIC (INS) BERMUDA COINVEST, L.P",39024,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2025-01-13,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,392.33799,1297.06939,0.002443,0.003088,0.000115
209,12119.0,Northleaf NICP III GP Ltd.,,,UK Fiber -Northleaf,33930,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,בריטניה,לא,2021-12-20,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,265.63776,1179.67073,0.000939,0.002808,0.000105
209,12119.0,New Mountain,,,New Mountain VII,34114,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2024-11-04,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,494.66662,1635.36787,0.000157,0.003893,0.000145
209,12119.0,Partners Group Management II S. r.l.,,,DRC  4,33425,פנימי,קרן חוב,,"חו""ל",,,בריטניה,לא,2021-03-16,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,1051.22434,4668.38216,0.001969,0.011114,0.000416
209,12119.0,ECP V (CALIFORNIA CO-INVEST) LP,,,ECP V-California Co-Invest (atlantica),39013,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-07-01,USD,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.306,968.1834,3200.81432,0.000631,0.00762,0.000285
209,12119.0,CVC Credit Partners European Direct Lending General Partner II S. r.l.,,,CVC EUDL II COINV,33895,פנימי,קרן חוב,,"חו""ל",,,בריטניה,לא,2021-06-14,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,286.31692,1111.11005,0.002201,0.002645,9.9e-05
209,12119.0,PGEIF Phoenix GP S.a.r.l,,,PGEIF Finland Co-Invest,33954,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,פינלנד,לא,2022-04-14,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,250.19658,970.93788,0.000972,0.002311,8.6e-05
209,12119.0,Northleaf Capital Partners (Canada) Ltd.,,,CSV 2 Northleaf CSV Co-Investment LP,34046,פנימי,פרייבט אקוויטי,,"חו""ל",,,קנדה,לא,2024-03-20,CAD,מומחה בלתי תלוי,אי-תלות,2024-12-31,2.3745,1226.96131,2913.41963,0.001255,0.006936,0.00026
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,VPC OFFSHORE INVESTOR FUND P FEEDER,34076,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2023-09-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1011.45455,3343.86875,0.016732,0.007961,0.000298
209,12119.0,Asper Investment Management Limited,,,Asper Duke,33997,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,בריטניה,לא,2022-10-19,GBP,מומחה בלתי תלוי,אי-תלות,2024-12-31,4.4409,90.99822,404.11403,0.0028,0.000962,3.6e-05
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,ISQ,33887,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2021-11-10,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,269.87173,892.19593,0.001181,0.002124,7.9e-05
209,12119.0,"Grove Street PHOENIX PE-IV, L.P",,,"Grove Street PHOENIX PE-IV, L.P",39041,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2025-03-06,USD,דיווח מנהל הקרן,אי-תלות,2025-03-06,3.306,53.24681,176.03395,0.035622,0.000419,1.5e-05
209,12119.0,JCF Associates IV L.P.,,,JCF V Co-Invest River LP (Earth & River),39070,פנימי,קרן השקעה אחרת,,"חו""ל",,,איי קיימן,לא,2025-01-10,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,1031.11391,4579.07374,0.010334,0.010902,0.000408
209,12119.0,PIMCO SpecFin,,,PIMCO SpecFin,39092,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2025-08-12,USD,דיווח מנהל הקרן,אי-תלות,2025-08-12,3.306,1487.98948,4919.29322,0.000946,0.011712,0.000439
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,MADISON REALTY CAPITAL DEBT MA III LP,33975,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-09-12,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1530.31933,5059.23571,0.007171,0.012045,0.000451
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,Madison Realty Capital Debt Fund VI LP.,34033,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2023-02-08,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1266.86603,4188.2591,0.001116,0.009971,0.000373
209,12119.0,AlbaCore Capital LLP,,,AC strategic investment-EUR,33655,פנימי,קרן חוב,,"חו""ל",,,בריטניה,לא,2020-11-03,EUR,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.8807,238.27811,924.68587,0.006396,0.002201,8.2e-05
209,12119.0,Coller International GP IX,,,Coller IX C,34108,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2024-06-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,96.35281,318.5424,0.000119,0.000758,2.8e-05
209,12119.0,Goldman Sachs Asset Management LP,,,WS Strategic Solutions,33540,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2020-12-08,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,486.16734,1607.26924,0.000673,0.003826,0.000143
209,12119.0,StepStone PH Infra (GP) LLC Delaware,,,StepStone Infrastructure  DEBT,33547,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2021-03-18,USD,דיווח מנהל הקרן,אי-תלות,2024-09-30,3.306,0.0,2e-05,0.0,0.0,0.0
209,12119.0,ArcLight 3C SPV GP LLC,,,Midstream Arclight,33979,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2022-07-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,640.72841,2118.24813,0.001554,0.005043,0.000189
209,12119.0,ECP GP V LP,,,BIFFA,34004,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,בריטניה,לא,2023-01-19,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,1300.20375,5774.07487,0.000794,0.013747,0.000515
209,12119.0,VAALON CAPITAL IV LP,,,VAALON CAPITAL IV,34032,פנימי,פרייבט אקוויטי,,"חו""ל",,,בריטניה,לא,2023-01-30,EUR,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.8807,467.27217,1813.34311,0.004792,0.004317,0.000161
209,12119.0,Stepstone,,,Project OWL,33923,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2021-09-28,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,424.51801,1403.45654,0.001581,0.003341,0.000125
209,12119.0,"CIP IX Co-Investment vehicle 2, LP",,,"CIP IX Co-Investment vehicle 2, LP (Rea Chemistry)",39050,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2025-02-27,USD,דיווח מנהל הקרן,אי-תלות,2025-04-30,3.306,416.38994,1376.58514,0.000321,0.003277,0.000122
209,12119.0,Cadence Delta GmbH & Co. KG,,,Everphone II,33981,פנימי,פרייבט אקוויטי,,"חו""ל",,,גרמניה,לא,2022-08-01,EUR,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.8807,192.04417,745.26581,0.000539,0.001774,6.6e-05
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,Electra America Hospitality,33953,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2022-04-14,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1140.69409,3771.13469,0.002295,0.008978,0.000336
209,12119.0,FinTLV Opportunity GP (Cayman),,,Unqork Ltd,33837,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-03-02,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,157.71476,521.40502,0.008094,0.001241,4.6e-05
209,12119.0,Warren Equity Partners GP IV LP,,,WEP IV עמיתים,34022,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2023-01-17,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1286.77497,4254.07807,0.001253,0.010128,0.000379
209,12119.0,MCL I (EMERALD – GSA IV,,,EMCL I (EMERALD - GROVE STREET IV),39076,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2025-02-19,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,832.53815,2752.37113,0.0,0.006552,0.000245
209,12119.0,GENERAL ATLANTIC,,,General Atlantic- nerdio,39079,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2025-06-28,USD,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.306,378.96492,1252.85802,0.000322,0.002982,0.000111
209,12119.0,Consumer Credit Partners LP,,,Exigent Consumer Credit Fund,33377,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2018-10-18,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,14.23391,47.05729,1.3e-05,0.000112,4e-06
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,Viola Credit ALF II,33929,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2021-12-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1042.95258,3448.00124,0.005152,0.008209,0.000307
209,12119.0,Stellus Capital Management LLC,,,Stellus Private Credit BDC,33939,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-01-27,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,822.38632,2718.80918,0.00209,0.006473,0.000242
209,12119.0,GOCANVAS TOPCO LLC,,,GoCanvas,33904,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-08-05,USD,מומחה בלתי תלוי,אי-תלות,2024-07-31,3.306,6.50262,21.49768,0.008995,5.1e-05,1e-06
209,12119.0,S3 LB Real Estate Credit III LP,,,S3 LB REAL ESTATE CREDIT A III,39006,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-02-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,568.56322,1879.67002,0.002185,0.004475,0.000167
209,12119.0,FRUX Capital Fund II,,,FRUX sma deals,39058,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2021-02-04,EUR,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.8807,379.56253,1472.9683,0.001679,0.003506,0.000131
209,12119.0,DPC FUND III GP L.P.,,,Dunes Point Capital III,33945,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2022-06-23,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1153.36061,3813.01019,0.001734,0.009078,0.00034
209,12119.0,(Project Stout (Grit,,,Project Stout (Grit) -Stepstone C,39083,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2025-07-08,USD,מומחה בלתי תלוי,אי-תלות,2025-07-08,3.306,438.96499,1451.21826,0.0,0.003455,0.000129
209,12119.0,PSC IV,,,PSC IV,34121,פנימי,קרן חוב,,"חו""ל",,,בריטניה,לא,2021-07-20,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,1223.02903,5431.34963,0.000282,0.012931,0.000484
209,12119.0,Israel Infrastructure G.P. Management II L.P.,,,VPC ABOC,33984,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-08-08,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1192.82812,3943.48978,0.001104,0.009388,0.000351
209,12119.0,Schroders Julie II,,,Schroders Project Salsa,39038,פנימי,קרן חוב,,"חו""ל",,,גרמניה,לא,2023-01-18,EUR,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.8807,518.65996,2012.7637,0.001679,0.004792,0.000179
209,12119.0,BATTERY VENTURES XIV AIV I CAYMAN LP,,,Battery XIV,33958,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2022-07-18,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1011.10888,3342.72596,0.00048,0.007958,0.000298
209,12119.0,Clearlake Capital Partners VII GP LLC,,,Clearlake VII,33937,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2022-04-21,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1165.83344,3854.24536,0.000168,0.009176,0.000343
209,12119.0,Titan Co-Invest (CBAM),,,Titan Co-Invest (CBAM-TrinityBridge),39009,פנימי,קרן השקעה אחרת,,"חו""ל",,,בריטניה,לא,2025-02-28,GBP,דיווח מנהל הקרן,אי-תלות,2025-02-28,4.4409,839.19828,3726.79566,0.006475,0.008872,0.000332
209,12119.0,Cadence Delta GmbH & Co. KG,,,Everphone,33916,פנימי,פרייבט אקוויטי,,"חו""ל",,,גרמניה,לא,2021-08-24,EUR,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.8807,1143.901,4439.13662,0.004859,0.010568,0.000396
209,12119.0,Cadence Delta GmbH & Co. KG,,,TINK,33872,פנימי,פרייבט אקוויטי,,"חו""ל",,,גרמניה,לא,2021-03-31,EUR,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.8807,661.56716,2567.34368,0.003826,0.006112,0.000229
209,12119.0,Bainbridge Fund I,,,Bainbridge Fund I - pension,39032,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2024-12-23,USD,דיווח מנהל הקרן,אי-תלות,2025-01-31,3.306,68.92695,227.87249,0.011996,0.000542,2e-05
209,12119.0,Northleaf NICP III GP Ltd.,,,UK FIBER (2),34146,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,בריטניה,לא,2021-12-20,GBP,דיווח מנהל הקרן,אי-תלות,2024-12-31,4.4409,152.93251,679.15798,0.001473,0.001616,6e-05
209,12119.0,TIKEHAU GENERAL PARTNER II S..r.l,,,TDL      IV,33389,פנימי,קרן חוב,,"חו""ל",,,צרפת,לא,2018-12-27,EUR,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.8807,370.69292,1438.54802,0.001202,0.003424,0.000128
209,12119.0,Coller Credit Secondaries - Opportunity Fund II,,,Coller Credit Secondaries - Opportunities Fund II,39081,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2025-07-07,USD,דיווח מנהל הקרן,אי-תלות,2025-07-07,3.306,344.64277,1139.38901,0.000568,0.002712,0.000101
209,12119.0,American Industrial GP,,,American Industrial Partners VIII,34063,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2024-04-25,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,878.78988,2905.27934,0.000254,0.006917,0.000259
209,12119.0,INSIGHT PARTNERS (CAYMAN) XII L.P.,,,Insight  XII,33918,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-08-25,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,1938.95835,6410.19631,0.00018,0.015261,0.000572
