מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך ,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
209,9975.0,NinetyOne,LU1194085475,פנימי,NinetyOne Global Strategy Fund,LU1194085475,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,0.12,3.306,2471.0,0.00943,2e-06,0.0,0.0
209,9975.0,CT Lux Japan Equities,6ZLKQF7QB6JAEKQS5388,LEI,THRLXIU LX,LU2656573974,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,146704.76,3.306,1370.82,6648.55827,0.001467,0.044876,0.000485
209,9975.0,Colchis Capital Management,4441,פנימי,COLCHIS P2P INCOME FUND,555888222,פנימי,מניות,"חו""ל","ארה""ב",לא סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1915.58,3.306,93.0571,5.89323,1e-06,3.9e-05,0.0
209,9976.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד שקלי,IL0011500027,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"אג""ח בארץ - חברות והמרה-חברות והמרה אחר",לא,ILS,3397.98,1.0,487.71,16.57227,2.3e-05,0.000291,2e-06
209,9976.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל Htf שקליות ריבית קבועה ממשלתיות,IL0051281116,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,322.68,1.0,492.68,1.58978,1.1e-05,2.7e-05,0.0
209,9976.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF מח תל גוב-שקלי,IL0051233935,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,1423.09,1.0,109.58,1.55942,2.8e-05,2.7e-05,0.0
209,9976.0,CT Lux Japan Equities,6ZLKQF7QB6JAEKQS5388,LEI,THRLXIU LX,LU2656573974,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,31885.37,3.306,1370.82,1445.02295,0.000318,0.025444,0.000257
209,9976.0,FULLGOAL INTERNATIONALFUNDS,549300BD5XZL0OCXC245,LEI,Fullgoal International Funds S,LU1171460493,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,30.37,3.306,565649.3,567.97847,0.000757,0.010001,0.000101
209,9976.0,Prestige Alternative Finance,21380098U356PUQFYE72,LEI,PRESTIGE ALT FI,KYG722711853,ISIN,מניות,"חו""ל",בריטניה,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,649.3,3.306,9914.0,212.81374,1e-06,0.003747,3.7e-05
209,9976.0,PIMCO,J1L21SK0XQM5UHF1OK52,LEI,PIMCO GIS Capital Securities F,IE00B6VH4D24,ISIN,"אג""ח קונצרני","חו""ל",בריטניה,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,8600.21,3.306,2549.0,724.73903,0.000188,0.012761,0.000129
209,9976.0,SDCL ENERGY EFFICIENCY INCOME,213800ZPSC7XUVD3NL94,LEI,Sdcl Energy Efficiency Income,GB00BGHVZM47,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,GBP,171819.84,4.4409,56.6,431.87765,0.000158,0.007604,7.7e-05
209,9976.0,INDIA DYNAMIC BOND FUND,25490082RF6XVDE85Z82,LEI,India Dynamic Bond Fund,MU0395S00048,ISIN,"אג""ח ממשלתי","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,7446.91,3.306,12121.0,2984.1263,1.8e-05,0.052546,0.000532
209,9976.0,CVC Credit Partners Ltd,2588,פנימי,CVC INCOME & GROWTH LTD,JE00B9G79F59,ISIN,מניות,"חו""ל",אירופה,סחיר,LSE,Bond/Fixed Income Funds,לא,EUR,197077.96,3.8807,109.0,833.63249,0.002372,0.014679,0.000148
209,9976.0,Threadneedle Lux,549300L2D2ETS27INO14,LEI,CT Lux Global Technology,LU0444971666,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,11887.47,3.306,17186.9,6754.44914,0.004176,0.118936,0.001205
209,9976.0,NinetyOne,LU1194085475,פנימי,NinetyOne Global Strategy Fund,LU1194085475,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,0.06,3.306,2471.0,0.0047,1e-06,0.0,0.0
209,9976.0,PIMCO,J1L21SK0XQM5UHF1OK52,LEI,PIMCO GIS Emerging Local Bond,IE00B29K0P99,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,395676.46,3.306,1719.0,22486.34887,0.002535,0.395953,0.004011
209,9976.0,Colchis Capital Management,4441,פנימי,Colchester Local Markets Bond,IE00BQZJ1775,ISIN,"אג""ח ממשלתי","חו""ל",אירלנד,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,120395.26,3.306,1176.7651,4683.83975,0.001885,0.082475,0.000835
209,9976.0,TOTAL CAPITAL INTL SA,5493009VJSAE25SFXL78,LEI,Capital Group Emerging Markets,LU0532993937,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,151114.57,3.306,1401.0,6999.1826,0.008945,0.123245,0.001248
209,9976.0,Kotak Funds - India Midcap,4408,פנימי,Kotak Bond Feeder Fund,MU0381S00022,ISIN,"אג""ח ממשלתי","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,74803.66,3.306,1401.76,3466.5653,0.001526,0.061041,0.000618
209,9976.0,M&Gַַ  LUX INVESTMENT FUNDS 1 - M,549300OR1ZG2XAP7AU07,LEI,M&G Lux Investment Funds 1 - M,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,37824.63,3.306,1656.53,2071.46127,0.001815,0.036475,0.000369
209,9976.0,Ashoka India,213800M3HXZ3RG189568,LEI,Ashoka WhiteOak ICAV - Ashoka,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,Equity Funds,לא,USD,3603.23,3.306,25948.0,3090.9978,0.0,0.054428,0.000551
209,9976.0,Colchis Capital Management,4441,פנימי,COLCHIS P2P INCOME FUND,555888222,פנימי,מניות,"חו""ל","ארה""ב",לא סחיר,אחר,Bond/Fixed Income Funds,לא,USD,5729.28,3.306,93.0571,17.62597,5e-06,0.00031,3e-06
325,325.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד שקלי,IL0011500027,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"אג""ח בארץ - חברות והמרה-חברות והמרה אחר",לא,ILS,22.13,1.0,487.71,0.10795,0.0,7.9e-05,0.0
325,325.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF מח תל גוב-שקלי,IL0051233935,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,9.27,1.0,109.58,0.01016,0.0,7e-06,0.0
325,325.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל Htf שקליות ריבית קבועה ממשלתיות,IL0051281116,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,2.1,1.0,492.68,0.01036,0.0,7e-06,0.0
325,325.0,Ashoka India,213800M3HXZ3RG189568,LEI,Ashoka WhiteOak ICAV - Ashoka,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,Equity Funds,לא,USD,339.86,3.306,25948.0,291.5498,0.0,0.215203,0.000512
325,325.0,M&Gַַ  LUX INVESTMENT FUNDS 1 - M,549300OR1ZG2XAP7AU07,LEI,M&G Lux Investment Funds 1 - M,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,3567.7,3.306,1656.53,195.38484,0.000171,0.14422,0.000343
325,325.0,SDCL ENERGY EFFICIENCY INCOME,213800ZPSC7XUVD3NL94,LEI,Sdcl Energy Efficiency Income,GB00BGHVZM47,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,GBP,16206.43,4.4409,56.6,40.73566,1.4e-05,0.030068,7.1e-05
325,325.0,FULLGOAL INTERNATIONALFUNDS,549300BD5XZL0OCXC245,LEI,Fullgoal International Funds S,LU1171460493,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,2.86,3.306,565649.3,53.57299,7.1e-05,0.039544,9.4e-05
325,325.0,CT Lux Japan Equities,6ZLKQF7QB6JAEKQS5388,LEI,THRLXIU LX,LU2656573974,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,3007.5,3.306,1370.82,136.29778,3e-05,0.100606,0.000239
325,325.0,Threadneedle Lux,549300L2D2ETS27INO14,LEI,CT Lux Global Technology,LU0444971666,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,1121.25,3.306,17186.9,637.09469,0.000393,0.470262,0.001119
347,347.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד שקלי,IL0011500027,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"אג""ח בארץ - חברות והמרה-חברות והמרה אחר",לא,ILS,1256.24,1.0,487.71,6.1268,8e-06,0.000218,2e-06
347,347.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF מח תל גוב-שקלי,IL0051233935,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,526.12,1.0,109.58,0.57652,1e-05,2e-05,0.0
347,347.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל Htf שקליות ריבית קבועה ממשלתיות,IL0051281116,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,119.29,1.0,492.68,0.58775,4e-06,2e-05,0.0
347,347.0,Colchis Capital Management,4441,פנימי,Colchester Local Markets Bond,IE00BQZJ1775,ISIN,"אג""ח ממשלתי","חו""ל",אירלנד,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,64139.12,3.306,1176.7651,2495.2591,0.001004,0.089088,0.001262
347,347.0,Threadneedle Lux,549300L2D2ETS27INO14,LEI,CT Lux Global Technology,LU0444971666,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,3220.6,3.306,17186.9,1829.94583,0.001131,0.065333,0.000926
347,347.0,PIMCO,J1L21SK0XQM5UHF1OK52,LEI,PIMCO GIS Capital Securities F,IE00B6VH4D24,ISIN,"אג""ח קונצרני","חו""ל",בריטניה,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,11878.01,3.306,2549.0,1000.95968,0.00026,0.035737,0.000506
347,347.0,PIMCO,J1L21SK0XQM5UHF1OK52,LEI,PIMCO GIS Emerging Local Bond,IE00B29K0P99,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,210791.86,3.306,1719.0,11979.33101,0.00135,0.427699,0.006063
347,347.0,Prestige Alternative Finance,21380098U356PUQFYE72,LEI,PRESTIGE ALT FI,KYG722711853,ISIN,מניות,"חו""ל",בריטניה,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,896.78,3.306,9914.0,293.9237,1e-06,0.010493,0.000148
347,347.0,SDCL ENERGY EFFICIENCY INCOME,213800ZPSC7XUVD3NL94,LEI,Sdcl Energy Efficiency Income,GB00BGHVZM47,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,GBP,46550.21,4.4409,56.6,117.00624,4.2e-05,0.004177,5.8e-05
347,347.0,CT Lux Japan Equities,6ZLKQF7QB6JAEKQS5388,LEI,THRLXIU LX,LU2656573974,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,8638.53,3.306,1370.82,391.49213,8.6e-05,0.013976,0.000197
347,347.0,FULLGOAL INTERNATIONALFUNDS,549300BD5XZL0OCXC245,LEI,Fullgoal International Funds S,LU1171460493,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,8.23,3.306,565649.3,153.87929,0.000205,0.005493,7.6e-05
347,347.0,Ashoka India,213800M3HXZ3RG189568,LEI,Ashoka WhiteOak ICAV - Ashoka,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,Equity Funds,לא,USD,976.2,3.306,25948.0,837.42707,0.0,0.029898,0.000422
347,347.0,CVC Credit Partners Ltd,2588,פנימי,CVC INCOME & GROWTH LTD,JE00B9G79F59,ISIN,מניות,"חו""ל",אירופה,סחיר,LSE,Bond/Fixed Income Funds,לא,EUR,272190.52,3.8807,109.0,1151.35584,0.003276,0.041106,0.000582
347,347.0,INDIA DYNAMIC BOND FUND,25490082RF6XVDE85Z82,LEI,India Dynamic Bond Fund,MU0395S00048,ISIN,"אג""ח ממשלתי","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,3967.25,3.306,12121.0,1589.75728,9e-06,0.056758,0.000804
347,347.0,NinetyOne,LU1194085475,פנימי,NinetyOne Global Strategy Fund,LU1194085475,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,0.03,3.306,2471.0,0.00251,0.0,0.0,0.0
347,347.0,Kotak Funds - India Midcap,4408,פנימי,Kotak Bond Feeder Fund,MU0381S00022,ISIN,"אג""ח ממשלתי","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,39850.75,3.306,1401.76,1846.77083,0.000813,0.065935,0.000934
347,347.0,M&Gַַ  LUX INVESTMENT FUNDS 1 - M,549300OR1ZG2XAP7AU07,LEI,M&G Lux Investment Funds 1 - M,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,10247.62,3.306,1656.53,561.20963,0.000491,0.020036,0.000283
347,347.0,TOTAL CAPITAL INTL SA,5493009VJSAE25SFXL78,LEI,Capital Group Emerging Markets,LU0532993937,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,80504.47,3.306,1401.0,3728.73007,0.004765,0.133126,0.001887
347,347.0,Colchis Capital Management,4441,פנימי,COLCHIS P2P INCOME FUND,555888222,פנימי,מניות,"חו""ל","ארה""ב",לא סחיר,אחר,Bond/Fixed Income Funds,לא,USD,7912.89,3.306,93.0571,24.34378,7e-06,0.000868,1.2e-05
389,389.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF מח תל גוב-שקלי,IL0051233935,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,106.72,1.0,109.58,0.11694,2e-06,4.2e-05,0.0
389,389.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל Htf שקליות ריבית קבועה ממשלתיות,IL0051281116,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,24.2,1.0,492.68,0.11922,0.0,4.3e-05,0.0
389,389.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד שקלי,IL0011500027,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"אג""ח בארץ - חברות והמרה-חברות והמרה אחר",לא,ILS,254.82,1.0,487.71,1.24277,1e-06,0.000449,1e-06
389,389.0,NinetyOne,LU1194085475,פנימי,NinetyOne Global Strategy Fund,LU1194085475,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,0.0,3.306,2471.0,9e-05,0.0,0.0,0.0
389,389.0,M&Gַַ  LUX INVESTMENT FUNDS 1 - M,549300OR1ZG2XAP7AU07,LEI,M&G Lux Investment Funds 1 - M,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,4759.13,3.306,1656.53,260.63333,0.000228,0.094355,0.000332
389,389.0,SDCL ENERGY EFFICIENCY INCOME,213800ZPSC7XUVD3NL94,LEI,Sdcl Energy Efficiency Income,GB00BGHVZM47,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,GBP,21618.54,4.4409,56.6,54.33928,1.9e-05,0.019672,6.9e-05
389,389.0,Prestige Alternative Finance,21380098U356PUQFYE72,LEI,PRESTIGE ALT FI,KYG722711853,ISIN,מניות,"חו""ל",בריטניה,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,68.74,3.306,9914.0,22.52954,0.0,0.008156,2.8e-05
389,389.0,Colchis Capital Management,4441,פנימי,Colchester Local Markets Bond,IE00BQZJ1775,ISIN,"אג""ח ממשלתי","חו""ל",אירלנד,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2265.61,3.306,1176.7651,88.141,3.5e-05,0.031909,0.000112
389,389.0,TOTAL CAPITAL INTL SA,5493009VJSAE25SFXL78,LEI,Capital Group Emerging Markets,LU0532993937,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2843.69,3.306,1401.0,131.71137,0.000168,0.047682,0.000168
389,389.0,Threadneedle Lux,549300L2D2ETS27INO14,LEI,CT Lux Global Technology,LU0444971666,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,1495.69,3.306,17186.9,849.85155,0.000525,0.307665,0.001085
389,389.0,PIMCO,J1L21SK0XQM5UHF1OK52,LEI,PIMCO GIS Emerging Local Bond,IE00B29K0P99,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,7445.88,3.306,1719.0,423.15053,4.7e-05,0.15319,0.00054
389,389.0,INDIA DYNAMIC BOND FUND,25490082RF6XVDE85Z82,LEI,India Dynamic Bond Fund,MU0395S00048,ISIN,"אג""ח ממשלתי","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,140.14,3.306,12121.0,56.15561,0.0,0.020329,7.1e-05
389,389.0,CVC Credit Partners Ltd,2588,פנימי,CVC INCOME & GROWTH LTD,JE00B9G79F59,ISIN,מניות,"חו""ל",אירופה,סחיר,LSE,Bond/Fixed Income Funds,לא,EUR,20863.67,3.8807,109.0,88.25255,0.000251,0.031949,0.000112
389,389.0,Kotak Funds - India Midcap,4408,פנימי,Kotak Bond Feeder Fund,MU0381S00022,ISIN,"אג""ח ממשלתי","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1407.66,3.306,1401.76,65.2342,2.8e-05,0.023616,8.3e-05
389,389.0,Ashoka India,213800M3HXZ3RG189568,LEI,Ashoka WhiteOak ICAV - Ashoka,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,Equity Funds,לא,USD,453.36,3.306,25948.0,388.91244,0.0,0.140795,0.000496
389,389.0,CT Lux Japan Equities,6ZLKQF7QB6JAEKQS5388,LEI,THRLXIU LX,LU2656573974,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,4011.85,3.306,1370.82,181.81423,4e-05,0.06582,0.000232
389,389.0,FULLGOAL INTERNATIONALFUNDS,549300BD5XZL0OCXC245,LEI,Fullgoal International Funds S,LU1171460493,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,3.82,3.306,565649.3,71.46362,9.5e-05,0.025871,9.1e-05
389,389.0,PIMCO,J1L21SK0XQM5UHF1OK52,LEI,PIMCO GIS Capital Securities F,IE00B6VH4D24,ISIN,"אג""ח קונצרני","חו""ל",בריטניה,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,910.46,3.306,2549.0,76.72454,1.9e-05,0.027776,9.7e-05
389,389.0,Colchis Capital Management,4441,פנימי,COLCHIS P2P INCOME FUND,555888222,פנימי,מניות,"חו""ל","ארה""ב",לא סחיר,אחר,Bond/Fixed Income Funds,לא,USD,606.53,3.306,93.0571,1.86597,0.0,0.000675,2e-06
671,12120.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד שקלי,IL0011500027,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"אג""ח בארץ - חברות והמרה-חברות והמרה אחר",לא,ILS,333.3,1.0,487.71,1.62553,2e-06,0.000335,4e-06
671,12120.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל Htf שקליות ריבית קבועה ממשלתיות,IL0051281116,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,31.65,1.0,492.68,0.15594,1e-06,3.2e-05,0.0
671,12120.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF מח תל גוב-שקלי,IL0051233935,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,139.59,1.0,109.58,0.15296,2e-06,3.1e-05,0.0
671,12120.0,Prestige Alternative Finance,21380098U356PUQFYE72,LEI,PRESTIGE ALT FI,KYG722711853,ISIN,מניות,"חו""ל",בריטניה,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,14.49,3.306,9914.0,4.74827,0.0,0.000979,1.2e-05
671,12120.0,CVC Credit Partners Ltd,2588,פנימי,CVC INCOME & GROWTH LTD,JE00B9G79F59,ISIN,מניות,"חו""ל",אירופה,סחיר,LSE,Bond/Fixed Income Funds,לא,EUR,4397.17,3.8807,109.0,18.59987,5.2e-05,0.003835,4.9e-05
671,12120.0,Threadneedle Lux,549300L2D2ETS27INO14,LEI,CT Lux Global Technology,LU0444971666,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,737.28,3.306,17186.9,418.92125,0.000259,0.086392,0.001117
671,12120.0,FULLGOAL INTERNATIONALFUNDS,549300BD5XZL0OCXC245,LEI,Fullgoal International Funds S,LU1171460493,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,1.88,3.306,565649.3,35.22689,4.6e-05,0.007264,9.3e-05
671,12120.0,M&Gַַ  LUX INVESTMENT FUNDS 1 - M,549300OR1ZG2XAP7AU07,LEI,M&G Lux Investment Funds 1 - M,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,2345.94,3.306,1656.53,128.47519,0.000112,0.026495,0.000342
671,12120.0,CT Lux Japan Equities,6ZLKQF7QB6JAEKQS5388,LEI,THRLXIU LX,LU2656573974,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,1977.58,3.306,1370.82,89.62253,1.9e-05,0.018482,0.000239
671,12120.0,SDCL ENERGY EFFICIENCY INCOME,213800ZPSC7XUVD3NL94,LEI,Sdcl Energy Efficiency Income,GB00BGHVZM47,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,GBP,10656.53,4.4409,56.6,26.78571,9e-06,0.005523,7.1e-05
671,12120.0,Colchis Capital Management,4441,פנימי,Colchester Local Markets Bond,IE00BQZJ1775,ISIN,"אג""ח ממשלתי","חו""ל",אירלנד,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,11608.06,3.306,1176.7651,451.59845,0.000181,0.093131,0.001204
671,12120.0,Ashoka India,213800M3HXZ3RG189568,LEI,Ashoka WhiteOak ICAV - Ashoka,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,Equity Funds,לא,USD,223.48,3.306,25948.0,191.70841,0.0,0.039535,0.000511
671,12120.0,PIMCO,J1L21SK0XQM5UHF1OK52,LEI,PIMCO GIS Emerging Local Bond,IE00B29K0P99,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,38149.66,3.306,1719.0,2168.05035,0.000244,0.44711,0.005781
671,12120.0,INDIA DYNAMIC BOND FUND,25490082RF6XVDE85Z82,LEI,India Dynamic Bond Fund,MU0395S00048,ISIN,"אג""ח ממשלתי","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,718.0,3.306,12121.0,287.71839,1e-06,0.059335,0.000767
671,12120.0,TOTAL CAPITAL INTL SA,5493009VJSAE25SFXL78,LEI,Capital Group Emerging Markets,LU0532993937,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,14569.91,3.306,1401.0,674.83522,0.000862,0.139169,0.001799
671,12120.0,NinetyOne,LU1194085475,פנימי,NinetyOne Global Strategy Fund,LU1194085475,ISIN,"אג""ח ממשלתי","חו""ל",סין,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,0.01,3.306,2471.0,0.00045,0.0,0.0,0.0
671,12120.0,Kotak Funds - India Midcap,4408,פנימי,Kotak Bond Feeder Fund,MU0381S00022,ISIN,"אג""ח ממשלתי","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,7212.29,3.306,1401.76,334.23337,0.000147,0.068927,0.000891
671,12120.0,PIMCO,J1L21SK0XQM5UHF1OK52,LEI,PIMCO GIS Capital Securities F,IE00B6VH4D24,ISIN,"אג""ח קונצרני","חו""ל",בריטניה,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,191.89,3.306,2549.0,16.17026,4e-06,0.003334,4.3e-05
671,12120.0,Colchis Capital Management,4441,פנימי,COLCHIS P2P INCOME FUND,555888222,פנימי,מניות,"חו""ל","ארה""ב",לא סחיר,אחר,Bond/Fixed Income Funds,לא,USD,127.83,3.306,93.0571,0.39327,0.0,8.1e-05,1e-06
671,14082.0,CAMDEN,2664,פנימי,Camden Property Trust,US1331311027,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Equity Funds,לא,USD,417.0,3.306,10678.0,147.20712,3e-06,1.0,0.000325
