מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,נכס בסיס (כתב אופציה),ענף מסחר,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
671,15220.0,"קבוצת חג'ג' אפשטיין בע""מ",515387231,ח.פ.,חג'ג' אפ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,2027-07-30,לא,ILS,3230.0,0.01,49.05,1.0,158.2,0.0776,0.093347,3.2e-05
671,15220.0,"אפולו פאוור בע""מ",520043928,ח.פ.,אפולו פאוור אפ8,IL0012147414,ISIN,ישראל,ישראל,סחיר,TASE,IL0010821143,קלינטק,2026-03-10,לא,ILS,835.0,0.01,0.75,1.0,251.6,0.00189,0.002273,0.0
671,15220.0,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01,לא,ILS,1325.0,0.01,58.28,1.0,162.1,0.09447,0.113641,3.9e-05
671,15220.0,"פאי סיאם בע""מ",513154617,ח.פ.,פאי סיאם   אפ 1,IL0012162827,ISIN,ישראל,ישראל,סחיר,TASE,IL0011865271,מלונאות ותיירות,2028-01-12,לא,ILS,4900.0,0.01,4.06,1.0,480.1,0.01951,0.023469,8e-06
671,15220.0,"זוז פאוור בע""מ",514881564,ח.פ.,זוז אופ 1 (נשר),1205160,ISIN,ישראל,ישראל,סחיר,TASE,IL0011741845,קלינטק,2029-06-30,לא,ILS,1.0,0.01,3.0,1.0,0.0,0.0,0.0,0.0
671,15220.0,"קנדה גלובל (ט.ר) בע""מ",520041286,ח.פ.,קנדה גלובל אפ 1,IL0012181892,ISIN,ישראל,ישראל,סחיר,TASE,IL0001060131,"נדל""ן מניב בחו""ל",2029-02-27,לא,ILS,1675.0,0.01,29.97,1.0,584.6,0.1752,0.210754,7.3e-05
671,15220.0,"מפעלים פטרוכימיים בישראל בע""מ",520029315,ח.פ.,פטרוכימים אפ 1,IL0011903056,ISIN,ישראל,ישראל,סחיר,TASE,IL0007560159,חיפושי נפט וגז,2026-10-25,לא,ILS,37.5,0.01,19.76,1.0,134.3,0.02654,0.031925,1.1e-05
671,15220.0,"בלדי בע""מ",511226136,ח.פ.,בלדי אפ 1,IL0012166620,ISIN,ישראל,ישראל,סחיר,TASE,IL0012125394,מסחר,2028-01-31,לא,ILS,2800.0,0.01,6.34,1.0,1024.0,0.06497,0.078154,2.7e-05
671,15220.0,"חג'ג' אירופה דיוולופמנט צ.ש בע""מ",515682292,ח.פ.,חגג אירופה אפ 1,IL0012188418,ISIN,ישראל,ישראל,סחיר,TASE,IL0011436354,בנייה,2027-09-01,לא,ILS,950.0,0.01,42.54,1.0,125.0,0.05318,0.063972,2.2e-05
671,15220.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307,ח.פ.,סולאיר אפ 1,IL0012179185,ISIN,ישראל,ישראל,סחיר,TASE,IL0011722878,אנרגיה מתחדשת,2026-08-31,לא,ILS,4152.0,0.01,15.46,1.0,492.0,0.07605,0.091483,3.1e-05
671,15220.0,"שובל הנדסה ובניין בע""מ",512951518,ח.פ.,שובל הנדסה אפ 1,IL0012159617,ISIN,ישראל,ישראל,סחיר,TASE,IL0012079682,בנייה,2027-01-10,לא,ILS,1023.0,0.01,1.85,1.0,223.2,0.00412,0.004956,1e-06
671,15220.0,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,1225036,פנימי,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31,לא,ILS,2800.0,0.01,6.58,1.0,169.8,0.01117,0.013436,4e-06
671,15220.0,"מגידו י.ק. ישראל בע""מ",510542855,ח.פ.,מגידו אפ 1,1225184,פנימי,ישראל,ישראל,סחיר,TASE,1216605,בנייה,2029-07-12,לא,ILS,850.0,0.01,15.08,1.0,215.8,0.03253,0.039131,1.3e-05
