מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
209,12119.0,בזק,520031931,ח.פ.,BZ P 200 OCT,IL0858729432,ISIN,מדד,ישראל,ישראל,TASE,תקשורת ומדיה,מניות לרבות מדדי מניות,2025-10-30,לא,ILS,200.0,-307.48,1.0,0.0,0.0,0.0,0.0
209,12119.0,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,מדד,ישראל,ישראל,TASE,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2028-01-05,לא,ILS,8000.0,14.93,1.0,646.6,0.09655,1.4e-05,0.0
209,12119.0,בזק,520031931,ח.פ.,BZ C 185 NOV,IL0859439262,ISIN,מדד,ישראל,ישראל,TASE,תקשורת ומדיה,מניות לרבות מדדי מניות,2025-11-27,לא,ILS,185.0,259.1,1.0,473100.0,1225.81246,0.182299,0.000109
209,12119.0,"בנק הפועלים בע""מ",520000118,ח.פ.,PL C 2000 NOV,IL0859282084,ISIN,מניה,ישראל,ישראל,TASE,בנקים,מניות לרבות מדדי מניות,2025-11-27,לא,ILS,2000.0,34.67,1.0,4745300.0,1645.3023,0.244685,0.000146
209,12119.0,בזק,520031931,ח.פ.,BZ C 200  OCT,IL0858727113,ISIN,מדד,ישראל,ישראל,TASE,תקשורת ומדיה,מניות לרבות מדדי מניות,2025-10-30,לא,ILS,200.0,307.48,1.0,457500.0,1406.71003,0.209202,0.000125
209,12119.0,"בנק הפועלים בע""מ",520000118,ח.פ.,PL C 1900 OCT,IL0859099926,ISIN,מניה,ישראל,ישראל,TASE,בנקים,מניות לרבות מדדי מניות,2025-10-30,לא,ILS,1900.0,25.25,1.0,4838500.0,1221.517,0.18166,0.000109
209,12119.0,"בנק הפועלים בע""מ",520000118,ח.פ.,PL P 1900 OCT,IL0859106283,ISIN,מניה,ישראל,ישראל,TASE,בנקים,מניות לרבות מדדי מניות,2025-10-30,לא,ILS,1900.0,-25.25,1.0,500.0,-0.12623,-1.8e-05,0.0
209,12119.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,LM C 1950 OCT,IL0859084084,ISIN,מניה,ישראל,ישראל,TASE,בנקים,מניות לרבות מדדי מניות,2025-10-30,לא,ILS,1950.0,1.48,1.0,4585700.0,67.86024,0.010092,6e-06
209,12119.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,LM P 1950 OCT,IL0859090347,ISIN,מניה,ישראל,ישראל,TASE,בנקים,מניות לרבות מדדי מניות,2025-10-30,לא,ILS,1950.0,-1.48,1.0,0.0,0.0,0.0,0.0
209,12119.0,"בנק הפועלים בע""מ",520000118,ח.פ.,PL P 2000 NOV,IL0859284304,ISIN,מניה,ישראל,ישראל,TASE,בנקים,מניות לרבות מדדי מניות,2025-11-27,לא,ILS,2000.0,-34.67,1.0,0.0,0.0,0.0,0.0
209,12119.0,בזק,520031931,ח.פ.,BZ P 185 NOV,IL0859441482,ISIN,מדד,ישראל,ישראל,TASE,תקשורת ומדיה,מניות לרבות מדדי מניות,2025-11-27,לא,ILS,185.0,-259.1,1.0,0.0,0.0,0.0,0.0
209,12119.0,"טכנולוגיות גילוי אש וגזים בע""מ",515615409,ח.פ.,טכ גילויאש אפ 3,IL0012021189,ISIN,מדד,ישראל,ישראל,TASE,השקעות בהיי-טק,מניות לרבות מדדי מניות,2025-12-25,לא,ILS,1050.0,4823.75,1.0,82.7,3.98924,0.000593,0.0
209,12119.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,EN P 2700 OCT,85876480,פנימי,מדד,ישראל,ישראל,TASE,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2025-10-30,לא,ILS,2700.0,-5.77,1.0,200.0,-0.01154,-1e-06,0.0
209,12119.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,EN C 2700 OCT,85876134,פנימי,מדד,ישראל,ישראל,TASE,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2025-10-30,לא,ILS,2700.0,5.77,1.0,7499300.0,432.8078,0.064366,3.8e-05
209,12119.0,APOLLO MANAGEMENT HOLDINGS,254900LMFT1CY9IYB476,LEI,APO US 01/16/26 P110 Equity,Z968NJH22,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,110.0,0.0,3.306,284.0,-1e-05,0.0,0.0
209,12119.0,alphabet,5493006MHB84DD0ZWV18,LEI,GOOG US 10/17/25 C260 Equity,Z96YLFB05,ISIN,מניה,"חו""ל","ארה""ב",NYSE,"Technology Hardware, Storage & Peripherals",מניות לרבות מדדי מניות,2025-10-17,לא,USD,260.0,0.0,3.306,156.0,-1e-05,0.0,0.0
209,12119.0,JPMORGAN,K6Q0W1PS1L1O4IQL9C32,LEI,JPM US 10/17/25 C325 Equity,Z9766DY51,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Financial Services,מניות לרבות מדדי מניות,2025-10-17,לא,USD,325.0,0.0,3.306,375.0,-5e-05,0.0,0.0
209,12119.0,AMAZON.CON INC,ZXTILKJKG63JELOEG630,LEI,AMZN US 01/16/26 C270 Equity,Z96J4M6J7,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2026-01-16,לא,USD,270.0,0.0,3.306,272.0,-7e-05,0.0,0.0
209,12119.0,INTUIT INC,5493000IAPVTNCMGSU03,LEI,INTU US 01/16/26 P560 Equity,Z968NWCL6,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,560.0,0.0,3.306,750.0,-1e-05,0.0,0.0
209,12119.0,JPMORGAN,K6Q0W1PS1L1O4IQL9C32,LEI,JPM US 12/19/25 C325 Equity,Z971DF2A3,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Financial Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,325.0,0.0,3.306,995.0,-8e-05,0.0,0.0
209,12119.0,CITIGROUP,1406,פנימי,C US 12/19/25 C100 Equity,Z971WECH9,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Financial Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,100.0,0.0,3.306,655.0,-0.00015,0.0,0.0
209,12119.0,BOEING,RVHJWBXLJ1RFUBSY1F30,LEI,BA US 01/16/26 C270 Equity,Z968NM7Q3,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Aerospace & Defense,מניות לרבות מדדי מניות,2026-01-16,לא,USD,270.0,0.0,3.306,299.0,-2e-05,0.0,0.0
209,12119.0,BROADCOM,549300WV6GIDOZJTV909,LEI,AVGO US 10/17/25 C410 Equity,Z976KJHE2,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,410.0,0.0,3.306,32.0,0.0,0.0,0.0
209,12119.0,Microchip Technology Inc,B3DXGBC8GAIYWI2Z0172,LEI,MU US 12/19/25 C150 Equity,Z96DWWC43,ISIN,מניה,"חו""ל","ארה""ב",NYSE,"Electronic Equipment, Instruments & Components",מניות לרבות מדדי מניות,2025-12-19,לא,USD,150.0,0.0,3.306,2565.0,-0.00016,0.0,0.0
209,12119.0,PRICELINE GROUP INC,2919,פנימי,BKNG US 12/19/25 P4900 Equity,Z96QJ7SN5,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Diversified Consumer Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,4900.0,0.0,3.306,11437.0,-0.0002,0.0,0.0
209,12119.0,MICROSOFT,INR2EJN1ERAN0W5ZP974,LEI,MSFT US 12/19/25 C580 Equity,Z96FH2KQ3,ISIN,מניה,"חו""ל","ארה""ב",CME,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,580.0,0.0,3.306,499.0,-0.00024,0.0,0.0
209,12119.0,APOLLO MANAGEMENT HOLDINGS,254900LMFT1CY9IYB476,LEI,APO US 10/17/25 C145 Equity,Z97714HY0,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Other,מניות לרבות מדדי מניות,2025-10-17,לא,USD,145.0,0.0,3.306,51.0,0.0,0.0,0.0
209,12119.0,Live Nation Entertainment Inc,5493007B9BM9ZXJINO78,LEI,LYV US 10/17/25 C185 Equity,Z96Y77241,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Entertainment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,185.0,0.0,3.306,25.0,0.0,0.0,0.0
209,12119.0,MICROSOFT,INR2EJN1ERAN0W5ZP974,LEI,MSFT US 01/16/26 C605 Equity,Z974S0WP8,ISIN,מניה,"חו""ל","ארה""ב",CME,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,605.0,0.0,3.306,375.0,-5e-05,0.0,0.0
209,12119.0,COSTCO WHOLESALE CORP,29DX7H14B9S6O3FD6V18,LEI,COST US 10/17/25 P850 Equity,Z9766C704,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Consumer Staples Distribution & Retail,מניות לרבות מדדי מניות,2025-10-17,לא,USD,850.0,0.0,3.306,89.0,0.0,0.0,0.0
209,12119.0,MICROSOFT,INR2EJN1ERAN0W5ZP974,LEI,MSFT US 01/16/26 P420 Equity,Z968P29L4,ISIN,מניה,"חו""ל","ארה""ב",CME,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,420.0,0.0,3.306,290.0,-4e-05,0.0,0.0
209,12119.0,alphabet,5493006MHB84DD0ZWV18,LEI,GOOG US 10/17/25 C240 Equity,Z96YLH3P5,ISIN,מניה,"חו""ל","ארה""ב",NYSE,"Technology Hardware, Storage & Peripherals",מניות לרבות מדדי מניות,2025-10-17,לא,USD,240.0,0.0,3.306,875.0,0.00035,0.0,0.0
209,12119.0,Meta Platforms Inc,BQ4BKCS1HXDV9HN80Z93,LEI,META US 01/16/26 P600 Equity,Z968QN1C5,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2026-01-16,לא,USD,600.0,0.0,3.306,995.0,-5e-05,0.0,0.0
209,12119.0,Meta Platforms Inc,BQ4BKCS1HXDV9HN80Z93,LEI,META US 11/21/25 C830 Equity,Z971DEA09,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-11-21,לא,USD,830.0,0.0,3.306,1190.0,9e-05,0.0,0.0
209,12119.0,Uber Technologies Inc,5913,פנימי,UBER US 12/19/25 C100 Equity,Z96GA1BH0,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,100.0,0.0,3.306,655.0,0.00048,0.0,0.0
209,12119.0,APPLE,HWUPKR0MPOU8FGXBT394,LEI,AAPL US 10/17/25 C255 Equity,Z96WFH152,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,255.0,0.0,3.306,500.0,-5e-05,0.0,0.0
209,12119.0,INTEL,KNX4USFCNGPY45LOCE31,LEI,INTC US 10/17/25 C35 Equity,Z96YG0SS5,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,35.0,0.0,3.306,132.0,-0.00015,0.0,0.0
209,12119.0,MasterCard,AR5L2ODV9HN37376R084,LEI,MA US 12/19/25 C650 Equity,Z970XDMR9,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Consumer Finance,מניות לרבות מדדי מניות,2025-12-19,לא,USD,650.0,0.0,3.306,303.0,-2e-05,0.0,0.0
209,12119.0,Intuitive Surgical Inc,54930052SRG011710797,LEI,ISRG US 01/16/26 P380 Equity,Z968NX6L1,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Health Care Equipment & Supplies,מניות לרבות מדדי מניות,2026-01-16,לא,USD,380.0,0.0,3.306,990.0,-2e-05,0.0,0.0
209,12119.0,Meta Platforms Inc,BQ4BKCS1HXDV9HN80Z93,LEI,META US 10/17/25 C820 Equity,Z96YYENX9,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-10-17,לא,USD,820.0,0.0,3.306,111.0,1e-05,0.0,0.0
209,12119.0,AMAZON.CON INC,ZXTILKJKG63JELOEG630,LEI,AMZN US 12/19/25 C260 Equity,Z96GVYMC4,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,260.0,0.0,3.306,279.0,-8e-05,0.0,0.0
209,12119.0,APPLE,HWUPKR0MPOU8FGXBT394,LEI,AAPL US 12/19/25 C240 Equity,Z95ZJBCK0,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,240.0,0.0,3.306,2250.0,-0.00202,0.0,0.0
209,12119.0,Uber Technologies Inc,5913,פנימי,UBER US 12/19/25 C110 Equity,Z96GKE5X3,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,110.0,0.0,3.306,315.0,-0.00046,0.0,0.0
209,12119.0,Delta Air Lines Inc,Q2CCMS6R0AS67HJMBN42,LEI,DAL US 12/19/25 C62.5 Equity,Z96KY3R92,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Passenger Airlines,מניות לרבות מדדי מניות,2025-12-19,לא,USD,62.5,0.0,3.306,237.0,0.00038,0.0,0.0
209,12119.0,CRH PLC,4200,פנימי,CRH US 12/19/25 C110 Equity,Z971EJEG8,ISIN,מניה,"חו""ל","ארה""ב",CME,Construction Materials,מניות לרבות מדדי מניות,2025-12-19,לא,USD,110.0,0.0,3.306,820.0,-0.00012,0.0,0.0
209,12119.0,Microchip Technology Inc,B3DXGBC8GAIYWI2Z0172,LEI,MU US 01/16/26 C155 Equity,Z96J4UM77,ISIN,מניה,"חו""ל","ארה""ב",NYSE,"Electronic Equipment, Instruments & Components",מניות לרבות מדדי מניות,2026-01-16,לא,USD,155.0,0.0,3.306,2600.0,-0.00018,0.0,0.0
209,12119.0,APPLE,HWUPKR0MPOU8FGXBT394,LEI,AAPL US 11/21/25 C235 Equity,Z972HQJ49,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2025-11-21,לא,USD,235.0,0.0,3.306,2340.0,0.00094,0.0,0.0
209,12119.0,Live Nation Entertainment Inc,5493007B9BM9ZXJINO78,LEI,LYV US 01/16/26 P130 Equity,Z96CT65W2,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Entertainment,מניות לרבות מדדי מניות,2026-01-16,לא,USD,130.0,0.0,3.306,175.0,-1e-05,0.0,0.0
209,12119.0,CAMECO CORP,N4BHALMXL3GMZKCUON55,LEI,CCJ US 12/19/25 C100 Equity,Z973RZ2N2,ISIN,מניה,"חו""ל",קנדה,NYSE,Construction Materials,מניות לרבות מדדי מניות,2025-12-19,לא,USD,100.0,0.0,3.306,262.0,-2e-05,0.0,0.0
209,12119.0,BOEING,RVHJWBXLJ1RFUBSY1F30,LEI,BA US 12/19/25 C260 Equity,Z965CB3X4,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Aerospace & Defense,מניות לרבות מדדי מניות,2025-12-19,לא,USD,260.0,0.0,3.306,293.0,-2e-05,0.0,0.0
209,12119.0,WALT DISNEY CO,549300GZKULIZ0WOW665,LEI,DIS US 10/17/25 P105 Equity,Z96Y6BN08,ISIN,מניה,"חו""ל","ארה""ב",CME,Diversified Telecommunication Services,מניות לרבות מדדי מניות,2025-10-17,לא,USD,105.0,0.0,3.306,25.0,0.0,0.0,0.0
209,12119.0,CAPITAL ONE,ZUE8T73ROZOF6FLBAR73,LEI,COF US 12/19/25 C250 Equity,Z971WDYM6,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Consumer Finance,מניות לרבות מדדי מניות,2025-12-19,לא,USD,250.0,0.0,3.306,255.0,-4e-05,0.0,0.0
209,12119.0,EQT Midstream Partners LP,4NT01YGM4X7ZX86ISY52,LEI,EQT US 01/16/26 P40 Equity,Z968NRR49,ISIN,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2026-01-16,לא,USD,40.0,0.0,3.306,70.0,-1e-05,0.0,0.0
209,12119.0,TSMC,549300KB6NK5SBD14S87,LEI,TSM US 12/19/25 C270 Equity,Z96XZXJM7,ISIN,מניה,"חו""ל",טייוואן,NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,270.0,0.0,3.306,2504.0,-0.0003,0.0,0.0
209,12119.0,Palantir Technologies Inc,549300UVN46B3BBDHO85,LEI,TT US 10/17/25 C450 Equity,Z975L4ZR7,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-10-17,לא,USD,450.0,0.0,3.306,125.0,0.0,0.0,0.0
209,12119.0,BOEING,RVHJWBXLJ1RFUBSY1F30,LEI,BA US 01/16/26 P180 Equity,Z968NMDD5,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Aerospace & Defense,מניות לרבות מדדי מניות,2026-01-16,לא,USD,180.0,0.0,3.306,325.0,-2e-05,0.0,0.0
209,12119.0,BANK OF AMERICA,9DJT3UXIJIZJI4WXO774,LEI,BAC US 12/19/25 C52.5 Equity,Z972ME5Z6,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Financial Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,52.5,0.0,3.306,218.0,-6e-05,0.0,0.0
209,12119.0,UNITED CONTINENTAL,98450079DA0B78DD6764,LEI,UAL US 12/19/25 C105 Equity,Z96T59QD4,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Industrial Conglomerates,מניות לרבות מדדי מניות,2025-12-19,לא,USD,105.0,0.0,3.306,530.0,0.00032,0.0,0.0
209,12119.0,ORACLE,1Z4GXXU7ZHVWFCD8TV52,LEI,ORCL US 12/19/25 C280 Equity,Z96UDC076,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,280.0,0.0,3.306,2940.0,-0.00017,0.0,0.0
209,12119.0,Williams Cos,D71FAKCBLFS2O0RBPG08,LEI,WMB US 10/17/25 C65 Equity,Z975WEJU4,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Energy Equipment & Services,מניות לרבות מדדי מניות,2025-10-17,לא,USD,65.0,0.0,3.306,60.0,-1e-05,0.0,0.0
209,12119.0,UNITED CONTINENTAL,98450079DA0B78DD6764,LEI,UAL US 12/19/25 C125 Equity,Z96U1AJ32,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Industrial Conglomerates,מניות לרבות מדדי מניות,2025-12-19,לא,USD,125.0,0.0,3.306,145.0,-0.00017,0.0,0.0
209,12119.0,VALERO ENERGY,549300XTO5VR8SKV1V74,LEI,VLO US 01/16/26 C170 Equity,Z968PL0Z0,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Energy Equipment & Services,מניות לרבות מדדי מניות,2026-01-16,לא,USD,170.0,0.0,3.306,1265.0,-5e-05,0.0,0.0
209,12119.0,JPMORGAN,K6Q0W1PS1L1O4IQL9C32,LEI,JPM US 01/16/26 C350 Equity,Z96TZ0U37,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Financial Services,מניות לרבות מדדי מניות,2026-01-16,לא,USD,350.0,0.0,3.306,486.0,-4e-05,0.0,0.0
209,12119.0,salesforce.com inc,RCGZFPDMRW58VJ54VR07,LEI,CRM US 01/16/26 C310 Equity,Z968PNDL3,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,310.0,0.0,3.306,275.0,-1e-05,0.0,0.0
209,12119.0,TESLA INC,54930043XZGB27CTOV49,LEI,TSLA US 01/16/26 C480 Equity,Z968QUKK0,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Diversified Consumer Services,מניות לרבות מדדי מניות,2026-01-16,לא,USD,480.0,0.0,3.306,4470.0,-0.00018,0.0,0.0
209,12119.0,BROADCOM,549300WV6GIDOZJTV909,LEI,AVGO US 12/19/25 P300 Equity,Z96VMSQS5,ISIN,מניה,"חו""ל","ארה""ב",CME,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,300.0,0.0,3.306,1460.0,-0.00056,0.0,0.0
209,12119.0,אחר,520023185,מספר שותפות,PLTR US 12/19/25 C200 Equity,Z973V9GG5,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,200.0,0.0,3.306,1385.0,-1e-05,0.0,0.0
209,12119.0,TJX COMP,V167QI9I69W364E2DY52,LEI,TJX US 10/17/25 C150 Equity,Z96Y85UC5,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Consumer Staples Distribution & Retail,מניות לרבות מדדי מניות,2025-10-17,לא,USD,150.0,0.0,3.306,39.0,0.0,0.0,0.0
209,12119.0,alphabet,5493006MHB84DD0ZWV18,LEI,GOOG US 11/21/25 C240 Equity,Z970DSQY9,ISIN,מניה,"חו""ל","ארה""ב",NYSE,"Technology Hardware, Storage & Peripherals",מניות לרבות מדדי מניות,2025-11-21,לא,USD,240.0,0.0,3.306,1553.0,0.00077,0.0,0.0
209,12119.0,APPLE,HWUPKR0MPOU8FGXBT394,LEI,AAPL US 12/19/25 C250 Equity,Z95ZJBMJ2,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,250.0,0.0,3.306,1542.0,-0.00037,0.0,0.0
209,12119.0,WALT DISNEY CO,549300GZKULIZ0WOW665,LEI,DIS US 01/16/26 P95 Equity,Z968NRA13,ISIN,מניה,"חו""ל","ארה""ב",CME,Diversified Telecommunication Services,מניות לרבות מדדי מניות,2026-01-16,לא,USD,95.0,0.0,3.306,129.0,-1e-05,0.0,0.0
209,12119.0,CRH PLC,4200,פנימי,CRH US 01/16/26 P90 Equity,Z96RVKNE5,ISIN,מניה,"חו""ל","ארה""ב",CME,Construction Materials,מניות לרבות מדדי מניות,2026-01-16,לא,USD,90.0,0.0,3.306,120.0,-1e-05,0.0,0.0
209,12119.0,Meta Platforms Inc,BQ4BKCS1HXDV9HN80Z93,LEI,META US 10/17/25 P700 Equity,Z96YYEYA7,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-10-17,לא,USD,700.0,0.0,3.306,588.0,-0.0001,0.0,0.0
209,12119.0,WELLS FARGO,PBLD0EJDB5FWOLXP3B76,LEI,WFC US 10/17/25 C85 Equity,Z96Y8EER1,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Financial Services,מניות לרבות מדדי מניות,2025-10-17,לא,USD,85.0,0.0,3.306,198.0,0.0002,0.0,0.0
209,12119.0,Mcdonnell,UE2136O97NLB5BYP9H04,LEI,MCD US 11/21/25 P285 Equity,Z977LCBG5,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Consumer Staples Distribution & Retail,מניות לרבות מדדי מניות,2025-11-21,לא,USD,285.0,0.0,3.306,266.0,-6e-05,0.0,0.0
209,12119.0,MCKESSON CORP,2909,פנימי,MCK US 01/16/26 P580 Equity,Z968QMSH7,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Health Care Equipment & Supplies,מניות לרבות מדדי מניות,2026-01-16,לא,USD,580.0,0.0,3.306,330.0,-1e-05,0.0,0.0
209,12119.0,APPLE,HWUPKR0MPOU8FGXBT394,LEI,AAPL US 10/17/25 C245 Equity,Z96WFGKZ7,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,245.0,0.0,3.306,1185.0,0.00031,0.0,0.0
209,12119.0,Intuitive Surgical Inc,54930052SRG011710797,LEI,ISRG US 10/17/25 P410 Equity,Z96YHLD13,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Health Care Equipment & Supplies,מניות לרבות מדדי מניות,2025-10-17,לא,USD,410.0,0.0,3.306,165.0,0.0,0.0,0.0
209,12119.0,TESLA INC,54930043XZGB27CTOV49,LEI,TSLA US 12/19/25 C500 Equity,Z9659DQ68,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Diversified Consumer Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,500.0,0.0,3.306,3107.0,-4e-05,0.0,0.0
209,12119.0,AMAZON.CON INC,ZXTILKJKG63JELOEG630,LEI,AMZN US 11/21/25 C240 Equity,Z970DD5D1,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-11-21,לא,USD,240.0,0.0,3.306,472.0,0.00026,0.0,0.0
209,12119.0,CAPITAL ONE,ZUE8T73ROZOF6FLBAR73,LEI,COF US 01/16/26 C260 Equity,Z96TYPPP0,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Consumer Finance,מניות לרבות מדדי מניות,2026-01-16,לא,USD,260.0,0.0,3.306,224.0,-2e-05,0.0,0.0
209,12119.0,CAMECO CORP,N4BHALMXL3GMZKCUON55,LEI,CCJ US 01/16/26 C95 Equity,Z973RZEF6,ISIN,מניה,"חו""ל",קנדה,NYSE,Construction Materials,מניות לרבות מדדי מניות,2026-01-16,לא,USD,95.0,0.0,3.306,489.0,-6e-05,0.0,0.0
209,12119.0,salesforce.com inc,RCGZFPDMRW58VJ54VR07,LEI,CRM US 01/16/26 P195 Equity,Z968PN3H3,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,195.0,0.0,3.306,395.0,-2e-05,0.0,0.0
209,12119.0,NVIDIA CORP,549300S4KLFTLO7GSQ80,LEI,NVDA US 12/19/25 C220 Equity,Z961Q5RG2,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Wireless Telecommunication Services,מניות לרבות מדדי מניות,2025-12-19,לא,USD,220.0,0.0,3.306,407.0,-0.00046,0.0,0.0
209,12119.0,alphabet,5493006MHB84DD0ZWV18,LEI,GOOG US 12/19/25 P200 Equity,Z9673NUE6,ISIN,מניה,"חו""ל","ארה""ב",NYSE,"Technology Hardware, Storage & Peripherals",מניות לרבות מדדי מניות,2025-12-19,לא,USD,200.0,0.0,3.306,246.0,-0.0001,0.0,0.0
209,12119.0,Delta Air Lines Inc,Q2CCMS6R0AS67HJMBN42,LEI,DAL US 12/19/25 C70 Equity,Z9667VKV9,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Passenger Airlines,מניות לרבות מדדי מניות,2025-12-19,לא,USD,70.0,0.0,3.306,101.0,0.0,0.0,0.0
209,12119.0,JPMORGAN,K6Q0W1PS1L1O4IQL9C32,LEI,JPM US 10/17/25 C315 Equity,Z9766E4L7,ISIN,מניה,"חו""ל","ארה""ב",NYSE,Financial Services,מניות לרבות מדדי מניות,2025-10-17,לא,USD,315.0,0.0,3.306,815.0,-0.00029,0.0,0.0
