מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
347,347.0,"שלא""ג תעשיות בע""מ",513507574,פנימי,שלאג,34066,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,Consumer Staples Distribution & Retail,לא,2023-07-31,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,100543.05,1.0,121.7091,122.37013,0.005317,6.1e-05
347,347.0,meshek energy,34080,פנימי,meshek energy 250,34080,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-04-24,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-30,2025-09-30,193157.46,1.0,106.277,205.28196,0.008919,0.000103
347,347.0,PowerGen,10128,פנימי,PowerGen,34095,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-01-24,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-30,2025-09-30,324952.46,1.0,123.9296,402.71228,0.017497,0.000203
347,347.0,Accesibe III - Round B-2,34116,פנימי,Accesibe III - Round B-2,34116,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2022-12-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,56006.58,3.306,155.1143,287.2062,0.012479,0.000145
347,347.0,ChargeAfter,34128,פנימי,ChargeAfter,34128,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,Financial Services,לא,2020-12-03,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,7167.85,3.306,100.0,23.69691,0.001029,1.1e-05
347,347.0,אורדע,520036054,ח.פ.,אורדע,39080,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,Energy Equipment & Services,לא,2025-06-29,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,242250.0,1.0,100.0,242.25,0.010525,0.000122
347,347.0,meshek energy,34080,פנימי,Meshek energy 100,34141,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-08-20,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-30,2025-09-30,803.76,1.0,10536.2909,84.68649,0.003679,4.2e-05
347,347.0,GLOAT,515059897,ח.פ.,GLOAT,33527,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2020-09-02,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,34483.0,3.306,205.4309,234.19286,0.010175,0.000118
347,347.0,"קינג סטור בע""מ",514340884,ח.פ.,קינגסטור,33261,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,רשתות שיווק,לא,2017-12-31,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,304433.0,1.0,282.4197,859.77889,0.037357,0.000435
347,347.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,11.21,1.0,1e-06,0.0,0.0,0.0
347,347.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,116.53,1.0,1e-06,0.0,0.0,0.0
347,347.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,17.7,1.0,1e-06,0.0,0.0,0.0
347,347.0,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון דלק מניות לא סחירות דצמבר 2017,1265,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2019-01-01,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,22720.7,1.0,0.0001,2e-05,0.0,0.0
347,347.0,MeMed Diagnostics Ltd.,514288885,ח.פ.,MeMed Diagnostics Ltd.,1266,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2018-05-23,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,134810.27,3.306,97.7749,435.76606,0.018934,0.00022
347,347.0,Smart Shooter,514615590,ח.פ.,Smart Shooter,33412,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2019-04-10,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,44322.45,3.306,284.4245,416.76737,0.018108,0.00021
347,347.0,פרוטפוליו שיכון ובינוי,550277925,ח.פ.,פרוטפוליו שיכון ובינוי,1268,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,תשתיות,לא,2021-03-11,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,1800228.39,1.0,102.5816,1846.70308,0.080239,0.000934
347,347.0,"תעבורה אחזקות בע""מ",512562422,ח.פ.,תעבורה,1277,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2019-06-25,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,862890.0,1.0,202.1455,1744.2934,0.075789,0.000882
347,347.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,494.76,1.0,1e-06,0.0,0.0,0.0
347,347.0,Simplivia,515982198,ח.פ.,Simplivia,1288,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2020-10-22,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,163092.76,3.306,145.5969,785.03651,0.034109,0.000397
347,347.0,Gett,HE 435579,ח.פ.,Gett,39093,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,אחר,לא,2023-06-01,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,248451.63,1.0,100.0,248.45163,0.010795,0.000125
347,347.0,מפעיל כביש 6,8264,פנימי,מפעיל כביש 6,1282,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,תשתיות,לא,2020-02-26,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,479720.52,1.0,78.8273,378.15075,0.01643,0.000191
347,347.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,28.76,1.0,3.0,0.00086,0.0,0.0
347,347.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,373.04,1.0,100.0,0.37304,1.5e-05,0.0
347,347.0,"רייטס מניבים לינקולן שותף כללי בע""מ",540304417,ח.פ.,בנייני העיר הלבנה,1296,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-07-13,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,23019.0,1.0,97.6998,22.48953,0.000977,1.1e-05
347,347.0,Active Fence- SAFE,515838092,ח.פ.,Active Fence- SAFE,39094,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,תוכנה ואינטרנט,לא,2021-06-03,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,20397.6,3.306,100.0,67.43446,0.00293,3.4e-05
347,347.0,יינות ביתן,512017989,ח.פ.,יינות ביתן מניה ל.ס,1356,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,רשתות שיווק,לא,2021-05-24,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,504143.21,1.0,105.7396,533.07919,0.023162,0.000269
347,347.0,Guardz Series B,516588902,ח.פ.,Guardz Series B,39051,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2020-03-16,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,52249.97,3.306,100.0,172.7384,0.007505,8.7e-05
347,347.0,MALLINCKRODT PLC,549300LMDE3RUP8Z3L60,LEI,MNKTQ US,US292CNT0118,ISIN,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Equipment & Supplies,לא,2025-08-13,USD,אחר,אי-תלות,2025-09-30,2025-09-30,89.45,3.306,0.0001,0.0,0.0,0.0
347,347.0,FIREFLY,549300VJNXT4XONJO497,LEI,Firefly Aerospace,39054,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Capital Markets,לא,2022-04-12,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,403.15,3.306,166.4361,2.21831,9.6e-05,1e-06
347,347.0,ENDO GUC TRUST,79613824,פנימי,ENDO GUC TRUST,79613824,פנימי,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Providers & Services,לא,2024-11-30,USD,אחר,אי-תלות,2025-09-30,2025-09-30,10784.96,3.306,0.0001,4e-05,0.0,0.0
347,347.0,Kotani,7268,פנימי,KOTANI -FNX,91295,פנימי,מניות לא סחירות,"חו""ל",הולנד,לא סחיר,Marine Transportation,לא,2021-08-25,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,114872.08,3.306,320.3148,1216.45038,0.052854,0.000615
347,347.0,FreeTRade,9797821,ח.פ.,FreeTRade,33946,פנימי,מניות לא סחירות,"חו""ל",בריטניה,לא סחיר,Capital Markets,לא,2022-04-12,GBP,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,9.42,4.4409,121.7565,0.05094,2e-06,0.0
347,347.0,Cheq,514957703,ח.פ.,CHEQ,33532,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2020-10-07,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,118728.18,3.306,388.1392,1523.50625,0.066196,0.000771
347,347.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,ח.פ.,Navitas Petroleum Holdings- preffered shares,1294,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Oil, Gas & Consumable Fuels",לא,2021-08-12,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,170702.41,3.306,201.4471,1136.85127,0.049395,0.000575
347,347.0,GOLDEN,216147,מספר שותפות,GOLDEN   מניה לא סחירה,1267,פנימי,אחר,"חו""ל","ארה""ב",לא סחיר,Diversified REITs,לא,2019-01-23,EUR,מומחה בלתי תלוי,אי-תלות,2024-09-30,2024-09-30,596782.98,3.8807,117.4061,2719.05062,0.118143,0.001376
389,389.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,2.9,1.0,0.0,0.0,0.0,0.0
389,389.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,392.32,1.0,1.0,0.00392,4e-06,0.0
389,389.0,נפטא חיפושים - שותפות מוגבלת,550011373,ח.פ.,נפטא חיפושים חייבים לקבל,IL0006430156,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,106.46,1.0,100.0,0.10646,0.00011,0.0
389,389.0,סיאלו,513310235,ח.פ.,סיאלו,IL0011020455,ISIN,אחר,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2009-12-09,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,690.85,1.0,18.3,0.12643,0.000131,0.0
389,389.0,"פויכטונגר השקעות 1984 בע""מ",511015448,ח.פ.,פויכטוונגר השק,IL0010853237,ISIN,אחר,ישראל,ישראל,סחיר,השקעה ואחזקות,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,3.85,1.0,1e-06,0.0,0.0,0.0
389,389.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,6.58,1.0,1e-06,0.0,0.0,0.0
389,389.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,43.35,1.0,1e-06,0.0,0.0,0.0
389,389.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,10.7,1.0,3.0,0.00032,0.0,0.0
389,389.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,184.06,1.0,1e-06,0.0,0.0,0.0
389,389.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,138.78,1.0,100.0,0.13878,0.000144,0.0
389,389.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,4.17,1.0,1e-06,0.0,0.0,0.0
389,389.0,MALLINCKRODT PLC,549300LMDE3RUP8Z3L60,LEI,MNKTQ US,US292CNT0118,ISIN,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Equipment & Supplies,לא,2025-08-13,USD,אחר,אי-תלות,2025-09-30,2025-09-30,6.86,3.306,0.0001,0.0,0.0,0.0
389,389.0,ENDO GUC TRUST,79613824,פנימי,ENDO GUC TRUST,79613824,פנימי,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Providers & Services,לא,2024-11-30,USD,אחר,אי-תלות,2025-09-30,2025-09-30,826.68,3.306,0.0001,0.0,0.0,0.0
389,389.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,ח.פ.,Navitas Petroleum Holdings- preffered shares,1294,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Oil, Gas & Consumable Fuels",לא,2021-08-12,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,144148.7,3.306,201.4471,960.00775,0.999608,0.001225
671,12120.0,סיאלו,513310235,ח.פ.,סיאלו,IL0011020455,ISIN,אחר,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2009-12-09,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,303.91,1.0,18.3,0.05562,0.000366,0.0
671,12120.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,172.58,1.0,1.0,0.00173,1.1e-05,0.0
671,12120.0,"פויכטונגר השקעות 1984 בע""מ",511015448,ח.פ.,פויכטוונגר השק,IL0010853237,ISIN,אחר,ישראל,ישראל,סחיר,השקעה ואחזקות,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.69,1.0,1e-06,0.0,0.0,0.0
671,12120.0,נפטא חיפושים - שותפות מוגבלת,550011373,ח.פ.,נפטא חיפושים חייבים לקבל,IL0006430156,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,46.83,1.0,100.0,0.04683,0.000308,0.0
671,12120.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.28,1.0,0.0,0.0,0.0,0.0
671,12120.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,19.07,1.0,1e-06,0.0,0.0,0.0
671,12120.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,80.97,1.0,1e-06,0.0,0.0,0.0
671,12120.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,61.05,1.0,100.0,0.06105,0.000402,0.0
671,12120.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,4.71,1.0,3.0,0.00014,0.0,0.0
671,12120.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,2.9,1.0,1e-06,0.0,0.0,0.0
671,12120.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.84,1.0,1e-06,0.0,0.0,0.0
671,12120.0,MALLINCKRODT PLC,549300LMDE3RUP8Z3L60,LEI,MNKTQ US,US292CNT0118,ISIN,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Equipment & Supplies,לא,2025-08-13,USD,אחר,אי-תלות,2025-09-30,2025-09-30,1.44,3.306,0.0001,0.0,0.0,0.0
671,12120.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,ח.פ.,Navitas Petroleum Holdings- preffered shares,1294,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Oil, Gas & Consumable Fuels",לא,2021-08-12,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,22760.31,3.306,201.4471,151.58013,0.99891,0.000404
671,12120.0,ENDO GUC TRUST,79613824,פנימי,ENDO GUC TRUST,79613824,פנימי,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Providers & Services,לא,2024-11-30,USD,אחר,אי-תלות,2025-09-30,2025-09-30,174.23,3.306,0.0001,0.0,0.0,0.0
671,14288.0,נפטא חיפושים - שותפות מוגבלת,550011373,ח.פ.,נפטא חיפושים חייבים לקבל,IL0006430156,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,0.88,1.0,100.0,0.00088,0.284789,0.0
671,14288.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.02,1.0,0.0,0.0,0.0,0.0
671,14288.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,3.23,1.0,1.0,3e-05,0.009708,0.0
671,14288.0,סיאלו,513310235,ח.פ.,סיאלו,IL0011020455,ISIN,אחר,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2009-12-09,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,5.7,1.0,18.3,0.00104,0.336569,0.0
671,14288.0,"פויכטונגר השקעות 1984 בע""מ",511015448,ח.פ.,פויכטוונגר השק,IL0010853237,ISIN,אחר,ישראל,ישראל,סחיר,השקעה ואחזקות,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.03,1.0,1e-06,0.0,0.0,0.0
671,14288.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.09,1.0,3.0,0.0,0.0,0.0
671,14288.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.03,1.0,1e-06,0.0,0.0,0.0
671,14288.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.52,1.0,1e-06,0.0,0.0,0.0
671,14288.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,1.14,1.0,100.0,0.00114,0.368932,0.0
671,14288.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,0.05,1.0,1e-06,0.0,0.0,0.0
671,14288.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.36,1.0,1e-06,0.0,0.0,0.0
671,14288.0,MALLINCKRODT PLC,549300LMDE3RUP8Z3L60,LEI,MNKTQ US,US292CNT0118,ISIN,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Equipment & Supplies,לא,2025-08-13,USD,אחר,אי-תלות,2025-09-30,2025-09-30,0.36,3.306,0.0001,0.0,0.0,0.0
671,14288.0,ENDO GUC TRUST,79613824,פנימי,ENDO GUC TRUST,79613824,פנימי,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Providers & Services,לא,2024-11-30,USD,אחר,אי-תלות,2025-09-30,2025-09-30,43.96,3.306,0.0001,0.0,0.0,0.0
671,15220.0,נפטא חיפושים - שותפות מוגבלת,550011373,ח.פ.,נפטא חיפושים חייבים לקבל,IL0006430156,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,0.73,1.0,100.0,0.00073,0.282945,0.0
671,15220.0,"פויכטונגר השקעות 1984 בע""מ",511015448,ח.פ.,פויכטוונגר השק,IL0010853237,ISIN,אחר,ישראל,ישראל,סחיר,השקעה ואחזקות,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.03,1.0,1e-06,0.0,0.0,0.0
671,15220.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,2.69,1.0,1.0,3e-05,0.011627,0.0
671,15220.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.02,1.0,0.0,0.0,0.0,0.0
671,15220.0,סיאלו,513310235,ח.פ.,סיאלו,IL0011020455,ISIN,אחר,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2009-12-09,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,4.74,1.0,18.3,0.00087,0.337209,0.0
671,15220.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.07,1.0,3.0,0.0,0.0,0.0
671,15220.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,0.05,1.0,1e-06,0.0,0.0,0.0
671,15220.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.26,1.0,1e-06,0.0,0.0,0.0
671,15220.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.03,1.0,1e-06,0.0,0.0,0.0
671,15220.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.3,1.0,1e-06,0.0,0.0,0.0
671,15220.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,0.95,1.0,100.0,0.00095,0.368217,0.0
