מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הבנק,מספר מזהה בנק,סוג מספר מזהה בנק,מאפיין עיקרי,"ישראל/חו""ל",בעל עניין/צד קשור,דירוג הבנק,שם מדרג,מטבע פעילות,שווי מטבעי,שער חליפין,שיעור ריבית,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,13347,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,111.858,1.0,,111.8584791,0.003%,0.001%
170,13347,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,38.547,1.0,,38.54703,0.001%,0.000%
170,13347,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.053,1.0,,0.0529,0.000%,0.000%
170,13347,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,18.721,1.0,,18.72139,0.000%,0.000%
170,13347,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.09,1.0,,0.08997,0.000%,0.000%
170,13347,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,1.352,1.0,,1.35233,0.000%,0.000%
170,13347,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.085,1.0,,0.08524,0.000%,0.000%
170,13347,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.007,1.0,,0.0075,0.000%,0.000%
170,13347,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.105,1.0,,0.1053,0.000%,0.000%
170,13347,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,14.495,1.0,,14.4951,0.000%,0.000%
170,13347,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,0.0,3.306,,0.00122,0.000%,0.000%
170,13347,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,30624.288,3.306,,101243.8956,2.642%,0.601%
170,13347,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,32.279,3.306,,106.71377,0.003%,0.001%
170,13347,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,530.624,3.306,,1754.24376,0.046%,0.010%
170,13347,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,-0.001,3.306,,-0.00179,-0.000%,-0.000%
170,13347,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,65.351,3.306,,216.05104,0.006%,0.001%
170,13347,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,2517.579,3.306,,8323.11612,0.217%,0.049%
170,13347,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,78.554,3.306,,259.70106,0.007%,0.002%
170,13347,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,3046.493,3.306,,10071.70486,0.263%,0.060%
170,13347,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,AAA,S&P מעלות,ILS,61096.291,1.0,,61096.29056,1.595%,0.363%
170,13347,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,AAA,S&P מעלות,ILS,750.877,1.0,,750.8768,0.020%,0.004%
170,13347,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,לא,AAA,S&P מעלות,USD,-10257.159,3.306,,-33910.16873,-0.885%,-0.201%
170,13347,"בנק הפועלים בע""מ",12-600,סימול בנק,בטחונות שוטפים,ישראל,לא,AAA,S&P מעלות,USD,-5.382,3.306,,-17.79127,-0.000%,-0.000%
170,13347,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,בטחונות שוטפים,ישראל,לא,AAA,S&P מעלות,USD,299211.993,3.306,,989194.84848,25.818%,5.869%
170,13347,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,בטחונות שוטפים,ישראל,לא,AAA,S&P מעלות,USD,619680.953,3.306,,2048665.23026,53.470%,12.155%
170,13347,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,A3,Moodys,USD,0.065,3.306,,0.21454,0.000%,0.000%
170,13347,Bny Mellon,IRVTGB,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,A1,Moodys,USD,17.032,3.306,,56.30826,0.001%,0.000%
170,13347,Bny Mellon,IRVTGB,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,A1,Moodys,USD,-0.538,3.306,,-1.77913,-0.000%,-0.000%
170,13347,Bny Mellon,IRVTGB,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,A1,Moodys,USD,99778.863,3.306,,329868.92062,8.609%,1.957%
170,13347,Bny Mellon,IRVTGB,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,A1,Moodys,USD,0.0,3.306,,0.00053,0.000%,0.000%
170,13347,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,A3,Moodys,USD,0.0,3.306,,-0.001,-0.000%,-0.000%
170,13347,JPM,CHASUS,SWIFT,"פקדון במט""ח עד שלושה חודשים","חו""ל",לא,AA,S&P,USD,94854.885,3.306,,313590.25,8.185%,1.861%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,554.144,1.0,,554.14359,0.067%,0.001%
170,2002,"בנק דיסקונט לישראל בע""מ",11-531,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,8643.522,1.0,,8643.52201,1.044%,0.016%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,72.223,1.0,,72.22256,0.009%,0.000%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,172768.468,1.0,,172768.4683,20.868%,0.311%
170,2002,"הבנק הבינלאומי הראשון לישראל בע""מ",31-273,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,440.17,1.0,,440.17021,0.053%,0.001%
170,2002,"בנק דיסקונט לישראל בע""מ",11-531,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,50936.899,1.0,,50936.89869,6.152%,0.092%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,131980.53,1.0,,131980.5299,15.941%,0.238%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.157,1.0,,0.15739,0.000%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,454.676,1.0,,454.67555,0.055%,0.001%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,148220.822,1.0,,148220.8217,17.903%,0.267%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,2170.769,1.0,,2170.76911,0.262%,0.004%
170,2002,"הבנק הבינלאומי הראשון לישראל בע""מ",31-273,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,2.389,1.0,,2.38913,0.000%,0.000%
170,2002,"הבנק הבינלאומי הראשון לישראל בע""מ",31-273,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.163,1.0,,0.16321,0.000%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,35688.6,1.0,,35688.59956,4.311%,0.064%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,66891.18,1.0,,66891.17961,8.079%,0.121%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,4147.016,1.0,,4147.01596,0.501%,0.007%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,2708.998,1.0,,2708.99846,0.327%,0.005%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,228187.968,1.0,,228187.9679,27.561%,0.411%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,6.914,1.0,,6.91372,0.001%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,9694.455,1.0,,9694.45474,1.171%,0.017%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,27.604,1.0,,27.60438,0.003%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,239.415,1.0,,239.41495,0.029%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,12302.77,1.0,,12302.77006,1.486%,0.022%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,9939.977,1.0,,9939.97719,1.201%,0.018%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,-0.001,1.0,,-0.00062,-0.000%,-0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,3553.039,1.0,,3553.03869,0.429%,0.006%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,18.488,1.0,,18.48754,0.002%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,16.992,1.0,,16.99199,0.002%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,193.73,1.0,,193.72999,0.023%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,8.739,1.0,,8.73947,0.001%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,40.71,1.0,,40.70974,0.005%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,14.537,1.0,,14.53658,0.002%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,9.057,1.0,,9.05731,0.001%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.107,1.0,,0.10664,0.000%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,129.252,1.0,,129.25188,0.016%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,11.888,1.0,,11.88785,0.001%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,1.58,1.0,,1.57951,0.000%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.669,1.0,,0.66879,0.000%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.195,1.0,,0.19477,0.000%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.002,1.0,,0.00222,0.000%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,849.841,1.0,,849.84078,0.103%,0.002%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,157.563,1.0,,157.56318,0.019%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,793.088,1.0,,793.08753,0.096%,0.001%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,2759.334,1.0,,2759.3336,0.333%,0.005%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.442,1.0,,0.44152,0.000%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.055,1.0,,0.0551,0.000%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,-73.441,1.0,,-73.44099,-0.009%,-0.000%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,5549.522,1.0,,5549.52163,0.670%,0.010%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,12.025,1.0,,12.02494,0.001%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,22.937,1.0,,22.93715,0.003%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,2954.37,1.0,,2954.37042,0.357%,0.005%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,66.474,1.0,,66.4743,0.008%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,4.094,1.0,,4.09354,0.000%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,912.676,1.0,,912.67643,0.110%,0.002%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.037,1.0,,0.03721,0.000%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,427.235,1.0,,427.23505,0.052%,0.001%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,7.871,1.0,,7.87116,0.001%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.821,1.0,,0.82091,0.000%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,1.515,1.0,,1.51494,0.000%,0.000%
170,2002,"הבנק הבינלאומי הראשון לישראל בע""מ",31-046,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.218,1.0,,0.21802,0.000%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,27892.646,1.0,,27892.64645,3.369%,0.050%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.066,1.0,,0.06613,0.000%,0.000%
170,2002,"בנק מרכנתיל דיסקונט בע""מ",17-720,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,31373.051,1.0,,31373.05068,3.789%,0.057%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,1510.258,1.0,,1510.25758,0.182%,0.003%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,75.064,1.0,,75.06355,0.009%,0.000%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.899,1.0,,0.89937,0.000%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.921,1.0,,0.92132,0.000%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.413,1.0,,0.41272,0.000%,0.000%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,12.133,1.0,,12.13321,0.001%,0.000%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,25.083,1.0,,25.083,0.003%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,1.136,1.0,,1.13589,0.000%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,15.369,1.0,,15.36897,0.002%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,8.212,1.0,,8.21189,0.001%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.041,1.0,,0.04057,0.000%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.048,1.0,,0.04789,0.000%,0.000%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,8.113,1.0,,8.113,0.001%,0.000%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,818.651,1.0,,818.65125,0.099%,0.001%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,3.103,1.0,,3.1031,0.000%,0.000%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,0.523,1.0,,0.52296,0.000%,0.000%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,0.043,1.0,,0.04261,0.000%,0.000%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,1.587,1.0,,1.58675,0.000%,0.000%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,0.057,1.0,,0.05706,0.000%,0.000%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,-0.199,1.0,,-0.19931,-0.000%,-0.000%
170,2002,"הבנק הבינלאומי הראשון לישראל בע""מ",31-273,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,16166.035,1.0,,16166.03547,1.953%,0.029%
170,2002,"בנק יו-בנק בע""מ",31-273,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,-0.001,1.0,,-0.00092,-0.000%,-0.000%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.035,1.0,,0.03461,0.000%,0.000%
170,2002,"הבנק הבינלאומי הראשון לישראל בע""מ",31-273,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.261,1.0,,0.26083,0.000%,0.000%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,12050.471,1.0,,12050.47148,1.455%,0.022%
170,2002,סיטיבנק,CITIUS,SWIFT,"מזומן ועו""ש בש""ח",ישראל,לא,A3,Moodys,ILS,0.208,1.0,,0.20781,0.000%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,131.043,1.0,,131.04317,0.016%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,3625.267,1.0,,3625.2673,0.438%,0.007%
170,2002,"הבנק הבינלאומי הראשון לישראל בע""מ",31-273,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,9.103,1.0,,9.10304,0.001%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,9.34,1.0,,9.34016,0.001%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,33.705,1.0,,33.7049,0.004%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,447.935,1.0,,447.93457,0.054%,0.001%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,684.153,1.0,,684.15313,0.083%,0.001%
170,2002,"בנק מרכנתיל דיסקונט בע""מ",17-720,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,8.6,1.0,,8.60016,0.001%,0.000%
170,2002,"הבנק הבינלאומי הראשון לישראל בע""מ",31-046,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,11.193,1.0,,11.19252,0.001%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,27562.222,1.0,,27562.2218,3.329%,0.050%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,74.759,1.0,,74.75912,0.009%,0.000%
170,2002,"בנק דיסקונט לישראל בע""מ",11-010,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.143,1.0,,0.14317,0.000%,0.000%
170,2002,"הבנק הבינלאומי הראשון לישראל בע""מ",31-273,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,31.217,1.0,,31.21687,0.004%,0.000%
170,2002,"בנק הפועלים בע""מ",12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.812,1.0,,0.81204,0.000%,0.000%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,4191.408,1.0,,4191.40807,0.506%,0.008%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.003,1.0,,0.00301,0.000%,0.000%
170,2002,"בנק מזרחי טפחות בע""מ",20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,1.836,1.0,,1.83621,0.000%,0.000%
170,2002,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,187.933,1.0,,187.93342,0.023%,0.000%
