מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך ,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
667,13698,BlueBox Global Technology Fund,549300Q3ZDD326K9N105,LEI,BLUEBOX GLOBAL TEC FD-I USDA,LU1793346666,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,63.434991469,3.306,229896.0,482.12888,0.007%,1.736%,0.081%
667,13698,THREADNEEDLE,549300L2D2ETS27INO14,LEI,CTLX GBL TECH IU USD,LU0444972805,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,5039.774230063,3.306,3109.04,518.0125,0.013%,1.865%,0.087%
667,13698,Janus Henderson,213800AV3O5CVAEQM982,LEI,JAN HND HRZN BIOTECH-GU2 USD,LU2900274973,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,8131.397918485,3.306,2488.0,668.83415,0.032%,2.409%,0.112%
667,13698,JPM,2711006,"מספר תאגיד או שותפות בחו""ל",JP Morgan Liquidity Dollar,X9X9USD02A31,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,694718.352665834,3.306,100.0,2296.73887,0.000%,8.271%,0.386%
667,13698,Bny Mellon,5493002R50XIFVT6GZ76,LEI,קרן כספית בחול דולר בוני,X9X9USD02H26,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,1389436.57659113,3.306,100.0,4593.47732,0.000%,16.542%,0.772%
667,13698,HSBC,2138003LGUAH7HJRAX59,LEI,HSBC USD Liquidity CLS F,X9X9USD057B8,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,1042077.48944856,3.306,100.0,3445.10817,0.000%,12.406%,0.579%
667,13698,State Street,549300RXPU93JTVN0I93,LEI,State Street USD LIQ LVNAV,X9X9USD02K21,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,347358.980501143,3.306,100.0,1148.36878,0.000%,4.135%,0.193%
667,13698,Goldman Sachs,549300NHQGC72RX55X16,LEI,GS EURO LIQ RES-INST ACC T,IE00B96CNN65,ISIN,אחר,"חו""ל",אירלנד,סחיר,אחר,Currency Funds,לא,EUR,0.913095492,3.8807,1051358.0,37.25434,0.000%,0.134%,0.006%
667,13698,JPM,2711006,"מספר תאגיד או שותפות בחו""ל",JP Morgan Liquidity GBP,X9X9GBP00L41,ISIN,אחר,"חו""ל",בריטניה,סחיר,אחר,Currency Funds,לא,GBP,6699.857490879,4.4409,100.0,29.75339,0.000%,0.107%,0.005%
667,12251,Nomura Asset Management UK Ltd,5493000T0Y0IDUR33L28,LEI,NOMURA-US HIGH YLD BD-I USD,IE00B3RW8498,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1311.942202441,3.306,43065.06,1867.85263,0.012%,8.489%,0.315%
667,12251,UBAM,222100EBRBRHM6KWLU25,LEI,UBAM-GLB HI YLD SO EX DU-ICU,LU2051741416,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,3093.500079619,3.306,12321.0,1260.08238,0.029%,5.727%,0.212%
667,12251,Schroder Investment Management,FDQ3U0BX0ZTSLH0GBR19,LEI,SCHRODER ISF EU HIGH YD-IZEU,LU1496798478,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,EUR,1229.945814788,3.8807,19648.95,937.85435,0.009%,4.262%,0.158%
667,12251,Invesco,549300HQ8IBAX0TXDL49,LEI,INVESCO US SENIOR LOAN-G,LU0564079282,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1062.225930954,3.306,19478.0,684.01261,0.004%,3.109%,0.115%
667,12251,Credit Suisse,54930077MN2BBHNFZQ03,LEI,UBSNV LX GBL SEN LN FN-MBUSD,LU0635707705,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,249.716271487,3.306,188977.0,1560.12229,0.014%,7.090%,0.263%
667,12251,CIFC Asset Management,549300NEMRCSGL23FU27,LEI,CIFCLF5 KY Equity,KYG2139S1194,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,167.719883835,3.306,177135.055,982.18188,0.000%,4.464%,0.166%
667,12251,Neuberger,54930003X66WAS12MV11,LEI,NB CLO INCOME-USDI4ACC,IE000VVY08O6,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,17517.410089411,3.306,1180.0,683.36818,0.013%,3.106%,0.115%
667,12251,ICG EUROPN SENIOR LOAN-AEURA,549300OGASR5WRKJ8R68,LEI,ICG EUROPN SENIOR LOAN-AEURA,IE00BYXGJT42,ISIN,"אג""ח קונצרני","חו""ל",אירלנד,סחיר,אחר,Bond/Fixed Income Funds,לא,EUR,1789.012094238,3.8807,13688.0,950.30572,0.033%,4.319%,0.160%
667,12251,Pimco,51AMXMBYJTZWXA4L4L83,LEI,PIMCO GIS-EMERGING MKT INS A,IE0030759645,ISIN,"אג""ח קונצרני","חו""ל",Emerging Markets - Asia,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,6857.879694578,3.306,6152.0,1394.79068,0.008%,6.339%,0.235%
667,12251,MONEDA,549300H8QJOIP08BIM28,LEI,MON LUX SIC-LAT CORP CF-IUA,LU2240476817,ISIN,"אג""ח קונצרני","חו""ל",לוכסמבורג,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1017.500628598,3.306,12139.0,408.33861,0.041%,1.856%,0.069%
667,12251,Marketfield Gerge Town SPC,549300TUMDQAY0LJ6X75,LEI,ION GEORG TOWN FND OFFS SP-I,KYG582251891,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,6.192798173,3.306,153831.0,31.49442,0.018%,0.143%,0.005%
667,12251,KBI Global Energy Transition Fund,635400UCQYVGO94KDT51,LEI,KBI GLB ENRG TRANS FUND-AUSA,IE00BNGJJ156,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,6112.745049621,3.306,1118.6,226.05491,0.007%,1.027%,0.038%
667,12251,TRIGON,529900TCN22XTOQUBM95,LEI,TRIGON-NEW EUROPE-A EUR,LU1687402393,ISIN,מניות,"חו""ל","Emerging Markets - Euope, Middle East & Africa",סחיר,אחר,Equity Funds,לא,EUR,181.579818616,3.8807,24269.0,171.01316,0.009%,0.777%,0.029%
667,12251,BlackRock Asset Management Ireland Ltd,549300KVUUD24TDB4E13,LEI,ISHR EU EX-UK IND-D ACC E,IE00BD0NCR01,ISIN,מניות,"חו""ל",אירופה,סחיר,אחר,Equity Funds,לא,EUR,35865.062984826,3.8807,1869.7,2602.27744,0.023%,11.827%,0.439%
667,12251,Artemis,QXLNS35572JXFT415E26,LEI,ARTEMIS UK SELECT FUND-INS A,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,אחר,Equity Funds,לא,GBP,4588.082674408,4.4409,1310.29,266.97442,0.002%,1.213%,0.045%
667,12251,Tokio Marine Asset Management,5299009QN2NZ191KLS29,LEI,TOKIO MARINE-JPN EQ FOCUS-G,IE00B4100S42,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,149.623641336,3.306,25961.58,128.42045,0.021%,0.584%,0.022%
667,12251,Sparx,635400BTSWMY84SXPB33,LEI,SPARX JAPAN FUND PLC-JPYIE,IE00BF29SZ08,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,JPY,592.606592639,0.022332,2172400.0,287.49738,0.007%,1.307%,0.048%
667,12251,AMUNDI,529900SQFJZNLOBO8Z15,LEI,AMUNDI-EMER MKT EQ F-QI8USD,LU0906530919,ISIN,מניות,"חו""ל",Emerging Markets - Asia,סחיר,אחר,Equity Funds,לא,USD,62.210446193,3.306,157890.0,324.72879,0.003%,1.476%,0.055%
667,12251,ASHOKA INDIA OPPORT FD-D USD,213800M3HXZ3RG189568,LEI,AWI-ASH WO INDIA OPP FD-DUSD,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,Equity Funds,לא,USD,172.829139584,3.306,26009.0,148.60844,0.002%,0.675%,0.025%
667,12251,JO Hambro Capital Management,549300Z6XIGO3AQS2G83,LEI,PP IN SEICAV-JOHCM GLMKO-AGB,IE00B4M6CN00,ISIN,מניות,"חו""ל",Emerging Markets - Asia,סחיר,אחר,Equity Funds,לא,USD,27288.502723962,3.306,153.5,138.48124,0.012%,0.629%,0.023%
667,12251,Investec Global Strategy,213800E93ELJ4W3LRN82,LEI,NTYONGSF-GL NA R - I ACC USD,LU0345781172,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Commodity Funds,לא,USD,1905.389789326,3.306,2383.0,150.11038,0.005%,0.682%,0.025%
667,12251,BlueBox Global Technology Fund,549300Q3ZDD326K9N105,LEI,BLUEBOX GLOBAL TEC FD-I USDA,LU1793346666,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,19.514217189,3.306,229896.0,148.31511,0.002%,0.674%,0.025%
667,12251,THREADNEEDLE,549300L2D2ETS27INO14,LEI,CTLX GBL TECH IU USD,LU0444972805,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,1550.362767143,3.306,3109.04,159.35382,0.004%,0.724%,0.027%
667,12251,Janus Henderson,213800AV3O5CVAEQM982,LEI,JAN HND HRZN BIOTECH-GU2 USD,LU2900274973,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,2501.424865908,3.306,2488.0,205.7504,0.010%,0.935%,0.035%
667,12251,Pimco,J1L21SK0XQM5UHF1OK52,LEI,PIMCO-EMRG LCL BD-USDINS-ACC,IE00B29K0P99,ISIN,"אג""ח קונצרני","חו""ל",אירלנד,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,16399.277530512,3.306,1717.0,930.88892,0.006%,4.231%,0.157%
667,12251,Bradesco Global Funds,549300Y3UTFF23YFKX17,LEI,BRADESCO GL-BRAZ FIX IN-ZUSD,LU0678340976,ISIN,"אג""ח קונצרני","חו""ל",ברזיל,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,782.692791229,3.306,10305.42,266.66123,0.035%,1.212%,0.045%
667,12251,JPM,2711006,"מספר תאגיד או שותפות בחו""ל",JP Morgan Liquidity Dollar,X9X9USD02A31,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,286079.319869983,3.306,100.0,945.77822,0.000%,4.298%,0.159%
667,12251,Bny Mellon,5493002R50XIFVT6GZ76,LEI,קרן כספית בחול דולר בוני,X9X9USD02H26,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,572158.640611933,3.306,100.0,1891.55646,0.000%,8.597%,0.319%
667,12251,HSBC,2138003LGUAH7HJRAX59,LEI,HSBC USD Liquidity CLS F,X9X9USD057B8,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,429119.030241516,3.306,100.0,1418.66751,0.000%,6.448%,0.239%
667,12251,State Street,549300RXPU93JTVN0I93,LEI,State Street USD LIQ LVNAV,X9X9USD02K21,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,143039.571142702,3.306,100.0,472.88882,0.000%,2.149%,0.080%
667,12251,Goldman Sachs,549300NHQGC72RX55X16,LEI,GS EURO LIQ RES-INST ACC T,IE00B96CNN65,ISIN,אחר,"חו""ל",אירלנד,סחיר,אחר,Currency Funds,לא,EUR,3.81569467,3.8807,1051358.0,155.68052,0.000%,0.708%,0.026%
667,12251,JPM,2711006,"מספר תאגיד או שותפות בחו""ל",JP Morgan Liquidity GBP,X9X9GBP00L41,ISIN,אחר,"חו""ל",בריטניה,סחיר,אחר,Currency Funds,לא,GBP,45769.004495747,4.4409,100.0,203.25556,0.000%,0.924%,0.034%
667,9635,Nomura Asset Management UK Ltd,5493000T0Y0IDUR33L28,LEI,NOMURA-US HIGH YLD BD-I USD,IE00B3RW8498,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1064.280571506,3.306,43065.06,1515.24912,0.010%,7.799%,0.322%
667,9635,UBAM,222100EBRBRHM6KWLU25,LEI,UBAM-GLB HI YLD SO EX DU-ICU,LU2051741416,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2509.525211221,3.306,12321.0,1022.21058,0.023%,5.261%,0.217%
667,9635,Schroder Investment Management,FDQ3U0BX0ZTSLH0GBR19,LEI,SCHRODER ISF EU HIGH YD-IZEU,LU1496798478,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,EUR,997.763035787,3.8807,19648.95,760.81108,0.007%,3.916%,0.162%
667,9635,Invesco,549300HQ8IBAX0TXDL49,LEI,INVESCO US SENIOR LOAN-G,LU0564079282,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,861.704439998,3.306,19478.0,554.88827,0.003%,2.856%,0.118%
667,9635,Credit Suisse,54930077MN2BBHNFZQ03,LEI,UBSNV LX GBL SEN LN FN-MBUSD,LU0635707705,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,202.576131508,3.306,188977.0,1265.61051,0.011%,6.514%,0.269%
667,9635,CIFC Asset Management,549300NEMRCSGL23FU27,LEI,CIFCLF5 KY Equity,KYG2139S1194,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,136.058595789,3.306,177135.055,796.77069,0.000%,4.101%,0.169%
667,9635,Neuberger,54930003X66WAS12MV11,LEI,NB CLO INCOME-USDI4ACC,IE000VVY08O6,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,14210.564449085,3.306,1180.0,554.36549,0.011%,2.853%,0.118%
667,9635,ICG EUROPN SENIOR LOAN-AEURA,549300OGASR5WRKJ8R68,LEI,ICG EUROPN SENIOR LOAN-AEURA,IE00BYXGJT42,ISIN,"אג""ח קונצרני","חו""ל",אירלנד,סחיר,אחר,Bond/Fixed Income Funds,לא,EUR,1451.291688417,3.8807,13688.0,770.91195,0.027%,3.968%,0.164%
667,9635,Pimco,51AMXMBYJTZWXA4L4L83,LEI,PIMCO GIS-EMERGING MKT INS A,IE0030759645,ISIN,"אג""ח קונצרני","חו""ל",Emerging Markets - Asia,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,5563.284805599,3.306,6152.0,1131.48935,0.006%,5.824%,0.241%
667,9635,MONEDA,549300H8QJOIP08BIM28,LEI,MON LUX SIC-LAT CORP CF-IUA,LU2240476817,ISIN,"אג""ח קונצרני","חו""ל",לוכסמבורג,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,825.422147787,3.306,12139.0,331.25457,0.033%,1.705%,0.070%
667,9635,Marketfield Gerge Town SPC,549300TUMDQAY0LJ6X75,LEI,ION GEORG TOWN FND OFFS SP-I,KYG582251891,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,4.539757743,3.306,153831.0,23.08763,0.013%,0.119%,0.005%
667,9635,KBI Global Energy Transition Fund,635400UCQYVGO94KDT51,LEI,KBI GLB ENRG TRANS FUND-AUSA,IE00BNGJJ156,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,4481.073158912,3.306,1118.6,165.71419,0.005%,0.853%,0.035%
667,9635,TRIGON,529900TCN22XTOQUBM95,LEI,TRIGON-NEW EUROPE-A EUR,LU1687402393,ISIN,מניות,"חו""ל","Emerging Markets - Euope, Middle East & Africa",סחיר,אחר,Equity Funds,לא,EUR,133.110811067,3.8807,24269.0,125.3647,0.007%,0.645%,0.027%
667,9635,BlackRock Asset Management Ireland Ltd,549300KVUUD24TDB4E13,LEI,ISHR EU EX-UK IND-D ACC E,IE00BD0NCR01,ISIN,מניות,"חו""ל",אירופה,סחיר,אחר,Equity Funds,לא,EUR,26291.620177087,3.8807,1869.7,1907.65286,0.017%,9.819%,0.406%
667,9635,Artemis,QXLNS35572JXFT415E26,LEI,ARTEMIS UK SELECT FUND-INS A,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,אחר,Equity Funds,לא,GBP,3363.388126981,4.4409,1310.29,195.71108,0.001%,1.007%,0.042%
667,9635,Tokio Marine Asset Management,5299009QN2NZ191KLS29,LEI,TOKIO MARINE-JPN EQ FOCUS-G,IE00B4100S42,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,109.684679745,3.306,25961.58,94.14125,0.015%,0.485%,0.020%
667,9635,Sparx,635400BTSWMY84SXPB33,LEI,SPARX JAPAN FUND PLC-JPYIE,IE00BF29SZ08,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,JPY,434.422419799,0.022332,2172400.0,210.75585,0.005%,1.085%,0.045%
667,9635,AMUNDI,529900SQFJZNLOBO8Z15,LEI,AMUNDI-EMER MKT EQ F-QI8USD,LU0906530919,ISIN,מניות,"חו""ל",Emerging Markets - Asia,סחיר,אחר,Equity Funds,לא,USD,45.604643802,3.306,157890.0,238.0491,0.002%,1.225%,0.051%
667,9635,ASHOKA INDIA OPPORT FD-D USD,213800M3HXZ3RG189568,LEI,AWI-ASH WO INDIA OPP FD-DUSD,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,Equity Funds,לא,USD,126.695946286,3.306,26009.0,108.94046,0.002%,0.561%,0.023%
667,9635,JO Hambro Capital Management,549300Z6XIGO3AQS2G83,LEI,PP IN SEICAV-JOHCM GLMKO-AGB,IE00B4M6CN00,ISIN,מניות,"חו""ל",Emerging Markets - Asia,סחיר,אחר,Equity Funds,לא,USD,20004.396733483,3.306,153.5,101.51651,0.009%,0.523%,0.022%
667,9635,Investec Global Strategy,213800E93ELJ4W3LRN82,LEI,NTYONGSF-GL NA R - I ACC USD,LU0345781172,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Commodity Funds,לא,USD,1396.785073303,3.306,2383.0,110.04149,0.004%,0.566%,0.023%
667,9635,BlueBox Global Technology Fund,549300Q3ZDD326K9N105,LEI,BLUEBOX GLOBAL TEC FD-I USDA,LU1793346666,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,14.305297236,3.306,229896.0,108.72543,0.002%,0.560%,0.023%
667,9635,THREADNEEDLE,549300L2D2ETS27INO14,LEI,CTLX GBL TECH IU USD,LU0444972805,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,1136.525231467,3.306,3109.04,116.81759,0.003%,0.601%,0.025%
667,9635,Janus Henderson,213800AV3O5CVAEQM982,LEI,JAN HND HRZN BIOTECH-GU2 USD,LU2900274973,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Equity Funds,לא,USD,1833.72081359,3.306,2488.0,150.82955,0.007%,0.776%,0.032%
667,9635,Pimco,J1L21SK0XQM5UHF1OK52,LEI,PIMCO-EMRG LCL BD-USDINS-ACC,IE00B29K0P99,ISIN,"אג""ח קונצרני","חו""ל",אירלנד,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,13303.507143825,3.306,1717.0,755.16055,0.005%,3.887%,0.161%
667,9635,Bradesco Global Funds,549300Y3UTFF23YFKX17,LEI,BRADESCO GL-BRAZ FIX IN-ZUSD,LU0678340976,ISIN,"אג""ח קונצרני","חו""ל",ברזיל,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,634.940113683,3.306,10305.42,216.32231,0.028%,1.113%,0.046%
667,9635,JPM,2711006,"מספר תאגיד או שותפות בחו""ל",JP Morgan Liquidity Dollar,X9X9USD02A31,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,348905.702644056,3.306,100.0,1153.48224,0.000%,5.937%,0.245%
667,9635,Bny Mellon,5493002R50XIFVT6GZ76,LEI,קרן כספית בחול דולר בוני,X9X9USD02H26,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,697811.425965194,3.306,100.0,2306.96457,0.000%,11.874%,0.491%
667,9635,HSBC,2138003LGUAH7HJRAX59,LEI,HSBC USD Liquidity CLS F,X9X9USD057B8,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,523358.589309403,3.306,100.0,1730.22349,0.000%,8.905%,0.368%
667,9635,State Street,549300RXPU93JTVN0I93,LEI,State Street USD LIQ LVNAV,X9X9USD02K21,ISIN,אחר,"חו""ל","ארה""ב",סחיר,אחר,Currency Funds,לא,USD,174452.777201539,3.306,100.0,576.74087,0.000%,2.968%,0.123%
667,9635,Goldman Sachs,549300NHQGC72RX55X16,LEI,GS EURO LIQ RES-INST ACC T,IE00B96CNN65,ISIN,אחר,"חו""ל",אירלנד,סחיר,אחר,Currency Funds,לא,EUR,3.371224711,3.8807,1051358.0,137.54613,0.000%,0.708%,0.029%
667,9635,JPM,2711006,"מספר תאגיד או שותפות בחו""ל",JP Morgan Liquidity GBP,X9X9GBP00L41,ISIN,אחר,"חו""ל",בריטניה,סחיר,אחר,Currency Funds,לא,GBP,43099.508269247,4.4409,100.0,191.4006,0.000%,0.985%,0.041%
667,15434,,,,,,,,,,,,,,,,,,0.0,,,
667,15435,,,,,,,,,,,,,,,,,,0.0,,,
667,15091,,,,,,,,,,,,,,,,,,0.0,,,
667,14231,,,,,,,,,,,,,,,,,,0.0,,,
667,14238,,,,,,,,,,,,,,,,,,0.0,,,
667,14795,,,,,,,,,,,,,,,,,,0.0,,,
667,13214,,,,,,,,,,,,,,,,,,0.0,,,
667,2206,,,,,,,,,,,,,,,,,,0.0,,,
