מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,נכס בסיס,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,9647,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index התחייבות,557001081,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-158751140.956902,3.306,100.0,-524831.272,-3971.736%,-6.041%
170,9647,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index משתנה,557001082,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,138.788804414,3.306,2490175.0,228516.28137,1729.330%,2.630%
170,9647,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index התחייבות,557001083,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-68262869.2367555,3.306,100.0,-225677.0457,-1707.844%,-2.597%
170,9647,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index משתנה,DE000C7GEVL3,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,9.724477716,3.8807,2401100.0,22653.04629,171.430%,0.261%
170,9647,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index התחייבות,557001085,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-5774881.0918295,3.8807,100.0,-22410.58105,-169.595%,-0.258%
170,9647,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index משתנה,DE000C7GEHQ1,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,994.34438472,3.8807,554100.0,213813.46238,1618.064%,2.461%
170,9647,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index התחייבות,557001087,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-53997355.0958063,3.8807,100.0,-209547.53592,-1585.781%,-2.412%
170,9656,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index משתנה,557001076,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,6.993606123,0.022332,4499000.0,7026.59273,181.808%,0.108%
170,9656,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index התחייבות,557001077,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-305880241.090817,0.022332,100.0,-6830.91754,-176.745%,-0.105%
170,9656,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index משתנה,557001078,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,35.225689789,0.022332,314100.0,24708.99388,639.328%,0.379%
170,9656,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index התחייבות,557001079,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-1102455321.39303,0.022332,100.0,-24620.03224,-637.026%,-0.378%
170,9656,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index משתנה,557001080,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,132.28958109,3.306,673875.0,147359.39833,3812.822%,2.262%
170,9656,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index התחייבות,557001081,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-44165736.5292144,3.306,100.0,-146011.92497,-3777.957%,-2.241%
170,9656,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index משתנה,557001082,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,38.612067491,3.306,2490175.0,63574.91238,1644.957%,0.976%
170,9656,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index התחייבות,557001083,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-18991232.9402233,3.306,100.0,-62785.0161,-1624.519%,-0.964%
170,9656,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index משתנה,DE000C7GEVL3,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,2.705421316,3.8807,2401100.0,6302.24431,163.066%,0.097%
170,9656,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index התחייבות,557001085,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-1606614.448576,3.8807,100.0,-6234.78869,-161.321%,-0.096%
170,9656,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index משתנה,DE000C7GEHQ1,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,276.63393063,3.8807,554100.0,59484.47985,1539.119%,0.913%
170,9656,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index התחייבות,557001087,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-15022461.8485309,3.8807,100.0,-58297.6677,-1508.412%,-0.895%
170,9656,Chicago Board of Trade,549300EX04Q2QBFQTQ27,LEI,UXYZ5 Comdty,70235490,פנימי,"חו""ל","ארה""ב",אחר,"ריבית ואג""ח",לא,USD,53.681832835,3.306,11507.8125,188.56415,4.879%,0.003%
170,12177,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index משתנה,557001076,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,5.439438461,0.022332,4499000.0,5465.09455,180.092%,0.052%
170,12177,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index התחייבות,557001077,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-237905412.249591,0.022332,100.0,-5312.90367,-175.077%,-0.050%
170,12177,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index משתנה,557001078,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,27.39759267,0.022332,314100.0,19217.98987,633.295%,0.182%
170,12177,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index התחייבות,557001079,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-857460052.952204,0.022332,100.0,-19148.7979,-631.014%,-0.181%
170,12177,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index משתנה,557001080,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,102.891272785,3.306,673875.0,114612.17071,3776.839%,1.084%
170,12177,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index התחייבות,557001081,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-34350920.2124956,3.306,100.0,-113564.14222,-3742.303%,-1.074%
170,12177,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index משתנה,557001082,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,30.03142603,3.306,2490175.0,49446.85437,1629.433%,0.467%
170,12177,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index התחייבות,557001083,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-14770869.4280465,3.306,100.0,-48832.49433,-1609.188%,-0.462%
170,12177,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index משתנה,DE000C7GEVL3,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,2.104203826,3.8807,2401100.0,4901.71586,161.527%,0.046%
170,12177,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index התחייבות,557001085,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-1249581.4419119,3.8807,100.0,-4849.2507,-159.798%,-0.046%
170,12177,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index משתנה,DE000C7GEHQ1,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,215.158419759,3.8807,554100.0,46265.42614,1524.594%,0.437%
170,12177,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index התחייבות,557001087,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-11684066.176793,3.8807,100.0,-45342.35561,-1494.176%,-0.429%
170,12177,Chicago Board of Trade,549300EX04Q2QBFQTQ27,LEI,UXYZ5 Comdty,70235490,פנימי,"חו""ל","ארה""ב",אחר,"ריבית ואג""ח",לא,USD,49.905256815,3.306,11507.8125,175.29845,5.777%,0.002%
170,14233,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,ESZ5 Index,79965109,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,112.232894797,3.306,673875.0,1523.5851,100.000%,0.437%
170,2004,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index משתנה,557001076,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,1.0,0.022332,4499000.0,1004.71668,304.623%,0.116%
170,2004,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index התחייבות,557001077,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-43737127.27,0.022332,100.0,-976.73752,-296.140%,-0.113%
170,2004,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index משתנה,557001078,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,4.0,0.022332,314100.0,2805.79248,850.695%,0.325%
170,2004,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index התחייבות,557001079,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-125080000.0,0.022332,100.0,-2793.28656,-846.904%,-0.324%
170,2004,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index משתנה,557001082,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,7.0,3.306,2490175.0,11525.52597,3494.454%,1.336%
170,2004,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index התחייבות,557001083,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-3442353.96,3.306,100.0,-11380.42219,-3450.459%,-1.319%
170,2004,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index משתנה,DE000C7GEHQ1,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,26.0,3.8807,554100.0,5590.76926,1695.080%,0.648%
170,2004,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index התחייבות,557001087,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-1405430.2,3.8807,100.0,-5454.05297,-1653.628%,-0.632%
170,2004,Chicago Board of Trade,549300EX04Q2QBFQTQ27,LEI,UXYZ5 Comdty,70235490,פנימי,"חו""ל","ארה""ב",אחר,"ריבית ואג""ח",לא,USD,2.140352008,3.306,11507.8125,7.51825,2.279%,0.001%
170,14232,Chicago Board of Trade,549300EX04Q2QBFQTQ27,LEI,UXYZ5 Comdty,70235490,פנימי,"חו""ל","ארה""ב",אחר,"ריבית ואג""ח",לא,USD,2.587807623,3.306,11507.8125,9.09,100.000%,0.003%
170,12176,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index משתנה,DE000C7GEHQ1,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,1.0,3.8807,554100.0,215.02958,2945.215%,0.300%
170,12176,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index התחייבות,557001087,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-53840.6,3.8807,100.0,-208.93921,-2861.797%,-0.291%
170,12176,Chicago Board of Trade,549300EX04Q2QBFQTQ27,LEI,UXYZ5 Comdty,70235490,פנימי,"חו""ל","ארה""ב",אחר,"ריבית ואג""ח",לא,USD,0.344646499,3.306,11507.8125,1.21061,16.581%,0.002%
170,9648,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index משתנה,557001076,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,4.3999e-05,0.022332,4499000.0,0.04421,0.786%,0.000%
170,9648,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index התחייבות,557001077,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-1924.372511106,0.022332,100.0,-0.04298,-0.764%,-0.000%
170,9648,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index משתנה,557001078,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,0.000221614,0.022332,314100.0,0.15545,2.762%,0.000%
170,9648,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index התחייבות,557001079,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-6935.834454836,0.022332,100.0,-0.15489,-2.752%,-0.000%
170,9648,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index משתנה,557001080,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,0.000832268,3.306,673875.0,0.92708,16.472%,0.000%
170,9648,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index התחייבות,557001081,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-277.858187265,3.306,100.0,-0.9186,-16.321%,-0.000%
170,9648,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index משתנה,557001082,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,0.000242919,3.306,2490175.0,0.39997,7.107%,0.000%
170,9648,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index התחייבות,557001083,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-119.478808085,3.306,100.0,-0.395,-7.018%,-0.000%
170,9648,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index משתנה,DE000C7GEVL3,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,1.7021e-05,3.8807,2401100.0,0.03965,0.704%,0.000%
170,9648,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index התחייבות,557001085,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-10.107631241,3.8807,100.0,-0.03922,-0.697%,-0.000%
170,9648,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index משתנה,DE000C7GEHQ1,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,0.001740376,3.8807,554100.0,0.37423,6.649%,0.000%
170,9648,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index התחייבות,557001087,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-94.510232264,3.8807,100.0,-0.36677,-6.517%,-0.000%
170,9648,Chicago Board of Trade,549300EX04Q2QBFQTQ27,LEI,UXYZ5 Comdty,70235490,פנימי,"חו""ל","ארה""ב",אחר,"ריבית ואג""ח",לא,USD,1.595694526,3.306,11507.8125,5.60508,99.589%,0.002%
170,15433,Chicago Board of Trade,549300EX04Q2QBFQTQ27,LEI,UXYZ5 Comdty,70235490,פנימי,"חו""ל","ארה""ב",אחר,"ריבית ואג""ח",לא,USD,0.151811253,3.306,11507.8125,0.53326,100.000%,0.007%
170,15432,,,,,,,,,,,,,,,,0.0,,
170,13213,,,,,,,,,,,,,,,,0.0,,
170,9650,,,,,,,,,,,,,,,,0.0,,
170,2205,,,,,,,,,,,,,,,,0.0,,
170,9649,,,,,,,,,,,,,,,,0.0,,
667,14795,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index משתנה,557001080,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,204.962226251,3.306,673875.0,228310.57512,10935.979%,25.921%
667,14795,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index התחייבות,557001081,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-68427971.4885043,3.306,100.0,-226222.87374,-10835.979%,-25.684%
667,9633,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index משתנה,557001076,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,3.66519452,0.022332,4499000.0,3682.48207,185.596%,0.206%
667,9633,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index התחייבות,557001077,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-160305079.168878,0.022332,100.0,-3579.93303,-180.428%,-0.201%
667,9633,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index משתנה,557001078,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,18.46100608,0.022332,314100.0,12949.43801,652.649%,0.726%
667,9633,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index התחייבות,557001079,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-577772486.858964,0.022332,100.0,-12902.81518,-650.299%,-0.723%
667,9633,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index משתנה,557001080,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,69.330047911,3.306,673875.0,77227.80632,3892.265%,4.330%
667,9633,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index התחייבות,557001081,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-23146287.1404153,3.306,100.0,-76521.62529,-3856.674%,-4.291%
667,9633,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index משתנה,557001082,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,20.235731847,3.306,2490175.0,33318.20756,1679.231%,1.868%
667,9633,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index התחייבות,557001083,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-9952885.77366202,3.306,100.0,-32904.24037,-1658.367%,-1.845%
667,9633,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index משתנה,DE000C7GEVL3,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,1.417851564,3.8807,2401100.0,3302.86706,166.464%,0.185%
667,9633,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index התחייבות,557001085,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-841991.151355118,3.8807,100.0,-3267.51506,-164.682%,-0.183%
667,9633,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index משתנה,DE000C7GEHQ1,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,144.977733744,3.8807,554100.0,31174.50221,1571.188%,1.748%
667,9633,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index התחייבות,557001087,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-7872940.49250207,3.8807,100.0,-30552.52017,-1539.841%,-1.713%
667,9633,Chicago Board of Trade,549300EX04Q2QBFQTQ27,LEI,UXYZ5 Comdty,70235490,פנימי,"חו""ל","ארה""ב",אחר,"ריבית ואג""ח",לא,USD,16.364117199,3.306,11507.8125,57.48101,2.897%,0.003%
667,15091,Eurex,3157006N403B4B9JLJ02,LEI,ULZ5 Index,DE000F10NUG1,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,122.349222738,3.8807,84370.0,1245.30006,71.440%,1.665%
667,15091,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,NQZ5 Index,79965117,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,13.724137157,3.306,2490175.0,497.83081,28.560%,0.666%
667,2176,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index משתנה,557001076,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,3.036120874,0.022332,4499000.0,3050.44128,182.453%,0.174%
667,2176,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index התחייבות,557001077,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-132791205.053298,0.022332,100.0,-2965.49319,-177.372%,-0.169%
667,2176,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index משתנה,557001078,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,15.292461453,0.022332,314100.0,10726.86834,641.597%,0.612%
667,2176,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index התחייבות,557001079,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-478606823.778904,0.022332,100.0,-10688.24759,-639.287%,-0.610%
667,2176,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index משתנה,557001080,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,57.430623261,3.306,673875.0,63972.85425,3826.352%,3.653%
667,2176,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index התחייבות,557001081,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-19173586.874608,3.306,100.0,-63387.87821,-3791.363%,-3.619%
667,2176,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index משתנה,557001082,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,16.762583139,3.306,2490175.0,27599.65533,1650.794%,1.576%
667,2176,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index התחייבות,557001083,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-8244627.6967311,3.306,100.0,-27256.73917,-1630.283%,-1.556%
667,2176,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index משתנה,DE000C7GEVL3,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,1.174499391,3.8807,2401100.0,2735.98129,163.645%,0.156%
667,2176,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM GXZ5 Index התחייבות,557001085,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-697476.463081194,3.8807,100.0,-2706.69691,-161.893%,-0.155%
667,2176,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index משתנה,DE000C7GEHQ1,ISIN,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,120.094560132,3.8807,554100.0,25823.88367,1544.581%,1.474%
667,2176,Eurex,3157006N403B4B9JLJ02,LEI,12/2025 JPM VGZ5 Index התחייבות,557001087,פנימי,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,-6521672.68019553,3.8807,100.0,-25308.65517,-1513.764%,-1.445%
667,2176,Chicago Board of Trade,549300EX04Q2QBFQTQ27,LEI,UXYZ5 Comdty,70235490,פנימי,"חו""ל","ארה""ב",אחר,"ריבית ואג""ח",לא,USD,21.615816724,3.306,11507.8125,75.92826,4.541%,0.004%
667,13698,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index משתנה,557001076,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,2.279029664,0.022332,4499000.0,2289.77912,191.134%,0.385%
667,13698,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM NKZ5 Index התחייבות,557001077,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-99678210.4753922,0.022332,100.0,-2226.0138,-185.811%,-0.374%
667,13698,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index משתנה,557001078,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,11.479112572,0.022332,314100.0,8052.00193,672.121%,1.354%
667,13698,Osaka Exchange,3538001249AILNPRUX57,LEI,12/2025 JPM TPZ5 Index התחייבות,557001079,פנימי,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,-359260778.57675,0.022332,100.0,-8023.01171,-669.701%,-1.349%
667,13698,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index משתנה,557001080,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,43.109645332,3.306,673875.0,48020.49675,4008.390%,8.075%
667,13698,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM ESZ5 Index התחייבות,557001081,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,-14392435.3069039,3.306,100.0,-47581.39112,-3971.736%,-8.001%
667,13698,Chicago Mercantile Exchange,LCZ7XYGSLJUHFXXNXD88,LEI,12/2025 JPM NQZ5 Index משתנה,557001082,פנימי,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,12.582642725,3.306,2490175.0,20717.36793,1729.330%,3.484%
