מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,נכס בסיס (כתב אופציה),ענף מסחר,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,9656,"מפעלים פטרוכימיים בישראל בע""מ",520029315,ח.פ.,פטרוכימים אפ 2,IL0011903130,ISIN,ישראל,ישראל,סחיר,TASE,IL0007560159,אנרגיה,2026-10-25,לא,ILS,600.0,1.0,3078.104147091,1.0,8.1,0.24933,0.008%,0.000%
170,9656,זפירוס ווינג אנרגיס בעמ,516537560,ח.פ.,זפירוס אופ 1,IL0011947038,ISIN,ישראל,ישראל,סחיר,TASE,IL0011946956,אנרגיה מתחדשת,2026-06-30,לא,ILS,1650.0,1.0,24397.002292228,1.0,464.5,113.32408,3.862%,0.002%
170,9656,מיטב טרייד השקעות בעמ,516854239,ח.פ.,מיטב טרייד אפ 1,IL0012031998,ISIN,ישראל,ישראל,סחיר,TASE,IL0012031816,שירותים פיננסיים,2028-01-18,לא,ILS,699.03,1.0,12775.15756393,1.0,1568.0,200.31447,6.827%,0.003%
170,9656,"קיסטון אינפרא בע""מ",515983476,ח.פ.,קיסטון אינ אופ 2,IL0012039918,ISIN,ישראל,ישראל,סחיר,TASE,IL0011759342,השקעה ואחזקות,2026-02-11,לא,ILS,541.82,1.0,22179.092992934,1.0,403.0,89.38174,3.046%,0.001%
170,9656,"אל על נתיבי אויר לישראל בע""מ",520017146,ח.פ.,אל על אפ 3,IL0012054677,ISIN,ישראל,ישראל,סחיר,TASE,IL0010878242,שירותים,2026-03-31,לא,ILS,510.4,1.0,194732.53628388,1.0,1000.0,1947.32536,66.368%,0.030%
170,9656,רותם שני יזמות והשקעות בעמ,512287517,ח.פ.,רותם שני אופ 2,IL0012093030,ISIN,ישראל,ישראל,סחיר,TASE,IL0011715294,בנייה,2027-10-24,לא,ILS,2600.0,1.0,10179.97,1.0,1802.0,183.44305,6.252%,0.003%
170,9656,"ארי נדל""ן(ארנה) השקעות בעמ",520038332,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",2027-09-27,לא,ILS,285.24,1.0,47344.58976782,1.0,59.6,28.21738,0.962%,0.000%
170,9656,פאי סיאם בעמ,513978635,ח.פ.,פאי סיאם אפ 1,IL0012162827,ISIN,ישראל,ישראל,סחיר,TASE,IL0011865271,מלונאות ותיירות,2028-01-12,לא,ILS,4900.0,1.0,6315.496729738,1.0,480.1,30.3207,1.033%,0.000%
170,9656,נאייקס בעמ דואלי,513639013,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,2027-03-31,לא,ILS,16225.0,1.0,1777.935735564,1.0,2797.0,49.72886,1.695%,0.001%
170,9656,מגידו י.ק. בעמ,510542855,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,33799.606975652,1.0,215.8,72.93955,2.486%,0.001%
170,9656,נאוויטס פטרוליום שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31,לא,ILS,12000.0,1.0,7100.359383025,1.0,1609.0,114.24478,3.894%,0.002%
