מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
162,2102,ENERGEAN PLC,549300RVMKU0CYUZBB05,LEI,אנרג'יאן,GB00BG12Y042,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,1247147.442,1,3825,0,47703.39,0.006768,0.00345153347069261,0.0006991320114273531
162,2102,"ג'י סיטי בע""מ",520033234,ח.פ.,ג'י סיטי,IL0001260111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,1857317.65,1,1213,0,22529.263,0.009979,0.0016300834241452567,0.0003301846882824437
162,2102,"זנלכל בע""מ",520034208,ח.פ.,זנלכל,IL0001300131,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,223497.389,1,4384,0,9798.126,0.016077,0.0007089340996324056,0.00014359951229039793
162,2102,"וואן טכנולוגיות תוכנה בע""מ",520034695,ח.פ.,וואן טכנולוגיות,IL0001610182,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,1341923.323,1,8089,0,108548.178,0.018728,0.007853900310852105,0.0015908619077578
162,2102,"אי.בי.אי. בית השקעות בע""מ",520034356,ח.פ.,איביאי בית השק,IL0001750186,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,67111.466,1,22380,0,15019.546,0.004917,0.0010867249839813756,0.00022012367267201883
162,2102,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון,IL0002090152,ISIN,מניות,ישראל,ישראל,חסום,TASE,ביטוח,לא,ILS,157483.157,1,6598.183,0,10391.027,0.005783,0.0007518328882993561,0.00015228895907200588
162,2102,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,כלל עסקי ביטוח,IL0002240146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,552472.455,1,16970,0,93754.576,0.006902,0.006783523290369806,0.0013740496283261765
162,2102,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,מבנה,IL0002260193,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,15641698.454,1,1292,0,202090.744,0.021616,0.014622083819057132,0.0029618043569559793
162,2102,"בזק החברה הישראלית לתקשורת בע""מ",520031931,ח.פ.,בזק,IL0002300114,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,33262540.551,1,634.7,6993.283,218110.628,0.011995,0.015781187308821967,0.003196588797301893
162,2102,ישראמקו נגב 2 שותפות מוגבלת,550010003,מספר שותפות,ישראמקו יהש,IL0002320179,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,47269473.274,1,246.2,0,116377.443,0.018182,0.008420379343021983,0.0017056061594230962
162,2102,"פורמולה מערכות (1985)בע""מ",520036690,ח.פ.,פורמולה מערכות,IL0002560162,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,33745.628,1,46080,0,15549.985,0.002201,0.0011251043939700727,0.0002278976879990116
162,2102,"תדיראן גרופ בע""מ",520036732,ח.פ.,תדיראן גרופ,IL0002580129,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,193661.957,1,16620,0,32186.617,0.022556,0.0023288320994349406,0.00047172107232320047
162,2102,"נייס בע""מ",520036872,ח.פ.,נייס,IL0002730112,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,100725.541,1,48800,0,49154.064,0.001631,0.0035564956099884445,0.0007203928197586974
162,2102,"איי.סי.אל גרופ בע""מ",520027830,ח.פ.,איי.סי.אל,IL0002810146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,15060146.33,1,2070,0,311745.029,0.011668,0.02255601545121926,0.004568877163179567
162,2102,"קבוצת סקופ מתכות בע""מ",520037425,ח.פ.,סקופ,IL0002880198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,150029.59,1,15400,0,23104.557,0.011338,0.001671708275051841,0.00033861609014679945
162,2102,"עשות   אשקלון תעשיות בע""מ",520037581,ח.פ.,עשות,IL0003120172,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,249827.2,1,7230,0,18062.507,0.010413,0.001306895536671913,0.00026472074312392993
162,2102,"דנאל (אדיר יהושע) בע""מ",520037565,ח.פ.,דנאל,IL0003140139,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,88620.119,1,50790,0,45010.159,0.014982,0.0032566672999486245,0.0006596605188087258
162,2102,"מליסרון בע""מ",520037789,ח.פ.,מליסרון,IL0003230146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,453988.17,1,40000,0,181595.268,0.009526,0.01313915312143214,0.0026614264726789703
162,2102,"אאורה השקעות בע""מ",520038274,ח.פ.,אאורה,IL0003730194,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,1722958.397,1,2195,0,37818.937,0.006035,0.002736353262975968,0.000554267306681021
162,2102,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ,IL0003900136,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,2803476.266,1,3926,0,110064.478,0.012975,0.007963610757040756,0.0016130845185392832
162,2102,רציו אנרגיות שותפות מוגבלת,550012777,מספר שותפות,רציו יהש,IL0003940157,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,6817026.044,1,454.7,0,30997.017,0.006066,0.0022427597214187047,0.0004542865159783793
162,2102,"אחים דוניץ בע""מ",520038605,ח.פ.,דוניץ,IL0004000100,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,36729.038,1,24800,0,9108.801,0.004095,0.0006590586440372124,0.00013349689329880928
162,2102,"ישראל קנדה (ט.ר) בע""מ",520039298,ח.פ.,ישראל קנדה,IL0004340191,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,לא,ILS,508420.073,1,1449.532,0,7369.714,0.001536,0.0005332286560856979,0.00010800915768175646
162,2102,"ישראל קנדה (ט.ר) בע""מ",520039298,ח.פ.,ישראל קנדה,IL0004340191,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,4135826.29,1,1463,0,60507.139,0.012499,0.0043779365674923775,0.000886781375386203
162,2102,"מטריקס אי.טי בע""מ",520039413,ח.פ.,מטריקס,IL0004450156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,754315.342,1,11650,641.168,88518.905,0.011854,0.006404701288452654,0.0012973166079391168
162,2102,ניו מד אנרג'י  שותפות מוגבלת,550013098,מספר שותפות,ניו מד אנרג יהש,IL0004750209,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,7335757.838,1,1744,0,127935.617,0.00625,0.009256660043850352,0.0018750006078479846
162,2102,"מנורה מבטחים החזקות בע""מ",520007469,ח.פ.,מנורה מב החז,IL0005660183,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,469065.871,1,32500,0,152446.408,0.00752,0.011030115044210939,0.002234226201951579
162,2102,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,לוינשטין הנדסה,IL0005730143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,90205.818,1,45270,0,40836.174,0.019708,0.0029546625800813595,0.0005984873709733706
162,2102,"החברה לישראל בע""מ",520028010,ח.פ.,חברה לישראל,IL0005760173,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,37582.802,1,103430,0,38871.893,0.004963,0.002812538894168355,0.0005696992339764291
162,2102,"אפקון החזקות בע""מ",520033473,ח.פ.,אפקון החזקות,IL0005780130,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,61059.625,1,23050,0,14074.244,0.011505,0.0010183285557000172,0.00020626950237790975
162,2102,"הראל השקעות בביטוח ושרותים פיננסים בע""מ",520033986,ח.פ.,הראל השקעות,IL0005850180,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,1481808.213,1,11160,0,165369.797,0.007199,0.011965174579566407,0.002423628987498437
162,2102,"ארית תעשיות בע""מ",520033358,ח.פ.,ארית תעשיות,IL0005870147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,334018.725,1,4444,0,14843.792,0.003284,0.0010740084702575477,0.00021754785473672317
162,2102,"אמיליה פיתוח (מ.עו.פ) בע""מ",520014846,ח.פ.,אמיליה פיתוח,IL0005890103,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,262356.072,1,2649,0,6949.812,0.009372,0.0005028470457345097,0.00010185515206785002
162,2102,"הבנק הבינלאומי הראשון לישראל בע""מ",520029083,ח.פ.,בינלאומי,IL0005930388,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,179625.937,1,23710,0,42589.31,0.00179,0.0030815090700829326,0.0006241810061214325
162,2102,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי,IL0006046119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,12247485.898,1,6529,0,799638.354,0.008222,0.05785707353881026,0.01171935099049518
162,2102,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת הישוב,IL0006120104,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,206411.42,1,3680,0,7595.94,0.005102,0.0005495970234269058,0.00011132468386170225
162,2102,"קרור אחזקות בע""מ",520001546,ח.פ.,קרור,IL0006210111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,162714.419,1,8497,0,13825.844,0.012937,0.0010003558096515698,0.00020262899817813368
162,2102,"דלתא גליל תעשיות בע""מ",520025602,ח.פ.,דלתא גליל,IL0006270347,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אופנה והלבשה,לא,ILS,101332.785,1,17410,0,17642.038,0.003882,0.0012764729015743098,0.00025855842766348046
162,2102,"טבע תעשיות פרמצבטיות בע""מ",520013954,ח.פ.,טבע,IL0006290147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פארמה,לא,ILS,3026661.167,1,6440,0,194916.979,0.002639,0.014103032866737322,0.002856666991373425
162,2102,"פלרם (1990) תעשיות בע""מ",520039843,ח.פ.,פלרם,IL0006440130,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,289497.894,1,7673,0,22213.173,0.011253,0.0016072130324445574,0.0003255521320324147
162,2102,"אמנת ניהול ומערכות בע""מ",520040833,ח.פ.,אמנת,IL0006540129,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,140056.292,1,1791,0,2508.408,0.021454,0.00018149347813966907,3.6762761106086255e-05
162,2102,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים,IL0006625771,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,10512234.358,1,6732,0,707683.617,0.007986,0.051203775889644525,0.010371679467798715
162,2102,"מהדרין בע""מ",520018482,ח.פ.,מהדרין,IL0006860147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,9425.31,1,29900,0,2818.168,0.002738,0.00020390586870314357,4.130254605343983e-05
162,2102,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,דיסקונט א,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,8401994.862,1,3274,0,275081.312,0.006866,0.01990324703401659,0.004031540545957746
162,2102,"אלקו בע""מ",520025370,ח.פ.,אלקו,IL0006940345,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,30845.154,1,17020,0,5249.845,0.001145,0.00037984754822347524,7.69407518948199e-05
162,2102,"בנק מזרחי טפחות בע""מ",520000522,ח.פ.,מזרחי טפחות,IL0006954379,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,1915475.836,1,21790,0,417382.185,0.007369,0.030199291530398888,0.0061170756739299574
162,2102,"חברה לנכסים ולבנין בע""מ",520025438,ח.פ.,נכסים ובנין,IL0006990175,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,12040.026,1,39680,0,4777.482,0.00163,0.00034567017204922905,7.001788762219988e-05
162,2102,"אזורים חברה להשקעות בפתוח ובבנין בע""מ",520025990,ח.פ.,אזורים,IL0007150118,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,2217691.816,1,2021,0,44819.552,0.010503,0.003242876111518446,0.000656867018067958
162,2102,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,אנלייט אנרגיה,IL0007200111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,1272482.23,1,10190,0,129665.939,0.009653,0.009381855848552613,0.0019003598852552507
162,2102,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,אנלייט אנרגיה,IL0007200111,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה מתחדשת,לא,ILS,157859.896,1,10055.352,0,15873.369,0.001198,0.0011485025361123074,0.00023263714375642053
162,2102,"מלם תים אחזקות בע""מ",520025198,ח.פ.,מלם תים אחזקות,IL0007310183,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,128983.853,1,20780,0,26802.845,0.020149,0.001939294390341778,0.0003928175112256294
162,2102,"אלקטרה בע""מ",520028911,ח.פ.,אלקטרה,IL0007390375,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,81198.773,1,192960,993.913,157675.066,0.021197,0.011408429627174638,0.0023108564411149952
162,2102,"שטראוס גרופ בע""מ",520003781,ח.פ.,שטראוס,IL0007460160,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,1211100.138,1,9361,0,113371.084,0.010381,0.008202857093273737,0.0016615455210755338
162,2102,"אלרון ונצ'רס בע""מ",520028036,ח.פ.,אלרון,IL0007490779,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,השקעות בהיי-טק,לא,ILS,250268.511,1,580.4,0,1452.558,0.004651,0.00010509845432625053,2.1288419884936756e-05
162,2102,"אקויטל בע""מ",520030859,ח.פ.,אקויטל,IL0007550176,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,177895.047,1,14580,0,25937.098,0.004897,0.0018766540885172807,0.0003801292842149872
162,2102,"הפניקס פיננסים בע""מ",520017450,ח.פ.,הפניקס,IL0007670123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,1708687.586,1,12400,0,211877.261,0.006722,0.015330177960521756,0.0031052337299015496
162,2102,"שופרסל בע""מ",520022732,ח.פ.,שופרסל,IL0007770378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,2354308.098,1,3901,1589.083,93430.642,0.008828,0.006760085353500009,0.001369302111871063
162,2102,"קליל תעשיות בע""מ",520032442,ח.פ.,קליל,IL0007970358,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,25583.387,1,19360,0,4952.944,0.011534,0.0003583655583904234,7.258942605980498e-05
162,2102,"רימוני תעשיות בע""מ",520041823,ח.פ.,רימוני,IL0010804560,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,95328.788,1,4995,0,4761.673,0.011344,0.00034452632687096855,6.97861938585354e-05
162,2102,"ישרוטל בע""מ",520042482,ח.פ.,ישרוטל,IL0010809858,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,229710.729,1,12450,0,28598.986,0.003836,0.0020692524662685266,0.000419141419655138
162,2102,"איסתא בע""מ",520042763,ח.פ.,איסתא,IL0010810740,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,74167.703,1,10790,0,8002.695,0.004207,0.0005790273950812384,0.00011728600948883551
162,2102,"אלביט מערכות בע""מ",520043027,ח.פ.,אלביט מערכות,IL0010811243,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,256102.372,1,167700,0,429483.678,0.005523,0.031074883561381432,0.006294432904566272
162,2102,"לודן חברה להנדסה בע""מ",520043381,ח.פ.,לודן,IL0010814395,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,223682.708,1,1416,0,3167.347,0.019409,0.0002291703835680824,4.6420048533204724e-05
162,2102,"מנועי בית שמש אחזקות (1997) בע""מ",520043480,ח.פ.,בית שמש,IL0010815616,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,86810.779,1,67920,0,58961.881,0.0095,0.00426613089272051,0.0008641343615426542
162,2102,"פלסאון תעשיות בע""מ",520042912,ח.פ.,פלסאון תעשיות,IL0010816036,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,87740.044,1,19990,0,17539.235,0.009189,0.0012690346881603866,0.0002570517660159379
162,2102,"סאמיט אחזקות נדל""ן בע""מ",520043720,ח.פ.,סאמיט,IL0010816861,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,618219.389,1,6396,0,39541.312,0.008358,0.0028609740700419684,0.0005795101143343593
162,2102,"שיכון ובינוי בע""מ",520036104,ח.פ.,שיכון ובינוי,IL0010819428,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,7964071.007,1,1510,0,120257.472,0.014012,0.008701115155733782,0.0017624711427956922
162,2102,"טאואר סמיקונדקטור בע""מ",520041997,ח.פ.,טאואר,IL0010823792,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,825217.765,1,23540,0,194256.262,0.007378,0.014055227315807805,0.002846983645908999
162,2102,"גילת רשתות לווין בע""מ",520038936,ח.פ.,גילת,IL0010825102,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ציוד תקשורת,לא,ILS,827840.72,1,4215,0,34893.486,0.012884,0.002524685034714388,0.0005113924409332792
162,2102,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי,IL0010826357,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,36943.528,1,6022,0,2224.739,0.002681,0.0001609688770977326,3.260536100203525e-05
162,2102,"תאת טכנולוגיות בע""מ",520035791,ח.פ.,תאת טכנו,IL0010827264,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חשמל,לא,ILS,34280.232,1,13500,0,4627.831,0.002658,0.00033484231609554066,6.78246303999749e-05
162,2102,"חברת פרטנר תקשורת בע""מ",520044314,ח.פ.,פרטנר,IL0010834849,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,2629616.958,1,3170,0,83358.858,0.014061,0.0060313509892213615,0.0012216919188306555
162,2102,"קבוצת דלק בע""מ",520044322,ח.פ.,דלק קבוצה,IL0010841281,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,83406.969,1,80070,0,66783.96,0.004561,0.004832089988686264,0.0009787732965284835
162,2102,"נובה בע""מ",511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,111654.796,1,104950,0,117181.708,0.003791,0.008478571173137339,0.0017173933176768518
162,2102,"חילן בע""מ",520039942,ח.פ.,חילן,IL0010846983,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,347954.459,1,25560,0,88937.16,0.015163,0.0064349637316833035,0.001303446475427351
162,2102,"או.אר.טי.טכנולוגיות בע""מ",513057588,ח.פ.,או.אר.טי,IL0010862303,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעות בהיי-טק,לא,ILS,63670.097,1,822.5,0,523.687,0.014247,3.789087544232393e-05,7.675059270805623e-06
162,2102,"פוקס ויזל בע""מ",512157603,ח.פ.,פוקס,IL0010870223,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,167695.349,1,35060,0,58793.989,0.012094,0.004253983226538683,0.0008616737676170954
162,2102,"אל על  נתיבי אויר לישראל בע""מ",520017146,ח.פ.,אל על,IL0010878242,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,2875540.635,1,1509,0,43391.908,0.005222,0.0031395802859967487,0.0006359437331332356
162,2102,"טי.ג'י.איי תשתיות בע""מ",511870891,ח.פ.,טי.ג'י.איי,IL0010901416,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,193201.767,1,276,0,533.237,0.002461,3.8581856620917614e-05,7.815022294589283e-06
162,2102,"י.ח.דמרי בניה ופיתוח בע""מ",511399388,ח.פ.,דמרי,IL0010903156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,167984.957,1,38150,0,64086.261,0.008107,0.004636900540046366,0.0009392363217328649
162,2102,"י.ח.דמרי בניה ופיתוח בע""מ",511399388,ח.פ.,דמרי,IL0010903156,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,לא,ILS,28002.831,1,37877.828,0,10606.864,0.001351,0.0007674495694139242,0.00015545222600021465
162,2102,"אלספק הנדסה בע""מ",511297541,ח.פ.,אלספק,IL0010903644,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חשמל,לא,ILS,416977.077,1,463.3,0,1931.855,0.021468,0.00013977753348399082,2.8312907571893512e-05
162,2102,"רם און השקעות והחזקות (1999) בע""מ",512776964,ח.פ.,רם און,IL0010909435,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,373801.716,1,1392,0,5203.32,0.022337,0.00037648127604189704,7.625889014806233e-05
162,2102,"מיטרוניקס בע""מ",511527202,ח.פ.,מיטרוניקס,IL0010910656,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רובוטיקה ותלת מימד,לא,ILS,626066.578,1,464,0,2904.949,0.005705,0.00021018482552613194,4.257439224893405e-05
162,2102,"ארד בע""מ",510007800,ח.פ.,ארד,IL0010916513,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,334138.458,1,5405,0,18060.184,0.013511,0.001306727458213497,0.00026468669766798754
162,2102,"גולן תעשיות מתחדשות בע""מ",513029975,ח.פ.,גולן תעשיות,IL0010919335,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,516049.859,1,1061,0,5475.289,0.015075,0.0003961593346974936,8.024481722821084e-05
162,2102,"אלקטרה נדל""ן בע""מ",510607328,ח.פ.,אלקטרה נדלן,IL0010940448,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,278282.843,1,5016,0,13958.667,0.00432,0.0010099660916499309,0.00020457562736221925
162,2102,"אלקטרה נדל""ן בע""מ",510607328,ח.פ.,אלקטרה נדלן,IL0010940448,ISIN,מניות,ישראל,ישראל,חסום,TASE,"נדל""ן מניב בחו""ל",לא,ILS,525951.99,1,5004.937,0,26323.567,0.008165,0.0019046166859109897,0.00038579330199913875
162,2102,"קמהדע בע""מ",511524605,ח.פ.,קמהדע,IL0010941198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביוטכנולוגיה,לא,ILS,126534.666,1,2302,0,2912.828,0.002194,0.00021075490308698424,4.268986540750907e-05
162,2102,"קמטק בע""מ",511235434,ח.פ.,קמטק,IL0010952641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,124304.544,1,34590,0,42996.942,0.00272,0.003111002896239216,0.0006301551848974516
162,2102,"פריון נטוורק בע""מ",512849498,ח.פ.,פריון נטוורק,IL0010958192,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,104373.774,1,3203,0,3343.092,0.002261,0.00024188624610545917,4.8995734566174287e-05
162,2102,"איירפורט סיטי בע""מ",511659401,ח.פ.,ארפורט סיטי,IL0010958358,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,560918.986,1,6144,0,34462.863,0.004812,0.002493527716591922,0.0005050813103373849
162,2102,"גניגר מפעלי פלסטיק בע""מ",512416991,ח.פ.,גניגר,IL0010958929,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,322182.512,1,821.8,0,2647.696,0.021224,0.00019157152907202068,3.880414012773845e-05
162,2102,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג,IL0010972607,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,395675.479,1,68050,0,269257.163,0.016009,0.019481846265396147,0.003946182901454439
162,2102,"אמות השקעות בע""מ",520026683,ח.פ.,אמות,IL0010972789,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,4062684.325,1,2476,0,100592.064,0.008236,0.007278243239779251,0.0014742585807413066
162,2102,"אפריקה ישראל מגורים בע""מ",520034760,ח.פ.,אפריקה מגורים,IL0010979487,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,229584.323,1,26010,0,59714.882,0.018127,0.004320613564810795,0.0008751702041470646
162,2102,"רבוע כחול נדל""ן בע""מ",513765859,ח.פ.,רבוע נדלן,IL0010985658,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,190325.831,1,36180,0,68859.886,0.015602,0.004982291642524304,0.001009197681880433
162,2102,"ריט 1 בע""מ",513821488,ח.פ.,ריט 1,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,3184069.396,1,2450,0,78009.7,0.01589,0.0056443177432188634,0.0011432956540791835
162,2102,"ריט 1 בע""מ",513821488,ח.פ.,ריט 1,IL0010989205,ISIN,מניות,ישראל,ישראל,חסום,TASE,"נדל""ן מניב בישראל",לא,ILS,781696.058,1,2417.392,0,18896.654,0.003901,0.0013672494505127914,0.0002769458464118952
162,2102,"פז קמעונאות ואנרגיה בע""מ",510216054,ח.פ.,פז אנרגיה,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,167286.388,1,67880,1761.695,115315.695,0.015596,0.008343557575020989,0.0016900453782109231
