מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך ,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
414,414,KOTAK,549300P1V22EKK1UCL34,LEI,KOTAK INDIA MIDCAP,LU2126068639,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"מניות בחו""ל - מניות כללי בחו""ל - מניות כללי בחו""ל חשופת מט""ח",לא,USD,192.607,3.306,1433.42,9.127,1e-06,0.004078891035020277,4.347039078221646e-06
414,414,THREADNEEDLE MANAGEMENT,5493000LMPLEZ8VQSU41,LEI,CTLX JAPAN EQS LJ JPY,LU2656573388,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,"מניות בחו""ל - מניות כללי בחו""ל - מניות כללי בחו""ל חשופת מט""ח",לא,JPY,921.296,0.022332,1434491.23,295.138,0.000158,0.13189829541950415,0.00014056934583852085
414,414,THREADNEEDLE MANAGEMENT,5493000LMPLEZ8VQSU41,LEI,CTLX JAPAN EQS LJ JPY,LU2656573388,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,"מניות בחו""ל - מניות כללי בחו""ל - מניות כללי בחו""ל חשופת מט""ח",לא,JPY,29.193,0.022332,1434491.23,9.352,5e-06,0.004179444391312548,4.454202855212976e-06
659,2145,REAL ESTATE CREDIT INVES,549300QRGEEMB5OOLX86,LEI,REAL ESTATE CREDIT INV,GB00B0HW5366,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,LSE,"אג""ח בחו""ל - אג""ח נקובת מט""ח",לא,GBP,19762.701,4.4409,125.5,110.144,4.9e-05,0.018636662740599903,0.00010403745249165006
659,2145,LAZARD FUND MANAGERS IRELAND,549300SUR2UP5JCRR148,LEI,LAZARD JAPANESE STRATEGIC EQUITY FUND,IE000935MXF3,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,"מניות בחו""ל - מניות כללי בחו""ל - מניות כללי בחו""ל חשופת מט""ח",לא,JPY,1501.003,0.022332,1123244,376.516,6e-05,0.06370752567947154,0.00035564139183565254
659,2145,M&G Investments,969500Q2MA9VBQ8BG884,LEI,LION III EUR C3 ACC,IE00B804LV55,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,אחר,"אג""ח בחו""ל - אג""ח נקובת מט""ח",לא,EUR,73.059,3.8807,292058,828.038,0.000263,0.14010626945090845,0.0007821303392493548
659,2145,AWI ASH WO INDIA OPP FD DUSD,213800M3HXZ3RG189568,LEI,AWI ASH WO INDIA OPP FD DUSD,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-חו""ל גיאוגרפי אחר - מדד אחר",לא,USD,406.824,3.306,25948,348.99,4.9e-05,0.05905005202137166,0.000329641474297837
659,2145,Cheyne Capital,B239044,"מספר תאגיד או שותפות בחו""ל",Cheyne Real Estate Debt Fund Class X,KYG210181668,ISIN,"אג""ח קונצרני","חו""ל",בריטניה,סחיר,אחר,"אג""ח בחו""ל - אג""ח נקובת מט""ח",לא,GBP,163.364,4.4409,17785.47,129.031,0.002454,0.02183239423012008,0.00012187732906422591
659,2145,Moneda International,549300Q46JVJZTGJRL07,LEI,MONEDA LATAM CORP DEBT D,KYG620101306,ISIN,"אג""ח קונצרני","חו""ל",אמריקה הדרומית,סחיר,אחר,"אג""ח בחו""ל - אג""ח נקובת מט""ח",לא,USD,238.195,3.306,161816,1274.256,0.000366,0.2156075620749734,0.0012036093483276443
659,2145,GOLDMAN SACHS GROUP INC,5493008F1XGBJITK4N13,LEI,GS INDIA EQ IUSDA,LU0333811072,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-חו""ל גיאוגרפי אחר - מדד אחר",לא,USD,4469.988,3.306,4638,685.393,4.4e-05,0.1159703495947849,0.0006473937906341654
659,2145,AMUNDI INVESTMENT SOLUTIONS,549300WFFU01S3XDX018,LEI,AMUNDI PLANET,LU1688575437,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,אחר,"אג""ח בחו""ל - אג""ח נקובת מט""ח",לא,USD,22.613,3.306,1024722,766.07,0.000148,0.1296211162268609,0.0007235979375206853
