מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הנכס,מאפיין עיקרי,"מדינת מיקום נדל""ן",בעל עניין/צד קשור,תאריך רכישה,שימוש עיקרי בנכס,מחזור חיי הנכס,כתובת הנכס,שיעור תשואה בפועל במהלך הרבעון,השיטה שבאמצעותה נקבע שווי הנכס,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,מטבע פעילות,שווי הוגן (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
162,12145,נדלן  אורשר אשדוד,"נדל""ן מניב",ישראל,לא,2024-07-31 00:00:00,לוגיסטיקה ותעשייה,בשימוש,"קיבוץ ניר גלים, נתיב 2",0.01518,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,4203.293,4203.293,ריק במקור,ריק במקור,שווי הוגן,0.06241486025265312,0.0003165433949095981
162,12145,"נדלן אחד העם 56 ת""א ","נדל""ן מניב",ישראל,לא,2019-05-13 00:00:00,מגורים (כולל דיור מוגן),בשימוש,"תל אביב, אחד העם 56",0.00247,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,864.889,864.889,ריק במקור,ריק במקור,שווי הוגן,0.012842770196856824,6.513343235410128e-05
162,12145,נדלן אלביט נתניה - עלות,"נדל""ן מניב",ישראל,לא,2019-09-10 00:00:00,משרדים,בשימוש,"נתניה, הגביש 5",0.01282,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,5443.167,5443.167,ריק במקור,ריק במקור,שווי הוגן,0.08082579721110406,0.00040991635873109314
162,12145,נדלן באר טוביה (מרלוג),"נדל""ן מניב",ישראל,לא,2023-12-21 00:00:00,לוגיסטיקה ותעשייה,בשימוש,א.תעשיה באר טוביה,0.0139,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,5084.506,5084.506,ריק במקור,ריק במקור,שווי הוגן,0.0755000261565816,0.00038290616206822155
162,12145,נדלן ויוה חדרה,"נדל""ן מניב",ישראל,לא,2019-03-14 00:00:00,מסחר,בשימוש,"חדרה, צומת תרנ""א-יצחק רבין, אחד העם",0.01136,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,1287.134,1287.134,ריק במקור,ריק במקור,שווי הוגן,0.019112702525481435,9.693204020361432e-05
162,12145,"נדלן מגדל WE ת""א","נדל""ן מניב",ישראל,לא,2023-05-31 00:00:00,משרדים,בשימוש,דרך מנחם בגין תל אביב ,0.0135,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,4326.621,4326.621,ריק במקור,ריק במקור,שווי הוגן,0.06424616249240639,0.00032583103291328023
162,12145,נדלן מגדל צפירה,"נדל""ן מניב",ישראל,לא,2022-01-06 00:00:00,קרקע/זכויות מקרקעין,בשימוש,"פינת הרחובות הצפירה, יד חרוצים ואליאשברג, תל אביב",0.00041,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,2237.123,2237.123,ריק במקור,ריק במקור,שווי הוגן,0.03321912591223027,0.00016847421991527712
162,12145,נדלן מנועי בית שמש ,"נדל""ן מניב",ישראל,לא,2023-02-20 00:00:00,לוגיסטיקה ותעשייה,בשימוש,"אזור תעשיה מערבי ""ברוש"", בית שמש",0.00439,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,6644.2,6644.2,ריק במקור,ריק במקור,שווי הוגן,0.09865998265899567,0.0005003642678391327
162,12145,נדלן מתחם האלף,"נדל""ן מניב",ישראל,לא,2019-05-12 00:00:00,משרדים,בשימוש,ראשון לציון,0.00662,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,5489.967,5489.967,ריק במקור,ריק במקור,שווי הוגן,0.08152073222035136,0.000413440793235604
162,12145,נדלן נדלן אלביט מודיעין,"נדל""ן מניב",ישראל,לא,2022-01-11 00:00:00,משרדים,בשימוש,"אזור התעסוקה הפארק הטכנולוגי, מודיעין ",0.01328,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,1104.318,1104.318,ריק במקור,ריק במקור,שווי הוגן,0.01639806067397381,8.316445434086503e-05
162,12145,נדלן רב בריח,"נדל""ן מניב",ישראל,לא,2024-01-31 00:00:00,לוגיסטיקה ותעשייה,בשימוש,החשמל 17 אשקלון,0.01574,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,6239.058,6239.058,ריק במקור,ריק במקור,שווי הוגן,0.09264401343855819,0.00046985366006078744
162,12145,נדלן מגדל עלית -עלות,"נדל""ן לא מניב",ישראל,לא,2019-09-22 00:00:00,משרדים,בשלבי גמר,"רמת גן, צומת עלית",-0.00057,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,16939.49,16763.666,ריק במקור,ריק במקור,שווי הוגן,0.24892432450275362,0.0012624453605234284
162,12145,נדלן מנועי בית שמש בבניה,"נדל""ן לא מניב",ישראל,לא,2023-02-20 00:00:00,לוגיסטיקה ותעשייה,בתכנון/בהיתרים,"אזור תעשיה מערבי ""ברוש"", בית שמש",0,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,53.497,53.497,ריק במקור,ריק במקור,שווי הוגן,0.0007943790211475108,4.028775057432059e-06
162,12145,נדלן קמפוס תל השומר מגרש 33,"נדל""ן לא מניב",ישראל,לא,2020-03-31 00:00:00,משרדים,בתכנון/בהיתרים,"רמת גן (כפר אז""ר)",0,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2020-03-31 00:00:00,שקל,438.654,438.654,ריק במקור,ריק במקור,שווי הוגן,0.006513590203982284,3.3034343870549795e-05
162,12145,נדלן קמפוס תל השומר מגרש 36,"נדל""ן לא מניב",ישראל,לא,2020-03-31 00:00:00,משרדים,בתכנון/בהיתרים,"רמת גן (כפר אז""ר)",-0.00027,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,1608.11,1608.11,ריק במקור,ריק במקור,שווי הוגן,0.023878887558134543,0.00012110423869762917
162,12145,צומת פת ירושלים,"נדל""ן לא מניב",ישראל,לא,2025-03-24 00:00:00,מגורים (כולל דיור מוגן),בתכנון/בהיתרים,"צומת פת, ירושלים",0,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-03-24 00:00:00,שקל,5556.224,5556.224,ריק במקור,ריק במקור,שווי הוגן,0.08250458497478938,0.0004184305038545224
162,2102,"נדלן אחד העם 56 ת""א ","נדל""ן מניב",ישראל,לא,2019-05-13 00:00:00,מגורים (כולל דיור מוגן),בשימוש,"תל אביב, אחד העם 56",0.00247,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,20408.598,20408.598,ריק במקור,ריק במקור,שווי הוגן,0.007330886527435393,0.0002991046164675562
162,2102,נדלן אלביט נתניה - עלות,"נדל""ן מניב",ישראל,לא,2019-09-10 00:00:00,משרדים,בשימוש,"נתניה, הגביש 5",0.01282,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,128774.636,128774.636,ריק במקור,ריק במקור,שווי הוגן,0.046256594604283774,0.0018872971142618006
162,2102,נדלן באר טוביה (מרלוג),"נדל""ן מניב",ישראל,לא,2023-12-21 00:00:00,לוגיסטיקה ותעשייה,בשימוש,א.תעשיה באר טוביה,0.0139,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,20881.431,20881.431,ריק במקור,ריק במקור,שווי הוגן,0.007500730877812957,0.00030603436897276034
162,2102,נדלן בית יעד ירושלים,"נדל""ן מניב",ישראל,לא,2008-12-29 00:00:00,משרדים,בשימוש,"ירושלים, עם ועולמו 3",0.01691,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,25884.157,25884.157,ריק במקור,ריק במקור,שווי הוגן,0.009297739013004347,0.0003793533907655494
162,2102,נדלן בית סלקום נתניה,"נדל""ן מניב",ישראל,לא,2008-10-06 00:00:00,משרדים,בשימוש,"נתניה, הגביש 3",0.01062,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,90276.069,90276.069,ריק במקור,ריק במקור,שווי הוגן,0.032427686506536504,0.001323069276706006
162,2102,נדלן בית ציון,"נדל""ן מניב",ישראל,לא,2008-09-24 00:00:00,משרדים,בשימוש,"תל אביב, שד' רוטשילד 45",0.01249,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,56331.37,56331.37,ריק במקור,ריק במקור,שווי הוגן,0.02023455415237138,0.0008255820815786563
162,2102,נדלן בית קודאק פת-עלות,"נדל""ן מניב",ישראל,לא,2014-12-14 00:00:00,משרדים,בשימוש,"פתח תקוה, התנופה 7",0.01143,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,39013.035,39013.035,ריק במקור,ריק במקור,שווי הוגן,0.014013707981109994,0.0005717677848772536
162,2102,נדלן בית ריגר  פדרמן 2,"נדל""ן מניב",ישראל,לא,2016-07-18 00:00:00,משרדים,בשימוש,"ירושלים, כנפי נשרים 22",0.01473,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,20425,20425,ריק במקור,ריק במקור,שווי הוגן,0.007336778220770867,0.0002993450011289279
162,2102,נדלן ויוה חדרה,"נדל""ן מניב",ישראל,לא,2019-03-14 00:00:00,מסחר,בשימוש,"חדרה, צומת תרנ""א-יצחק רבין, אחד העם",0.01136,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,39150.334,39150.334,ריק במקור,ריק במקור,שווי הוגן,0.01406302657660246,0.0005737800134848423
162,2102,נדלן טרמינל  פארק אור יהודה בניין B,"נדל""ן מניב",ישראל,לא,2015-02-26 00:00:00,משרדים,בשימוש,"שד' אריאל שרון, אור יהודה",0.01546,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,32412.403,32412.403,ריק במקור,ריק במקור,שווי הוגן,0.011642722761970542,0.0004750301499449824
162,2102,נדלן טרמינל פארק אור יהודה,"נדל""ן מניב",ישראל,לא,2015-02-26 00:00:00,משרדים,בשימוש,"שד' אריאל שרון, אור יהודה",0.01595,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,53962.102,53962.102,ריק במקור,ריק במקור,שווי הוגן,0.019383499373347175,0.0007908585304337489
162,2102,נדלן כפר נטר,"נדל""ן מניב",ישראל,לא,2008-12-29 00:00:00,משרדים,בשימוש,"מאיר אריאל, כפר נטר",0.00792,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,22647.135,22647.135,ריק במקור,ריק במקור,שווי הוגן,0.008134981974582994,0.0003319121983912843
162,2102,נדלן לייף פלאזה,"נדל""ן מניב",ישראל,לא,2007-11-01 00:00:00,משרדים,בשימוש,"הרצליה, החושלים 3",0.01166,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,141190.417,141190.417,ריק במקור,ריק במקור,שווי הוגן,0.050716415002553576,0.0020692604913713
162,2102,"נדלן מגדל WE ת""א","נדל""ן מניב",ישראל,לא,2023-05-31 00:00:00,משרדים,בשימוש,דרך מנחם בגין תל אביב ,0.0135,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,26726.605,26726.605,ריק במקור,ריק במקור,שווי הוגן,0.009600351210729292,0.00039170015196560143
162,2102,נדלן מגדל זיו,"נדל""ן מניב",ישראל,לא,2008-09-01 00:00:00,משרדים,בשימוש,"תל אביב, ראול ולנברג 24",0.00729,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,65116.169,65116.169,ריק במקור,ריק במקור,שווי הוגן,0.023390104799962553,0.0009543304618269993
162,2102,נדלן מגדל סהר,"נדל""ן מניב",ישראל,לא,2008-09-01 00:00:00,משרדים,בשימוש,"תל אביב, יהודה הלוי 48",0.01429,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,23174.04,23174.04,ריק במקור,ריק במקור,שווי הוגן,0.0083242493003316,0.00033963442007157015
162,2102,נדלן מגדל צפירה,"נדל""ן מניב",ישראל,לא,2022-01-06 00:00:00,קרקע/זכויות מקרקעין,בשימוש,"פינת הרחובות הצפירה, יד חרוצים ואליאשברג, תל אביב",0.00041,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,33204.537,33204.537,ריק במקור,ריק במקור,שווי הוגן,0.011927261879675908,0.0004866395185189976
162,2102,נדלן מגדל קרדן,"נדל""ן מניב",ישראל,לא,2008-02-01 00:00:00,משרדים,בשימוש,"תל אביב, דרך בגין 154",0.01884,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,41068.227,41068.227,ריק במקור,ריק במקור,שווי הוגן,0.014751944843048915,0.0006018882965815455
162,2102,נדלן מגדלי הסיבים פתח תקווה,"נדל""ן מניב",ישראל,לא,2011-03-21 00:00:00,משרדים,בשימוש,"פתח תקוה, הסיבים 36",0.00154,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,28713.089,28713.089,ריק במקור,ריק במקור,שווי הוגן,0.010313907761383382,0.00042081369200097955
162,2102,נדלן מנועי בית שמש ,"נדל""ן מניב",ישראל,לא,2023-02-20 00:00:00,לוגיסטיקה ותעשייה,בשימוש,"אזור תעשיה מערבי ""ברוש"", בית שמש",0.00439,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,41042.863,41042.863,ריק במקור,ריק במקור,שווי הוגן,0.014742833947441001,0.0006015165665150272
162,2102,נדלן מקרקעין להשכרה - ב.ס.ר. סנטר תא,"נדל""ן מניב",ישראל,לא,2010-12-31 00:00:00,משרדים,בשימוש,"תל אביב, יגאל אלון 94",0.01542,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,231375,231375,ריק במקור,ריק במקור,שווי הוגן,0.08311123920836522,0.0033909889662769002
162,2102,נדלן מקרקעין להשכרה - בית ריגר פדרמן,"נדל""ן מניב",ישראל,לא,2010-06-30 00:00:00,משרדים,בשימוש,"ירושלים, כנפי נשרים 22",0.01629,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,47486.592,47486.592,ריק במקור,ריק במקור,שווי הוגן,0.017057458700819195,0.0006959546602618819
162,2102,נדלן מקרקעין להשכרה - הייטק פארק -רעננה,"נדל""ן מניב",ישראל,לא,2011-07-20 00:00:00,משרדים,בשימוש,"רעננה, זרחין 13",0.01197,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,80791.395,80791.395,ריק במקור,ריק במקור,שווי הוגן,0.02902073670803899,0.001184063658628282
162,2102,נדלן מקרקעין להשכרה - הייטק פארק -רעננה מזרח,"נדל""ן מניב",ישראל,לא,2011-12-25 00:00:00,משרדים,בשימוש,"רעננה, זרחין 22",0.01118,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,25106.148,25106.148,ריק במקור,ריק במקור,שווי הוגן,0.009018273677055084,0.0003679510355644079
162,2102,נדלן מקרקעין להשכרה - מגדל צ'מפיון,"נדל""ן מניב",ישראל,לא,2011-02-24 00:00:00,משרדים,בשימוש,"בני ברק, ששת הימים 30",0.01087,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,76194.037,76194.037,ריק במקור,ריק במקור,שווי הוגן,0.027369339104734866,0.0011166856348485959
162,2102,נדלן מקרקעין להשכרה - מגדלי הסיבים,"נדל""ן מניב",ישראל,לא,2011-03-21 00:00:00,משרדים,בשימוש,"פתח תקוה, הסיבים 36",0.01103,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,37765.161,37765.161,ריק במקור,ריק במקור,שווי הוגן,0.013565464417562074,0.0005534791756268858
162,2102,נדלן מקרקעין להשכרה - נאות התיכון יפו,"נדל""ן מניב",ישראל,לא,2011-12-29 00:00:00,מגורים (כולל דיור מוגן),בשימוש,"יפו, רח' טולוז 6",0.01685,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,24750,24750,ריק במקור,ריק במקור,שווי הוגן,0.008890343254055274,0.0003627313967168159
162,2102,נדלן מקרקעין להשכרה - סופר פארם בת ים,"נדל""ן מניב",ישראל,לא,2011-05-29 00:00:00,מסחר,בשימוש,"בת ים, שד' העצמאות 67",0.01262,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,36002.521,36002.521,ריק במקור,ריק במקור,שווי הוגן,0.0129323139273266,0.0005276462516224847
162,2102,נדלן מקרקעין להשכרה - סטריט מול רמת ישי,"נדל""ן מניב",ישראל,לא,2017-12-12 00:00:00,מסחר,בשימוש,"רמת ישי, האקליפטוס 3",0.01793,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,91434.718,91434.718,ריק במקור,ריק במקור,שווי הוגן,0.03284387993364631,0.001340050220951442
162,2102,נדלן מקרקעין להשכרה - פלקסטרוניקס,"נדל""ן מניב",ישראל,לא,2011-02-17 00:00:00,משרדים,בשימוש,"מגדל העמק, רח' מדינת היהודים",0.0169,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,78925,78925,ריק במקור,ריק במקור,שווי הוגן,0.028350316821265154,0.0011567101206414018
162,2102,נדלן מרכז דן,"נדל""ן מניב",ישראל,לא,2019-07-09 00:00:00,משרדים,בשימוש,"בני ברק, ז'בוטינסקי פינת בן גוריון",0.00371,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,196427.628,196427.628,ריק במקור,ריק במקור,שווי הוגן,0.07055794090908601,0.002878806782149945
162,2102,נדלן מתחם האלף,"נדל""ן מניב",ישראל,לא,2019-05-12 00:00:00,משרדים,בשימוש,ראשון לציון,0.00662,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,132543.482,132543.482,ריק במקור,ריק במקור,שווי הוגן,0.047610385901725116,0.0019425326202654604
162,2102,נדלן נדלן אלביט מודיעין,"נדל""ן מניב",ישראל,לא,2022-01-11 00:00:00,משרדים,בשימוש,"אזור התעסוקה הפארק הטכנולוגי, מודיעין ",0.01328,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,17694.935,17694.935,ריק במקור,ריק במקור,שווי הוגן,0.006356123071038246,0.0002593336762571019
162,2102,נדלן פאואר סנטר נכסים,"נדל""ן מניב",ישראל,לא,2006-06-08 00:00:00,מסחר,בשימוש,"נתניה, אזור תעשייה פולג",0.01609,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,45528.75,45528.75,ריק במקור,ריק במקור,שווי הוגן,0.016354190522346226,0.0006672608920513428
162,2102,נדלן פי גלילות,"נדל""ן מניב",ישראל,לא,2009-01-01 00:00:00,משרדים,בשימוש,רמת השרון,0.00252,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,10710,10710,ריק במקור,ריק במקור,שווי הוגן,0.003847093989936646,0.00015696376803382218
162,2102,נדלן פסגות ירושלים,"נדל""ן מניב",ישראל,לא,2014-03-31 00:00:00,מסחר,בשימוש,"רח' ירמיהו, רוממה, ירושלים",0.00069,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,140548.2,140548.2,ריק במקור,ריק במקור,שווי הוגן,0.050485726938974206,0.0020598482784660362
162,2102,נדלן קניון הזהב ראשלצ,"נדל""ן מניב",ישראל,לא,2008-06-18 00:00:00,מסחר,בשימוש,"ראשון לציון, סחרוב",0.01358,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,72282.7,72282.7,ריק במקור,ריק במקור,שווי הוגן,0.02596436421534954,0.0010593618072510136
162,2102,נדלן קרית הלאום,"נדל""ן מניב",ישראל,לא,2004-11-30 00:00:00,משרדים,בשימוש,"ראשון לציון, ישראל גלילי 3",0.0166,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,16564.132,16564.132,ריק במקור,ריק במקור,שווי הוגן,0.005949932088302267,0.00024276083780855377
162,2102,נדלן רב בריח,"נדל""ן מניב",ישראל,לא,2024-01-31 00:00:00,לוגיסטיקה ותעשייה,בשימוש,החשמל 17 אשקלון,0.01574,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,23951.481,23951.481,ריק במקור,ריק במקור,שווי הוגן,0.008603510607393255,0.0003510284507703547
162,2102,נדלן בית גהה,"נדל""ן לא מניב",ישראל,לא,2008-12-29 00:00:00,משרדים,שלבים התחלתיים,"פתח תקוה, אפעל 15",0.00014,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,8906.878,8906.878,ריק במקור,ריק במקור,שווי הוגן,0.00319940213098963,0.0001305375473667184
162,2102,נדלן מגדל עלית -עלות,"נדל""ן לא מניב",ישראל,לא,2019-09-22 00:00:00,משרדים,בשלבי גמר,"רמת גן, צומת עלית",-0.00057,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,400755.246,396595.423,ריק במקור,ריק במקור,שווי הוגן,0.1424593714528181,0.005812428756213593
162,2102,נדלן מנועי בית שמש בבניה,"נדל""ן לא מניב",ישראל,לא,2023-02-20 00:00:00,לוגיסטיקה ותעשייה,בתכנון/בהיתרים,"אזור תעשיה מערבי ""ברוש"", בית שמש",0,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,330.463,330.463,ריק במקור,ריק במקור,שווי הוגן,0.00011870422233393407,4.843204264776935e-06
162,2102,נדלן קמפוס תל השומר מגרש 33,"נדל""ן לא מניב",ישראל,לא,2020-03-31 00:00:00,משרדים,בתכנון/בהיתרים,"רמת גן (כפר אז""ר)",0,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2020-03-31 00:00:00,שקל,8916.119,8916.119,ריק במקור,ריק במקור,שווי הוגן,0.003202721551676932,0.00013067298174397333
162,2102,נדלן קמפוס תל השומר מגרש 36,"נדל""ן לא מניב",ישראל,לא,2020-03-31 00:00:00,משרדים,בתכנון/בהיתרים,"רמת גן (כפר אז""ר)",-0.00027,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,32686.526,32686.526,ריק במקור,ריק במקור,שווי הוגן,0.011741189330206155,0.0004790476456485058
162,2207,נדלן בית קודאק פת-עלות,"נדל""ן מניב",ישראל,לא,2014-12-14 00:00:00,משרדים,בשימוש,"פתח תקוה, התנופה 7",0.01143,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,1625.543,1625.543,ריק במקור,ריק במקור,שווי הוגן,0.06918968739559837,0.0005472826508950444
162,2207,נדלן טרמינל  פארק אור יהודה בניין B,"נדל""ן מניב",ישראל,לא,2015-02-26 00:00:00,משרדים,בשימוש,"שד' אריאל שרון, אור יהודה",0.01546,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,1296.496,1296.496,ריק במקור,ריק במקור,שווי הוגן,0.05518411567681921,0.00043650015272116556
162,2207,נדלן טרמינל פארק אור יהודה,"נדל""ן מניב",ישראל,לא,2015-02-26 00:00:00,משרדים,בשימוש,"שד' אריאל שרון, אור יהודה",0.01595,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,2158.484,2158.484,ריק במקור,ריק במקור,שווי הוגן,0.0918738127557381,0.0007267115329674694
162,2207,נדלן מגדלי הסיבים פתח תקווה,"נדל""ן מניב",ישראל,לא,2011-03-21 00:00:00,משרדים,בשימוש,"פתח תקוה, הסיבים 36",0.00154,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,1196.379,1196.379,ריק במקור,ריק במקור,שווי הוגן,0.05092273106073392,0.00040279307935573675
162,2207,נדלן מקרקעין להשכרה - הייטק פארק -רעננה,"נדל""ן מניב",ישראל,לא,2011-07-20 00:00:00,משרדים,בשימוש,"רעננה, זרחין 13",0.01197,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,3672.336,3672.336,ריק במקור,ריק במקור,שווי הוגן,0.1563094792642226,0.0012363904129618864
162,2207,נדלן מקרקעין להשכרה - הייטק פארק -רעננה מזרח,"נדל""ן מניב",ישראל,לא,2011-12-25 00:00:00,משרדים,בשימוש,"רעננה, זרחין 22",0.01118,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,1141.189,1141.189,ריק במקור,ריק במקור,שווי הוגן,0.048573621349478624,0.0003842118855620952
162,2207,נדלן מקרקעין להשכרה - מגדל צ'מפיון,"נדל""ן מניב",ישראל,לא,2011-02-24 00:00:00,משרדים,בשימוש,"בני ברק, ששת הימים 30",0.01087,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,3174.752,3174.752,ריק במקור,ריק במקור,שווי הוגן,0.13513029088652267,0.001068865413276883
162,2207,נדלן מקרקעין להשכרה - מגדלי הסיבים,"נדל""ן מניב",ישראל,לא,2011-03-21 00:00:00,משרדים,בשימוש,"פתח תקוה, הסיבים 36",0.01103,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2024-12-31 00:00:00,שקל,1573.548,1573.548,ריק במקור,ריק במקור,שווי הוגן,0.0669765698120376,0.000529777139546967
162,2207,נדלן מקרקעין להשכרה - נאות התיכון יפו,"נדל""ן מניב",ישראל,לא,2011-12-29 00:00:00,מגורים (כולל דיור מוגן),בשימוש,"יפו, רח' טולוז 6",0.01685,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,990,990,ריק במקור,ריק במקור,שווי הוגן,0.04213840576449986,0.0003333100535550853
162,2207,נדלן מקרקעין להשכרה - סופר פארם בת ים,"נדל""ן מניב",ישראל,לא,2011-05-29 00:00:00,מסחר,בשימוש,"בת ים, שד' העצמאות 67",0.01262,ריק במקור,מומחה בלתי תלוי,ריק במקור,אי-תלות,2025-06-30 00:00:00,שקל,1113.48,1113.48,ריק במקור,ריק במקור,שווי הוגן,0.047394214192581115,0.00037488290750759234
