מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,תאריך העמדת מסגרת אשראי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,שער חליפין,שיעור ריבית,סוג הריבית,סכום מסגרת האשראי הראשוני (במטבע הפעילות),"סכום מסגרת האשראי הראשוני (באלפי ש""ח)",שיעור יתרת מסגרת אשראי
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822679.0,2023-03-20,"חו""ל","תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,EUR,3.8807,0.00875,קבועה,431.70368,1675.312470976,0.03784
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823589.0,2025-06-25,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A+,פנימי,הלוואה,ILS,1.0,0.002,קבועה,15838.47612,15838.47612,0.366667
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14821994.0,2020-12-31,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA-,פנימי,הלוואה,ILS,1.0,0.006999999999999999,קבועה,108.428,108.428,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823744.0,2025-09-15,"חו""ל","תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,EUR,3.8807,0.0025,קבועה,211.89455999999998,822.299218992,0.333334
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14821841.0,2020-07-16,"חו""ל","תא ללא תוכן, המשך בתא הבא",לא,BBB+,פנימי,הלוואה,GBP,4.4409,0.009000000000000001,קבועה,159.801,709.6602608999999,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14854499.0,2023-11-25,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,ilAA-,S&P מעלות,הלוואה,USD,3.306,0.0032,קבועה,2905.00607,9603.950067419999,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822554.0,2023-05-28,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,BBB+,פנימי,הלוואה,ILS,1.0,0.0034999999999999996,קבועה,2479.639,2479.639,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823109.0,2024-07-28,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,BBB+,פנימי,הלוואה,ILS,1.0,0.0034999999999999996,קבועה,9741.438,9741.438,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822574.0,2023-05-24,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A,פנימי,הלוואה,ILS,1.0,0.003,קבועה,21570.723,21570.723,0.012294
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822552.0,2023-05-28,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,BBB+,פנימי,הלוואה,ILS,1.0,0.002,קבועה,1948.287,1948.287,0.170234
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823577.0,2025-03-16,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,AA-,פנימי,הלוואה,ILS,1.0,0.0025,קבועה,7919.23806,7919.23806,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823453.0,2025-03-10,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A2.il,מידרוג Moodys,הלוואה,ILS,1.0,0.003,קבועה,7523.27626,7523.27626,0.123147
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822869.0,2023-09-28,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.01,קבועה,400.50226000000004,400.50226000000004,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",148214940.0,2018-09-06,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.0034999999999999996,קבועה,86.099,86.099,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",148214960.0,2018-09-06,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.0034999999999999996,קבועה,207.307,207.307,0.855847
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770856.0,2023-12-29,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,A+,פנימי,הלוואה,ILS,1.0,0.0034999999999999996,קבועה,5333.999,5333.999,0.827322
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14821483.0,2018-09-06,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.0,קבועה,84.665,84.665,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770854.0,2023-12-29,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,A+,פנימי,הלוואה,ILS,1.0,0.0045000000000000005,קבועה,14667.93,14667.93,0.878788
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",148214850.0,2018-09-06,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.002,קבועה,174.8715,174.8715,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14811568.0,2018-09-06,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.006999999999999999,קבועה,461.46646000000004,461.46646000000004,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822884.0,2023-12-04,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,AA-,פנימי,הלוואה,ILS,1.0,0.0034999999999999996,קבועה,1106.42417,1106.42417,0.131181
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822886.0,2023-12-04,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,AA-,פנימי,הלוואה,ILS,1.0,0.0034999999999999996,קבועה,4425.69669,4425.69669,0.12983
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822894.0,2023-12-04,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,AA-,פנימי,הלוואה,ILS,1.0,0.01,קבועה,499.8623,499.8623,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822892.0,2023-12-04,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,AA-,פנימי,הלוואה,ILS,1.0,0.01,קבועה,124.96557000000001,124.96557000000001,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822888.0,2023-12-04,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,AA-,פנימי,הלוואה,ILS,1.0,0.0034999999999999996,קבועה,284.91623,284.91623,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822890.0,2023-12-04,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,AA-,פנימי,הלוואה,ILS,1.0,0.0034999999999999996,קבועה,1139.6648799999998,1139.6648799999998,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14854073.0,2020-11-10,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA+,פנימי,הלוואה,ILS,1.0,0.003,קבועה,38.4,38.4,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14854071.0,2020-11-10,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA+,פנימי,הלוואה,ILS,1.0,0.01,קבועה,69.76,69.76,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822440.0,2023-02-02,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.01,קבועה,15.516950000000001,15.516950000000001,0.947802
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823105.0,2024-06-30,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,AA-,פנימי,הלוואה,ILS,1.0,0.0025,קבועה,31676.95224,31676.95224,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14811663.0,2017-11-01,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.004,קבועה,3668.2857799999997,3668.2857799999997,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823160.0,2024-08-26,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA,פנימי,הלוואה,USD,3.306,0.0025,קבועה,683.53084,2259.75295704,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14811667.0,2017-11-01,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.002,קבועה,1138.6254,1138.6254,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770836.0,2022-08-29,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.004,קבועה,13536.1815,13536.1815,0.902319
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770840.0,2022-08-29,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.004,קבועה,679.20934,679.20934,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770842.0,2022-08-29,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.004,קבועה,704.4404499999999,704.4404499999999,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770844.0,2022-08-29,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.004,קבועה,2690.36589,2690.36589,0.807969
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14821303.0,2018-06-28,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,Aa2.il,מידרוג Moodys,הלוואה,EUR,3.8807,0.004,קבועה,340.62028999999995,1321.8451594029998,0.179715
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14760916.0,2017-06-29,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A2.il,מידרוג Moodys,הלוואה,ILS,1.0,0.006,קבועה,2903.5934300000004,2903.5934300000004,0.053065
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823114.0,2024-07-18,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,CCC-,פנימי,מנפיק,ILS,1.0,0.001,קבועה,544.473,544.473,0.47665
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822585.0,2023-06-26,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A,פנימי,הלוואה,ILS,1.0,0.01,קבועה,17.05962,17.05962,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14760971.0,2019-02-07,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA-,פנימי,הלוואה,ILS,1.0,0.001,קבועה,22191.71458,22191.71458,0.526608
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823396.0,2023-07-24,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,ILS,1.0,0.005,קבועה,94.61905,94.61905,0.999999
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823394.0,2023-07-24,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,ILS,1.0,0.005,קבועה,94.61905,94.61905,0.999999
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823624.0,2025-07-23,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,ILS,1.0,0.0025,קבועה,2111.7968100000003,2111.7968100000003,0.75
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823004.0,2024-05-16,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A-,פנימי,הלוואה,ILS,1.0,0.006,קבועה,1051.45191,1051.45191,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822919.0,2024-02-22,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.006999999999999999,קבועה,281.57326,281.57326,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770774.0,2022-06-18,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A-,פנימי,הלוואה,ILS,1.0,0.01,קבועה,520.1117399999999,520.1117399999999,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823383.0,2022-06-30,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.01,קבועה,303.22994,303.22994,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822590.0,2023-06-26,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A-,פנימי,הלוואה,ILS,1.0,0.01,קבועה,42.643879999999996,42.643879999999996,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822734.0,2023-10-15,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB+,פנימי,הלוואה,ILS,1.0,0.0045000000000000005,קבועה,187.98591,187.98591,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823217.0,2023-10-15,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB+,פנימי,הלוואה,ILS,1.0,0.0045000000000000005,קבועה,2188.78944,2188.78944,0.547739
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823103.0,2024-06-30,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB,פנימי,הלוואה,ILS,1.0,0.0015,קבועה,4223.59363,4223.59363,0.709375
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822789.0,2023-10-16,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB+,פנימי,הלוואה,ILS,1.0,0.003,קבועה,1965.44138,1965.44138,0.043423
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822787.0,2023-10-16,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB+,פנימי,הלוואה,ILS,1.0,0.003,קבועה,1531.6324100000002,1531.6324100000002,0.19114
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823356.0,2024-12-22,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB,פנימי,הלוואה,ILS,1.0,0.0025,קבועה,474.97434000000004,474.97434000000004,0.606441
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823256.0,2024-12-22,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB,פנימי,הלוואה,ILS,1.0,0.0025,קבועה,1199.17062,1199.17062,0.606442
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770850.0,2022-02-13,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,ilA+,S&P מעלות,הלוואה,ILS,1.0,0.0027,קבועה,8752.61525,8752.61525,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14760981.0,2022-02-28,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A2.il,מידרוג Moodys,הלוואה,ILS,1.0,0.003,קבועה,52.062,52.062,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770780.0,2022-10-15,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A2.il,מידרוג Moodys,הלוואה,ILS,1.0,0.01,קבועה,13.04625,13.04625,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822464.0,2023-02-28,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.01,קבועה,33.412690000000005,33.412690000000005,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14812151.0,2025-02-13,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.012,קבועה,1077.01637,1077.01637,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823620.0,2025-07-10,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB,פנימי,הלוואה,ILS,1.0,0.004,קבועה,4223.59363,4223.59363,0.765625
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14854092.0,2020-12-06,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A+,פנימי,הלוואה,ILS,1.0,0.0025,קבועה,7890.58029,7890.58029,0.229999
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823546.0,2025-06-17,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,ILS,1.0,0.0125,קבועה,891.60061,891.60061,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823193.0,2024-11-13,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,ILS,1.0,0.003,קבועה,7919.23806,7919.23806,0.2
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14811953.0,2022-12-29,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.0125,קבועה,645.75394,645.75394,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823645.0,2025-08-11,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,ILS,1.0,0.0025,קבועה,3575.83457,3575.83457,0.141333
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823116.0,2024-08-15,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA,פנימי,הלוואה,ILS,1.0,0.0025,קבועה,9919.78336,9919.78336,0.618865
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822498.0,2023-03-26,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,ILS,1.0,0.004,קבועה,18.3567,18.3567,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14770909.0,2025-05-15,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,ilA-,S&P מעלות,הלוואה,ILS,1.0,0.0,קבועה,6335.39044,6335.39044,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14821992.0,2020-12-31,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA-,פנימי,הלוואה,ILS,1.0,0.0025,קבועה,25.299,25.299,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14821938.0,2020-12-10,ישראל,"תא ללא תוכן, המשך בתא הבא",כן,AA-,פנימי,הלוואה,ILS,1.0,0.003,קבועה,6599.365519999999,6599.365519999999,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14854117.0,2020-04-25,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,A1.il,מידרוג Moodys,הלוואה,EUR,3.8807,0.0045000000000000005,קבועה,43.17036,167.53121605200002,0.999999
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823026.0,2024-04-15,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.0085,קבועה,167.79392,167.79392,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823552.0,2024-05-28,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA,פנימי,הלוואה,ILS,1.0,0.0025,קבועה,5279.49204,5279.49204,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822793.0,2023-10-16,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB+,פנימי,הלוואה,ILS,1.0,0.003,קבועה,75.92147,75.92147,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822791.0,2023-10-16,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,BBB+,פנימי,הלוואה,ILS,1.0,0.003,קבועה,1359.09726,1359.09726,0.046788
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823137.0,2024-09-09,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1.0,0.0125,קבועה,686.3339599999999,686.3339599999999,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823401.0,2024-09-28,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,ilA+,S&P מעלות,הלוואה,ILS,1.0,0.0025,קבועה,1302.55525,1302.55525,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823399.0,2024-09-28,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,ilA+,S&P מעלות,הלוואה,ILS,1.0,0.0025,קבועה,3299.68252,3299.68252,1.0
214,12027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14823358.0,2024-12-29,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,ILS,1.0,0.005,קבועה,8024.8279,8024.8279,0.15625
214,2172,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14822679.0,2023-03-20,"חו""ל","תא ללא תוכן, המשך בתא הבא",לא,NR,NR,NR,EUR,3.8807,0.00875,קבועה,0.038840000000000006,0.15072638800000002,0.039807
214,2172,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14821986.0,2020-12-31,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA-,פנימי,הלוואה,ILS,1.0,0.0025,קבועה,5201.666,5201.666,0.0
214,2172,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",14821994.0,2020-12-31,ישראל,"תא ללא תוכן, המשך בתא הבא",לא,AA-,פנימי,הלוואה,ILS,1.0,0.006999999999999999,קבועה,616.399,616.399,1.0
