מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
214,12027,פרופיט,520040650,ח.פ.,פרופיט,IL0005490144,ISIN,מניות לא סחירות,ישראל,אירופה,לא סחיר,"נדל""ן מניב בישראל",לא,1994-01-17,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-18 00:00:00,2025-09-30 00:00:00,155.41,1.0,1e-06,0.0,0.0,0.0
214,12027,"ק.מ. מדף 3 בע""מ (בכינוס נכסים)",516300985,ח.פ.,ק.מ.מדף 3 בעמ עמיתים,12101045,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,כן,2021-12-09,ILS,מומחה בלתי תלוי,אי-תלות,2025-05-06 00:00:00,2025-09-30 00:00:00,3015602.36,1.0,0.35833,10.8058,5.7e-05,0.0
214,12027,"בוקאווי בע""מ",515711760,ח.פ.,BOOKAWAY LTD מניה בכורה,12101101,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2024-04-30,USD,מומחה בלתי תלוי,אי-תלות,2024-04-21 00:00:00,2025-09-30 00:00:00,7159.87,3.306,1159.37,274.42902,0.001453,2.2e-05
214,12027,"קבוצת תדהר בע""מ",512728932,ח.פ.,השקעה במניות קב תדהר בעמ,12101161,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,כן,2023-08-01,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-25 00:00:00,2025-09-30 00:00:00,157854.43,1.0,13874.794222,21901.97733,0.115989,0.00179
214,12027,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTD  SEED PLUS1,12101108,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-06-29,USD,מומחה בלתי תלוי,אי-תלות,2025-06-29 00:00:00,2025-09-30 00:00:00,8854.3,3.306,1945.7232,569.55823,0.003016,4.6e-05
214,12027,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTDSeed Plus,12101109,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-07-02,USD,מומחה בלתי תלוי,אי-תלות,2025-07-02 00:00:00,2025-09-30 00:00:00,3541.74,3.306,1662.24,194.63155,0.00103,1.5e-05
214,12027,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTDseed-1,12101110,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-06-29,USD,מומחה בלתי תלוי,אי-תלות,2025-06-29 00:00:00,2025-09-30 00:00:00,3451.07,3.306,1497.6244,170.86752,0.000904,1.3e-05
214,12027,אנלייט סאנלייט אנרגיה שותפות מוגבלת,540336641,מספר שותפות,השקעה בשותפות אנלייט סאנלייט,121011170,פנימי,יחידות השתתפות תשתיות,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2025-03-27,ILS,מומחה בלתי תלוי,אי-תלות,2025-03-27 00:00:00,2025-09-30 00:00:00,995517.39,1.0,100.0,995.51739,0.005272,8.1e-05
214,12027,אלמוג כדאי דיור להשכרה שותפות מוגבלת,540319332,מספר שותפות,אלמוג כדאי דיור להשכרה שותפות מוגבלת,12101126,פנימי,יחידות השתתפות אחרות,ישראל,ישראל,לא סחיר,בנייה,כן,2023-05-18,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-20 00:00:00,2025-09-30 00:00:00,4875040.68,1.0,122.627153,5978.12359,0.031659,0.000488
214,12027,פלייוולט בעמ,517114120,ח.פ.,PLAYVAULT Preferred Seed  LTD,12101128,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2025-08-13,USD,מומחה בלתי תלוי,אי-תלות,2025-08-13 00:00:00,2025-09-30 00:00:00,2005.6,3.306,635.6208,42.14492,0.000223,3e-06
214,12027,"יוניפבריקס בע""מ",516230034,ח.פ.,Unifabrix Preferred Series Seed 1,12101133,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,מוליכים למחצה,כן,2023-06-14,USD,מומחה בלתי תלוי,אי-תלות,2024-11-17 00:00:00,2025-09-30 00:00:00,72413.3,3.306,123.0304,294.53277,0.001559,2.4e-05
214,12027,באונס פיי בעמ,516480688,ח.פ.,"באונס פיי בעמ מב""כ",12101135,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,תוכנה ואינטרנט,כן,2023-08-21,USD,מומחה בלתי תלוי,אי-תלות,2024-12-13 00:00:00,2025-09-30 00:00:00,12946.19,3.306,491.8108,210.49553,0.001114,1.7e-05
214,12027,"גלעם בע""מ",520012915,ח.פ.,"גלעם בע""מ",12101137,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,פודטק,כן,2024-01-18,ILS,מומחה בלתי תלוי,אי-תלות,2025-02-27 00:00:00,2025-09-30 00:00:00,70103.41,1.0,9509.45,6666.44872,0.035304,0.000545
214,12027,אדרסבל בעמ,516617446,ח.פ.,אדרסבל בעמ,12101138,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,תוכנה ואינטרנט,לא,2025-04-21,USD,מומחה בלתי תלוי,אי-תלות,2025-04-21 00:00:00,2025-09-30 00:00:00,81734.28,3.306,101.56,274.42886,0.001453,2.2e-05
214,12027,אומניקס מדיקל בעמ,515236784,ח.פ.,OMNIX MEDICAL LTD,12101139,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2025-09-03,USD,מומחה בלתי תלוי,אי-תלות,2025-09-03 00:00:00,2025-09-30 00:00:00,903.06,3.306,9192.05,274.43015,0.001453,2.2e-05
214,12027,"אלמוג כ.ד.א.י בע""מ",511229676,ח.פ.,השקעה באלמוג כ.ד.א.י בעמ,12101158,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,כן,2021-11-10,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31 00:00:00,2025-09-30 00:00:00,345.38,1.0,4775779.424007,16494.58697,0.087352,0.001348
214,12027,"סקייפאת' בע""מ",515198976,ח.פ.,SkyPath Ltd preferred,12101099,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,כן,2022-10-19,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23 00:00:00,2025-09-30 00:00:00,328.0,3.306,35037.9437,379.94024,0.002012,3.1e-05
214,12027,עץ השקד דיור להשכרה שותפות מוגבלת,540311966,מספר שותפות,עץ השקד דיור להשכרה שותפות מוגבלת,12101097,פנימי,יחידות השתתפות אחרות,ישראל,ישראל,לא סחיר,בנייה,כן,2022-06-28,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31 00:00:00,2025-09-30 00:00:00,6237594.42,1.0,2e-06,0.00012,0.0,0.0
214,12027,מפעלי המלט הר טוב שותפות מוגבלת,550261218,מספר שותפות,שותפות המלט הר טוב,12101162,פנימי,יחידות השתתפות אחרות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-05-05,ILS,מומחה בלתי תלוי,אי-תלות,2025-05-07 00:00:00,2025-09-30 00:00:00,2670929.49,1.0,100.0,2670.92949,0.014144,0.000218
214,12027,פרודלים השקעות בעמ,513130252,ח.פ.,"פרודלים השקעות בע""מ סיבוב שני",121010931,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,פודטק,לא,2023-07-31,USD,מומחה בלתי תלוי,אי-תלות,2025-05-27 00:00:00,2025-09-30 00:00:00,1380.58,3.306,16128.0514,736.11611,0.003898,6e-05
214,12027,"מיינדספייס בע""מ",514977933,ח.פ.,Mindspace Ltd preferred shares  C,12110541,פנימי,מניות בכורה לא סחירות,ישראל,אירופה,לא סחיר,שירותים,כן,2022-07-24,USD,מומחה בלתי תלוי,אי-תלות,2024-12-24 00:00:00,2025-09-30 00:00:00,63683.76,3.306,4847.0,10204.8016,0.054043,0.000834
214,12027,"אורקם טכנולוגיות בע""מ",514492388,ח.פ.,ORCAM TECHNOLOGIES LTD,12101072,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-01-20,USD,מומחה בלתי תלוי,אי-תלות,2024-11-18 00:00:00,2025-09-30 00:00:00,13043.99,3.306,943.9168,407.0493,0.002155,3.3e-05
214,12027,"ביונד ביולוגיקס בע""מ",515445823,ח.פ.,Biond Biologics preferred c shares,12101080,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Biotechnology,כן,2021-08-10,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,216.68,3.306,31313.6377,224.31338,0.001187,1.8e-05
214,12027,"טור-בר בע""מ",516006467,ח.פ.,Torr Bar Ltd Preferred A Shares,12101095,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,פודטק,לא,2022-05-10,USD,מומחה בלתי תלוי,אי-תלות,2024-08-25 00:00:00,2025-09-30 00:00:00,10793.97,3.306,1358.0249,484.60934,0.002566,3.9e-05
214,12027,"גט פבריק בע""מ",515226579,ח.פ.,Get Fabric Ltd,12101082,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2024-12-12 00:00:00,2025-09-30 00:00:00,1299590.8,3.306,56.2489,2416.70428,0.012798,0.000197
214,12027,"אן. אס. נוקס טכנולוגיות בע""מ",515267888,ח.פ.,nsKnox Technologies Preferred A-3 Shares,12101074,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-05-03,USD,מומחה בלתי תלוי,אי-תלות,2024-11-19 00:00:00,2025-09-30 00:00:00,22174.84,3.306,819.9022,601.07047,0.003183,4.9e-05
214,12027,"יוניפבריקס בע""מ",516230034,ח.פ.,Unifabrix Ltd  Preferred Seed Shares,12101073,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,מוליכים למחצה,כן,2021-04-13,USD,מומחה בלתי תלוי,אי-תלות,2024-11-17 00:00:00,2025-09-30 00:00:00,44441.38,3.306,119.114,175.0061,0.000926,1.4e-05
214,12027,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OpenWeb Prefferd E,12101085,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,46695.02,3.306,2808.2694,4335.23039,0.022958,0.000354
214,12027,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPEN WEB PREF A,12101090,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,118.8,3.306,551.5,2.16603,1.1e-05,0.0
214,12027,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPEN WEB PREFF A1,12101091,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,2448.42,3.306,564.5631,45.69842,0.000242,3e-06
214,12027,"עץ השקד נדל""ן בע""מ",514307677,ח.פ.,השקעה במניות עץ השקד נדלן,12101059,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,כן,2021-11-04,ILS,מומחה בלתי תלוי,אי-תלות,2024-11-28 00:00:00,2025-09-30 00:00:00,49250.11,1.0,21508.04155,10592.73412,0.056097,0.000866
214,12027,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPEN WEB PREFF A2,12101092,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,3135.38,3.306,553.3965,57.36268,0.000303,4e-06
214,12027,פרודלים השקעות בעמ,513130252,ח.פ.,"פרודלים השקעות בע""מ",12101093,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,פודטק,לא,2021-12-20,USD,מומחה בלתי תלוי,אי-תלות,2025-05-27 00:00:00,2025-09-30 00:00:00,42566.27,3.306,16097.9271,22653.66119,0.11997,0.001852
214,12027,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPENWEB LTD COMMON,12101084,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,26775.18,3.306,549.5144,486.42325,0.002576,3.9e-05
214,12027,JH&H Venture REIT LP,84-3516591,"מספר תאגיד או שותפות בחו""ל",Manulife השקעה עמיתים פנסיה,12102186,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,כן,2019-10-23,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,3085668.56,3.306,112.379367,11464.06675,0.060711,0.000937
214,12027,Harel MSP Portfolio REIT LP,88-2102019,"מספר תאגיד או שותפות בחו""ל",השקעה עמיתים פנסיה Morgan,12102188,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,כן,2022-04-27,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,1811320.26,3.306,100.87604,6040.68402,0.03199,0.000493
214,12027,LRC RE-3 S.c.Sp SICAV-RAIF,B251574,"מספר תאגיד או שותפות בחו""ל",LRC UK עמיתים,12102185,פנימי,יחידות השתתפות אחרות,"חו""ל",בריטניה,לא סחיר,Real Estate Management & Development,לא,2021-03-21,GBP,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,3463318.15,4.4409,105.510945,16227.84666,0.08594,0.001326
214,12027,"פתאל יורופיאן פרטנרשיפ 2, שותפות מוגבלת",540315157,מספר שותפות,עמיתים Fattal II,12102191,פנימי,יחידות השתתפות אחרות,"חו""ל",אירופה,לא סחיר,Real Estate Management & Development,לא,2022-04-28,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,2374344.38,3.8807,112.360256,10353.00683,0.054827,0.000846
214,12027,Harel Student Housing Corp,1386346-8,"מספר תאגיד או שותפות בחו""ל",Blue Vista Toronto עמיתים,12102279,פנימי,מניות לא סחירות,"חו""ל",קנדה,לא סחיר,Real Estate Management & Development,כן,2022-03-30,CAD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,493677.75,2.3745,192.615225,2257.9085,0.011957,0.000184
214,12027,Harel Mill Creek REIT LP,88-2997806,"מספר תאגיד או שותפות בחו""ל",Mill Creek ישיר,12102192,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,כן,2022-07-21,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,2214965.21,3.306,64.29641,4708.21713,0.024933,0.000384
214,12027,Fuse 11 LLC,32-0597318,"מספר תאגיד או שותפות בחו""ל",Fuse 11 LLC,12102193,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,לא,2022-03-14,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,2549561.43,3.306,100.359243,8459.13014,0.044798,0.000691
214,12027,HI-MUSREF Co-Investments LP,33-3935892,"מספר תאגיד או שותפות בחו""ל",Manulife Jacksonville Cold Storage,12102196,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,לא,2025-03-21,USD,דיווח מנהל הקרן,אי-תלות,2025-09-15 00:00:00,2025-09-30 00:00:00,465000.0,3.306,99.28542,1526.30483,0.008083,0.000124
214,12027,CDH UK Holdings Parent Lux SCSp,B258300,"מספר תאגיד או שותפות בחו""ל",Cathedral Square עמיתים,12102190,פנימי,יחידות השתתפות אחרות,"חו""ל",בריטניה,לא סחיר,Real Estate Management & Development,כן,2021-10-18,GBP,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,1237873.26,4.4409,69.049542,3795.84069,0.020102,0.00031
214,12027,20TSQ Class A Member LLC,87-3515756,"מספר תאגיד או שותפות בחו""ל",השקעה עמיתים 20 Times Square,12102278,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,כן,2022-01-30,USD,דיווח מנהל הקרן,אי-תלות,2025-05-04 00:00:00,2025-09-30 00:00:00,2897704.53,3.306,61.159692,5858.98301,0.031028,0.000479
214,12027,VORTEX IMAGING INC,853333487,"מספר תאגיד או שותפות בחו""ל",VORTEX IMAGING INC A4,12101142,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,Health Care Equipment & Supplies,לא,2025-09-15,USD,מומחה בלתי תלוי,אי-תלות,2025-09-15 00:00:00,2025-09-30 00:00:00,15710.94,3.306,187.36,97.31547,0.000515,7e-06
214,12027,QM TECHNOLOGIES  INC,20201994903,"מספר תאגיד או שותפות בחו""ל",QM SERIES B Preferred Shares,12101081,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2021-09-09,USD,מומחה בלתי תלוי,אי-תלות,2025-02-27 00:00:00,2025-09-30 00:00:00,16530.98,3.306,817.3208,446.67742,0.002365,3.6e-05
214,12027,SUNBIT  INC,20211878353,"מספר תאגיד או שותפות בחו""ל",SUNBIT PREF D,12101076,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2021-05-24,USD,מומחה בלתי תלוי,אי-תלות,2025-08-31 00:00:00,2025-09-30 00:00:00,22135.0,3.306,5123.3015,3749.14545,0.019854,0.000306
214,12027,SUNBIT  INC,20211878353,"מספר תאגיד או שותפות בחו""ל",SUNBIT INC  SERIES B PREF,12101077,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2021-05-24,USD,מומחה בלתי תלוי,אי-תלות,2025-08-31 00:00:00,2025-09-30 00:00:00,2446.52,3.306,4700.2353,380.1642,0.002013,3.1e-05
214,12027,QM TECHNOLOGIES  INC,20201994903,"מספר תאגיד או שותפות בחו""ל",QM SERIES C Preferred Shares,12101105,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2025-03-12,USD,מומחה בלתי תלוי,אי-תלות,2025-03-12 00:00:00,2025-09-30 00:00:00,11429.98,3.306,987.7005,373.22746,0.001976,3e-05
214,12027,QM TECHNOLOGIES  INC,20201994903,"מספר תאגיד או שותפות בחו""ל",QM SECONDARY COMMON,12101106,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2025-03-12,USD,מומחה בלתי תלוי,אי-תלות,2025-03-12 00:00:00,2025-09-30 00:00:00,1921.04,3.306,839.5464,53.31924,0.000282,4e-06
214,12027,Tricentis Corporation,275099781,"מספר תאגיד או שותפות בחו""ל",Tricentis Corporation Preferred D Stock,12101125,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2024-10-28,USD,מומחה בלתי תלוי,אי-תלות,2024-10-28 00:00:00,2025-09-30 00:00:00,7450.06,3.306,1071.2866,263.8568,0.001397,2.1e-05
214,12027,AMPAL,13-0435685,"מספר תאגיד או שותפות בחו""ל",אמפל מניה ל.ס,12102012,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,השקעה ואחזקות,לא,2024-07-17,USD,מומחה בלתי תלוי,אי-תלות,2025-06-22 00:00:00,2025-09-30 00:00:00,166.78,3.306,0.05,0.00028,0.0,0.0
214,12027,SUNBIT  INC,20211878353,"מספר תאגיד או שותפות בחו""ל",SUNBIT INC COMMON,12101130,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2025-08-29,USD,מומחה בלתי תלוי,אי-תלות,2025-08-31 00:00:00,2025-09-30 00:00:00,3087.06,3.306,4696.7704,479.34394,0.002538,3.9e-05
214,12027,LUMI FINANCIAL HOLDINGS LIMITED,37627896655,"מספר תאגיד או שותפות בחו""ל",LUMI FINANCIAL HOLDINGS preferred  A shares,12101134,פנימי,מניות בכורה לא סחירות,"חו""ל",אוסטרליה,לא סחיר,Commercial Services & Supplies,לא,2023-07-13,AUD,מומחה בלתי תלוי,אי-תלות,2024-10-07 00:00:00,2025-09-30 00:00:00,544474.72,2.1849,79.4497,945.15175,0.005005,7.7e-05
214,12027,VORTEX IMAGING INC,853333487,"מספר תאגיד או שותפות בחו""ל",VORTEX IMAGING INC A2,12101140,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,Health Care Equipment & Supplies,לא,2025-09-15,USD,מומחה בלתי תלוי,אי-תלות,2025-09-15 00:00:00,2025-09-30 00:00:00,58082.08,3.306,163.1496,313.27881,0.001659,2.5e-05
214,12027,VORTEX IMAGING INC,853333487,"מספר תאגיד או שותפות בחו""ל",VORTEX IMAGING INC A3,12101141,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,Health Care Equipment & Supplies,לא,2025-09-15,USD,מומחה בלתי תלוי,אי-תלות,2025-09-15 00:00:00,2025-09-30 00:00:00,19638.67,3.306,149.888,97.31544,0.000515,7e-06
214,12027,Ukko Inc,81-4221615,"מספר תאגיד או שותפות בחו""ל",Ukko Inc,12101127,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2025-03-04,USD,מומחה בלתי תלוי,אי-תלות,2025-03-01 00:00:00,2025-09-30 00:00:00,129349.42,3.306,25.67,109.77241,0.000581,8e-06
214,15277,פרופיט,520040650,ח.פ.,פרופיט,IL0005490144,ISIN,מניות לא סחירות,ישראל,אירופה,לא סחיר,"נדל""ן מניב בישראל",לא,1994-01-17,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-18 00:00:00,2025-09-30 00:00:00,124.87,1.0,1e-06,0.0,0.0,0.0
214,15277,AMPAL,13-0435685,"מספר תאגיד או שותפות בחו""ל",אמפל מניה ל.ס,12102012,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,השקעה ואחזקות,לא,2024-07-17,USD,מומחה בלתי תלוי,אי-תלות,2025-06-22 00:00:00,2025-09-30 00:00:00,134.01,3.306,0.05,0.00022,0.999999,0.0
214,2172,פרופיט,520040650,ח.פ.,פרופיט,IL0005490144,ISIN,מניות לא סחירות,ישראל,אירופה,לא סחיר,"נדל""ן מניב בישראל",לא,2016-07-10,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-18 00:00:00,2025-09-30 00:00:00,196089.7,1.0,1e-06,0.0,0.0,0.0
214,2172,פרופיט,520040650,ח.פ.,פרופיט,IL0005490144,ISIN,מניות לא סחירות,ישראל,אירופה,לא סחיר,"נדל""ן מניב בישראל",לא,1994-01-17,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-18 00:00:00,2025-09-30 00:00:00,1527.2,1.0,1e-06,0.0,0.0,0.0
214,2172,"חברת פרטנר תקשורת בע""מ",520044314,ח.פ.,פרטנר מניה ל.ס (תע' מניה)12/06,IL0010834849,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,תקשורת ומדיה,כן,2009-01-01,ILS,אחר,אי-תלות,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",79303.0,1.0,3170.0,2513.9051,0.001867,5.1e-05
214,2172,"בוקאווי בע""מ",515711760,ח.פ.,BOOKAWAY LTD מניה בכורה,12101101,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2024-04-30,USD,מומחה בלתי תלוי,אי-תלות,2024-04-21 00:00:00,2025-09-30 00:00:00,59222.25,3.306,1159.37,2269.91612,0.001686,4.6e-05
214,2172,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTDSeed Plus,12101109,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-07-02,USD,מומחה בלתי תלוי,אי-תלות,2025-07-02 00:00:00,2025-09-30 00:00:00,4521.14,3.306,1662.24,248.45316,0.000184,5e-06
214,2172,"גט פבריק בע""מ",515226579,ח.פ.,Get Fabric Ltd,12101082,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2024-12-12 00:00:00,2025-09-30 00:00:00,595971.6,3.306,56.2489,1108.26201,0.000823,2.2e-05
214,2172,עץ השקד דיור להשכרה שותפות מוגבלת,540311966,מספר שותפות,עץ השקד דיור להשכרה שותפות מוגבלת,12101097,פנימי,יחידות השתתפות אחרות,ישראל,ישראל,לא סחיר,בנייה,כן,2022-06-28,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31 00:00:00,2025-09-30 00:00:00,4569145.05,1.0,2e-06,9e-05,0.0,0.0
214,2172,"טור-בר בע""מ",516006467,ח.פ.,Torr Bar Ltd Preferred A Shares,12101095,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,פודטק,לא,2022-05-10,USD,מומחה בלתי תלוי,אי-תלות,2024-08-25 00:00:00,2025-09-30 00:00:00,13778.78,3.306,1358.0249,618.61628,0.000459,1.2e-05
214,2172,"לייטריקס בע""מ",514879071,ח.פ.,LIGHTRICKS LTD Series D Preferred,12101083,פנימי,מניות בכורה לא סחירות,ישראל,אמריקה הצפונית,לא סחיר,תוכנה ואינטרנט,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2025-01-15 00:00:00,2025-09-30 00:00:00,99354.07,3.306,578.6454,1900.64504,0.001412,3.8e-05
214,2172,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTDseed-1,12101110,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-06-29,USD,מומחה בלתי תלוי,אי-תלות,2025-06-29 00:00:00,2025-09-30 00:00:00,4405.38,3.306,1497.6244,218.1168,0.000162,4e-06
214,2172,"סקייפאת' בע""מ",515198976,ח.פ.,SkyPath Ltd preferred,12101099,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,כן,2022-10-19,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23 00:00:00,2025-09-30 00:00:00,419.0,3.306,35037.9437,485.3505,0.00036,9e-06
