מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך ,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
662,13278,Kotak Funds - India Midcap Fun,549300P1V22EKK1UCL34,LEI,KOTAK INDIA MIDCAP-S,LU2126068639,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,18147.8,3.306,1433.42,860.00347,0.000689,0.066427,0.001115
662,14193,Comgest Growth PLC - Europe,635400JYB1RHBTRDH390,LEI,COMEEIA ID,IE00B5WN3467,ISIN,מניות,"חו""ל",Developed Markets - Europe,סחיר,אחר,Equity Funds,לא,EUR,35.55,3.8807,4271.0,5.89127,0.0,0.004017,0.000882
662,14193,Kotak Funds - India Midcap Fun,549300P1V22EKK1UCL34,LEI,KOTAK INDIA MIDCAP-S,LU2126068639,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,135.16,3.306,1433.42,6.4053,5e-06,0.004368,0.00096
662,14193,UTI INDIA DYNAMIC EQUITY FUND,549300ACH7GWORVJDB13,LEI,UTIIDEI ID,IE00BYPC7R45,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,208.26,3.306,2348.33,16.1684,1.1e-05,0.011027,0.002423
662,14193,Pictet CH Institutional - Swis,549300SSQUL8NSW2ZU66,LEI,PICTET CH IN SWISS E-IINSCAP,CH0180952241,ISIN,מניות,"חו""ל",שוויץ,סחיר,אחר,Equity Funds,לא,CHF,0.51,4.1427,305423.0,6.41987,2.3e-05,0.004378,0.000962
662,14193,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMCO HIGH YIELD BO,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1282.4,3.306,4668.0,197.9051,8.7e-05,0.134981,0.029663
662,14193,SPARX Jupan Fund,635400BTSWMY84SXPB33,LEI,SPARX JAPAN FUND PLC-JPY I G,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,26.77,0.022332,2189400.0,13.08804,5e-06,0.008926,0.001961
662,14193,PIMCO GIS GLOBAL HIGH YIELD BD,QXVFC9ZCZF8S0XG3RS45,LEI,PIMCO Global High Yield,IE0002420739,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1431.03,3.306,3352.0,158.5819,8.2e-05,0.108159,0.023769
662,14193,Artemis Funds Lux - SmartGARP,5493003UWC387B8GNF45,LEI,ARTEMIS LUX-SG GL EM E-IAUSD,LU1846577242,ISIN,מניות,"חו""ל","גלובלי ללא ארה""ב",סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,2998.74,3.306,184.81,18.32178,2e-05,0.012496,0.002746
662,14193,Fidelity Funds - Asia Pacific,5493007KIU6LS4KZ1387,LEI,FIDELITY FDS-ASIA P OP-IAUSD,LU2045877524,ISIN,מניות,"חו""ל",Developed Markets - Pacific,סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,148.69,3.306,1773.0,8.71575,1e-05,0.005944,0.001306
662,14193,UBAM - Swiss Equity,549300JRDP7MWQWUOI82,LEI,UBAM-SWISS EQUITY-IC,LU0132668087,ISIN,מניות,"חו""ל",שוויץ,סחיר,אחר,Equity Funds,לא,CHF,2.61,4.1427,49496.0,5.34165,4e-06,0.003643,0.0008
662,14193,KBI Fund ICAV - KBI Energy Sol,635400UCQYVGO94KDT51,LEI,KBI ENERGY SOLUTIONS-AUSDACC,IE00BNGJJ156,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,222.43,3.306,1119.7,8.2336,1.3e-05,0.005615,0.001234
662,14193,Fidelity Funds - Global Focus,549300F4JJCOV7BCT788,LEI,FIDELITY FDS-GL FOCUS-IAUSD,LU1366333257,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,64.38,3.306,3055.0,6.50249,2e-05,0.004435,0.000974
662,14193,Fidelity Funds - US High Yield,5493009BXYOCIRTXRS63,LEI,FIDELITY-US HIGH YD-I ACC,LU0891474172,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,3084.64,3.306,1847.0,188.35343,0.000113,0.128466,0.028232
662,14193,Neuberger Berman Global Flexib,549300XIWEKOTC8HO652,LEI,NB GLB FLEX CRE,IE00BMD7Z621,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,6943.99,3.306,1380.0,316.80427,0.000366,0.216075,0.047484
662,14193,Nomura Funds Ireland - Nomura,549300B3CEAHYG7K8164,LEI,NUSHYIU ID,IE00B3RW8498,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,202.92,3.306,43065.06,288.8919,4e-05,0.197037,0.0433
662,14193,PIMCO Global Investors Series,I4F80UDLONU55HEJTV77,LEI,PIMCO GBL INV,IE0034085260,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2958.34,3.306,2255.0,220.54509,3.4e-05,0.150422,0.033056
662,15279,"אי.בי.אי קרנות נאמנות בע""מ",513765339,ח.פ.,איביאי טכנולוגיה עילית 5D,IL0011425381,ISIN,מניות,ישראל,ישראל,סחיר,TASE,קרן סגורה-קרן טכנולוגיה עילית,כן,ILS,49261.17,1.0,84.7,41.72421,0.000159,1.0,0.000585
662,15281,"אי.בי.אי קרנות נאמנות בע""מ",513765339,ח.פ.,איביאי טכנולוגיה עילית 5D,IL0011425381,ISIN,מניות,ישראל,ישראל,סחיר,TASE,קרן סגורה-קרן טכנולוגיה עילית,כן,ILS,59.45,1.0,84.7,0.05036,0.0,0.000203,1e-05
662,15281,Comgest Growth PLC - Europe,635400JYB1RHBTRDH390,LEI,COMEEIA ID,IE00B5WN3467,ISIN,מניות,"חו""ל",Developed Markets - Europe,סחיר,אחר,Equity Funds,לא,EUR,1.38,3.8807,4271.0,0.23011,0.0,0.00093,4.7e-05
662,15281,Artemis Funds Lux - SmartGARP,5493003UWC387B8GNF45,LEI,ARTEMIS LUX-SG GL EM E-IAUSD,LU1846577242,ISIN,מניות,"חו""ל","גלובלי ללא ארה""ב",סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,117.13,3.306,184.81,0.71565,0.0,0.002896,0.000149
662,15281,Kotak Funds - India Midcap Fun,549300P1V22EKK1UCL34,LEI,KOTAK INDIA MIDCAP-S,LU2126068639,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,5.28,3.306,1433.42,0.25019,0.0,0.001012,5.2e-05
662,15281,SPARX Jupan Fund,635400BTSWMY84SXPB33,LEI,SPARX JAPAN FUND PLC-JPY I G,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,1.05,0.022332,2189400.0,0.51122,0.0,0.002068,0.000106
662,15281,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMCO HIGH YIELD BO,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,227.58,3.306,4668.0,35.12161,1.5e-05,0.142143,0.00734
662,15281,UBAM - Swiss Equity,549300JRDP7MWQWUOI82,LEI,UBAM-SWISS EQUITY-IC,LU0132668087,ISIN,מניות,"חו""ל",שוויץ,סחיר,אחר,Equity Funds,לא,CHF,0.1,4.1427,49496.0,0.20865,0.0,0.000844,4.3e-05
662,15281,Pictet CH Institutional - Swis,549300SSQUL8NSW2ZU66,LEI,PICTET CH IN SWISS E-IINSCAP,CH0180952241,ISIN,מניות,"חו""ל",שוויץ,סחיר,אחר,Equity Funds,לא,CHF,0.02,4.1427,305423.0,0.25076,0.0,0.001014,5.2e-05
662,15281,Fidelity Funds - Global Focus,549300F4JJCOV7BCT788,LEI,FIDELITY FDS-GL FOCUS-IAUSD,LU1366333257,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,2.51,3.306,3055.0,0.25399,0.0,0.001027,5.3e-05
662,15281,Nomura Funds Ireland - Nomura,549300B3CEAHYG7K8164,LEI,NUSHYIU ID,IE00B3RW8498,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,36.01,3.306,43065.06,51.26876,7e-06,0.207492,0.010713
662,15281,PIMCO GIS GLOBAL HIGH YIELD BD,QXVFC9ZCZF8S0XG3RS45,LEI,PIMCO Global High Yield,IE0002420739,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,253.96,3.306,3352.0,28.14304,1.4e-05,0.113899,0.005881
662,15281,UTI INDIA DYNAMIC EQUITY FUND,549300ACH7GWORVJDB13,LEI,UTIIDEI ID,IE00BYPC7R45,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,8.13,3.306,2348.33,0.63154,0.0,0.002555,0.000131
662,15281,PIMCO Global Investors Series,I4F80UDLONU55HEJTV77,LEI,PIMCO GBL INV,IE0034085260,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,525.01,3.306,2255.0,39.13946,6e-06,0.158403,0.008179
662,15281,KBI Fund ICAV - KBI Energy Sol,635400UCQYVGO94KDT51,LEI,KBI ENERGY SOLUTIONS-AUSDACC,IE00BNGJJ156,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,8.69,3.306,1119.7,0.32161,0.0,0.001301,6.7e-05
662,15281,Fidelity Funds - US High Yield,5493009BXYOCIRTXRS63,LEI,FIDELITY-US HIGH YD-I ACC,LU0891474172,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,547.42,3.306,1847.0,33.42651,2e-05,0.135282,0.006986
662,15281,Fidelity Funds - Asia Pacific,5493007KIU6LS4KZ1387,LEI,FIDELITY FDS-ASIA P OP-IAUSD,LU2045877524,ISIN,מניות,"חו""ל",Developed Markets - Pacific,סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,5.81,3.306,1773.0,0.34044,0.0,0.001377,7.1e-05
662,15281,Neuberger Berman Global Flexib,549300XIWEKOTC8HO652,LEI,NB GLB FLEX CRE,IE00BMD7Z621,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1232.33,3.306,1380.0,56.22228,6.5e-05,0.22754,0.011749
662,2164,"אי.בי.אי קרנות נאמנות בע""מ",513765339,ח.פ.,איביאי טכנולוגיה עילית 5D,IL0011425381,ISIN,מניות,ישראל,ישראל,סחיר,TASE,קרן סגורה-קרן טכנולוגיה עילית,כן,ILS,126090.53,1.0,84.7,106.79868,0.000407,0.005196,0.000107
662,2164,Nomura Funds Ireland - Nomura,549300B3CEAHYG7K8164,LEI,NUSHYIU ID,IE00B3RW8498,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1901.5,3.306,43065.06,2707.22111,0.000377,0.131731,0.002717
662,2164,Kotak Funds - India Midcap Fun,549300P1V22EKK1UCL34,LEI,KOTAK INDIA MIDCAP-S,LU2126068639,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,10796.98,3.306,1433.42,511.65658,0.00041,0.024896,0.000513
662,2164,UTI INDIA DYNAMIC EQUITY FUND,549300ACH7GWORVJDB13,LEI,UTIIDEI ID,IE00BYPC7R45,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,16635.83,3.306,2348.33,1291.5355,0.000953,0.062845,0.001297
662,2164,SPARX Jupan Fund,635400BTSWMY84SXPB33,LEI,SPARX JAPAN FUND PLC-JPY I G,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,2138.26,0.022332,2189400.0,1045.47566,0.000433,0.050872,0.001049
662,2164,Pictet CH Institutional - Swis,549300SSQUL8NSW2ZU66,LEI,PICTET CH IN SWISS E-IINSCAP,CH0180952241,ISIN,מניות,"חו""ל",שוויץ,סחיר,אחר,Equity Funds,לא,CHF,40.53,4.1427,305423.0,512.82094,0.001876,0.024953,0.000515
662,2164,Fidelity Funds - Global Focus,549300F4JJCOV7BCT788,LEI,FIDELITY FDS-GL FOCUS-IAUSD,LU1366333257,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,5142.86,3.306,3055.0,519.42037,0.001635,0.025274,0.000521
662,2164,Fidelity Funds - Asia Pacific,5493007KIU6LS4KZ1387,LEI,FIDELITY FDS-ASIA P OP-IAUSD,LU2045877524,ISIN,מניות,"חו""ל",Developed Markets - Pacific,סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,11877.71,3.306,1773.0,696.21636,0.000807,0.033877,0.000699
662,2164,Artemis Funds Lux - SmartGARP,5493003UWC387B8GNF45,LEI,ARTEMIS LUX-SG GL EM E-IAUSD,LU1846577242,ISIN,מניות,"חו""ל","גלובלי ללא ארה""ב",סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,239540.35,3.306,184.81,1463.54806,0.00162,0.071215,0.001469
662,2164,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMCO HIGH YIELD BO,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,12017.43,3.306,4668.0,1854.5791,0.00082,0.090243,0.001862
662,2164,Neuberger Berman Global Flexib,549300XIWEKOTC8HO652,LEI,NB GLB FLEX CRE,IE00BMD7Z621,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,65072.5,3.306,1380.0,2968.78938,0.003432,0.144459,0.00298
662,2164,UBAM - Swiss Equity,549300JRDP7MWQWUOI82,LEI,UBAM-SWISS EQUITY-IC,LU0132668087,ISIN,מניות,"חו""ל",שוויץ,סחיר,אחר,Equity Funds,לא,CHF,208.09,4.1427,49496.0,426.6925,0.000337,0.020762,0.000428
662,2164,Comgest Growth PLC - Europe,635400JYB1RHBTRDH390,LEI,COMEEIA ID,IE00B5WN3467,ISIN,מניות,"חו""ל",Developed Markets - Europe,סחיר,אחר,Equity Funds,לא,EUR,2839.28,3.8807,4271.0,470.59587,7.3e-05,0.022898,0.000472
662,2164,Fidelity Funds - US High Yield,5493009BXYOCIRTXRS63,LEI,FIDELITY-US HIGH YD-I ACC,LU0891474172,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,28906.28,3.306,1847.0,1765.06988,0.001062,0.085887,0.001772
662,2164,PIMCO Global Investors Series,I4F80UDLONU55HEJTV77,LEI,PIMCO GBL INV,IE0034085260,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,27722.75,3.306,2255.0,2066.7396,0.000323,0.100565,0.002075
662,2164,PIMCO GIS GLOBAL HIGH YIELD BD,QXVFC9ZCZF8S0XG3RS45,LEI,PIMCO Global High Yield,IE0002420739,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,13410.19,3.306,3352.0,1486.07926,0.000769,0.072311,0.001492
662,2164,KBI Fund ICAV - KBI Energy Sol,635400UCQYVGO94KDT51,LEI,KBI ENERGY SOLUTIONS-AUSDACC,IE00BNGJJ156,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,17767.44,3.306,1119.7,657.70226,0.001066,0.032003,0.00066
662,9856,"אי.בי.אי קרנות נאמנות בע""מ",513765339,ח.פ.,איביאי טכנולוגיה עילית 5D,IL0011425381,ISIN,מניות,ישראל,ישראל,סחיר,TASE,קרן סגורה-קרן טכנולוגיה עילית,כן,ILS,19656.37,1.0,84.7,16.64894,6.3e-05,0.00176,6.5e-05
662,9856,Fidelity Funds - Asia Pacific,5493007KIU6LS4KZ1387,LEI,FIDELITY FDS-ASIA P OP-IAUSD,LU2045877524,ISIN,מניות,"חו""ל",Developed Markets - Pacific,סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,1851.51,3.306,1773.0,108.52671,0.000125,0.011475,0.000428
662,9856,Neuberger Berman Global Flexib,549300XIWEKOTC8HO652,LEI,NB GLB FLEX CRE,IE00BMD7Z621,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,41814.58,3.306,1380.0,1907.69855,0.002205,0.201725,0.007528
662,9856,KBI Fund ICAV - KBI Energy Sol,635400UCQYVGO94KDT51,LEI,KBI ENERGY SOLUTIONS-AUSDACC,IE00BNGJJ156,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,2769.6,3.306,1119.7,102.5231,0.000166,0.010841,0.000404
662,9856,Artemis Funds Lux - SmartGARP,5493003UWC387B8GNF45,LEI,ARTEMIS LUX-SG GL EM E-IAUSD,LU1846577242,ISIN,מניות,"חו""ל","גלובלי ללא ארה""ב",סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,37339.72,3.306,184.81,228.13893,0.000252,0.024124,0.0009
662,9856,PIMCO GIS GLOBAL HIGH YIELD BD,QXVFC9ZCZF8S0XG3RS45,LEI,PIMCO Global High Yield,IE0002420739,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,8617.19,3.306,3352.0,954.93176,0.000494,0.100976,0.003767
662,9856,Pictet CH Institutional - Swis,549300SSQUL8NSW2ZU66,LEI,PICTET CH IN SWISS E-IINSCAP,CH0180952241,ISIN,מניות,"חו""ל",שוויץ,סחיר,אחר,Equity Funds,לא,CHF,6.32,4.1427,305423.0,79.9389,0.000292,0.008452,0.000315
662,9856,Fidelity Funds - US High Yield,5493009BXYOCIRTXRS63,LEI,FIDELITY-US HIGH YD-I ACC,LU0891474172,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,18574.73,3.306,1847.0,1134.20685,0.000683,0.119934,0.004476
662,9856,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMCO HIGH YIELD BO,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,7722.22,3.306,4668.0,1191.7241,0.000527,0.126016,0.004703
662,9856,UTI INDIA DYNAMIC EQUITY FUND,549300ACH7GWORVJDB13,LEI,UTIIDEI ID,IE00BYPC7R45,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,2593.2,3.306,2348.33,201.32549,0.000148,0.021288,0.000794
662,9856,UBAM - Swiss Equity,549300JRDP7MWQWUOI82,LEI,UBAM-SWISS EQUITY-IC,LU0132668087,ISIN,מניות,"חו""ל",שוויץ,סחיר,אחר,Equity Funds,לא,CHF,32.44,4.1427,49496.0,66.51314,5.2e-05,0.007033,0.000262
662,9856,Fidelity Funds - Global Focus,549300F4JJCOV7BCT788,LEI,FIDELITY FDS-GL FOCUS-IAUSD,LU1366333257,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,801.67,3.306,3055.0,80.96762,0.000255,0.008561,0.000319
662,9856,Nomura Funds Ireland - Nomura,549300B3CEAHYG7K8164,LEI,NUSHYIU ID,IE00B3RW8498,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1221.87,3.306,43065.06,1739.61879,0.000242,0.183951,0.006864
662,9856,PIMCO Global Investors Series,I4F80UDLONU55HEJTV77,LEI,PIMCO GBL INV,IE0034085260,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,17814.21,3.306,2255.0,1328.05518,0.000207,0.140432,0.00524
662,9856,Kotak Funds - India Midcap Fun,549300P1V22EKK1UCL34,LEI,KOTAK INDIA MIDCAP-S,LU2126068639,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,1683.04,3.306,1433.42,79.7574,6.3e-05,0.008433,0.000314
662,9856,SPARX Jupan Fund,635400BTSWMY84SXPB33,LEI,SPARX JAPAN FUND PLC-JPY I G,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,333.31,0.022332,2189400.0,162.96951,6.7e-05,0.017232,0.000643
662,9856,Comgest Growth PLC - Europe,635400JYB1RHBTRDH390,LEI,COMEEIA ID,IE00B5WN3467,ISIN,מניות,"חו""ל",Developed Markets - Europe,סחיר,אחר,Equity Funds,לא,EUR,442.59,3.8807,4271.0,73.35682,1.1e-05,0.007756,0.000289
662,9858,"אי.בי.אי קרנות נאמנות בע""מ",513765339,ח.פ.,איביאי טכנולוגיה עילית 5D,IL0011425381,ISIN,מניות,ישראל,ישראל,סחיר,TASE,קרן סגורה-קרן טכנולוגיה עילית,כן,ILS,70298.94,1.0,84.7,59.5432,0.000227,0.003911,0.00011
662,9858,Fidelity Funds - Global Focus,549300F4JJCOV7BCT788,LEI,FIDELITY FDS-GL FOCUS-IAUSD,LU1366333257,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,2822.44,3.306,3055.0,285.06147,0.000897,0.018728,0.000529
662,9858,Pictet CH Institutional - Swis,549300SSQUL8NSW2ZU66,LEI,PICTET CH IN SWISS E-IINSCAP,CH0180952241,ISIN,מניות,"חו""ל",שוויץ,סחיר,אחר,Equity Funds,לא,CHF,22.24,4.1427,305423.0,281.43965,0.001029,0.01849,0.000522
662,9858,Fidelity Funds - Asia Pacific,5493007KIU6LS4KZ1387,LEI,FIDELITY FDS-ASIA P OP-IAUSD,LU2045877524,ISIN,מניות,"חו""ל",Developed Markets - Pacific,סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,6518.57,3.306,1773.0,382.08832,0.000443,0.025102,0.000709
662,9858,SPARX Jupan Fund,635400BTSWMY84SXPB33,LEI,SPARX JAPAN FUND PLC-JPY I G,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,1173.49,0.022332,2189400.0,573.76422,0.000237,0.037695,0.001065
662,9858,PIMCO GIS GLOBAL HIGH YIELD BD,QXVFC9ZCZF8S0XG3RS45,LEI,PIMCO Global High Yield,IE0002420739,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,11473.54,3.306,3352.0,1271.46428,0.000658,0.083533,0.002361
662,9858,Kotak Funds - India Midcap Fun,549300P1V22EKK1UCL34,LEI,KOTAK INDIA MIDCAP-S,LU2126068639,ISIN,מניות,"חו""ל",הודו,סחיר,אחר,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,5925.46,3.306,1433.42,280.80064,0.000225,0.018448,0.000521
662,9858,Artemis Funds Lux - SmartGARP,5493003UWC387B8GNF45,LEI,ARTEMIS LUX-SG GL EM E-IAUSD,LU1846577242,ISIN,מניות,"חו""ל","גלובלי ללא ארה""ב",סחיר,אחר,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,131461.39,3.306,184.81,803.20522,0.000889,0.052769,0.001492
662,9858,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMCO HIGH YIELD BO,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,10281.91,3.306,4668.0,1586.74651,0.000702,0.104246,0.002947
662,9858,Neuberger Berman Global Flexib,549300XIWEKOTC8HO652,LEI,NB GLB FLEX CRE,IE00BMD7Z621,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,55674.93,3.306,1380.0,2540.04599,0.002936,0.166876,0.004718
662,9858,PIMCO Global Investors Series,I4F80UDLONU55HEJTV77,LEI,PIMCO GBL INV,IE0034085260,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,23719.12,3.306,2255.0,1768.26745,0.000276,0.116172,0.003284
662,9858,KBI Fund ICAV - KBI Energy Sol,635400UCQYVGO94KDT51,LEI,KBI ENERGY SOLUTIONS-AUSDACC,IE00BNGJJ156,ISIN,מניות,"חו""ל",גלובלי,סחיר,אחר,Equity Funds,לא,USD,9750.89,3.306,1119.7,360.95151,0.000585,0.023713,0.00067
