מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה
214,12027,התחייבות להשקעה,PONTIFAX V GP LIMITED PARTNERSHIP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Pontifax (Israel) V LP,12551404.0,פנימי,USD,2018-03-26,361.57037,1195.351643,25.309915,83.67458,0.069999,2028-03-31 00:00:00
214,12027,התחייבות להשקעה,HG Saturn 2 General Partner (guernsey) LIMITED,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Hg Vardos Co-Invest L.P,12751044.0,פנימי,USD,2020-09-08,223.64145,739.358634,0.0,0.0,0.0,2027-08-25 00:00:00
214,12027,התחייבות להשקעה,"Greenspring Secondaries GP IV, LLC","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",StepStone VC Secondaries Fund IV Cayman,12551318.0,פנימי,USD,2020-01-16,510.88796,1688.995596,10.217758,33.77991,0.019999,2029-12-31 00:00:00
214,12027,התחייבות להשקעה,Pitango Capital Holdings Ltd.,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",PITANGO GROWTH FUND II  LP,12551435.0,פנימי,USD,2021-04-19,615.19706,2033.84148,27.68385,91.52281,0.044999,2028-03-31 00:00:00
214,12027,התחייבות להשקעה - צמיתה,Mosaic General Athletes First SPV LP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Mosaic General Athletes First SPV LP,12551487.0,פנימי,USD,2022-11-02,206.052,681.207912,0.0,0.0,0.0,NR
214,12027,התחייבות להשקעה - קרן בהנזלה,Bridgepoint Direct Lending III GP S.a.r.l,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Avenue Europe Special Sit III,12551289.0,פנימי,EUR,2016-10-25,859.67465,3336.139414,9.5e-05,0.00037,0.0,NR
214,12027,התחייבות להשקעה,"Insight Venture Management, LLC(Delaware limited liability company)","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Insight Partners Cayman XII,12751045.0,פנימי,USD,2021-07-13,1681.92823,5560.454728,107.643242,355.86856,0.063999,2031-05-01 00:00:00
214,12027,התחייבות להשקעה,"AP IX Pegasus Holdings GP, LLC","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",AP IX PEGASUS CO INVEST LP,12551491.0,פנימי,USD,2022-11-10,248.30031,820.880825,2.299077,7.60075,0.009259,2032-02-01 00:00:00
214,12027,התחייבות להשקעה,"Insight Venture Management, LLC(Delaware limited liability company)","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Insight Partners Cayman  XII,12559606.0,פנימי,USD,2021-07-13,58.33702,192.862188,3.733563,12.34316,0.063999,2031-05-01 00:00:00
214,12027,התחייבות להשקעה,TC GP INVESTMENTS LIMITED PARTNERSHIP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",TC RPD HOLDINGS LP,12551433.0,פנימי,USD,2021-03-09,302.15524,998.925223,2.340629,7.73812,0.007746,2031-02-28 00:00:00
214,12027,התחייבות להשקעה,CVC Credit Partners Global Special Situations II S.a r.l,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CVC Credit Partners GSSF II,12551315.0,פנימי,USD,2020-03-04,872.12983,2883.261218,181.175907,598.96755,0.207739,2027-10-30 00:00:00
214,12027,התחייבות להשקעה,CVC Capital Partners VIII Limited,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CVC PE VIII,12559604.0,פנימי,EUR,2021-12-09,142.56305,553.244428,6.190646,24.02404,0.043423,2030-12-31 00:00:00
214,12027,התחייבות להשקעה,"טנא ניהול השקעה בגדות בע""מ (שותף כללי בעל זכויות ניהול)","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Tene Investment in Gadot  LP,12751023.0,פנימי,USD,2014-04-23,166.68185,551.050196,7.371094,24.36884,0.044222,2025-11-25 00:00:00
214,12027,התחייבות להשקעה,S.H. SKY 3 Investment Management L.P.,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",SKY III,12593007.0,פנימי,USD,2017-01-11,12.21572,40.38517,1.187392,3.92552,0.097202,2026-12-30 00:00:00
214,12027,התחייבות להשקעה,S.H. SKY 4 Management L.P.,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",SKY IV,12551465.0,פנימי,USD,2022-03-16,638.69844,2111.537043,406.122967,1342.64253,0.63586,2033-10-31 00:00:00
214,12027,התחייבות להשקעה,"Greenspring GP IX, LLC","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",StepStone VC Global Partners IX,12551308.0,פנימי,USD,2019-02-06,444.89181,1470.812324,26.693508,88.24874,0.06,2034-01-01 00:00:00
214,12027,התחייבות להשקעה,"StepStone VC GP X-I, LLC","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",StepStone VC XII-B LP,12551483.0,פנימי,USD,2024-03-19,572.52184,1892.757203,375.85183,1242.56615,0.656484,2032-06-29 00:00:00
214,12027,התחייבות להשקעה,SLP VII Co-Invest GP L.L.C,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",SLP Valor Co-Invest Feeder II LP,12551522.0,פנימי,USD,2024-05-23,275.60127,911.137799,83.633478,276.49228,0.303458,2030-04-30 00:00:00
214,12027,התחייבות להשקעה,Brookfield Real Estate Finance Fund IV GP LP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Brookfield Capital Partners IV LP,12551283.0,פנימי,USD,2016-03-21,1071.496,3542.365776,27.617165,91.30235,0.025774,2026-02-01 00:00:00
214,12027,התחייבות להשקעה,Hamilton Lane Co-Inv.Feeder III L.P,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Hamilton Lane Co-Inv.Feeder III L.P,12551267.0,פנימי,USD,2015-01-22,1392.47457,4603.520928,276.627202,914.52953,0.198658,2027-06-20 00:00:00
214,12027,התחייבות להשקעה,"Arkin Bio Capital general partner, limited partnership","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Arkin BioCapital,12551447.0,פנימי,USD,2022-01-20,561.89902,1857.63816,348.272344,1151.38837,0.619813,2031-09-30 00:00:00
214,12027,התחייבות להשקעה,"Apollo Hybrid Value Advisors II, L.P","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Apollo Hybrid Value Overseas Partners II,12751047.0,פנימי,USD,2021-11-24,1602.38374,5297.480644,140.448121,464.32149,0.087649,2031-09-30 00:00:00
214,12027,התחייבות להשקעה,"MENSCH CAPITAL PARTNERS I GP, LIMITED PARTNERSHIP","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Mensch Capital Partners,12551445.0,פנימי,USD,2021-09-29,176.616,583.892496,19.427758,64.22817,0.109999,2028-09-01 00:00:00
214,12027,התחייבות להשקעה,"Apollo Advisors X, L.P.","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",APOLLO OVERSEAS PARTNERS X LP,12551482.0,פנימי,USD,2023-08-14,2198.74707,7269.057813,1322.009842,4370.56454,0.601255,2028-07-01 00:00:00
214,12027,התחייבות להשקעה,Mosaic General GP I LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Mosaic General Fund I LP,12551476.0,פנימי,USD,2022-07-06,235.488,778.523328,68.232528,225.57674,0.289749,2031-11-01 00:00:00
214,12027,התחייבות להשקעה,"HB XII VENTURE, LLC","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Horsley Bridge XII Venture,12551300.0,פנימי,USD,2017-12-13,572.21645,1891.747584,22.030332,72.83228,0.038499,2029-05-31 00:00:00
214,12027,התחייבות להשקעה,MCRT Value-Add Fund GP LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Mill Creek ישיר,12102192.0,פנימי,USD,2022-07-21,2561.0,8466.666,470.648018,1555.96235,0.183775,2032-07-31 00:00:00
214,12027,התחייבות להשקעה,Brookfield Capital Partners V (Non-Cdn) GP LP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Brookfield Panther Co-Invest Non US LP,12551316.0,פנימי,USD,2019-04-18,436.66008,1443.598224,115.747453,382.66108,0.265074,2028-10-28 00:00:00
214,12027,התחייבות להשקעה,"HARBOURVEST PARTNERS, LLC","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",HarbourVest Partners Co-investment Fund IV L.P,12551295.0,פנימי,USD,2017-02-21,1281.21083,4235.683004,89.684655,296.49747,0.069999,2026-04-29 00:00:00
214,12027,התחייבות להשקעה,Permira Growth Opportunities II GP Sarl ,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Permira Growth Opportunities Parallel II,12751050.0,פנימי,USD,2022-04-12,907.96493,3001.732059,356.200795,1177.59983,0.392306,2031-10-31 00:00:00
214,12027,התחייבות להשקעה,Silver Lake Management Company VII LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Silver Lake Partners VII,12551469.0,פנימי,USD,2024-01-03,2204.80982,7289.101265,1446.465483,4782.01489,0.65605,2031-05-31 00:00:00
214,12027,התחייבות להשקעה,KKR ASSOCIATES INFRASTRUCTURE III SCSP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",KKR Infra. III,12751035.0,פנימי,USD,2018-11-28,1393.77249,4607.811852,171.914724,568.35008,0.123344,2030-03-30 00:00:00
214,12027,התחייבות להשקעה,TC GP INVESTMENTS LIMITED PARTNERSHIP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",TC R.P.D 2 HOLDINGS LP,12551437.0,פנימי,USD,2021-04-08,184.41579,609.678602,2.527477,8.35584,0.013705,2031-02-28 00:00:00
214,12027,התחייבות להשקעה - צמיתה,EQT IX (General Partner) S.a r.l. ,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",EQT IX CO-INVESTMENT (I) SCSP,12551477.0,פנימי,EUR,2022-07-11,188.4418,731.286093,0.0,0.0,0.0,NR
214,12027,התחייבות להשקעה,Permira VIII GP Sarl,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Permira VIII,12551461.0,פנימי,EUR,2023-03-16,2420.31324,9392.50959,811.949663,3150.93306,0.335472,2031-12-31 00:00:00
214,12027,התחייבות להשקעה,Red Dot III General Partner L.P,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Red Dot 3 Capital Partners Israel LP,12551536.0,פנימי,USD,2025-01-16,931.83071,3080.632327,684.969001,2264.50752,0.735078,2030-11-01 00:00:00
214,12027,התחייבות להשקעה,"Horsley Bridge Partners LLC and HB SPV 4, LLC,","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",HORSLEY SPV 4,12551458.0,פנימי,USD,2022-01-24,1075.3856,3555.224794,189.214095,625.5418,0.175949,2031-12-31 00:00:00
214,12027,התחייבות להשקעה,Cerca Capital 4 GP Limited Partnership,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CERCA 4 PARTNERS LP,12551548.0,פנימי,USD,2025-05-13,41.504,137.212224,37.354201,123.49299,0.900014,2032-01-15 00:00:00
214,12027,התחייבות להשקעה,EQT Ventures II (General Partner) S.a r.l.,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",EQT Ventures II,12551330.0,פנימי,EUR,2020-01-16,266.17785,1032.956382,1.076682,4.17828,0.004044,2029-07-31 00:00:00
214,12027,התחייבות להשקעה,Crestbridge Management Company S.A.3 & Bridgepoint Credit Services S.a r.l.,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Bridgepoint Direct Lending III,12551454.0,פנימי,EUR,2022-01-10,6812.5,26437.26875,1940.0762,7528.85371,0.284781,2031-11-30 00:00:00
214,12027,התחייבות להשקעה,PCCP Equity X GP LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",PCCP QFPF-2,12561139.0,פנימי,USD,2025-03-11,420.149425,1389.014,420.149425,1389.014,1.0,2033-02-05 00:00:00
214,12027,התחייבות להשקעה,FINTLV SECOND FUND GP LIMITED PARTNERSHIP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Fintlv  II,12551446.0,פנימי,USD,2021-09-29,211.4986,699.214372,25.379803,83.90563,0.119999,2029-01-01 00:00:00
214,12027,התחייבות להשקעה,AURICK AVIATION MANAGEMENT LP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",אאוריק 2 שותפות מוגבלת,12551547.0,פנימי,USD,2025-07-15,1345.491,4448.193246,1076.393,3558.55526,0.8,2027-09-13 00:00:00
214,12027,התחייבות להשקעה,"Silver Lake Partners VI, L.P.","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Silver Lake VI,12596006.0,פנימי,USD,2021-01-05,97.62168,322.737274,5.770774,19.07818,0.059113,2030-05-31 00:00:00
214,12027,התחייבות להשקעה,Lexington Partners GP Holdings X LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LCP X (OFFSHORE) LP,12551493.0,פנימי,USD,2023-04-17,1445.86283,4780.022516,673.777431,2227.50819,0.466003,2032-12-16 00:00:00
214,12027,התחייבות להשקעה,Horsley Bridge Partners LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Horsley Bridge Venture 15,12551521.0,פנימי,USD,2024-06-13,1097.62099,3628.734993,995.761766,3291.9884,0.9072,2036-12-01 00:00:00
214,12027,התחייבות להשקעה,Zeev Ventures Management VIII L.L.C,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",ZEEV VENTURES VIII,12551450.0,פנימי,USD,2021-11-24,369.22026,1220.64218,1.846101,6.10321,0.004999,2031-08-31 00:00:00
214,12027,התחייבות להשקעה,LCN European Fund IV GP SARL,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LCN European Fund IV SLP,12561106.0,פנימי,EUR,2023-01-19,1351.967,5246.578337,469.052037,1820.25024,0.34694,2032-10-31 00:00:00
214,12027,התחייבות להשקעה,"StepStone VC GP XI, LLC","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",StepStone VC Global Partners XI,12551481.0,פנימי,USD,2022-10-12,1133.08824,3745.989721,555.843064,1837.61717,0.490555,2037-07-29 00:00:00
214,12027,התחייבות להשקעה,EQT Ventures III (General Partner) S.a.r.l.,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",EQT Ventures III (No.1) SCSp,12551478.0,פנימי,EUR,2022-09-07,350.01173,1358.290521,75.023372,291.1432,0.214345,2032-04-30 00:00:00
214,12027,התחייבות להשקעה,"FORTISSIMO CAPITAL FUND V GP, LIMITED PARTNERSHIP","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Fortissimo Capital Fund V LP,12596005.0,פנימי,USD,2019-10-23,143.70827,475.099541,2.586748,8.55179,0.017999,2030-03-31 00:00:00
214,12027,התחייבות להשקעה,CVC Credit Partners Investment Management Limited,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CVC CPE DL FEEDER Fund IV E SCSp,12551538.0,פנימי,EUR,2025-02-17,3597.53074,13960.937543,2698.148055,10470.70316,0.75,2031-05-31 00:00:00
214,12027,התחייבות להשקעה,Apollo Investment Management Europe (Luxembourg) S. r.l,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",APOLLO DIRECT LENDING FUND – EUROPE,12551552.0,פנימי,EUR,2025-06-29,2518.27152,9772.656288,2518.271518,9772.65628,0.999999,2034-12-31 00:00:00
214,12027,התחייבות להשקעה,"ארקין פרייבט אקוויטי שותף כללי בע""מ","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",ארקין אופורטוניטי שותפות מוגבלת,12551519.0,פנימי,ILS,2024-01-24,768.95915,768.95915,0.0,0.0,0.0,NR
214,12027,התחייבות להשקעה,EQT Fund Management S.a.r.l.,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",EQT Infrastructure VI Co-Investment (H) SCSp,12551531.0,פנימי,EUR,2024-09-12,371.60753,1442.097342,0.0,0.0,0.0,2029-09-18 00:00:00
214,12027,התחייבות להשקעה,CVC European Direct Lending General Partner III Sarl,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CVC EU DL III Fund,12551472.0,פנימי,EUR,2022-07-26,1803.3,6998.06631,599.98216,2328.35077,0.332713,2030-02-28 00:00:00
214,12027,התחייבות להשקעה,"Global Infrastructure GP IV, L.P.","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Global Infrastructure Partners IV-C L.P,12596010.0,פנימי,USD,2019-10-22,66.4577,219.709156,13.050505,43.14497,0.196373,2029-09-30 00:00:00
214,12027,התחייבות להשקעה,Harel-Hamilton Lane LP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Harel-Hamilton Lane LP SMA 2,12551221.0,פנימי,USD,2020-04-27,3899.29735,12891.077039,849.125786,2807.20985,0.217763,2028-12-29 00:00:00
214,12027,התחייבות להשקעה,EQT Fund Management S.a.r.l.,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",EQT X NO 1 EUR SCSP,12551470.0,פנימי,EUR,2022-12-02,2264.1116,8786.337886,1275.610874,4950.26312,0.563404,2032-04-30 00:00:00
214,12027,התחייבות להשקעה,"ISRAEL BIOTECH FUND GP PARTNERS II, L.P.","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Israel Biotech Fund II lp,12551326.0,פנימי,USD,2020-01-08,363.27898,1201.000308,161.861702,535.11479,0.445557,2029-07-31 00:00:00
214,12027,התחייבות להשקעה,Vista Equity Partners VII-A,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Vista Equity Partners VII,12551311.0,פנימי,USD,2019-03-05,1060.57126,3506.248586,99.451836,328.78777,0.093771,2029-06-30 00:00:00
214,12027,התחייבות להשקעה,CVC Credit Capital Solutions III General Partner Sarl,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CVC Capital Solutions III Main Fund,12551495.0,פנימי,EUR,2023-12-13,598.09574,2321.030138,384.719553,1492.98117,0.64324,2029-01-31 00:00:00
214,12027,התחייבות להשקעה,Coller International General Partnre XI L.P,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Coller LP Secondaries - B L.P,12551506.0,פנימי,USD,2023-05-22,317.62326,1050.062498,279.758569,924.88183,0.880787,2034-05-10 00:00:00
214,12027,התחייבות להשקעה,"TPG GenPar VIII, L.P.","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",TPG Partners VIII LP,12551409.0,פנימי,USD,2019-09-25,1019.88804,3371.74986,115.996866,383.48564,0.113734,2029-09-30 00:00:00
214,12027,התחייבות להשקעה,CVC European Direct Lending General Partner III Sarl,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CVC EU DL III Co-Invest Fund,12551473.0,פנימי,EUR,2022-07-26,901.6,3498.83912,475.618859,1845.73411,0.527527,2030-02-28 00:00:00
214,12027,התחייבות להשקעה,"Coller International General Partner VIII, L.P.","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CIP VIII Co Investment Vehicle 3,12551463.0,פנימי,USD,2022-03-28,249.75048,825.675087,43.231805,142.92435,0.173099,2031-12-31 00:00:00
214,12027,התחייבות להשקעה,Horsley Bridge Partners LLC and HB SPV II LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",HORSLEY BRIDGE SPV II LP,12551429.0,פנימי,USD,2021-01-11,563.45722,1862.789569,0.0,0.0,0.0,2030-11-30 00:00:00
214,12027,התחייבות להשקעה,CVC CAPITAL PARTNERS STRATEGIC OPPORTUNITIES III LIMITED,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CVC Capital PTRS Strategic Opportunities III A L.P,12551526.0,פנימי,EUR,2024-04-24,3056.91558,11862.972291,2756.887824,10698.65458,0.901852,2035-09-30 00:00:00
214,12027,התחייבות להשקעה,HG Saturn 2 General Partner L.P. Inc,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Hg Saturn 2,12751042.0,פנימי,USD,2020-07-01,1148.01432,3795.335342,316.813998,1047.38708,0.275966,2030-04-30 00:00:00
214,12027,התחייבות להשקעה,"HARBOURVEST PARTNERS, LLC","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",DOVER STREET X FEEDER FUND LP,12751038.0,פנימי,USD,2020-01-09,1274.52689,4213.585898,242.160069,800.58119,0.189999,2029-06-30 00:00:00
214,12027,התחייבות להשקעה,"TPG Healthcare Partners GenPar, L.P","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",TPG Healthcare Partners LP,12551410.0,פנימי,USD,2019-09-25,437.09388,1445.032367,51.321624,169.66929,0.117415,2029-09-30 00:00:00
214,12027,התחייבות להשקעה,"Insight Venture Management, LLC(Delaware limited liability company)","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Insight Partners (Cayman) XIII L.P,12551530.0,פנימי,USD,2024-09-05,847.04942,2800.345383,641.937268,2122.24461,0.757851,2033-01-01 00:00:00
214,12027,התחייבות להשקעה,טנא הון צמיחה 4 (ג'.פי) שותפות מוגבלת,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Tene Growth Capital IV,12751033.0,פנימי,USD,2018-01-11,589.9466,1950.36346,146.367247,483.89012,0.248102,2027-08-31 00:00:00
214,12027,התחייבות להשקעה,Electra Capital PM II Feeder Manager LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",QFPF Electra Capital PM II Debt,12561105.0,פנימי,USD,2022-06-08,787.0,2601.822,79.104709,261.52017,0.100514,2029-06-30 00:00:00
214,12027,התחייבות להשקעה,Hamilton Lane Secondary Feeder Fund V-B LP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Hamilton Lane Second Feeder Fund V,12552005.0,פנימי,USD,2020-12-10,2292.80815,7580.023744,1195.418768,3952.05445,0.521377,2031-03-31 00:00:00
214,12027,התחייבות להשקעה - צמיתה,TUCANO GP LIMITED,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",TUCANO CO-INVESTMENT LP,12551490.0,פנימי,EUR,2023-03-16,282.74216,1097.2375,0.0,0.0,0.0,NR
214,12027,התחייבות להשקעה,Northwind Healthcare Debt Fund II GP LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Northwind Healthcare Debt Fund II,12551533.0,פנימי,USD,2024-12-17,325.333,1075.550898,107.35999,354.93213,0.33,2031-07-31 00:00:00
214,12027,התחייבות להשקעה,Coller International General Partnre XI L.P,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Coller GP-led and Direct Secondaries - B L.P,12551507.0,פנימי,USD,2024-08-19,317.62326,1050.062498,274.082997,906.11839,0.862918,2034-05-10 00:00:00
214,12027,התחייבות להשקעה,CVC Capital Partners Strategic Opportunities II Ltd,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",CVC Strategic Opportunities II L.P,12551406.0,פנימי,EUR,2020-07-14,1151.05784,4466.91016,263.514785,1022.62183,0.228932,2030-04-29 00:00:00
214,12027,התחייבות להשקעה,LRC-GP RF3 S.a r.l,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LRC UK II,12561122.0,פנימי,GBP,2022-12-13,1335.0,5928.6015,271.718662,1206.67541,0.203534,2031-03-31 00:00:00
214,12027,התחייבות להשקעה,Hamilton Lane Secondary Fund VI-B LP,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Hamilton Lane Secondary Fund VI-B LP,12551514.0,פנימי,USD,2023-09-27,1791.66153,5923.233018,1126.463042,3724.08682,0.628725,2033-04-30 00:00:00
214,12027,התחייבות להשקעה,ICG Strategic Equity Advisors LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",ICG Strategic Equity Fund IV,12551464.0,פנימי,USD,2022-03-16,3023.20781,9994.72502,581.113823,1921.1623,0.192217,2031-12-31 00:00:00
214,12027,התחייבות להשקעה,Bridgepoint Fund Management S.a r.l,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",BRIDGEPOINT DIRECT LENDING IV,12551551.0,פנימי,EUR,2025-09-18,2698.14805,10470.703138,2293.425848,8900.09769,0.85,2034-07-31 00:00:00
214,12027,התחייבות להשקעה,DigitalBridge III GP LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",DIGITALBRIDGE PARTNERS III LP,12551535.0,פנימי,USD,2025-01-27,896.0,2962.176,520.591158,1721.07437,0.581016,2035-04-30 00:00:00
214,12027,התחייבות להשקעה,Brookfield Capital Partners VI GP LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Brookfield Capital Partners VI L.P,12551502.0,פנימי,USD,2023-05-04,1370.16699,4529.772069,559.802643,1850.70754,0.408565,2032-05-31 00:00:00
214,12027,התחייבות להשקעה,SVB Innovation Credit Growth Partners IX LLC,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",SVB Innovation IX עמיתים RH,12561099.0,פנימי,USD,2022-03-10,191.0,631.446,9.406733,31.09866,0.049249,2032-10-11 00:00:00
214,12027,התחייבות להשקעה,IFM Investors Pty Ltd,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",IFM Harel SME,12551448.0,פנימי,AUD,2021-12-01,9406.5,20552.26185,2399.20151,5242.01538,0.255057,2031-06-30 00:00:00
214,12027,התחייבות להשקעה - קרן בהנזלה,Avenue Energy opportunities fund l.p,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Avenue Energy opportunities fund l.p,12551275.0,פנימי,USD,2015-05-27,692.95777,2290.918388,0.0,0.0,0.0,NR
