מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,2104,ריק במקור,ריק במקור,ריק במקור,99113631,תאגיד,ריק במקור,ישראל,ריק במקור,השקעות בהיי-טק,לא,כן,ריק במקור,26/08/2025,NR,NR,NR,USD,2.68,משתנה,0.04527,ריק במקור,ריק במקור,ריק במקור,0.0426,26/08/2029,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,32830.932,97.97,3.306,106.336,32.164,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.01186,0.00058
163,2104,ריק במקור,ריק במקור,ריק במקור,99110900,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,28/12/2022,NR,NR,NR,ILS,0.31,משתנה,0.06,ריק במקור,ריק במקור,ריק במקור,0.0735,21/01/2026,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,82839.203,100.71,1,83.427,83.427,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0093,0.00045
163,2104,ריק במקור,ריק במקור,ריק במקור,99113177,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,10/04/2025,NR,NR,NR,ILS,0.126,משתנה,0.0975,ריק במקור,ריק במקור,ריק במקור,0.13743,15/11/2025,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,4466.2,100,1,4.466,4.466,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0005,2e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113136,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,26/03/2025,NR,NR,NR,ILS,0.252,משתנה,0.0975,ריק במקור,ריק במקור,ריק במקור,-0.08154,31/12/2025,החוב נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,240177.261,105.115,1,252.461,252.461,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.02815,0.00137
163,2104,ריק במקור,ריק במקור,ריק במקור,99109068,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,6/05/2021,NR,NR,NR,ILS,0.252,משתנה,0.113,ריק במקור,ריק במקור,ריק במקור,0.11489,31/12/2025,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,82077.329,142.525,1,116.981,116.981,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.01304,0.00063
163,2104,ריק במקור,ריק במקור,ריק במקור,99113565,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,10/04/2025,NR,NR,NR,ILS,0.829,משתנה,0.0975,ריק במקור,ריק במקור,ריק במקור,0.10121,2026-12-08 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,30619.033,101.309,1,31.02,31.02,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00346,0.00017
163,2104,ריק במקור,ריק במקור,ריק במקור,99112427,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - אחר/לא מסווג",ישראל,ריק במקור,השקעה ואחזקות,לא,כן,ריק במקור,25/10/2022,Baa1.il,מידרוג Moodys,הלוואה,ILS,0.97,קבועה,0.0818,ריק במקור,ריק במקור,ריק במקור,0.0748,30/09/2026,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,416328.199,100.86,1,419.909,419.909,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.04682,0.00227
163,2104,ריק במקור,ריק במקור,ריק במקור,99110801,תאגיד,ריק במקור,ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,23/11/2022,A2.il,מידרוג Moodys,הלוואה,ILS,0.79,קבועה,0.06143,ריק במקור,ריק במקור,ריק במקור,0.0431,2027-01-08 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,1950.359,100.27,1,1.956,1.956,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00022,1e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99111452,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,29/06/2023,ilBBB,מעלות S&P,הלוואה,ILS,2.04,קבועה,0.0615,ריק במקור,ריק במקור,ריק במקור,0.0586,31/12/2029,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,36478.814,105.15,1,38.357,38.357,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00428,0.00021
163,2104,ריק במקור,ריק במקור,ריק במקור,99113755,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,30/09/2025,ilBBB,מעלות S&P,הלוואה,ILS,3.484,קבועה,0.082,ריק במקור,ריק במקור,ריק במקור,0.04148,29/09/2029,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,111773.247,100,1,111.773,111.773,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.01246,0.00061
163,2104,ריק במקור,ריק במקור,ריק במקור,99110157,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,28/11/2021,ilBBB,מעלות S&P,הלוואה,ILS,0.09,קבועה,0.085,ריק במקור,ריק במקור,ריק במקור,0.1581,2025-01-11 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,46510.487,106.47,1,49.52,49.52,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00552,0.00027
163,2104,ריק במקור,ריק במקור,ריק במקור,99112351,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,30/05/2024,A2.il,מידרוג Moodys,הלוואה,ILS,7.68,קבועה,0.04449,ריק במקור,ריק במקור,ריק במקור,0.0387,2043-03-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,846492.609,109.85,1,929.872,929.872,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.10368,0.00504
163,2104,ריק במקור,ריק במקור,ריק במקור,99105280,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,ריק במקור,בנקים,לא,כן,ריק במקור,28/09/2017,NR,NR,NR,ILS,0.74,קבועה,0.07937,ריק במקור,ריק במקור,ריק במקור,0.049,2028-06-02 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,30463.344,102.23,1,31.143,31.143,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00347,0.00017
163,2104,ריק במקור,ריק במקור,ריק במקור,99113409,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,1/01/2025,NR,NR,NR,ILS,0.18,משתנה,0.08,ריק במקור,ריק במקור,ריק במקור,0.0129,2025-07-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,53405.235,102.5,1,54.74,54.74,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0061,0.0003
163,2104,ריק במקור,ריק במקור,ריק במקור,99112831,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,8/12/2024,NR,NR,NR,ILS,0.18,משתנה,0.08,ריק במקור,ריק במקור,ריק במקור,0.0282,2025-07-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,4427.08,102.22,1,4.525,4.525,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0005,2e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99112914,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,5/01/2025,NR,NR,NR,ILS,0.18,משתנה,0.08,ריק במקור,ריק במקור,ריק במקור,0.0409,2025-07-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,3266.036,101.99,1,3.331,3.331,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00037,2e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113011,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,11/02/2025,NR,NR,NR,ILS,0.18,משתנה,0.08,ריק במקור,ריק במקור,ריק במקור,0.0454,2025-07-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,2825.296,101.91,1,2.879,2.879,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00032,2e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113128,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,24/03/2025,NR,NR,NR,ILS,0.18,משתנה,0.08,ריק במקור,ריק במקור,ריק במקור,0.0387,2025-07-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,3909.405,102.03,1,3.989,3.989,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00044,2e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113227,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,23/04/2025,NR,NR,NR,ILS,0.18,משתנה,0.08,ריק במקור,ריק במקור,ריק במקור,0.0398,2025-07-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,6550.813,102.01,1,6.682,6.682,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00075,4e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113391,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,1/07/2025,NR,NR,NR,ILS,0.18,משתנה,0.08,ריק במקור,ריק במקור,ריק במקור,0.0448,2025-07-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,2034.69,101.92,1,2.074,2.074,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00023,1e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113490,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,31/07/2025,NR,NR,NR,ILS,0.18,משתנה,0.08,ריק במקור,ריק במקור,ריק במקור,0.0463,2025-07-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,7044.785,101.21,1,7.13,7.13,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0008,4e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113722,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,17/09/2025,NR,NR,NR,ILS,0.19,משתנה,0.08,ריק במקור,ריק במקור,ריק במקור,0.0382,2025-07-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,1488.336,100.26,1,1.492,1.492,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00017,1e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99110835,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,24/05/2023,NR,NR,NR,ILS,1.1,משתנה,0.0825,ריק במקור,ריק במקור,ריק במקור,0.0497,24/11/2026,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,29522.354,104.37,1,30.812,30.812,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00344,0.00017
163,2104,ריק במקור,ריק במקור,ריק במקור,99111403,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,6/06/2023,NR,NR,NR,ILS,1.1,משתנה,0.0825,ריק במקור,ריק במקור,ריק במקור,0.0499,24/11/2026,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,100920.131,104.35,1,105.31,105.31,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.01174,0.00057
163,2104,ריק במקור,ריק במקור,ריק במקור,99111478,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,2/07/2023,NR,NR,NR,ILS,1.1,משתנה,0.0825,ריק במקור,ריק במקור,ריק במקור,0.0504,24/11/2026,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,22872.216,104.29,1,23.853,23.853,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00266,0.00013
163,2104,ריק במקור,ריק במקור,ריק במקור,99111700,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,1/10/2023,NR,NR,NR,ILS,1.1,משתנה,0.0825,ריק במקור,ריק במקור,ריק במקור,0.0512,24/11/2026,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,16010.551,104.2,1,16.683,16.683,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00186,9e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99111924,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,14/12/2023,NR,NR,NR,ILS,1.1,משתנה,0.0825,ריק במקור,ריק במקור,ריק במקור,0.0494,24/11/2026,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,23660.913,104.4,1,24.702,24.702,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00275,0.00013
163,2104,ריק במקור,ריק במקור,ריק במקור,99112245,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,1/04/2024,NR,NR,NR,ILS,1.1,משתנה,0.0825,ריק במקור,ריק במקור,ריק במקור,0.0616,24/11/2026,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,13250.111,103.08,1,13.658,13.658,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00152,7e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99112757,תאגיד,"נדל""ן מניב - משרדים",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,1/10/2024,NR,NR,NR,ILS,1.1,משתנה,0.0825,ריק במקור,ריק במקור,ריק במקור,0.0645,24/11/2026,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,7886.971,102.78,1,8.106,8.106,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0009,4e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99112849,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,בנייה,לא,כן,ריק במקור,12/12/2024,BBB-.il,פנימי,הלוואה,ILS,0.12,משתנה,0.0765,ריק במקור,ריק במקור,ריק במקור,0.0942,13/11/2025,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,30/09/2025,ריק במקור,9403.148,99.81,1,9.385,9.385,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00105,5e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,11898200,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,25/10/2012,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.82,קבועה,0.05545,ריק במקור,ריק במקור,ריק במקור,0.029,26/05/2031,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,607.549,129.7,1,0.788,0.788,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,9e-05,0
163,2104,ריק במקור,ריק במקור,ריק במקור,11898230,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,26/11/2012,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.82,קבועה,0.05545,ריק במקור,ריק במקור,ריק במקור,0.0291,26/05/2031,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,5362.049,129.92,1,6.966,6.966,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00078,4e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,11898120,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,26/12/2012,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.82,קבועה,0.05545,ריק במקור,ריק במקור,ריק במקור,0.029,26/05/2031,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,1461.659,130.56,1,1.908,1.908,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00021,1e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,11898130,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,24/01/2013,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.82,קבועה,0.05545,ריק במקור,ריק במקור,ריק במקור,0.0291,26/05/2031,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,2958.988,130.28,1,3.855,3.855,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00043,2e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,11898140,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,25/02/2013,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.82,קבועה,0.05545,ריק במקור,ריק במקור,ריק במקור,0.0291,26/05/2031,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,4588.19,130.51,1,5.988,5.988,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00067,3e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,11898160,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,28/05/2013,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.82,קבועה,0.05545,ריק במקור,ריק במקור,ריק במקור,0.029,26/05/2031,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,733.426,129.76,1,0.952,0.952,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00011,1e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,11898270,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,25/06/2013,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.82,קבועה,0.05545,ריק במקור,ריק במקור,ריק במקור,0.029,26/05/2031,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,1210.384,129.63,1,1.569,1.569,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00017,1e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,11898280,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,25/07/2013,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.82,קבועה,0.05545,ריק במקור,ריק במקור,ריק במקור,0.0291,26/05/2031,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,1062.414,128.61,1,1.366,1.366,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00015,1e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,11898290,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,26/08/2013,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.81,קבועה,0.05545,ריק במקור,ריק במקור,ריק במקור,0.0306,26/05/2031,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,3316.971,127.7,1,4.236,4.236,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00047,2e-05
