מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,תשואה לפדיון,שיעור ריבית,נחיתות חוזית,האם סווג כחוב בעייתי,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,2104,"אגד חברה לתחבורה בע""מ",516041118,ח.פ.,אגד אגח 1-רמ,1198787,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,16/08/2023,ilAA-,מעלות S&P,נייר ערך,ILS,2.3,31/12/2029,0.0334,0.0364,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,29512.405,1,108.84,32.121,ריק במקור,ריק במקור,שווי הוגן,0.00465,0.00017
163,2104,אול-יר הולדינגס לימיטד,1631,מספר מנפיק,אול-יר אגח 5,1143304,פנימי,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",לא סחיר,"נדל""ן מניב בחו""ל",לא,6/02/2018,NR,NR,NR,ILS,0,2024-01-31 00:00:00,0,0,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,30/09/2025,2025-09-30 00:00:00,19805.275,1,0.01,0.002,ריק במקור,ריק במקור,שווי הוגן,0,0
163,2104,ביטוח ישיר - השקעות פיננסיות בעמ,520044439,ח.פ.,ביט ישיראגיב-רמ,1210244,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,14/08/2024,A2.il,מידרוג Moodys,נייר ערך,ILS,5.55,30/06/2034,0.0421,0.047,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,87549.151,1,108.68,95.148,ריק במקור,ריק במקור,שווי הוגן,0.01378,0.00052
163,2104,ביטוח ישיר - השקעות פיננסיות בעמ,520044439,ח.פ.,ביט ישיראגיא-רמ,1138825,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,18/07/2016,A2.il,מידרוג Moodys,נייר ערך,ILS,2,30/06/2028,0.0529,0.046,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,58858.824,1,99.93,58.818,ריק במקור,ריק במקור,שווי הוגן,0.00852,0.00032
163,2104,"גב-ים נגב בע""מ",514189596,ח.פ.,גב-יםנגב אגב-רמ,1208453,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,11/07/2024,ilA+,מעלות S&P,נייר ערך,ILS,2.9,31/12/2028,0.0348,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,96304.067,1,106.65,102.708,ריק במקור,ריק במקור,שווי הוגן,0.01488,0.00056
163,2104,גדות מוספים לכימיקלים (1985) בעמ,520040775,ח.פ.,גדות מסף אגא-רמ,1162320,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,מסחר,לא,15/08/2018,A3.il,מידרוג Moodys,נייר ערך,ILS,0.66,30/06/2026,0.0537,0.043,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,44032.846,1,100.43,44.222,ריק במקור,ריק במקור,שווי הוגן,0.00641,0.00024
163,2104,הראל חברה לביטוח בעמ,520004078,ח.פ.,הראלבט אגח ב-רמ,1224815,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,ביטוח,לא,8/07/2025,NR,NR,NR,ILS,3.19,25/03/2029,0.0586,0.0608,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,332997.191,1,99.22,330.4,ריק במקור,ריק במקור,שווי הוגן,0.04787,0.00179
163,2104,וי.אי.די. התפלת מי אשקלון,1148,מספר מנפיק,ויאידי אגח0103,1087683,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,22/01/2003,ilAA+,מעלות S&P,נייר ערך,ILS,0.06,22/01/2026,0.028,0.0775,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,256.169,1,148.14,0.379,ריק במקור,ריק במקור,שווי הוגן,5e-05,0
163,2104,וי.אי.די. התפלת מי אשקלון,1148,מספר מנפיק,ויאידי התפלת  0103,1097997,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,6/07/2006,ilAA+,מעלות S&P,נייר ערך,ILS,0.06,22/10/2025,0.0284,0.0775,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,1842.13,1,149.14,2.747,ריק במקור,ריק במקור,שווי הוגן,0.0004,1e-05
163,2104,חברת החשמל לישראל בעמ,520000472,ח.פ.,חשמל צמוד2029רמ,6000186,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,אנרגיה,לא,7/05/2014,ilAAA,מעלות S&P,נייר ערך,ILS,1.97,7/05/2029,0.0288,0.06,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,33157.222,1,129.32,42.879,ריק במקור,ריק במקור,שווי הוגן,0.00621,0.00023
163,2104,"מין משה 25 אג""ח - 1 - בע""מ",516966488,ח.פ.,ימין משה שכבה ב' - נשר,1224732,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,בנקים,לא,8/07/2025,NR,NR,NR,ILS,18.51,7/07/2050,0.0246,0.05,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,51872.872,1,103.07,53.465,ריק במקור,ריק במקור,שווי הוגן,0.00775,0.00029
163,2104,כלל תעשיות‎,520021874,ח.פ.,כלל תעשאג טז-רמ,6080238,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,25/12/2019,A2.il,מידרוג Moodys,נייר ערך,ILS,1.46,30/06/2027,0.053,0.0447,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,17701.247,1,100.02,17.705,ריק במקור,ריק במקור,שווי הוגן,0.00256,0.0001
163,2104,בנק לאומי לישראל בעמ,520018078,ח.פ.,לאומי 2031 $203,6040489,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,בנקים,לא,21/01/2020,ilAA,מעלות S&P,נייר ערך,USD,0.33,29/01/2026,0.0512,0.03275,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,147406.585,3.306,99.97,487.18,ריק במקור,ריק במקור,שווי הוגן,0.07058,0.00264
163,2104,בנק הפועלים בעמ,520000118,ח.פ.,לאומי 2033 $203,6040679,פנימי,"צמוד למט""ח",ישראל,ישראל,לא סחיר,בנקים,לא,18/01/2023,ilAA-,מעלות S&P,נייר ערך,USD,2.56,18/07/2028,0.0509,0.07129,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,49113.194,3.306,106.85,173.49,ריק במקור,ריק במקור,שווי הוגן,0.02513,0.00094
163,2104,בנק לאומי לישראל בעמ,520018078,ח.פ.,לאומי אגח 3-רמ,1215029,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,בנקים,לא,22/12/2024,NR,NR,NR,ILS,3.25,24/05/2035,0.0364,0.0369,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,580682.069,1,103.39,600.367,ריק במקור,ריק במקור,שווי הוגן,0.08698,0.00325
163,2104,בנק לאומי לישראל בעמ,520018078,ח.פ.,לאומי אגח 4-רמ,1221928,פנימי,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,21/05/2025,NR,NR,NR,ILS,3.34,24/06/2029,0.0649,0.067,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,508475.782,1,99.38,505.323,ריק במקור,ריק במקור,שווי הוגן,0.07321,0.00274
163,2104,בנק לאומי לישראל בעמ,520018078,ח.פ.,לאומי אגח 1 ר-מ,1198639,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,בנקים,לא,7/08/2023,NR,NR,NR,ILS,1.19,24/12/2026,0.061,0.068,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,22953.969,1,100.51,23.071,ריק במקור,ריק במקור,שווי הוגן,0.00334,0.00012
163,2104,בנק לאומי לישראל בעמ,520018078,ח.פ.,לאומי אגח 2-רמ,1205897,פנימי,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,17/04/2024,NR,NR,NR,ILS,4.24,24/08/2030,0.0605,0.068,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,135643.719,1,101.46,137.624,ריק במקור,ריק במקור,שווי הוגן,0.01994,0.00075
163,2104,לידר החזקות והשקעות בעמ,520037664,ח.פ.,לידר אגח ח- רמ,3180361,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,28/02/2021,A1.il,מידרוג Moodys,נייר ערך,ILS,1.33,15/02/2028,0.0477,0.021,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,16362.02,1,97.85,16.01,ריק במקור,ריק במקור,שווי הוגן,0.00232,9e-05
163,2104,בנק הפועלים בעמ,520000118,ח.פ.,מזרחיטפ $ 2031ר,6950836,פנימי,"צמוד למט""ח",ישראל,ישראל,לא סחיר,בנקים,לא,7/04/2021,ilAA-,מעלות S&P,נייר ערך,USD,0.51,7/04/2026,0.0587,0.03077,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,139427.868,3.306,100.12,461.502,ריק במקור,ריק במקור,שווי הוגן,0.06686,0.0025
163,2104,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,מימוןמשכ אגא-רמ,1208818,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,6/07/2017,A3.il,מידרוג Moodys,נייר ערך,ILS,3.21,31/12/2031,0.0446,0.0445,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,24374.997,1,105.78,25.784,ריק במקור,ריק במקור,שווי הוגן,0.00374,0.00014
163,2104,"מכלול מימון נדל""ן בע""מ",515759777,ח.פ.,מכלול נד אגח3רמ,1225366,פנימי,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,20/07/2025,NR,NR,NR,ILS,3.93,1/04/2030,0.0683,0.165,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,144553.365,1,99.18,143.368,ריק במקור,ריק במקור,שווי הוגן,0.02077,0.00078
163,2104,מימון ישיר,517014023,ח.פ.,ממון משהנ אג1רמ,1215268,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,26/12/2024,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,20/02/2054,0.0476,0.05,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,107589.114,1,106.71,114.808,ריק במקור,ריק במקור,שווי הוגן,0.01663,0.00062
163,2104,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,ממון מש2 אג א-מ,1225788,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,26/12/2024,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,20/06/2054,0.051,0.0525,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,119038.516,1,103.96,123.752,ריק במקור,ריק במקור,שווי הוגן,0.01793,0.00067
163,2104,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה",517112074,ח.פ.,ממון מש2 אג ב-מ,1225796,פנימי,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,26/12/2024,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,20/06/2054,0.0783,0.078,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,64664.636,1,100.1,64.729,ריק במקור,ריק במקור,שווי הוגן,0.00938,0.00035
163,2104,מקורות חברת מים בעמ,520010869,ח.פ.,מקורות אגח 8-רמ,1124346,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,14/07/2011,ilAAA,מעלות S&P,נייר ערך,ILS,9.45,14/07/2048,0.0277,0.041,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,502060.702,1,139.55,700.626,ריק במקור,ריק במקור,שווי הוגן,0.1015,0.00379
163,2104,מקורות חברת מים בעמ,520010869,ח.פ.,מקורות אגח 6-רמ,1100908,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,26/12/2006,ilAAA,מעלות S&P,נייר ערך,ILS,4.98,25/12/2036,0.0272,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,190974.21,1,164.64,314.42,ריק במקור,ריק במקור,שווי הוגן,0.04555,0.0017
163,2104,מקס איט פיננסים בעמ (חברה לא בורסאית),512905423,ח.פ.,מקס איט הת ד-רמ,1197953,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,17/07/2023,A1.il,מידרוג Moodys,נייר ערך,ILS,2.87,16/11/2028,0.0578,0.0733,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,111515.732,1,105.83,118.017,ריק במקור,ריק במקור,שווי הוגן,0.0171,0.00064
163,2104,מקס איט פיננסים בעמ (חברה לא בורסאית),512905423,ח.פ.,מקס איט הת ו-רמ,1225010,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,10/07/2025,A1.il,מידרוג Moodys,נייר ערך,ILS,5.21,30/06/2031,0.0423,0.0398,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,6049.646,1,100.96,6.108,ריק במקור,ריק במקור,שווי הוגן,0.00088,3e-05
163,2104,"מת""ם - מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,"מת""ם אגח א -רמ",1138999,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,16/08/2016,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.22,30/06/2027,0.0464,0.031,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,16393.6,1,98.25,16.107,ריק במקור,ריק במקור,שווי הוגן,0.00233,9e-05
163,2104,"מת""ם - מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,"מת""ם אגח ב-רמ",1223536,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנייה,לא,16/08/2016,ilAA,מעלות S&P,נייר ערך,ILS,5.24,30/06/2035,0.0348,0.034,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,138787.292,1,102.03,141.605,ריק במקור,ריק במקור,שווי הוגן,0.02051,0.00077
163,2104,נתיבי הגז הטבעי לישראל בעמ,513436394,ח.פ.,נתיביגז אגחא-רמ,1103084,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,28/12/2006,ilAAA,מעלות S&P,נייר ערך,ILS,0.58,29/12/2026,0.0283,0.056,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,33977.446,1,147.67,50.174,ריק במקור,ריק במקור,שווי הוגן,0.00727,0.00027
163,2104,נתיבי הגז הטבעי לישראל בעמ,513436394,ח.פ.,נתיביגז אגחג-רמ,1125509,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,2/01/2012,ilAAA,מעלות S&P,נייר ערך,ILS,3.04,31/12/2031,0.0284,0.048,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,28141.304,1,131.46,36.995,ריק במקור,ריק במקור,שווי הוגן,0.00536,0.0002
163,2104,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א-רמ,1090281,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,6/07/2009,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,3/07/2027,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,974.886,3.306,105.33,3.395,ריק במקור,ריק במקור,שווי הוגן,0.00049,2e-05
163,2104,עלמדב אינק,1753,מספר מנפיק,עלמדב אגח ג-רמ,1211887,פנימי,"נש""ר",ישראל,אמריקה הצפונית,לא סחיר,"נדל""ן מניב בחו""ל",לא,30/09/2024,NR,NR,NR,ILS,3.01,30/04/2029,0.0889,0.095,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,122568.812,1,106.35,130.352,ריק במקור,ריק במקור,שווי הוגן,0.01888,0.00071
163,2104,בנק הפועלים בעמ,520000118,ח.פ.,פועלים 1COCOרמ$,6620470,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,בנקים,לא,8/08/2023,Aa3.il,מידרוג Moodys,נייר ערך,USD,1.29,21/01/2027,0.0585,0.03255,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,150086.704,3.306,97.49,483.732,ריק במקור,ריק במקור,שווי הוגן,0.07008,0.00262
163,2104,בנק הפועלים בעמ,520000118,ח.פ.,פועלים אגח 1-רמ,1211747,פנימי,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,24/09/2024,NR,NR,NR,ILS,1.91,30/09/2027,0.0573,0.0675,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,84675.011,1,101.09,85.598,ריק במקור,ריק במקור,שווי הוגן,0.0124,0.00046
163,2104,בנק הפועלים בעמ,520000118,ח.פ.,פועלים אגח 2-רמ,1227545,פנימי,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,27/08/2025,NR,NR,NR,ILS,2.87,7/11/2028,0.0647,0.0675,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,547182.197,1,99.52,544.556,ריק במקור,ריק במקור,שווי הוגן,0.07889,0.00295
163,2104,רפאל-רשות לפיתוח אמצעי לחימה,520042185,ח.פ.,רפאל אגח ד-רמ,1140284,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,ביטחוניות,לא,1/03/2017,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.41,15/09/2034,0.0465,0.04058,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,119143.016,1,96.46,114.925,ריק במקור,ריק במקור,שווי הוגן,0.01665,0.00062
163,2104,רפאל-רשות לפיתוח אמצעי לחימה,520042185,ח.פ.,רפאל אגח ה-רמ,1140292,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,ביטחוניות,לא,1/03/2017,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.45,15/03/2026,0.0469,0.02712,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,41107.001,1,99.16,40.762,ריק במקור,ריק במקור,שווי הוגן,0.00591,0.00022
163,2104,רשות שדות התעופה,500102868,ח.פ.,"רש""ת אגח א-רמ",1187335,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,28/06/2022,Aaa.il,מידרוג Moodys,נייר ערך,ILS,3.26,31/12/2031,0.0285,0.0155,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,227671.048,1,108.19,246.317,ריק במקור,ריק במקור,שווי הוגן,0.03568,0.00133
163,2104,רשות שדות התעופה,500102868,ח.פ.,"רש""ת אגח ב-רמ",1187343,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,28/06/2022,Aaa.il,מידרוג Moodys,נייר ערך,ILS,6.17,31/12/2036,0.0285,0.0175,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,200235.15,1,105.54,211.328,ריק במקור,ריק במקור,שווי הוגן,0.03062,0.00114
163,2105,אול-יר הולדינגס לימיטד,1631,מספר מנפיק,אול-יר אגח 5,1143304,פנימי,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",לא סחיר,"נדל""ן מניב בחו""ל",לא,6/02/2018,NR,NR,NR,ILS,0,2024-01-31 00:00:00,0,0,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,30/09/2025,2025-09-30 00:00:00,6.363,1,0.01,0,ריק במקור,ריק במקור,שווי הוגן,0,0
163,2155,"אגד חברה לתחבורה בע""מ",516041118,ח.פ.,אגד אגח 1-רמ,1198787,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,16/08/2023,ilAA-,מעלות S&P,נייר ערך,ILS,2.3,31/12/2029,0.0334,0.0364,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,1595093.4,1,108.84,1736.1,ריק במקור,ריק במקור,שווי הוגן,0.00499,6e-05
163,2155,אול-יר הולדינגס לימיטד,1631,מספר מנפיק,אול-יר אגח 5,1143304,פנימי,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",לא סחיר,"נדל""ן מניב בחו""ל",לא,6/02/2018,NR,NR,NR,ILS,0,2024-01-31 00:00:00,0,0,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,30/09/2025,2025-09-30 00:00:00,1287106.534,1,0.01,0.129,ריק במקור,ריק במקור,שווי הוגן,0,0
163,2155,אורתם סהר הנדסה בעמ,512855404,ח.פ.,אורתם סהר אג4,1121060,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנייה,לא,24/10/2010,NR,NR,NR,ILS,0,28/02/2017,0,0.052,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,30/09/2025,ריק במקור,96255,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0,0
163,2155,אלון חברת הדלק לישראל,520043563,ח.פ.,אלון דלק אגא-רמ,1101567,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,26/07/2017,NR,NR,NR,ILS,0,22/01/2023,0,0,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,30/09/2025,2025-09-30 00:00:00,331103.79,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0,0
163,2155,אמפל-אמריקן ישראל קורפוריישן,2023,מספר מנפיק,"אמפל אמריקן אג""ח ב'",1110378,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,חברות ללא פעילות ומעטפת,לא,39568,NR,NR,NR,ILS,0,2016-01-31 00:00:00,0,0,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,30/09/2025,2025-09-30 00:00:00,5436,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0,0
163,2155,ביטוח ישיר - השקעות פיננסיות בעמ,520044439,ח.פ.,ביט ישיראגיב-רמ,1210244,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,14/08/2024,A2.il,מידרוג Moodys,נייר ערך,ILS,5.55,30/06/2034,0.0421,0.047,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,4731877.08,1,108.68,5142.604,ריק במקור,ריק במקור,שווי הוגן,0.01479,0.00018
163,2155,ביטוח ישיר - השקעות פיננסיות בעמ,520044439,ח.פ.,ביט ישיראגיא-רמ,1138825,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,18/07/2016,A2.il,מידרוג Moodys,נייר ערך,ILS,2,30/06/2028,0.0529,0.046,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,3181215.548,1,99.93,3178.989,ריק במקור,ריק במקור,שווי הוגן,0.00915,0.00011
163,2155,"גב-ים נגב בע""מ",514189596,ח.פ.,גב-יםנגב אגב-רמ,1208453,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,11/07/2024,ilA+,מעלות S&P,נייר ערך,ILS,2.9,31/12/2028,0.0348,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,5205064.788,1,106.65,5551.202,ריק במקור,ריק במקור,שווי הוגן,0.01597,0.0002
163,2155,גדות מוספים לכימיקלים (1985) בעמ,520040775,ח.פ.,גדות מסף אגא-רמ,1162320,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,מסחר,לא,15/08/2018,A3.il,מידרוג Moodys,נייר ערך,ILS,0.66,30/06/2026,0.0537,0.043,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,2379897.58,1,100.43,2390.131,ריק במקור,ריק במקור,שווי הוגן,0.00688,9e-05
163,2155,גמול חברה להשקעות בעמ,520018136,ח.פ.,"גמול אג""ח 2",1116755,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנייה,לא,20/12/2009,NR,NR,NR,ILS,0,2018-07-01 00:00:00,0,0,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,30/09/2025,2025-09-30 00:00:00,28556.68,1,0.82,0.234,ריק במקור,ריק במקור,שווי הוגן,0,0
163,2155,מגדלי דיידלנד בעמ,513959098,ח.פ.,דיידלנד אגח א,1104835,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,חברות ללא פעילות ומעטפת,לא,7/06/2007,NR,NR,NR,ILS,0,30/06/2012,0,0,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,30/09/2025,2025-09-30 00:00:00,678434.06,1,0.01,0.068,ריק במקור,ריק במקור,שווי הוגן,0,0
163,2155,הראל חברה לביטוח בעמ,520004078,ח.פ.,הראלבט אגח ב-רמ,1224815,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,ביטוח,לא,8/07/2025,NR,NR,NR,ILS,3.19,25/03/2029,0.0586,0.0608,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,17997910.297,1,99.22,17857.527,ריק במקור,ריק במקור,שווי הוגן,0.05137,0.00064
163,2155,וי.אי.די. התפלת מי אשקלון,1148,מספר מנפיק,ויאידי אגח0103,1087683,פנימי,"נש""ר",ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,22/01/2003,ilAA+,מעלות S&P,נייר ערך,ILS,0.06,22/01/2026,0.028,0.0775,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,30/09/2025,ריק במקור,13845.475,1,148.14,20.511,ריק במקור,ריק במקור,שווי הוגן,6e-05,0
