מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,2104,אאורה השקעות בעמ,520038274,ח.פ.,אאורה השקעות בעמ,IL0003730194,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,80.459,1,2195,0,1.766,2.8e-07,0.00127,1e-05
163,2104,"או.פי.סי אנרגיה בע""מ",514401702,ח.פ.,"או.פי.סי אנרגיה בע""מ",IL0011415713,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,292.404,1,5239,0,15.319,9.9e-07,0.011,8e-05
163,2104,"או.פי.סי אנרגיה בע""מ",514401702,ח.פ.,"או.פי.סי אנרגיה בע""מ",IL0011415713,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה,לא,ILS,94.643,1,5084.108,0,4.812,3.2e-07,0.00346,3e-05
163,2104,אורביט טכנולוגיס בעמ,520036153,ח.פ.,אורביט טכנולוגיס בעמ,IL0002650179,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,132.207,1,3811,0,5.038,1e-05,0.00362,3e-05
163,2104,"אורבניקה (פאלו) ריטייל בע""מ",515135408,ח.פ.,"אורבניקה (פאלו) ריטייל בע""מ",IL0012207556,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,292.126,1,1154,0,3.371,2.07e-06,0.00242,2e-05
163,2104,איי.סי.אל גרופ בעמ,520027830,ח.פ.,איי.סי.אל גרופ בעמ,IL0002810146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,858.391,1,2070,0,17.769,6.7e-07,0.01276,0.0001
163,2104,איי.אי.אס החזקות בעמ,520039132,ח.פ.,איי.אי.אס החזקות בעמ,IL0004310152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,35.849,1,30100,0,10.791,1e-05,0.00775,6e-05
163,2104,אינרום תעשיות בנייה בעמ,515001659,ח.פ.,אינרום תעשיות בנייה בעמ,IL0011323560,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,86.933,1,2180,0,1.895,5.9e-07,0.00136,1e-05
163,2104,אל על  נתיבי אויר לישראל בעמ,520017146,ח.פ.,אל על  נתיבי אויר לישראל בעמ,IL0010878242,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,504.182,1,1509,0,7.608,9.2e-07,0.00546,4e-05
163,2104,אלביט מערכות בעמ,520043027,ח.פ.,אלביט מערכות בעמ,IL0010811243,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,13.202,1,167700,0,22.139,2.8e-07,0.0159,0.00012
163,2104,אלוני-חץ נכסים והשקעות בעמ,520038506,ח.פ.,אלוני-חץ נכסים והשקעות בעמ,IL0003900136,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,45.638,1,3926,0,1.792,2.1e-07,0.00129,1e-05
163,2104,אלקטרה בעמ,520028911,ח.פ.,אלקטרה בעמ,IL0007390375,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,3.893,1,192960,0.05,7.564,1.02e-06,0.00543,4e-05
163,2104,אמות השקעות בעמ,520026683,ח.פ.,אמות השקעות בעמ,IL0010972789,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,383.612,1,2476,0,9.498,7.8e-07,0.00682,5e-05
163,2104,"אמפא בע""מ",510000813,ח.פ.,"אמפא בע""מ",IL0012252008,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,413.761,1,1302,0,5.387,1.64e-06,0.00387,3e-05
163,2104,אנלייט אנרגיה מתחדשת בעמ,520041146,ח.פ.,אנלייט אנרגיה מתחדשת בעמ,IL0007200111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,263.891,1,10190,0,26.89,2e-06,0.01931,0.00015
163,2104,אנרג'יאן פי אל סי,1762,מספר מנפיק,אנרג'יאן פי אל סי,GB00BG12Y042,ISIN,מניות,ישראל,בריטניה,סחיר,TASE,חיפושי נפט וגז,לא,ILS,35.149,1,3825,0.04,1.379,1.9e-07,0.00099,1e-05
163,2104,אנרגיקס-אנרגיות מתחדשות בעמ,513901371,ח.פ.,אנרגיקס-אנרגיות מתחדשות בעמ,IL0011233553,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,306.275,1,1428,0,4.374,5.6e-07,0.00314,2e-05
163,2104,אפי קפיטל נדלן בעמ,513948216,ח.פ.,אפי קפיטל נדלן בעמ,IL0011814378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,160.36,1,1564,0,2.508,3.48e-06,0.0018,1e-05
163,2104,אפריקה ישראל מגורים בעמ,520034760,ח.פ.,אפריקה ישראל מגורים בעמ,IL0010979487,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,10.205,1,26010,0,2.654,8.1e-07,0.00191,1e-05
163,2104,"אקונרג'י אנרגיה מתחלפת בע""מ",516339777,ח.פ.,"אקונרג'י אנרגיה מתחלפת בע""מ",IL0011783342,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,68.93,1,3519,0,2.426,1.23e-06,0.00174,1e-05
163,2104,"קבוצת אקרשטיין בע""מ",512714494,ח.פ.,"קבוצת אקרשטיין בע""מ",IL0011762056,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,889.707,1,875.3,0,7.788,3.08e-06,0.00559,4e-05
163,2104,"אר פי אופטיקל לאב בע""מ",514454701,ח.פ.,"אר פי אופטיקל לאב בע""מ",IL0012224627,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,117.506,1,1792,0,2.106,1.58e-06,0.00151,1e-05
163,2104,ארגו פרופרטיז אן.וי.,1884,מספר מנפיק,ארגו פרופרטיז אן.וי.,NL0015000D84,ISIN,מניות,ישראל,גרמניה,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,79.941,1,11110,0,8.881,3.67e-06,0.00638,5e-05
163,2104,בזק החברה הישראלית לתקשורת בעמ,520031931,ח.פ.,בזק החברה הישראלית לתקשורת בעמ,IL0002300114,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,3808.161,1,634.7,0.8,24.971,1.37e-06,0.01793,0.00014
163,2104,ביג מרכזי קניות בעמ,513623314,ח.פ.,ביג מרכזי קניות בעמ,IL0010972607,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,27.201,1,68050,0,18.51,1.1e-06,0.01329,0.0001
163,2104,הבנק הבינלאומי הראשון לישראל בעמ,520029083,ח.פ.,הבנק הבינלאומי הראשון לישראל בעמ,IL0005930388,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,76.335,1,23710,0,18.099,7.6e-07,0.013,0.0001
163,2104,מנועי בית שמש אחזקות (1997) בעמ,520043480,ח.פ.,מנועי בית שמש אחזקות (1997) בעמ,IL0010815616,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,35.139,1,67920,0,23.866,3.85e-06,0.01714,0.00013
163,2104,א.ש. אוסטרליה ישראל החזקות בעמ,520041872,ח.פ.,א.ש. אוסטרליה ישראל החזקות בעמ,IL0010805229,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,29.396,1,1625,0,0.478,1e-05,0.00034,0
163,2104,אחים דוניץ בעמ,520038605,ח.פ.,אחים דוניץ בעמ,IL0004000100,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,7.253,1,24800,0,1.799,8.1e-07,0.00129,1e-05
163,2104,בנק דיסקונט לישראל בעמ,520007030,ח.פ.,בנק דיסקונט לישראל בעמ,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,1433.587,1,3274,0,46.936,1.17e-06,0.0337,0.00025
163,2104,דיפלומט אחזקות בעמ,510400740,ח.פ.,דיפלומט אחזקות בעמ,IL0011734915,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,86.67,1,4982,0,4.318,2.92e-06,0.0031,2e-05
163,2104,דיפלומט אחזקות בעמ,510400740,ח.פ.,דיפלומט אחזקות בעמ,IL0011734915,ISIN,מניות,ישראל,ישראל,חסום,TASE,מסחר,לא,ILS,55.175,1,4916.326,0,2.713,1.86e-06,0.00195,1e-05
163,2104,"דלק ישראל נכסים (ד.פ.) בע""מ",516378643,ח.פ.,"דלק ישראל נכסים (ד.פ.) בע""מ",IL0011962110,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,52.468,1,5970,0,3.132,3.53e-06,0.00225,2e-05
163,2104,ניו-מד אנרג'י - שוטפות מוגבלת,550013098,ח.פ.,ניו-מד אנרג'י - שוטפות מוגבלת,IL0004750209,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,896.016,1,1744,0,15.627,7.6e-07,0.01122,8e-05
163,2104,דלתא-גליל תעשיות בעמ,520025602,ח.פ.,דלתא-גליל תעשיות בעמ,IL0006270347,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אופנה והלבשה,לא,ILS,23.29,1,17410,0,4.055,8.9e-07,0.00291,2e-05
163,2104,דלתא ישראל מותגים בעמ,516250107,ח.פ.,דלתא ישראל מותגים בעמ,IL0011736993,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,52.286,1,9640,0,5.04,2.09e-06,0.00362,3e-05
163,2104,י.ח.דמרי בניה ופיתוח בעמ,511399388,ח.פ.,י.ח.דמרי בניה ופיתוח בעמ,IL0010903156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,28.858,1,38150,0,11.009,1.39e-06,0.00791,6e-05
163,2104,דניה סיבוס בעמ,512569237,ח.פ.,דניה סיבוס בעמ,IL0011731374,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,13.843,1,12350,0.03,1.736,4.2e-07,0.00125,1e-05
163,2104,הבורסה לניע בתא,520020033,ח.פ.,הבורסה לניע בתא,IL0011590291,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,57.014,1,7639,0,4.355,6.2e-07,0.00313,2e-05
163,2104,"הולמס פלייס אינטרנשיונל בע""מ",512466723,ח.פ.,"הולמס פלייס אינטרנשיונל בע""מ",IL0011425878,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,114.028,1,745.1,0,0.85,1.12e-06,0.00061,0
163,2104,"הולמס פלייס אינטרנשיונל בע""מ",512466723,ח.פ.,"הולמס פלייס אינטרנשיונל בע""מ",IL0011425878,ISIN,מניות,ישראל,ישראל,חסום,TASE,שירותים,לא,ILS,454.294,1,728.225,0,3.308,4.48e-06,0.00238,2e-05
163,2104,הכשרת הישוב התחדשות עירונית בישראל בעמ,514423474,ח.פ.,הכשרת הישוב התחדשות עירונית בישראל בעמ,IL0011214744,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,325.793,1,690,0,2.248,3.74e-06,0.00161,1e-05
163,2104,הפניקס פיננסים בעמ,520017450,ח.פ.,הפניקס פיננסים בעמ,IL0007670123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,242.453,1,12400,0,30.064,9.5e-07,0.02159,0.00016
163,2104,"הראל השקעות בביטוח ושרותים פיננסים בע""מ",520033986,ח.פ.,"הראל השקעות בביטוח ושרותים פיננסים בע""מ",IL0005850180,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,201.546,1,11160,0,22.493,9.8e-07,0.01615,0.00012
163,2104,וואן טכנולוגיות תוכנה בעמ,520034695,ח.פ.,וואן טכנולוגיות תוכנה בעמ,IL0001610182,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,55.931,1,8089,0,4.524,7.8e-07,0.00325,2e-05
163,2104,וילאר אינטרנשיונל בעמ,520038910,ח.פ.,וילאר אינטרנשיונל בעמ,IL0004160169,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,17.663,1,19220,0,3.395,1e-06,0.00244,2e-05
163,2104,החברה לישראל בעמ,520028010,ח.פ.,החברה לישראל בעמ,IL0005760173,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,17.124,1,103430,0,17.711,2.26e-06,0.01272,0.0001
163,2104,חילן בעמ,520039942,ח.פ.,חילן בעמ,IL0010846983,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,23.059,1,25560,0,5.894,1e-06,0.00423,3e-05
163,2104,טאואר סמיקונדקטור בעמ,520041997,ח.פ.,טאואר סמיקונדקטור בעמ,IL0010823792,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,32.452,1,23540,0,7.639,2.9e-07,0.00549,4e-05
163,2104,טבע תעשיות פרמצבטיות בעמ,520013954,ח.פ.,טבע תעשיות פרמצבטיות בעמ,IL0006290147,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,פארמה,לא,ILS,499.546,1,6440,0,32.171,4.4e-07,0.0231,0.00017
163,2104,טלסיס בעמ,520038100,ח.פ.,טלסיס בעמ,IL0003540197,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,17.775,1,19120,0,3.399,1.96e-06,0.00244,2e-05
163,2104,ישראכרט בעמ,510706153,ח.פ.,ישראכרט בעמ,IL0011574030,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,384.505,1,1338,0,5.145,1.18e-06,0.00369,3e-05
163,2104,ישראל קנדה (ט.ר) בעמ,520039298,ח.פ.,ישראל קנדה (ט.ר) בעמ,IL0004340191,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,340.688,1,1463,0,4.984,1.03e-06,0.00358,3e-05
163,2104,ישראמקו נגב 2 שותפות מוגבלת,550010003,ח.פ.,ישראמקו נגב 2 שותפות מוגבלת,IL0002320179,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,2279.323,1,246.2,0,5.612,8.8e-07,0.00403,3e-05
163,2104,ישרוטל בעמ,520042482,ח.פ.,ישרוטל בעמ,IL0010809858,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,50.229,1,12450,0,6.253,8.4e-07,0.00449,3e-05
163,2104,ישרס חברה להשקעות בעמ,520017807,ח.פ.,ישרס חברה להשקעות בעמ,IL0006130343,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,7.866,1,88200,0,6.938,1.58e-06,0.00498,4e-05
163,2104,כלל החזקות עסקי ביטוח בעמ,520036120,ח.פ.,כלל החזקות עסקי ביטוח בעמ,IL0002240146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,13.982,1,16970,0,2.373,1.7e-07,0.0017,1e-05
163,2104,בנק לאומי לישראל בעמ,520018078,ח.פ.,בנק לאומי לישראל בעמ,IL0006046119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,2032.984,1,6529,0,132.734,1.36e-06,0.09531,0.00072
163,2104,קבוצת עמוס לוזון יזמות ואנרגיה בעמ,520039660,ח.פ.,קבוצת עמוס לוזון יזמות ואנרגיה בעמ,IL0004730177,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,748.967,1,333,0,2.494,1.83e-06,0.00179,1e-05
163,2104,לוזון רונסון אן.וי,560040545,ח.פ.,לוזון רונסון אן.וי,IL0012025974,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,84.033,1,2416,0,2.03,1.34e-06,0.00146,1e-05
163,2104,"לסיכו בע""מ",510512056,ח.פ.,"לסיכו בע""מ",IL0011409468,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,185.649,1,343.3,0,0.637,3.64e-06,0.00046,0
163,2104,מבנה נדלן (כ.ד) בעמ,520024126,ח.פ.,מבנה נדלן (כ.ד) בעמ,IL0002260193,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,2701.164,1,1292,0,34.899,3.73e-06,0.02506,0.00019
163,2104,מגדל אחזקות ביטוח ופיננסים בעמ,520029984,ח.פ.,מגדל אחזקות ביטוח ופיננסים בעמ,IL0010811656,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,545.791,1,1149,0,6.271,5.2e-07,0.0045,3e-05
163,2104,מגה אור החזקות בעמ,513257873,ח.פ.,מגה אור החזקות בעמ,IL0011044885,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,103.071,1,17940,0,18.491,2.81e-06,0.01328,0.0001
163,2104,"מגידו י.ק. בע""מ",510542855,ח.פ.,"מגידו י.ק. בע""מ",IL0012166059,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,95.022,1,738,0,0.701,7.3e-07,0.0005,0
163,2104,מדיפאואר,1433,מספר מנפיק,מדיפאואר,CY0100361019,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,181.217,1,672.3,0,1.218,3.54e-06,0.00087,1e-05
163,2104,"מור גמל ופנסיה בע""מ",514956465,ח.פ.,"מור גמל ופנסיה בע""מ",IL0011843815,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,274.176,1,1400,0,3.838,2.13e-06,0.00276,2e-05
163,2104,בנק מזרחי טפחות בעמ,520000522,ח.פ.,בנק מזרחי טפחות בעמ,IL0006954379,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,190.412,1,21790,0,41.491,7.3e-07,0.02979,0.00022
163,2104,"מחלבות גד (שיווק-1992) בע""מ",511749574,ח.פ.,"מחלבות גד (שיווק-1992) בע""מ",IL0012288085,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,94.046,1,1057,0,0.994,9.7e-07,0.00071,1e-05
163,2104,מטריקס אי.טי בעמ,520039413,ח.פ.,מטריקס אי.טי בעמ,IL0004450156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,27.076,1,11650,0.02,3.177,4.3e-07,0.00228,2e-05
163,2104,מליסרון בעמ,520037789,ח.פ.,מליסרון בעמ,IL0003230146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,63.845,1,40000,0,25.538,1.34e-06,0.01834,0.00014
163,2104,מנורה מבטחים החזקות בעמ,520007469,ח.פ.,מנורה מבטחים החזקות בעמ,IL0005660183,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,20.894,1,32500,0,6.79,3.3e-07,0.00488,4e-05
163,2104,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,"מניבים קרן הריט החדשה בע""מ",IL0011405730,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,504.318,1,220.8,0,1.114,6.6e-07,0.0008,1e-05
163,2104,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,"נאוויטס פטרוליום, שותפות מוגבלת",IL0011419699,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,246.066,1,11190,0,27.535,2.11e-06,0.01977,0.00015
163,2104,"נאייקס בע""מ",513639013,ח.פ.,"נאייקס בע""מ",IL0011751166,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,19.955,1,15830,0,3.159,5.5e-07,0.00227,2e-05
163,2104,נובה בעמ,511812463,ח.פ.,נובה בעמ,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,7.593,1,104950,0,7.968,2.6e-07,0.00572,4e-05
163,2104,ע.י. נופר אנרגי בעמ,514599943,ח.פ.,ע.י. נופר אנרגי בעמ,IL0011708778,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,166.306,1,10550,0,17.545,4.68e-06,0.0126,0.0001
163,2104,נייס בעמ,520036872,ח.פ.,נייס בעמ,IL0002730112,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,16.96,1,48800,0,8.276,2.7e-07,0.00594,4e-05
163,2104,"נקסט ויז'ן מערכות מיוצבות בע""מ",514259019,ח.פ.,"נקסט ויז'ן מערכות מיוצבות בע""מ",IL0011765935,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,77.419,1,15000,0,11.613,8.5e-07,0.00834,6e-05
163,2104,"סבוריט בע""מ",515933950,ח.פ.,"סבוריט בע""מ",IL0011699787,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פודטק,לא,ILS,6.934,1,227,0,0.016,2.94e-06,1e-05,0
163,2104,סלע קפיטל נדלן בעמ,513992529,ח.פ.,סלע קפיטל נדלן בעמ,IL0011096448,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,1216.617,1,1079,0,13.127,1e-05,0.00943,7e-05
163,2104,סנו-מפעלי ברונוס בעמ,520032988,ח.פ.,סנו-מפעלי ברונוס בעמ,IL0008130143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,11.083,1,34350,0,3.807,9e-07,0.00273,2e-05
163,2104,קבוצת סקופ מתכות בעמ,520037425,ח.פ.,קבוצת סקופ מתכות בעמ,IL0002880198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,21.982,1,15400,0,3.385,1.66e-06,0.00243,2e-05
163,2104,קבוצת עזריאלי בעמ,510960719,ח.פ.,קבוצת עזריאלי בעמ,IL0011194789,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,34.906,1,32870,0,11.473,2.9e-07,0.00824,6e-05
163,2104,עמרם אברהם חברה לבנין בעמ,513201582,ח.פ.,עמרם אברהם חברה לבנין בעמ,IL0011882003,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,61.438,1,3774,0,2.319,7.8e-07,0.00166,1e-05
163,2104,"פאי סיאם בע""מ",513978635,ח.פ.,"פאי סיאם בע""מ",IL0011865271,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,74.394,1,3454,0,2.57,4e-06,0.00185,1e-05
163,2104,"פולירם תעשיות פלסטיק בע""מ",515251593,ח.פ.,"פולירם תעשיות פלסטיק בע""מ",IL0011702169,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,212.489,1,1060,0,2.252,1.99e-06,0.00162,1e-05
163,2104,בנק הפועלים בעמ,520000118,ח.פ.,בנק הפועלים בעמ,IL0006625771,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,1636.077,1,6732,0,110.141,1.24e-06,0.07909,0.0006
163,2104,פורמולה מערכות (1985)בעמ,520036690,ח.פ.,פורמולה מערכות (1985)בעמ,IL0002560162,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,13.776,1,46080,0,6.348,9e-07,0.00456,3e-05
163,2104,פז קמעונאות ואנרגיה בעמ,510216054,ח.פ.,פז קמעונאות ואנרגיה בעמ,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,38.429,1,67880,0.43,26.515,3.58e-06,0.01904,0.00014
163,2104,חברת פרטנר תקשורת בעמ,520044314,ח.פ.,חברת פרטנר תקשורת בעמ,IL0010834849,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,484.241,1,3170,0,15.35,2.59e-06,0.01102,8e-05
163,2104,פריורטק בעמ,520037797,ח.פ.,פריורטק בעמ,IL0003280133,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,27.965,1,19700,0,5.509,2.39e-06,0.00396,3e-05
163,2104,קבוצת דלק בעמ,520044322,ח.פ.,קבוצת דלק בעמ,IL0010841281,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,2.04,1,80070,0,1.634,1.1e-07,0.00117,1e-05
163,2104,קווליטאו בעמ,511896540,ח.פ.,קווליטאו בעמ,IL0010839558,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,0.264,1,44900,0,0.118,6e-08,9e-05,0
163,2104,קמטק בעמ,511235434,ח.פ.,קמטק בעמ,IL0010952641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,4.686,1,34590,0,1.621,1e-07,0.00116,1e-05
163,2104,קרדן נדלן יזום ופיתוח בעמ,520041005,ח.פ.,קרדן נדלן יזום ופיתוח בעמ,IL0011184475,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,521.209,1,619.2,0,3.227,2.79e-06,0.00232,2e-05
163,2104,ריט 1 בעמ,513821488,ח.פ.,ריט 1 בעמ,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,226.585,1,2450,0,5.551,1.13e-06,0.00399,3e-05
163,2104,"ריטיילורס בע""מ",514211457,ח.פ.,"ריטיילורס בע""מ",IL0011754889,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,20.039,1,6415,0,1.285,4.1e-07,0.00092,1e-05
163,2104,"רימון שירותי ייעוץ וניהול בע""מ",512467994,ח.פ.,"רימון שירותי ייעוץ וניהול בע""מ",IL0011787228,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,142.164,1,7325,0,10.413,3.92e-06,0.00748,6e-05
163,2104,רציו אנרגיות-שותפות מוגבלת,550012777,ח.פ.,רציו אנרגיות-שותפות מוגבלת,IL0003940157,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,2044.287,1,454.7,0,9.295,1.82e-06,0.00667,5e-05
163,2104,שופרסל בעמ,520022732,ח.פ.,שופרסל בעמ,IL0007770378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,361.673,1,3901,0.24,14.353,1.36e-06,0.01031,8e-05
