מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
14036,14039,טאואר סמיקונדקטור בעמ,520041997,ח.פ.,טאואר,IL0010823792,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,281.0,1.0,23540.0,0.0,66.147,2.51e-06,0.00677,0.00065
14036,14039,טבע תעשיות פרמצבטיות בעמ,520013954,ח.פ.,טבע,IL0006290147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פארמה,לא,ILS,6939.0,1.0,6440.0,0.0,446.872,1e-05,0.04576,0.00442
14036,14039,טיב טעם הולדינגס 1 בעמ,520041187,ח.פ.,טיב טעם,IL0001030100,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,1888.0,1.0,862.4,0.0,16.282,2e-05,0.00167,0.00016
14036,14039,מ.יוחננוף ובניו (1988) בעמ,511344186,ח.פ.,יוחננוף,IL0011612640,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,378.0,1.0,27550.0,0.0,104.139,3e-05,0.01066,0.00103
14036,14039,ישראמקו נגב 2 שותפות מוגבלת,550010003,ח.פ.,ישראמקו יהש,IL0002320179,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,11270.0,1.0,246.2,0.0,27.747,4.33e-06,0.00284,0.00027
14036,14039,ישרוטל בעמ,520042482,ח.פ.,ישרוטל,IL0010809858,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,1600.0,1.0,12450.0,0.0,199.2,3e-05,0.0204,0.00197
14036,14039,כלל החזקות עסקי ביטוח בעמ,520036120,ח.פ.,כלל עסקי ביטוח,IL0002240146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,2929.0,1.0,16970.0,0.0,497.051,4e-05,0.0509,0.00492
14036,14039,בנק לאומי לישראל בעמ,520018078,ח.פ.,לאומי,IL0006046119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,2671.0,1.0,6529.0,0.0,174.39,1.79e-06,0.01786,0.00172
14036,14039,מבנה נדלן (כ.ד) בעמ,520024126,ח.פ.,מבנה,IL0002260193,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,24844.0,1.0,1292.0,0.0,320.984,3e-05,0.03287,0.00317
14036,14039,מטריקס אי.טי בעמ,520039413,ח.פ.,מטריקס,IL0004450156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,77.0,1.0,11650.0,0.07,9.036,1.21e-06,0.00093,9e-05
14036,14039,מנורה מבטחים החזקות בעמ,520007469,ח.פ.,מנורה מב החז,IL0005660183,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,2152.0,1.0,32500.0,0.0,699.4,3e-05,0.07162,0.00692
14036,14039,"תעשיות מספנות ישראל בע""מ",516084753,ח.פ.,מספנות ישראל,IL0011685331,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,258.0,1.0,12610.0,0.0,32.534,1e-05,0.00333,0.00032
14036,14039,משק אנרגיה,516167343,ח.פ.,משק אנרגיה,IL0011669749,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,6526.0,1.0,549.0,0.0,35.828,1e-05,0.00367,0.00035
14036,14039,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פטרו יהש,IL0011419699,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,2700.0,1.0,11190.0,0.0,302.13,2e-05,0.03094,0.00299
14036,14039,נובה בעמ,511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,160.0,1.0,104950.0,0.0,167.92,1e-05,0.0172,0.00166
14036,14039,"נובולוג (פארם אפ 1966) בע""מ",510475312,ח.פ.,נובולוג,IL0011401515,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,65000.0,1.0,129.4,0.0,84.11,0.00013,0.00861,0.00083
14036,14039,ניו-מד אנרג'י - שוטפות מוגבלת,550013098,ח.פ.,ניו-מד אנרג יהש,IL0004750209,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,6694.0,1.0,1744.0,0.0,116.743,1e-05,0.01195,0.00115
14036,14039,נייס בעמ,520036872,ח.פ.,נייס,IL0002730112,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,131.0,1.0,48800.0,0.0,63.928,2.12e-06,0.00655,0.00063
14036,14039,"נקסט ויז'ן מערכות מיוצבות בע""מ",514259019,ח.פ.,נקסט ויז'ן,IL0011765935,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,1487.0,1.0,15000.0,0.0,223.05,2e-05,0.02284,0.00221
14036,14039,סלע קפיטל נדלן בעמ,513992529,ח.פ.,סלע נדלן,IL0011096448,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,1971.0,1.0,1079.0,0.0,21.267,1e-05,0.00218,0.00021
14036,14039,קבוצת סקופ מתכות בעמ,520037425,ח.פ.,סקופ,IL0002880198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,119.0,1.0,15400.0,0.0,18.326,1e-05,0.00188,0.00018
14036,14039,"פאי סיאם בע""מ",513978635,ח.פ.,פאי סיאם,IL0011865271,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,2713.0,1.0,3454.0,0.0,93.707,0.00015,0.0096,0.00093
14036,14039,בנק הפועלים בעמ,520000118,ח.פ.,פועלים,IL0006625771,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,5393.0,1.0,6732.0,0.0,363.057,4.1e-06,0.03718,0.00359
14036,14039,פז קמעונאות ואנרגיה בעמ,510216054,ח.פ.,פז נפט,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,50.0,1.0,67880.0,0.56,34.499,4.66e-06,0.00353,0.00034
14036,14039,פלסאון תעשיות בעמ,520042912,ח.פ.,פלסאון תעשיות,IL0010816036,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,109.0,1.0,19990.0,0.0,21.789,1e-05,0.00223,0.00022
14036,14039,פריון נטוורק בעמ,512849498,ח.פ.,פריון נטוורק,IL0010958192,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,1132.0,1.0,3203.0,0.0,36.258,2e-05,0.00371,0.00036
14036,14039,צבי צרפתי ובניו השקעות ובנין (1992) בעמ,520039090,ח.פ.,צרפתי,IL0004250176,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,1834.0,1.0,4747.0,0.0,87.06,0.0001,0.00892,0.00086
14036,14039,"קבוצת אקרשטיין בע""מ",512714494,ח.פ.,קבוצת אקרשטיין,IL0011762056,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,13065.0,1.0,875.3,0.0,114.358,5e-05,0.01171,0.00113
14036,14039,קמטק בעמ,511235434,ח.פ.,קמטק,IL0010952641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,765.0,1.0,34590.0,0.0,264.614,2e-05,0.0271,0.00262
14036,14039,רבוע כחול נדלן בעמ,513765859,ח.פ.,רבוע נדלן,IL0010985658,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,17.0,1.0,36180.0,0.0,6.151,1.39e-06,0.00063,6e-05
14036,14039,רשת חנויות רמי לוי שיווק השיקמה 2006 בעמ,513770669,ח.פ.,רמי לוי,IL0011042491,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,100.0,1.0,30530.0,0.0,30.53,1e-05,0.00313,0.0003
14036,14039,רני צים מרכזי קניות בעמ,514353671,ח.פ.,רני צים,IL0011436198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,681.0,1.0,505.0,0.0,3.439,3.88e-06,0.00035,3e-05
14036,14039,רציו אנרגיות-שותפות מוגבלת,550012777,ח.פ.,רציו יהש,IL0003940157,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,4023.0,1.0,454.7,0.0,18.293,3.58e-06,0.00187,0.00018
14036,14039,שופרסל בעמ,520022732,ח.פ.,שופרסל,IL0007770378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,5447.0,1.0,3901.0,3.68,216.164,2e-05,0.02214,0.00214
14036,14039,שטראוס גרופ בעמ,520003781,ח.פ.,שטראוס,IL0007460160,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,363.0,1.0,9361.0,0.0,33.98,3.11e-06,0.00348,0.00034
14036,14039,שיכון ובינוי בעמ,520036104,ח.פ.,שיכון ובינוי,IL0010819428,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,2265.0,1.0,1510.0,0.0,34.202,3.99e-06,0.0035,0.00034
14036,14039,שירותי בנק אוטומטיים,510792773,ח.פ.,שירותי בנק אוטו,IL0011581613,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,15346.0,1.0,2332.0,0.0,357.869,0.00038,0.03665,0.00354
14036,14039,שפיר הנדסה ותעשיה בעמ,514892801,ח.פ.,שפיר הנדסה,IL0011338758,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,3783.0,1.0,2708.0,0.0,102.444,1e-05,0.01049,0.00101
14036,14039,תדיראן גרופ בעמ,520036732,ח.פ.,תדיראן גרופ,IL0002580129,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,81.0,1.0,16620.0,0.0,13.462,1e-05,0.00138,0.00013
14036,14039,תיגבור-מאגר כח אדם מקצועי זמני בעמ,510882830,ח.פ.,תיגבור,IL0011050221,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,968.0,1.0,5670.0,0.0,54.886,0.0001,0.00562,0.00054
14036,14039,"תמר פטרוליום בע""מ",515334662,ח.פ.,תמר פטרוליום,IL0011413577,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,1413.0,1.0,4550.0,0.0,64.292,2e-05,0.00658,0.00064
14036,14039,Lockheed Martin Corporation,DPRBOZP0K5RM2YE8UU08,LEI,Lockheed Martin,US5398301094,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Aerospace & Defense,לא,USD,120.0,3.306,49921.0,0.0,198.047,5.1e-07,0.02028,0.00196
14036,14039,Alphabet Inc,5493006MHB84DD0ZWV18,LEI,Alphabet inc,US02079K3059,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Media & Entertainment,לא,USD,460.0,3.306,24310.0,0.0,369.697,1.47e-06,0.03786,0.00366
14036,14039,Microsoft Corp,INR2EJN1ERAN0W5ZP974,LEI,Microsoft Corp,US5949181045,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software & Services,לא,USD,280.0,3.306,51795.0,0.0,479.456,3e-08,0.0491,0.00474
14036,14333,אאורה השקעות בעמ,520038274,ח.פ.,אאורה,IL0003730194,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,4075.0,1.0,2195.0,0.0,89.446,1e-05,0.00536,0.00206
14036,14333,אב-גד החזקות בעמ,514091685,ח.פ.,אב-גד,IL0011718181,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,5603.0,1.0,1849.0,0.0,103.599,0.00027,0.00621,0.00239
14036,14333,"או.פי.סי אנרגיה בע""מ",514401702,ח.פ.,או פי סי אנרגיה,IL0011415713,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,1233.0,1.0,5239.0,0.0,64.597,4.16e-06,0.00387,0.00149
14036,14333,אזורים-חברה להשקעות בפתוח ובבנין בעמ,520025990,ח.פ.,אזורים,IL0007150118,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,4580.0,1.0,2021.0,0.0,92.562,2e-05,0.00555,0.00213
14036,14333,לידר שוקי הון בעמ,513773564,ח.פ.,אטראו שוקי הון,IL0010961063,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,1608.0,1.0,7959.0,0.0,127.981,0.00011,0.00767,0.00295
14036,14333,איי.סי.אל גרופ בעמ,520027830,ח.פ.,איי.סי.אל,IL0002810146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,12147.0,1.0,2070.0,0.0,251.443,1e-05,0.01508,0.00579
14036,14333,איי.די.איי. חברה לביטוח בעמ,513910703,ח.פ.,איידיאיי ביטוח,IL0011295016,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,648.0,1.0,20440.0,0.0,132.451,4e-05,0.00794,0.00305
14036,14333,אינרום תעשיות בנייה בעמ,515001659,ח.פ.,אינרום,IL0011323560,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,1400.0,1.0,2180.0,0.0,30.52,1e-05,0.00183,0.0007
14036,14333,אלביט מערכות בעמ,520043027,ח.פ.,אלביט מערכות,IL0010811243,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,138.0,1.0,167700.0,0.0,231.426,2.98e-06,0.01388,0.00533
14036,14333,אלוני-חץ נכסים והשקעות בעמ,520038506,ח.פ.,אלוני חץ,IL0003900136,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,11315.0,1.0,3926.0,0.0,444.227,5e-05,0.02663,0.01023
14036,14333,אלקו בעמ,520025370,ח.פ.,אלקו,IL0006940345,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,640.0,1.0,17020.0,0.0,108.928,2e-05,0.00653,0.00251
14036,14333,אלקטרה בעמ,520028911,ח.פ.,אלקטרה,IL0007390375,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,49.0,1.0,192960.0,0.6,95.152,1e-05,0.0057,0.00219
14036,14333,"אלקטרה מוצרי צריכה (1970) בע""מ",520039967,ח.פ.,אלקטרה צריכה,IL0050101299,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,1392.0,1.0,11550.0,0.0,160.776,6e-05,0.00964,0.0037
14036,14333,אנלייט אנרגיה מתחדשת בעמ,520041146,ח.פ.,אנלייט אנרגיה,IL0007200111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,2000.0,1.0,10190.0,0.0,203.8,2e-05,0.01222,0.00469
14036,14333,אנרג'יאן פי אל סי,549300RVMKU0CYUZBB05,LEI,אנרגיאן,GB00BG12Y042,ISIN,מניות,ישראל,בריטניה,סחיר,TASE,חיפושי נפט וגז,לא,ILS,1245.0,1.0,3825.0,1.24,48.862,1e-05,0.00293,0.00113
14036,14333,אנרגיקס-אנרגיות מתחדשות בעמ,513901371,ח.פ.,אנרגיקס,IL0011233553,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,17000.0,1.0,1428.0,0.0,242.76,3e-05,0.01455,0.00559
14036,14333,אקויטל בעמ,520030859,ח.פ.,אקויטל,IL0007550176,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,37.0,1.0,14580.0,0.0,5.395,1.02e-06,0.00032,0.00012
14036,14333,ארד בעמ,510007800,ח.פ.,ארד,IL0010916513,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,3901.0,1.0,5405.0,0.0,210.849,0.00016,0.01264,0.00486
14036,14333,ארי נדלן (ארנה) השקעות בעמ,520038332,ח.פ.,ארי נדלן,IL0003660136,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,6460.0,1.0,300.0,0.0,19.38,2e-05,0.00116,0.00045
14036,14333,ארית תעשיות בעמ,520033358,ח.פ.,ארית,IL0005870147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,2269.0,1.0,4444.0,0.0,100.834,2e-05,0.00605,0.00232
14036,14333,קבוצת אשטרום בעמ,510381601,ח.פ.,אשטרום קבוצה,IL0011323156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,3197.0,1.0,6966.0,0.0,222.703,3e-05,0.01335,0.00513
14036,14333,בית זיקוק אשדוד בעמ,513775163,ח.פ.,בזא,IL0011989105,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,4020.0,1.0,5600.0,0.0,225.12,0.00032,0.0135,0.00519
14036,14333,בזק החברה הישראלית לתקשורת בעמ,520031931,ח.פ.,בזק,IL0002300114,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,43054.0,1.0,634.7,9.05,282.316,2e-05,0.01693,0.0065
14036,14333,ביג מרכזי קניות בעמ,513623314,ח.פ.,ביג,IL0010972607,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,205.0,1.0,68050.0,0.0,139.503,1e-05,0.00836,0.00321
14036,14333,הבנק הבינלאומי הראשון לישראל בעמ,520029083,ח.פ.,בינלאומי,IL0005930388,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,1755.0,1.0,23710.0,0.0,416.111,2e-05,0.02495,0.00959
14036,14333,מנועי בית שמש אחזקות (1997) בעמ,520043480,ח.פ.,בית שמש,IL0010815616,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,145.0,1.0,67920.0,0.0,98.484,2e-05,0.0059,0.00227
14036,14333,ג'י סיטי בעמ,520033234,ח.פ.,ג'י סיטי,IL0001260111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,25074.0,1.0,1213.0,0.0,304.148,0.00013,0.01824,0.00701
14036,14333,"ג'נריישן קפיטל בע""מ",515846558,ח.פ.,ג'נריישן קפיטל,IL0011569261,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,164000.0,1.0,113.5,1.94,188.077,0.00013,0.01128,0.00433
14036,14333,דוראל אנרגיה,515364891,ח.פ.,דוראל אנרגיה,IL0011667685,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,7288.0,1.0,1698.0,0.0,123.75,4e-05,0.00742,0.00285
14036,14333,בנק דיסקונט לישראל בעמ,520007030,ח.פ.,דיסקונט א,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,4820.0,1.0,3274.0,0.0,157.807,3.94e-06,0.00946,0.00364
14036,14333,דיפלומט אחזקות בעמ,510400740,ח.פ.,דיפלומט אחזקות,IL0011734915,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,1348.0,1.0,4982.0,0.0,67.157,5e-05,0.00403,0.00155
14036,14333,דלתא-גליל תעשיות בעמ,520025602,ח.פ.,דלתא גליל,IL0006270347,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אופנה והלבשה,לא,ILS,526.0,1.0,17410.0,0.0,91.577,2e-05,0.00549,0.00211
14036,14333,דלתא ישראל מותגים בעמ,516250107,ח.פ.,דלתא מותגים,IL0011736993,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,1643.0,1.0,9640.0,0.0,158.385,7e-05,0.0095,0.00365
14036,14333,י.ח.דמרי בניה ופיתוח בעמ,511399388,ח.פ.,דמרי,IL0010903156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,955.0,1.0,38150.0,0.0,364.333,5e-05,0.02184,0.00839
14036,14333,דנאל (אדיר יהושע) בעמ,520037565,ח.פ.,דנאל,IL0003140139,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,439.0,1.0,50790.0,0.0,222.968,7e-05,0.01337,0.00514
14036,14333,הבורסה לניע בתא,520020033,ח.פ.,הבורסה לניע בתא,IL0011590291,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,5616.0,1.0,7639.0,0.0,429.006,6e-05,0.02572,0.00988
14036,14333,הפניקס פיננסים בעמ,520017450,ח.פ.,הפניקס,IL0007670123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,2170.0,1.0,12400.0,0.0,269.08,1e-05,0.01613,0.0062
14036,14333,"הראל השקעות בביטוח ושרותים פיננסים בע""מ",520033986,ח.פ.,הראל השקעות,IL0005850180,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,1817.0,1.0,11160.0,0.0,202.777,1e-05,0.01216,0.00467
14036,14333,וואן טכנולוגיות תוכנה בעמ,520034695,ח.פ.,וואן טכנולוגיות,IL0001610182,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,2479.0,1.0,8089.0,0.0,200.526,3e-05,0.01202,0.00462
14036,14333,וילאר אינטרנשיונל בעמ,520038910,ח.פ.,וילאר,IL0004160169,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,85.0,1.0,19220.0,0.0,16.337,4.8e-06,0.00098,0.00038
14036,14333,ויקטורי רשת סופרמרקטים בעמ,514068980,ח.פ.,ויקטורי,IL0011237778,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,3440.0,1.0,4793.0,0.0,164.879,0.00024,0.00989,0.0038
14036,14333,חילן בעמ,520039942,ח.פ.,חילן,IL0010846983,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,845.0,1.0,25560.0,0.0,215.982,4e-05,0.01295,0.00498
14036,14333,טאואר סמיקונדקטור בעמ,520041997,ח.פ.,טאואר,IL0010823792,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,625.0,1.0,23540.0,0.0,147.125,1e-05,0.00882,0.00339
14036,14333,טבע תעשיות פרמצבטיות בעמ,520013954,ח.פ.,טבע,IL0006290147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פארמה,לא,ILS,5286.0,1.0,6440.0,0.0,340.418,4.61e-06,0.02041,0.00784
14036,14333,טלסיס בעמ,520038100,ח.פ.,טלסיס,IL0003540197,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,315.0,1.0,19120.0,0.0,60.228,3e-05,0.00361,0.00139
14036,14333,מ.יוחננוף ובניו (1988) בעמ,511344186,ח.פ.,יוחננוף,IL0011612640,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,537.0,1.0,27550.0,0.0,147.944,4e-05,0.00887,0.00341
14036,14333,ישראכרט בעמ,510706153,ח.פ.,ישראכרט,IL0011574030,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,24287.0,1.0,1338.0,0.0,324.96,7e-05,0.01948,0.00749
14036,14333,ישרוטל בעמ,520042482,ח.פ.,ישרוטל,IL0010809858,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,2500.0,1.0,12450.0,0.0,311.25,4e-05,0.01866,0.00717
14036,14333,ישרס חברה להשקעות בעמ,520017807,ח.פ.,ישרס,IL0006130343,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,127.0,1.0,88200.0,0.0,112.014,3e-05,0.00672,0.00258
14036,14333,כלל החזקות עסקי ביטוח בעמ,520036120,ח.פ.,כלל עסקי ביטוח,IL0002240146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,1521.0,1.0,16970.0,0.0,258.114,2e-05,0.01548,0.00595
14036,14333,בנק לאומי לישראל בעמ,520018078,ח.פ.,לאומי,IL0006046119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,3255.0,1.0,6529.0,0.0,212.519,2.18e-06,0.01274,0.0049
14036,14333,מבנה נדלן (כ.ד) בעמ,520024126,ח.פ.,מבנה,IL0002260193,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,11044.0,1.0,1292.0,0.0,142.688,2e-05,0.00855,0.00329
14036,14333,מהדרין בעמ,520018482,ח.פ.,מהדרין,IL0006860147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,778.0,1.0,29900.0,0.0,232.622,0.00023,0.01395,0.00536
14036,14333,"מור גמל ופנסיה בע""מ",514956465,ח.פ.,מור גמל ופנסיה,IL0011843815,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,26054.0,1.0,1400.0,0.0,364.756,0.0002,0.02187,0.0084
14036,14333,"מיטב טרייד השקעות בע""מ",516854239,ח.פ.,מיטב טרייד,IL0012031816,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,10100.0,1.0,2277.0,0.0,229.977,0.00023,0.01379,0.0053
14036,14333,מליסרון בעמ,520037789,ח.פ.,מליסרון,IL0003230146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,641.0,1.0,40000.0,0.0,256.4,1e-05,0.01537,0.00591
14036,14333,מלם-תים בעמ,520034620,ח.פ.,מלם תים,IL0001560189,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,1775.0,1.0,12090.0,0.0,214.598,8e-05,0.01287,0.00494
14036,14333,מנורה מבטחים החזקות בעמ,520007469,ח.פ.,מנורה מב החז,IL0005660183,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,783.0,1.0,32500.0,0.0,254.475,1e-05,0.01526,0.00586
14036,14333,"תעשיות מספנות ישראל בע""מ",516084753,ח.פ.,מספנות ישראל,IL0011685331,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,1552.0,1.0,12610.0,0.0,195.707,6e-05,0.01173,0.00451
14036,14333,"מקס סטוק בע""מ",513618967,ח.פ.,מקס סטוק,IL0011685588,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,9600.0,1.0,2066.0,0.0,198.336,7e-05,0.01189,0.00457
