מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הבנק,מספר מזהה בנק,סוג מספר מזהה בנק,מאפיין עיקרי,"ישראל/חו""ל",בעל עניין/צד קשור,דירוג הבנק,שם מדרג,מטבע פעילות,שווי מטבעי,שער חליפין,שיעור ריבית,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CHF,0.27273,4.1427,"תא ללא תוכן, המשך בתא הבא",1.12985,2e-06,0.0
214,12027,בנק הפועלים,12-509,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,4.58352,3.306,"תא ללא תוכן, המשך בתא הבא",15.15311,3e-05,1e-06
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,JPY,3576.86648,0.022332,"תא ללא תוכן, המשך בתא הבא",79.87858,0.000159,6e-06
214,12027,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,0.15634,2.3745,"תא ללא תוכן, המשך בתא הבא",0.37122,0.0,0.0
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,JPY,4630.74039,0.022332,"תא ללא תוכן, המשך בתא הבא",103.41369,0.000206,8e-06
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,36.24256,4.4409,"תא ללא תוכן, המשך בתא הבא",160.94963,0.000319,1.2e-05
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,361978.49417,1.0,"תא ללא תוכן, המשך בתא הבא",361978.49417,0.72223,0.029585
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,AUD,256.42105,2.1849,"תא ללא תוכן, המשך בתא הבא",560.25436,0.001116,4.5e-05
214,12027,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,JPY,3733.26786,0.022332,"תא ללא תוכן, המשך בתא הבא",83.37134,0.000166,6e-06
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,11233.10673,3.306,"תא ללא תוכן, המשך בתא הבא",37136.65087,0.074092,0.003031
214,12027,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,4139.41404,1.0,"תא ללא תוכן, המשך בתא הבא",4139.41404,0.008258,0.000337
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,HKD,0.9971,0.4242,"תא ללא תוכן, המשך בתא הבא",0.42297,0.0,0.0
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,19.91777,2.3745,"תא ללא תוכן, המשך בתא הבא",47.29475,9.3e-05,3e-06
214,12027,בנק הבינלאומי,31-46,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,15616.89155,1.0,"תא ללא תוכן, המשך בתא הבא",15616.89155,0.031157,0.001274
214,12027,בנק דיסקונט,11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,2060.9879,1.0,"תא ללא תוכן, המשך בתא הבא",2060.9879,0.004111,0.000168
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,0.9896,2.3745,"תא ללא תוכן, המשך בתא הבא",2.34981,4e-06,0.0
214,12027,בנק הפועלים,12-509,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,0.37412,3.8807,"תא ללא תוכן, המשך בתא הבא",1.45184,2e-06,0.0
214,12027,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,4833.90628,1.0,"תא ללא תוכן, המשך בתא הבא",4833.90628,0.009644,0.000395
214,12027,בנק הפועלים,12-600,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,3964.22083,1.0,"תא ללא תוכן, המשך בתא הבא",3964.22083,0.007909,0.000324
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,2237.84924,3.306,"תא ללא תוכן, המשך בתא הבא",7398.32957,0.01476,0.000602
214,12027,JPM,CHASUS33XXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,A,S&P,EUR,422.61104,3.8807,"תא ללא תוכן, המשך בתא הבא",1640.02668,0.003272,0.000134
214,12027,בנק לאומי,10-800,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,0.12381,1.0,"תא ללא תוכן, המשך בתא הבא",0.12381,0.0,0.0
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,262.65968,4.4409,"תא ללא תוכן, המשך בתא הבא",1166.4454,0.002324,9.1e-05
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,1118.94475,1.0,"תא ללא תוכן, המשך בתא הבא",1118.94475,0.00223,9e-05
214,12027,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,HKD,21.8458,0.4242,"תא ללא תוכן, המשך בתא הבא",9.26699,1.8e-05,0.0
214,12027,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,AUD,0.00188,2.1849,"תא ללא תוכן, המשך בתא הבא",0.00412,0.0,0.0
214,12027,בנק הבינלאומי,31-46,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,847.19545,1.0,"תא ללא תוכן, המשך בתא הבא",847.19545,0.001688,6.7e-05
214,12027,בנק דיסקונט,11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,7.69236,3.8807,"תא ללא תוכן, המשך בתא הבא",29.85173,5.9e-05,2e-06
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,AUD,2.00304,2.1849,"תא ללא תוכן, המשך בתא הבא",4.37644,8e-06,0.0
214,12027,בנק דיסקונט,11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,830.89294,3.306,"תא ללא תוכן, המשך בתא הבא",2746.93207,0.00548,0.000223
214,12027,JPM,CHASUS33XXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,A,S&P,USD,2664.44348,3.306,"תא ללא תוכן, המשך בתא הבא",8808.65016,0.017575,0.00072
214,12027,בנק מזרחי,20-61,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,1340.20144,1.0,"תא ללא תוכן, המשך בתא הבא",1340.20144,0.002672,0.000106
214,12027,בנק הפועלים,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,4237.47443,1.0,"תא ללא תוכן, המשך בתא הבא",4237.47443,0.008451,0.000343
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,SEK,0.0345,0.351,"תא ללא תוכן, המשך בתא הבא",0.01211,0.0,0.0
214,12027,בנק דיסקונט,11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,3471.09879,1.0,"תא ללא תוכן, המשך בתא הבא",3471.09879,0.006922,0.000282
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,BRL,0.7241,0.6221,"תא ללא תוכן, המשך בתא הבא",0.45047,0.0,0.0
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,NOK,0.09274,0.3311,"תא ללא תוכן, המשך בתא הבא",0.03071,0.0,0.0
214,12027,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,4150.94181,1.0,"תא ללא תוכן, המשך בתא הבא",4150.94181,0.008281,0.000339
214,12027,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,35.40059,3.8807,"תא ללא תוכן, המשך בתא הבא",137.37906,0.000273,1e-05
214,12027,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,5.50559,4.4409,"תא ללא תוכן, המשך בתא הבא",24.44976,4.7e-05,1e-06
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,2721.19935,3.8807,"תא ללא תוכן, המשך בתא הבא",10560.15828,0.021065,0.000859
214,12027,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,643.50997,3.306,"תא ללא תוכן, המשך בתא הבא",2127.44396,0.004243,0.000172
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,HKD,9.96474,0.4242,"תא ללא תוכן, המשך בתא הבא",4.22704,8e-06,0.0
214,12027,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CHF,0.03576,4.1427,"תא ללא תוכן, המשך בתא הבא",0.14815,0.0,0.0
214,12027,בנק לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,1985.5189,1.0,"תא ללא תוכן, המשך בתא הבא",1985.5189,0.003961,0.000162
214,12027,בנק הפועלים,12-509,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,1646.70525,1.0,"תא ללא תוכן, המשך בתא הבא",1646.70525,0.003285,0.000134
214,12027,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,356.55286,1.0,"תא ללא תוכן, המשך בתא הבא",356.55286,0.000711,2.8e-05
214,12027,בנק דיסקונט,11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,9.84384,4.4409,"תא ללא תוכן, המשך בתא הבא",43.71549,8.7e-05,3e-06
214,12027,בנק הבינלאומי,31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,12.0693,3.306,"תא ללא תוכן, המשך בתא הבא",39.90111,7.9e-05,3e-06
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CHF,2.10157,4.1427,"תא ללא תוכן, המשך בתא הבא",8.70618,1.7e-05,0.0
214,12027,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,868.12277,3.8807,"תא ללא תוכן, המשך בתא הבא",3368.92405,0.006721,0.000274
214,12027,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,DKK,91.71261,0.5199,"תא ללא תוכן, המשך בתא הבא",47.68139,9.5e-05,3e-06
214,12027,בנק לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,13080.43656,1.0,"תא ללא תוכן, המשך בתא הבא",13080.43656,0.026096,0.001066
214,12028,בנק הבינלאומי,31-46,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,115.9488,1.0,"תא ללא תוכן, המשך בתא הבא",115.9488,0.001442,0.000163
214,12028,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,57.18982,2.3745,"תא ללא תוכן, המשך בתא הבא",135.79722,0.00169,0.000192
214,12028,בנק הפועלים,12-509,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,1880.80696,1.0,"תא ללא תוכן, המשך בתא הבא",1880.80696,0.023418,0.002668
214,12028,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,97.34712,4.4409,"תא ללא תוכן, המשך בתא הבא",432.30882,0.005382,0.000613
214,12028,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,1.6428,1.0,"תא ללא תוכן, המשך בתא הבא",1.6428,2e-05,2e-06
214,12028,בנק דיסקונט,11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,1986.529,1.0,"תא ללא תוכן, המשך בתא הבא",1986.529,0.024734,0.002818
214,12028,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CHF,1.95576,4.1427,"תא ללא תוכן, המשך בתא הבא",8.10212,0.0001,1.1e-05
214,12028,בנק הפועלים,12-509,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,0.00308,1.0,"תא ללא תוכן, המשך בתא הבא",0.00308,0.0,0.0
214,12028,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,3989.86625,1.0,"תא ללא תוכן, המשך בתא הבא",3989.86625,0.049677,0.00566
214,12028,בנק הבינלאומי,31-46,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,15052.68808,1.0,"תא ללא תוכן, המשך בתא הבא",15052.68808,0.187421,0.021353
214,12028,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,20353.34722,1.0,"תא ללא תוכן, המשך בתא הבא",20353.34722,0.253418,0.028873
214,12028,בנק מזרחי,20-61,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,106.52526,1.0,"תא ללא תוכן, המשך בתא הבא",106.52526,0.001325,0.00015
214,12028,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,709.00641,3.8807,"תא ללא תוכן, המשך בתא הבא",2751.44117,0.034258,0.003903
214,12028,בנק לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,1913.78653,1.0,"תא ללא תוכן, המשך בתא הבא",1913.78653,0.023828,0.002715
214,12028,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,4000.97754,1.0,"תא ללא תוכן, המשך בתא הבא",4000.97754,0.049816,0.005676
214,12028,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,1879.5557,3.306,"תא ללא תוכן, המשך בתא הבא",6213.81114,0.077368,0.008815
214,12028,בנק הפועלים,12-600,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,3821.00237,1.0,"תא ללא תוכן, המשך בתא הבא",3821.00237,0.047575,0.00542
214,12028,בנק לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,12607.86956,1.0,"תא ללא תוכן, המשך בתא הבא",12607.86956,0.156979,0.017883
214,12028,בנק הפועלים,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,130.67414,1.0,"תא ללא תוכן, המשך בתא הבא",130.67414,0.001625,0.000184
214,12028,בנק דיסקונט,11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,150.04992,1.0,"תא ללא תוכן, המשך בתא הבא",150.04992,0.001866,0.000212
214,12028,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,0.00032,1.0,"תא ללא תוכן, המשך בתא הבא",0.00032,0.0,0.0
214,12028,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,4659.26803,1.0,"תא ללא תוכן, המשך בתא הבא",4659.26803,0.058013,0.00661
214,12028,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,JPY,71.04489,0.022332,"תא ללא תוכן, המשך בתא הבא",1.58657,1.9e-05,2e-06
214,13415,בנק לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,370360.9045,1.0,"תא ללא תוכן, המשך בתא הבא",370360.9045,0.028497,0.011975
214,13415,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,88499.18605,3.306,"תא ללא תוכן, המשך בתא הבא",292578.30908,0.022512,0.00946
214,13415,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,361755.32454,1.0,"תא ללא תוכן, המשך בתא הבא",361755.32454,0.027832,0.011695
214,13415,בנק דיסקונט,11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,528231.13081,1.0,"תא ללא תוכן, המשך בתא הבא",528231.13081,0.040644,0.017079
214,13415,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,72703.77567,1.0,"תא ללא תוכן, המשך בתא הבא",72703.77567,0.005594,0.00235
214,13415,בנק דיסקונט,11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,13789.30423,1.0,"תא ללא תוכן, המשך בתא הבא",13789.30423,0.001061,0.000445
214,13415,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,183397.34393,3.306,"תא ללא תוכן, המשך בתא הבא",606311.61902,0.046652,0.019604
214,13415,בנק דיסקונט,11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,19509.5038,3.306,"תא ללא תוכן, המשך בתא הבא",64498.41957,0.004962,0.002085
214,13415,בנק לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,137706.39834,1.0,"תא ללא תוכן, המשך בתא הבא",137706.39834,0.010595,0.004452
214,13415,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,16506.46678,1.0,"תא ללא תוכן, המשך בתא הבא",16506.46678,0.00127,0.000533
214,13415,בנק הפועלים,12-600,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,133195.73288,1.0,"תא ללא תוכן, המשך בתא הבא",133195.73288,0.010248,0.004306
214,13415,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,3428255.56569,1.0,"תא ללא תוכן, המשך בתא הבא",3428255.56569,0.263785,0.110846
214,13415,בנק הפועלים,12-600,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,806386.18376,1.0,"תא ללא תוכן, המשך בתא הבא",806386.18376,0.062047,0.026073
214,13415,בנק לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,700761.34203,1.0,"תא ללא תוכן, המשך בתא הבא",700761.34203,0.05392,0.022658
214,13415,בנק הפועלים,12-600,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,964239.6175,1.0,"תא ללא תוכן, המשך בתא הבא",964239.6175,0.074193,0.031176
214,13415,בנק הפועלים,12-600,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,2682593.79952,1.0,"תא ללא תוכן, המשך בתא הבא",2682593.79952,0.206412,0.086735
214,13415,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,481575.13727,1.0,"תא ללא תוכן, המשך בתא הבא",481575.13727,0.037055,0.015571
214,13415,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,426411.66203,1.0,"תא ללא תוכן, המשך בתא הבא",426411.66203,0.03281,0.013787
214,13415,בנק לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,239083.4088,1.0,"תא ללא תוכן, המשך בתא הבא",239083.4088,0.018396,0.00773
214,13415,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,31535.24142,3.306,"תא ללא תוכן, המשך בתא הבא",104255.50812,0.008022,0.003371
214,13415,בנק הבינלאומי,31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,48.02823,3.306,"תא ללא תוכן, המשך בתא הבא",158.78132,1.2e-05,5e-06
214,13415,בנק לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,135031.11541,1.0,"תא ללא תוכן, המשך בתא הבא",135031.11541,0.01039,0.004366
214,13415,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,424799.56775,1.0,"תא ללא תוכן, המשך בתא הבא",424799.56775,0.032686,0.013735
214,13415,בנק הבינלאומי,31-46,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,4979.49192,1.0,"תא ללא תוכן, המשך בתא הבא",4979.49192,0.000383,0.000161
214,14198,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,127.82483,3.306,"תא ללא תוכן, המשך בתא הבא",422.58888,0.083967,0.000888
214,14198,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,4610.17206,1.0,"תא ללא תוכן, המשך בתא הבא",4610.17206,0.916031,0.009699
214,14199,בנק דיסקונט,11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,367.45856,1.0,"תא ללא תוכן, המשך בתא הבא",367.45856,0.017995,0.003091
214,14199,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,DKK,0.00159,0.5199,"תא ללא תוכן, המשך בתא הבא",0.00083,0.0,0.0
214,14199,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,SEK,0.00151,0.351,"תא ללא תוכן, המשך בתא הבא",0.00053,0.0,0.0
214,14199,בנק מזרחי,20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,859.63541,1.0,"תא ללא תוכן, המשך בתא הבא",859.63541,0.042102,0.007233
214,14199,בנק הפועלים,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,AUD,0.0877,2.1849,"תא ללא תוכן, המשך בתא הבא",0.19162,9e-06,1e-06
214,14199,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,2.89869,3.8807,"תא ללא תוכן, המשך בתא הבא",11.24895,0.00055,9.4e-05
214,14199,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,0.00685,2.3745,"תא ללא תוכן, המשך בתא הבא",0.01625,0.0,0.0
214,14199,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,3560.05329,1.0,"תא ללא תוכן, המשך בתא הבא",3560.05329,0.174358,0.029952
214,14199,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,109.52265,3.8807,"תא ללא תוכן, המשך בתא הבא",425.02455,0.020815,0.003575
214,14199,בנק דיסקונט,11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,0.46681,3.8807,"תא ללא תוכן, המשך בתא הבא",1.81154,8.7e-05,1.5e-05
214,14199,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,JPY,202.75137,0.022332,"תא ללא תוכן, המשך בתא הבא",4.52784,0.000221,3.8e-05
214,14199,בנק מזרחי,20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,AUD,0.00026,2.1849,"תא ללא תוכן, המשך בתא הבא",0.00058,0.0,0.0
214,14199,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,BRL,0.10152,0.6221,"תא ללא תוכן, המשך בתא הבא",0.06316,3e-06,0.0
214,14199,בנק דיסקונט,11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,ilAAA,S&P מעלות,ILS,428.007,1.0,"תא ללא תוכן, המשך בתא הבא",428.007,0.020961,0.0036
214,14199,בנק לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,6.0257,4.4409,"תא ללא תוכן, המשך בתא הבא",26.75953,0.001309,0.000224
