מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הנכס האחר,מספר הנכס האחר,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך עסקה,מטבע פעילות,תאריך שערוך אחרון,שווי מטבעי,שער חליפין,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
214,12027,פז אנרגיה,IL0011000077,דיבידנד לקבל,ישראל,ישראל,כן,,ILS,2025-09-30,118.58245,1.0,118.58245,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.002215,9e-06
214,12027,הלוואה למגורים לציבור בנק דיסקונט לישראל בעמ,48077000,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.59482,1.0,0.59482,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1.1e-05,0.0
214,12027,הלוואה למגורים לציבור בנק לאומי לישראל בעמ,48068001,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.00024,1.0,0.00024,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק לאומי לישראל בעמ,48068000,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.00011,1.0,0.00011,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק לאומי לישראל בעמ,48067001,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48044301,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.18718,1.0,0.18718,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",3e-06,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48044300,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.00031,1.0,0.00031,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48041304,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48041302,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.06175,1.0,0.06175,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1e-06,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48041301,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.04707,1.0,0.04707,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48034302,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.17551,1.0,0.17551,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",3e-06,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48034301,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.15605,1.0,0.15605,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",2e-06,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48034300,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.04254,1.0,0.04254,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48031304,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.05066,1.0,0.05066,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48031302,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48031301,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.13696,1.0,0.13696,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",2e-06,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48031300,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.10594,1.0,0.10594,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1e-06,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48024302,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק דיסקונט לישראל בעמ,48077001,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.61346,1.0,0.61346,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1.1e-05,0.0
214,12027,הלוואה למגורים לציבור בנק דיסקונט לישראל בעמ,48077002,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.48556,1.0,0.48556,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",9e-06,0.0
214,12027,הלוואה למגורים לציבור בנק הפועלים בעמ,56600744,חייבים וזכאים,ישראל,ישראל,לא,,ILS,2025-09-30,-48.38099,1.0,-48.38099,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.000904,-3e-06
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,56600757,חייבים וזכאים,ישראל,ישראל,לא,,ILS,2025-09-30,-84.6482,1.0,-84.6482,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.001581,-6e-06
214,12027,ביטחונות CSA לאומי במטבע 20001,88820001,חייבים בגין עסקה עתידית,ישראל,ישראל,לא,,USD,2025-09-30,8719.61792,3.306,28827.05684,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.538804,0.002355
214,12027,בטחונות נגזרים  לס דולר מזרחי,78800001,חייבים בגין עסקה עתידית,ישראל,ישראל,כן,,USD,2025-09-30,-151.0618,3.306,-499.41032,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.009334,-4e-05
214,12027,בטחונות נגזרים  לס דולר דיסקונט,77800001,חייבים בגין עסקה עתידית,ישראל,ישראל,כן,,USD,2025-09-30,-440.98401,3.306,-1457.89314,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.027248,-0.000118
214,12027,ביטחונות CSA במטבע 20001 (OTC) לאומי,77720001,חייבים בגין עסקה עתידית,ישראל,ישראל,כן,,USD,2025-09-30,-789.906,3.306,-2611.42924,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.048809,-0.000213
214,12027,שופרסל,IL0007770378,דיבידנד לקבל,ישראל,ישראל,כן,,ILS,2025-09-30,143.35362,1.0,143.35362,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.002678,1e-05
214,12027,"ביטחונות CSA במטבע ש""ח לאומי_x000D_
",77700080,חייבים בגין עסקה עתידית,ישראל,ישראל,כן,,ILS,2025-09-30,-1679.22837,1.0,-1679.22837,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.031386,-0.000136
214,12027,"ביטחונות CSA במטבע דולר(OTC) פועלים_x000D_
",77700019,חייבים בגין עסקה עתידית,ישראל,ישראל,כן,,USD,2025-09-30,-949.39637,3.306,-3138.7044,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.058665,-0.000256
214,12027,אלקטרה,IL0007390375,דיבידנד לקבל,ישראל,ישראל,כן,,ILS,2025-09-30,33.31557,1.0,33.31557,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000622,2e-06
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48024301,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,1.5243,1.0,1.5243,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",2.8e-05,0.0
214,12027,עמלת ארגון והקצאת אשראי אפ,56631404,חייבים/זכאים עמלת up front,ישראל,ישראל,כן,,ILS,2025-09-30,-29.84446,1.0,-29.84446,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.000557,-2e-06
214,12027,הפרשה למס פנסיה וגמל שמ 2020,56607006,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,-2.612,1.0,-2.612,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-4.8e-05,0.0
214,12027,הפרשה למס פנסיה וגמל שמ 2019,56607005,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,-0.357,1.0,-0.357,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-6e-06,0.0
214,12027,פנסיה וגמל חוז הפרשה למס עד 2018,56601000,חייבים וזכאים מס,ישראל,ישראל,לא,2012-10-10,ILS,2025-09-30,-0.021,1.0,-0.021,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,זכאים רשות החדשנות פיטנגו 9,56600769,חייבים וזכאים,ישראל,ישראל,לא,2025-08-04,USD,2025-09-30,-29.94875,3.306,-99.01055,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.00185,-8e-06
214,12027,זכאים בגין  קרן יוזמה רשות החדשנות,56600766,חייבים וזכאים,ישראל,ישראל,לא,2024-12-02,USD,2025-09-30,-41.36483,3.306,-136.75212,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.002556,-1.1e-05
214,12027,הלוואה למגורים לציבור בנק דיסקונט לישראל בעמ,56600763,חייבים וזכאים,ישראל,ישראל,לא,,ILS,2025-09-30,-190.93461,1.0,-190.93461,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.003568,-1.5e-05
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,56600762,חייבים וזכאים,ישראל,ישראל,לא,,ILS,2025-09-30,-74.37459,1.0,-74.37459,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.001389,-6e-06
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,56600759,חייבים וזכאים,ישראל,ישראל,לא,,ILS,2025-09-30,-70.32581,1.0,-70.32581,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.001314,-5e-06
214,12027,הפרשה למס פנסיה וגמל שמ 2021,56607007,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,-11.578,1.0,-11.578,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.000216,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48024300,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.67487,1.0,0.67487,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1.2e-05,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48041300,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48021301,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,1.55882,1.0,1.55882,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",2.9e-05,0.0
214,12027,חוז מס במקור עמיתים 2024 מהסל,26630760,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,28.30762,1.0,28.30762,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000529,2e-06
214,12027,חוז מס במקור עמיתים 2023 מהסל,26630758,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,25.0065,1.0,25.0065,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000467,2e-06
214,12027,חוז מס במקור עמיתים 2022 מהסל,26630755,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,473.21071,1.0,473.21071,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.008844,3.8e-05
214,12027,חוז מס במקור עמיתים 2021 מהסל,26630750,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,78.92346,1.0,78.92346,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001475,6e-06
214,12027,חוז מס במקור עמיתים 2020 מהסל,26630749,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,4.71136,1.0,4.71136,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",8.8e-05,0.0
214,12027,מקדמות למס הכנסה 2018,26630650,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,-0.704,1.0,-0.704,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-1.3e-05,0.0
214,12027,מס במקור לדוח מס 2022,26630623,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,7.95007,1.0,7.95007,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000148,0.0
214,12027,מס במקור לדוח מס 2021,26630622,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,6.62147,1.0,6.62147,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000123,0.0
214,12027,חוז מס במקור עמיתים 2025 מהסל,26630762,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,29.39064,1.0,29.39064,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000549,2e-06
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48021302,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.02669,1.0,0.02669,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,בזק,IL0002300114,דיבידנד לקבל,ישראל,ישראל,כן,,ILS,2025-09-30,489.11532,1.0,489.11532,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.00914,3.8e-05
214,12027,סאמיט אגח יב,IL0011839201,חייבים בגין תקבולים,ישראל,ישראל,לא,2022-01-25,ILS,2025-09-30,5.46551,1.0,5.46551,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000102,0.0
214,12027,דניה סיבוס,IL0011731374,דיבידנד לקבל,ישראל,ישראל,כן,,ILS,2025-09-30,37.36792,1.0,37.36792,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000698,3e-06
214,12027,אמות אגח ו,IL0011586091,חייבים בגין תקבולים,ישראל,ישראל,כן,2019-06-30,ILS,2025-09-30,24.99696,1.0,24.99696,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000466,1e-06
214,12027,ג'נריישן קפיטל,IL0011569261,דיבידנד לקבל,ישראל,ישראל,כן,,ILS,2025-09-30,17.96442,1.0,17.96442,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000335,1e-06
214,12027,אנרג'יאן,GB00BG12Y042,דיבידנד לקבל,ישראל,ישראל,כן,,ILS,2025-09-30,61.28985,1.0,61.28985,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001144,4e-06
214,12027,אלרן נדלן אגח ג,IL0011246506,חוב בפיגור,ישראל,Developed Markets - Europe,לא,2011-10-05,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,1רשי אג,IL0011043556,חוב בפיגור,ישראל,רוסיה,לא,2007-05-31,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,אשטרום נכסים אגח 9,IL0025101705,חייבים בגין תקבולים,ישראל,ישראל,לא,2014-09-22,ILS,2025-09-30,2.96481,1.0,2.96481,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",5.5e-05,0.0
214,12027,מקדמות מס 2021,26630770,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,-2.4,1.0,-2.4,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-4.4e-05,0.0
214,12027,חוז מס במקור עמיתים בלבד עד 2019,26630549,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,0.926,1.0,0.926,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1.7e-05,0.0
214,12027,חייבים מסלקה לס-דולר,26631084,חייבים בגין תקבולים,ישראל,ישראל,לא,,USD,2025-09-30,3.19864,3.306,10.5747,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000197,0.0
214,12027,חייבים מעבר מסל לס,26631079,חייבים בגין תקבולים,ישראל,ישראל,לא,,ILS,2025-09-30,-80.76799,1.0,-80.76799,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.001509,-6e-06
214,12027,הלוואה למגורים לציבור בנק הפועלים בעמ,48014302,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.09711,1.0,0.09711,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1e-06,0.0
214,12027,הלוואה למגורים לציבור בנק הפועלים בעמ,48014301,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.27093,1.0,0.27093,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",5e-06,0.0
214,12027,הלוואה למגורים לציבור בנק הפועלים בעמ,48014300,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.56266,1.0,0.56266,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1e-05,0.0
214,12027,הלוואה למגורים לציבור בנק הפועלים בעמ,48011300,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.05199,1.0,0.05199,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,מטריקס,IL0004450156,דיבידנד לקבל,ישראל,ישראל,כן,,ILS,2025-09-30,21.7909,1.0,21.7909,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000406,1e-06
214,12027,ארי נדלן אגח א,IL0036601560,חייבים בגין תקבולים,ישראל,ישראל,לא,2022-05-15,ILS,2025-09-30,5.26207,1.0,5.26207,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",9.8e-05,0.0
214,12027,מליסרון טז,IL0032302650,חייבים בגין תקבולים,ישראל,ישראל,כן,2017-01-12,ILS,2025-09-30,1.61053,1.0,1.61053,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",2.9e-05,0.0
214,12027,הלוואה למגורים לציבור בנק מזרחי טפחות בעמ,48021300,חוב בפיגור,ישראל,ישראל,לא,,ILS,2025-09-30,0.98033,1.0,0.98033,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1.8e-05,0.0
214,12027,ריבית לקבל עוש לאומי,26631600,"הכנסות עו""ש לקבל",ישראל,ישראל,כן,,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,חייבים מסלקה לס-אירו,26631343,חייבים בגין תקבולים,ישראל,ישראל,לא,,EUR,2025-09-30,19.97444,3.8807,77.51482,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001448,6e-06
214,12027,חוב הלוואות ק,26631466,חוב בפיגור,ישראל,ישראל,כן,,ILS,2025-09-30,26176.61276,1.0,26176.61276,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.489265,0.00214
214,12027,מיון זמני לצורך מבטיח תשואה,26631900,"חייבים זכאים בש""ח",ישראל,ישראל,לא,,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,ריבית לקבל בטחונות סחיר דולר לאומי,26631707,"הכנסות עו""ש לקבל",ישראל,ישראל,כן,,USD,2025-09-30,28.03167,3.306,92.6727,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001732,7e-06
214,12027,ריבית לקבל לא סחיר בטחונות לאומי,26631606,"הכנסות עו""ש לקבל",ישראל,ישראל,לא,,ILS,2025-09-30,-6.5959,1.0,-6.5959,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.000123,0.0
214,12027,פמס,IL0003150104,דיבידנד לקבל,ישראל,ישראל,כן,,ILS,2025-09-30,54.25733,1.0,54.25733,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001012,4e-06
214,12027,יורובט החזר,26631500,חייבים וזכאים מס,ישראל,ישראל,לא,,ILS,2025-09-30,-1.64315,1.0,-1.64315,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-3e-05,0.0
214,12027,INVESCO QQQ TRUST,US46090E1038,דיבידנד לקבל,"חו""ל","ארה""ב",לא,,USD,2025-09-30,0.42502,3.306,1.40512,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",2.6e-05,0.0
214,12027,SPDR S&P 500 ETF TRUST,US78462F1030,דיבידנד לקבל,"חו""ל","ארה""ב",לא,,USD,2025-09-30,1.02821,3.306,3.39928,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",6.3e-05,0.0
214,12027,TAIWAN SEMICONDUCTOR-SP ADR,US8740391003,דיבידנד לקבל,"חו""ל",טייוואן,לא,,USD,2025-09-30,11.42689,3.306,37.7773,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000705,2e-06
214,12027,NVIDIA CORP,US67066G1040,דיבידנד לקבל,"חו""ל","ארה""ב",לא,,USD,2025-09-30,0.17298,3.306,0.57186,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1e-05,0.0
214,12027,ITURAN LOCATION AND CONTROL,IL0010818685,דיבידנד לקבל,"חו""ל",ישראל,לא,,USD,2025-09-30,0.55527,3.306,1.83571,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",3.3e-05,0.0
214,12027,ביטחונות יורו-JPM,99920002,חייבים בגין עסקה עתידית,"חו""ל",בריטניה,לא,,EUR,2025-09-30,187.2107,3.8807,726.50857,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.013579,5.9e-05
214,12027,ביטחונות דולר-JPM,99920001,חייבים בגין עסקה עתידית,"חו""ל",בריטניה,לא,,USD,2025-09-30,1830.98271,3.306,6053.22885,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.11314,0.000494
214,12027,חייבים PRAD,26631489,חוב בפיגור,"חו""ל","ארה""ב",לא,,USD,2025-09-30,0.0,3.306,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,LEHMANזמני 6.5% 19/07/2017,602968039,חוב בפיגור,"חו""ל","ארה""ב",לא,2007-07-19,USD,2025-09-30,0.00023,3.306,0.00076,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,LEH 6.9 49 29.06.2049,601562219,חוב בפיגור,"חו""ל","ארה""ב",לא,2007-06-01,USD,2025-09-30,0.00046,3.306,0.00153,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12027,PPHE HOTEL GROUP LTD,GG00B1Z5FH87,דיבידנד לקבל,"חו""ל",בריטניה,כן,,GBP,2025-09-30,8.89055,4.4409,39.48205,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000737,3e-06
214,12028,מיון זמני לצורך מבטיח תשואה,26631900,"חייבים זכאים בש""ח",ישראל,ישראל,לא,,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,12028,"ביטחונות CSA במטבע ש""ח לאומי_x000D_
",77700080,חייבים בגין עסקה עתידית,ישראל,ישראל,כן,,ILS,2025-09-30,-78.44263,1.0,-78.44263,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.016393,-0.000111
214,12028,ביטחונות CSA לאומי במטבע 20001,88820001,חייבים בגין עסקה עתידית,ישראל,ישראל,לא,,USD,2025-09-30,1471.17721,3.306,4863.71185,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1.016392,0.0069
214,13415,בטחונות נגזרים  לס דולר דיסקונט,77800001,חייבים בגין עסקה עתידית,ישראל,ישראל,כן,,USD,2025-09-30,1884.18435,3.306,6229.11348,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.023888,0.000201
214,13415,בטחונות נגזרים  לס דולר מזרחי,78800001,חייבים בגין עסקה עתידית,ישראל,ישראל,כן,,USD,2025-09-30,7330.90215,3.306,24235.96252,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.092945,0.000783
214,13415,ביטחונות CSA במטבע 20001 (OTC) לאומי,77720001,חייבים בגין עסקה עתידית,ישראל,ישראל,כן,,USD,2025-09-30,-70807.33138,3.306,-234089.03753,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.897737,-0.007569
214,13415,ביטחונות CSA לאומי במטבע 20001,88820001,חייבים בגין עסקה עתידית,ישראל,ישראל,לא,,USD,2025-09-30,242.6966,3.306,802.35497,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",-0.003077,2.5e-05
214,13415,מיון זמני לצורך מבטיח תשואה,26631900,"חייבים זכאים בש""ח",ישראל,ישראל,לא,,ILS,2025-09-30,0.0,1.0,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
