מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,נחיתות חוזית,האם סווג כחוב בעייתי,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
214,12027,SILVERSTEIN PROPERTIES,1970336,"מספר תאגיד או שותפות בחו""ל",סילברסטין אגח ב,IL0011605974,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilAA,S&P מעלות,נייר ערך,ILS,1.2,2027-12-31,0.0349,0.0544,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",658758.13,1.0,98.69,"תא ללא תוכן, המשך בתא הבא",650.1284,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000696,0.001223,5.2e-05
214,12027,"הבינלאומי הראשון הנפקות בע""מ",513141879,ח.פ.,בינל הנפק התח כו,IL0011855371,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aa3.il,מידרוג Moodys,נייר ערך,ILS,2.46,2028-03-31,0.0109,0.0285,החוב נחות,"תא ללא תוכן, המשך בתא הבא",1565695.11,1.0,110.35,"תא ללא תוכן, המשך בתא הבא",1727.74455,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001724,0.003253,0.000141
214,12027,"מגה אור החזקות בע""מ",513257873,ח.פ.,מגה אור אגח ו,IL0011386682,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilA+,S&P מעלות,נייר ערך,ILS,0.73,2026-06-30,0.0205,0.0371,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",98470.71,1.0,119.4,"תא ללא תוכן, המשך בתא הבא",117.57404,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000798,0.000221,9e-06
214,12027,"חברת השקעות דיסקונט בע""מ",520023896,ח.פ.,דיסקונט השקעות אגח 6,IL0063902071,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilBBB,S&P מעלות,נייר ערך,ILS,0.24,2025-12-31,0.0495,0.065,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",165721.34,1.0,148.12,"תא ללא תוכן, המשך בתא הבא",245.46645,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000903,0.000461,1.9e-05
214,12027,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,חשמל אגח 33,IL0060003923,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ilAAA,S&P מעלות,נייר ערך,ILS,9.94,2036-05-30,0.0125,0.0278,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",20743000.0,1.0,101.02,"תא ללא תוכן, המשך בתא הבא",20954.5786,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.004833,0.039461,0.001713
214,12027,"קבוצת מנרב בע""מ",520034505,ח.פ.,מנרב אגח ד,IL0015501690,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,Baa1.il,מידרוג Moodys,נייר ערך,ILS,3.28,2032-04-15,0.0207,0.0411,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",742933.46,1.0,109.03,"תא ללא תוכן, המשך בתא הבא",810.02036,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.00178,0.001525,6.6e-05
214,12027,"בזק החברה הישראלית לתקשורת בע""מ",520031931,ח.פ.,בזק אגח 14,IL0023003176,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,כן,Aa2.il,מידרוג Moodys,נייר ערך,ILS,7.43,2035-06-01,0.0058,0.0274,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",15166099.37,1.0,99.05,"תא ללא תוכן, המשך בתא הבא",15022.02142,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.02487,0.028288,0.001228
214,12027,"אלדן תחבורה בע""מ",510454333,ח.פ.,אלדן תחבורה אגח ח,IL0011924425,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,נייר ערך,ILS,2.4,2029-09-30,0.0323,0.0294,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",528830.88,1.0,110.84,"תא ללא תוכן, המשך בתא הבא",586.15614,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001265,0.001103,4.7e-05
214,12027,"כלל ביטוח גיוסי הון בע""מ",513754069,ח.פ.,כלל הון אגח יב,IL0011799280,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,כן,ilAA-,S&P מעלות,נייר ערך,ILS,6.0,2032-03-31,0.025,0.0471,החוב נחות,"תא ללא תוכן, המשך בתא הבא",11240733.86,1.0,88.03,"תא ללא תוכן, המשך בתא הבא",9895.21802,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.008428,0.018632,0.000808
214,12027,"רבוע כחול נדל""ן בע""מ",513765859,ח.פ.,רבוע כחול נדלן ו',IL0011406076,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA-,S&P מעלות,נייר ערך,ILS,0.65,2026-11-30,0.0215,0.0354,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",2391123.69,1.0,120.13,"תא ללא תוכן, המשך בתא הבא",2872.45688,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001706,0.005408,0.000234
214,12027,"מליסרון בע""מ",520037789,ח.פ.,מליסרון אגח יט,IL0032303989,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,נייר ערך,ILS,3.49,2029-07-01,0.0143,0.0281,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",97718.16,1.0,113.61,"תא ללא תוכן, המשך בתא הבא",111.0176,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",5e-05,0.000208,8e-06
214,12027,"קבוצת דלק בע""מ",520044322,ח.פ.,דלק קבוצה אגח לט,IL0012057720,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ilA-,S&P מעלות,נייר ערך,ILS,4.71,2032-12-31,0.0638,0.0511,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",899679.69,1.0,107.94,"תא ללא תוכן, המשך בתא הבא",971.11425,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000899,0.001828,7.9e-05
214,12027,"איירפורט סיטי בע""מ",511659401,ח.פ.,ארפורט אגח יא,IL0011959991,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,נייר ערך,ILS,7.28,2039-04-30,0.0264,0.0269,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",5819773.0,1.0,109.4,"תא ללא תוכן, המשך בתא הבא",6366.83166,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.019399,0.011989,0.00052
214,12027,"תמר פטרוליום בע""מ",515334662,ח.פ.,תמר פטרוליום אגח א,IL0011413320,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,A1.il,מידרוג Moodys,נייר ערך,ILS,2.35,2028-08-30,0.0469,0.0609,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",1824797.76,1.0,91.73,"תא ללא תוכן, המשך בתא הבא",1673.88698,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001482,0.003152,0.000136
214,12027,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מזרחי טפחות הנפקות 67,IL0011968075,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aaa.il,מידרוג Moodys,נייר ערך,ILS,3.96,2033-06-12,0.0206,0.0252,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",795273.72,1.0,106.36,"תא ללא תוכן, המשך בתא הבא",845.85312,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000497,0.001592,6.9e-05
214,12027,נאוויטס פטרוליום שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פטרו אגח ו,IL0012048257,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",סחיר,TASE,חיפושי נפט וגז,כן,ilA-,S&P מעלות,נייר ערך,ILS,2.97,2029-09-30,0.067,0.0512,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",374438.54,1.0,104.89,"תא ללא תוכן, המשך בתא הבא",392.74859,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000411,0.000739,3.2e-05
214,12027,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת ישוב 21,IL0061202243,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA,S&P מעלות,נייר ערך,ILS,2.0,2027-12-31,0.018,0.0301,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",501606.35,1.0,116.94,"תא ללא תוכן, המשך בתא הבא",586.57846,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000678,0.001103,4.7e-05
214,12027,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,עזריאלי אגח ז,IL0011786725,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA+,S&P מעלות,נייר ערך,ILS,6.17,2036-07-02,0.009,0.0278,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",10590855.36,1.0,104.46,"תא ללא תוכן, המשך בתא הבא",11063.2075,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.003928,0.020833,0.000903
214,12027,SILVERSTEIN PROPERTIES,1970336,"מספר תאגיד או שותפות בחו""ל",סילברסטין אגח ג,IL0012116484,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilAA,S&P מעלות,נייר ערך,ILS,3.7,2030-12-31,0.0674,0.0568,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",372323.08,1.0,105.95,"תא ללא תוכן, המשך בתא הבא",394.4763,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001306,0.000742,3.2e-05
214,12027,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,עזריאלי אגח ו,IL0011566119,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aa1.il,מידרוג Moodys,נייר ערך,ILS,4.6,2032-12-31,0.0248,0.0282,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",5574221.89,1.0,117.64,"תא ללא תוכן, המשך בתא הבא",6557.51463,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001691,0.012348,0.000535
214,12027,"פתאל נכסים(אירופה)בע""מ",515328250,ח.פ.,פתאל אירו אגח ו,IL0012192865,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A2.il,מידרוג Moodys,נייר ערך,ILS,5.54,2034-09-30,0.0559,0.0542,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",260297.53,1.0,101.35,"תא ללא תוכן, המשך בתא הבא",263.81155,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001163,0.000496,2.1e-05
214,12027,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מזרחי טפ הנפ הת 69,IL0012021593,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aa3.il,מידרוג Moodys,נייר ערך,ILS,3.54,2029-06-25,0.0336,0.0295,החוב נחות,"תא ללא תוכן, המשך בתא הבא",2754885.76,1.0,108.97,"תא ללא תוכן, המשך בתא הבא",3001.99901,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.00236,0.005653,0.000245
214,12027,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת ישוב אג 23,IL0061203233,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA-,S&P מעלות,נייר ערך,ILS,1.62,2028-12-31,0.033,0.0336,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",446980.88,1.0,119.32,"תא ללא תוכן, המשך בתא הבא",533.33759,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000901,0.001004,4.3e-05
214,12027,"החברה לישראל בע""מ",520028010,ח.פ.,חברה לישראל אגח 14,IL0057603016,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",כן,ilA+,S&P מעלות,נייר ערך,ILS,1.81,2028-06-30,0.022,0.0485,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",161741.56,1.0,96.03,"תא ללא תוכן, המשך בתא הבא",155.32042,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000186,0.000291,1.2e-05
214,12027,NAMCO REALTY LTD,1905761,"מספר תאגיד או שותפות בחו""ל",נמקו אגח ב,IL0011602583,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilAA-,S&P מעלות,נייר ערך,ILS,3.11,2032-10-15,0.045,0.0545,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",420041.62,1.0,99.39,"תא ללא תוכן, המשך בתא הבא",417.47937,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000518,0.000785,3.3e-05
214,12027,"שיכון ובינוי בע""מ",520036104,ח.פ.,שיכון ובינוי אגח 8,IL0011358889,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,ilA,S&P מעלות,נייר ערך,ILS,1.97,2029-05-01,0.039,0.032,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",843070.94,1.0,122.88,"תא ללא תוכן, המשך בתא הבא",1035.96558,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.00061,0.00195,8.4e-05
214,12027,"ג'י סיטי בע""מ",520033234,ח.פ.,ג'י סיטי אגח יח,IL0012038506,ISIN,צמוד למדד המחירים לצרכן,ישראל,אירופה,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilA,S&P מעלות,נייר ערך,ILS,3.94,2031-09-30,0.0483,0.0402,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",911724.91,1.0,110.13,"תא ללא תוכן, המשך בתא הבא",1004.08264,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.002223,0.00189,8.2e-05
214,12027,נאוויטס פטרוליום שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פטרו אגח ז,IL0012160433,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",לא חסום בהשאלה,TASE,חיפושי נפט וגז,לא,ilBBB+,S&P מעלות,נייר ערך,ILS,3.75,2030-06-30,0.06,0.0554,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",123593.6,1.0,103.52,"תא ללא תוכן, המשך בתא הבא",127.9441,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000123,0.00024,1e-05
214,12027,"אלוני-חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אגח יז,IL0012293929,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,נייר ערך,ILS,8.2,2040-02-28,0.057,0.0565,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",316795.11,1.0,100.61,"תא ללא תוכן, המשך בתא הבא",318.72756,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001614,0.0006,2.6e-05
214,12027,"חברת גב-ים לקרקעות בע""מ",520001736,ח.פ.,גב ים אגח ו,IL0075901285,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,נייר ערך,ILS,0.49,2026-03-31,0.0475,0.0513,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",355791.15,1.0,143.8,"תא ללא תוכן, המשך בתא הבא",511.62767,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000744,0.000962,4.1e-05
214,12027,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אגח כ,IL0011861882,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,נייר ערך,ILS,4.68,2033-04-30,0.0187,0.0294,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",1002176.6,1.0,109.28,"תא ללא תוכן, המשך בתא הבא",1095.17859,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001025,0.002062,8.9e-05
214,12027,"ע.י. נופר אנרג'י בע""מ",514599943,ח.פ.,נופר אנרג'י אגח ג,IL0011980435,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,כן,A3.il,מידרוג Moodys,נייר ערך,ILS,3.0,2030-06-30,0.0695,0.0533,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",881816.35,1.0,106.87,"תא ללא תוכן, המשך בתא הבא",942.39713,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001098,0.001774,7.7e-05
214,12027,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,מגדל הון אגח ח,IL0011829558,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,נייר ערך,ILS,4.25,2030-03-31,0.0238,0.0465,החוב נחות,"תא ללא תוכן, המשך בתא הבא",572528.57,1.0,92.17,"תא ללא תוכן, המשך בתא הבא",527.69959,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.00088,0.000993,4.2e-05
214,12027,"מליסרון בע""מ",520037789,ח.פ.,מליסרון יח,IL0032303724,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,נייר ערך,ILS,2.64,2028-07-01,0.0065,0.0276,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",1632124.98,1.0,112.29,"תא ללא תוכן, המשך בתא הבא",1832.71313,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.003053,0.00345,0.000149
214,12027,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מז טפ הנפ 52,IL0023103810,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.72,2030-07-01,0.002,0.0256,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",8832037.0,1.0,106.44,"תא ללא תוכן, המשך בתא הבא",9400.82018,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.002553,0.017703,0.000768
214,12027,"איירפורט סיטי בע""מ",511659401,ח.פ.,ארפורט סיטי ט,IL0011609448,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,נייר ערך,ILS,4.85,2035-08-30,0.0065,0.0288,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",8958076.47,1.0,105.89,"תא ללא תוכן, המשך בתא הבא",9485.70716,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.004301,0.017862,0.000775
214,12027,"חברת גב-ים לקרקעות בע""מ",520001736,ח.פ.,גב ים אגח ט,IL0075902192,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,נייר ערך,ILS,3.73,2033-06-30,0.005,0.0293,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",1737688.12,1.0,108.26,"תא ללא תוכן, המשך בתא הבא",1881.22116,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0013,0.003541,0.000153
214,12027,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים התח נד ז,IL0011913295,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,ilAA-,S&P מעלות,נייר ערך,ILS,2.98,2028-11-29,0.0309,0.0289,החוב נחות,"תא ללא תוכן, המשך בתא הבא",808054.89,1.0,113.64,"תא ללא תוכן, המשך בתא הבא",918.27358,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.00085,0.001729,7.5e-05
214,12027,"החברה לישראל בע""מ",520028010,ח.פ.,חברה לישראל אגח 15,IL0057603271,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",כן,ilA+,S&P מעלות,נייר ערך,ILS,3.08,2030-07-31,0.0274,0.0469,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",143623.84,1.0,94.84,"תא ללא תוכן, המשך בתא הבא",136.21285,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000212,0.000256,1.1e-05
214,12027,"ג'י סיטי בע""מ",520033234,ח.פ.,ג' סיטי אגח כא,IL0012127523,ISIN,צמוד למדד המחירים לצרכן,ישראל,אירופה,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilA-,S&P מעלות,נייר ערך,ILS,3.82,2031-03-31,0.04,0.0438,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",334397.43,1.0,101.79,"תא ללא תוכן, המשך בתא הבא",340.38314,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000451,0.000641,2.7e-05
214,12027,"ש.שלמה החזקות בע""מ",520034372,ח.פ.,שלמה החזק אגח כ,IL0011927493,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilAA,S&P מעלות,נייר ערך,ILS,3.06,2031-12-20,0.022,0.029,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",702230.78,1.0,107.59,"תא ללא תוכן, המשך בתא הבא",755.5301,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000941,0.001422,6.1e-05
214,12027,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אגח ט,IL0011410508,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,נייר ערך,ILS,0.7,2026-12-20,0.0195,0.0419,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",374076.49,1.0,118.54,"תא ללא תוכן, המשך בתא הבא",443.43027,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.00111,0.000835,3.6e-05
214,12027,"קרסו נדלן בע""מ",510488190,ח.פ.,קרסו נדלן אגח ב,IL0012162330,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,ilA,S&P מעלות,נייר ערך,ILS,4.93,2032-12-31,0.0574,0.0532,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",305869.12,1.0,103.86,"תא ללא תוכן, המשך בתא הבא",317.67567,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000764,0.000598,2.5e-05
214,12027,"ארי נדל""ן (ארנה) השקעות בע""מ",520038332,ח.פ.,ארי נדלן אגח א,IL0036601560,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,NR,NR,NR,ILS,1.45,2027-04-01,0.019,0.0338,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",478773.44,1.0,111.51,8.83885,542.71912,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.000865,0.001021,4.3e-05
