מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הבנק,מספר מזהה בנק,סוג מספר מזהה בנק,מאפיין עיקרי,"ישראל/חו""ל",בעל עניין/צד קשור,דירוג הבנק,שם מדרג,מטבע פעילות,שווי מטבעי,שער חליפין,שיעור ריבית,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,2104,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,CAD,0.257,2.374,ריק במקור,0.609,7e-05,0.0
163,2104,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,62.245,3.306,ריק במקור,205.782,0.02316,0.00111
163,2104,JP MORGAN,CHASUS33XXX,SWIFT,"פקדון במט""ח עד שלושה חודשים","חו""ל",לא,A,S&P,USD,15.049,3.306,ריק במקור,49.751,0.0056,0.00027
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-10.404,3.306,ריק במקור,-34.397,-0.00012,-1e-05
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-1410.0,3.306,ריק במקור,-4661.46,-0.01605,-0.00153
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-0.071,3.306,ריק במקור,-0.234,0.0,0.0
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,3884.926,3.306,ריק במקור,12843.567,0.04421,0.00421
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,EUR,846.911,3.881,ריק במקור,3286.608,0.01131,0.00108
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,GBP,0.004,4.441,ריק במקור,0.018,0.0,0.0
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,JPY,175898.556,2.233,ריק במקור,3928.167,0.01352,0.00129
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-1106.359,3.306,ריק במקור,-3657.622,-0.01259,-0.0012
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-1474.042,3.306,ריק במקור,-4873.183,-0.01678,-0.0016
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-1098.437,3.306,ריק במקור,-3631.432,-0.0125,-0.00119
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-81.197,3.306,ריק במקור,-268.439,-0.00092,-9e-05
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,EUR,721.012,3.881,ריק במקור,2798.031,0.00963,0.00092
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,EUR,263.254,3.881,ריק במקור,1021.61,0.00352,0.00034
163,2105,פועלים,12-531,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,ILS,60.448,1.0,ריק במקור,60.448,0.00021,2e-05
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,4849.757,3.306,ריק במקור,16033.298,0.0552,0.00526
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,2086.772,3.306,ריק במקור,6898.867,0.02375,0.00226
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,84.892,3.306,ריק במקור,280.652,0.00097,9e-05
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,HKD,0.0,0.425,ריק במקור,0.0,0.0,0.0
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,JPY,145638.578,2.233,ריק במקור,3252.401,0.0112,0.00107
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,JPY,13196.857,2.233,ריק במקור,294.712,0.00101,0.0001
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,JPY,-7.611,2.233,ריק במקור,-0.17,0.0,0.0
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,GBP,51.925,4.441,ריק במקור,230.596,0.00079,8e-05
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,GBP,0.27,4.441,ריק במקור,1.197,0.0,0.0
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,250499.578,1.0,ריק במקור,250499.578,0.86235,0.08218
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,AUD,0.0,2.185,ריק במקור,0.0,0.0,0.0
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,HKD,0.0,0.425,ריק במקור,0.0,0.0,0.0
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,DKK,98.69,0.52,ריק במקור,51.309,0.00018,2e-05
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,NOK,16.661,0.331,ריק במקור,5.516,2e-05,0.0
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,CHF,0.138,4.143,ריק במקור,0.571,0.0,0.0
163,2105,לאומי למשכנתאות‎ בנק,10,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,1775.25,3.306,ריק במקור,5868.976,0.0202,0.00193
163,2105,פועלים,12-531,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,2125.59,3.306,ריק במקור,7027.201,0.02419,0.00231
163,2105,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,-17234.209,1.0,ריק במקור,-17234.209,-0.05933,-0.00565
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-15.755,3.306,ריק במקור,-52.086,-0.00018,-2e-05
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-389.594,3.306,ריק במקור,-1287.997,-0.00443,-0.00042
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,98.653,3.306,ריק במקור,326.146,0.00112,0.00011
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,CAD,354.524,2.374,ריק במקור,841.818,0.0029,0.00028
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,3126.07,3.306,ריק במקור,10334.787,0.03558,0.00339
163,2105,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,73.384,3.306,ריק במקור,242.607,0.00084,8e-05
163,2105,JP MORGAN,CHASUS33XXX,SWIFT,"פקדון במט""ח עד שלושה חודשים","חו""ל",לא,A,S&P,USD,17.075,3.306,ריק במקור,56.449,0.00019,2e-05
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-26520.0,3.306,ריק במקור,-87675.12,-0.07844,-0.00312
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-155.047,3.306,ריק במקור,-512.585,-0.00046,-2e-05
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-642.553,3.306,ריק במקור,-2124.281,-0.0019,-8e-05
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-438.639,3.306,ריק במקור,-1450.14,-0.0013,-5e-05
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-350.044,3.306,ריק במקור,-1157.245,-0.00104,-4e-05
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-44.198,3.306,ריק במקור,-146.118,-0.00013,-1e-05
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,31051.577,3.306,ריק במקור,102656.515,0.09184,0.00365
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,20.917,3.306,ריק במקור,69.152,6e-05,0.0
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,EUR,5576.423,3.881,ריק במקור,21640.427,0.01936,0.00077
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,GBP,0.029,4.441,ריק במקור,0.13,0.0,0.0
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,JPY,1282146.895,2.233,ריק במקור,28632.904,0.02562,0.00102
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-8064.416,3.306,ריק במקור,-26660.959,-0.02385,-0.00095
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-10744.514,3.306,ריק במקור,-35521.363,-0.03178,-0.00126
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-8006.672,3.306,ריק במקור,-26470.058,-0.02368,-0.00094
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-1210.001,3.306,ריק במקור,-4000.263,-0.00358,-0.00014
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,EUR,7172.76,3.881,ריק במקור,27835.33,0.0249,0.00099
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,EUR,9996.191,3.881,ריק במקור,38792.218,0.03471,0.00138
163,2155,פועלים,12-531,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,ILS,900.794,1.0,ריק במקור,900.794,0.00081,3e-05
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,55202.981,3.306,ריק במקור,182501.056,0.16328,0.00649
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,13126.354,3.306,ריק במקור,43395.726,0.03883,0.00154
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,1265.053,3.306,ריק במקור,4182.266,0.00374,0.00015
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,HKD,0.0,0.425,ריק במקור,0.0,0.0,0.0
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,JPY,1094021.5,2.233,ריק במקור,24431.688,0.02186,0.00087
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,JPY,484.111,2.233,ריק במקור,10.811,1e-05,0.0
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,JPY,-55.48,2.233,ריק במקור,-1.239,0.0,0.0
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,GBP,621.771,4.441,ריק במקור,2761.222,0.00247,0.0001
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,GBP,535.905,4.441,ריק במקור,2379.901,0.00213,8e-05
163,2155,פועלים,12-531,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,3634.047,1.0,ריק במקור,3634.047,0.00325,0.00013
163,2155,פועלים,12-531,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,111.754,1.0,ריק במקור,111.754,0.0001,0.0
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,554237.665,1.0,ריק במקור,554237.665,0.49587,0.01971
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,0.032,1.0,ריק במקור,0.032,0.0,0.0
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,23.307,1.0,ריק במקור,23.307,2e-05,0.0
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,DKK,4127.922,0.52,ריק במקור,2146.107,0.00192,8e-05
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,NOK,381.279,0.331,ריק במקור,126.242,0.00011,0.0
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,CHF,3.769,4.143,ריק במקור,15.615,1e-05,0.0
163,2155,פועלים,12-531,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,מעלות S&P,ILS,0.74,1.0,ריק במקור,0.74,0.0,0.0
163,2155,לאומי למשכנתאות‎ בנק,10,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,15513.633,3.306,ריק במקור,51288.069,0.04589,0.00182
163,2155,פועלים,12-531,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,16754.704,3.306,ריק במקור,55391.051,0.04956,0.00197
163,2155,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,65084.023,1.0,ריק במקור,65084.023,0.05823,0.00231
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-107.65,3.306,ריק במקור,-355.892,-0.00032,-1e-05
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-491.079,3.306,ריק במקור,-1623.508,-0.00145,-6e-05
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-2839.809,3.306,ריק במקור,-9388.408,-0.0084,-0.00033
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,691.733,3.306,ריק במקור,2286.871,0.00205,8e-05
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,CAD,2584.181,2.374,ריק במקור,6136.138,0.00549,0.00022
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,25309.918,3.306,ריק במקור,83674.587,0.07486,0.00298
163,2155,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,2772.37,3.306,ריק במקור,9165.454,0.0082,0.00033
163,2155,JP MORGAN,CHASUS33XXX,SWIFT,"פקדון במט""ח עד שלושה חודשים","חו""ל",לא,A,S&P,USD,390.908,3.306,ריק במקור,1292.342,0.00116,5e-05
163,2156,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,12357.464,3.306,ריק במקור,40853.776,0.52061,0.03107
163,2156,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,510.0,3.306,ריק במקור,1686.06,0.02149,0.00128
163,2156,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,EUR,1919.838,3.881,ריק במקור,7450.315,0.09494,0.00567
163,2156,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,GBP,0.064,4.441,ריק במקור,0.283,0.0,0.0
163,2156,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,JPY,212753.119,2.233,ריק במקור,4751.203,0.06055,0.00361
163,2156,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,EUR,389.186,3.881,ריק במקור,1510.313,0.01925,0.00115
163,2156,פועלים,12-531,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,ILS,12096.0,1.0,ריק במקור,12096.0,0.15414,0.0092
163,2156,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,0.0,3.306,ריק במקור,0.0,0.0,0.0
163,2156,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,8156.018,3.306,ריק במקור,26963.795,0.34361,0.02051
163,2156,בינלאומי,31-046,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAA+,מעלות S&P,JPY,0.0,2.233,ריק במקור,0.0,0.0,0.0
163,2156,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,JPY,40668.368,2.233,ריק במקור,908.206,0.01157,0.00069
163,2156,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,GBP,4.625,4.441,ריק במקור,20.541,0.00026,2e-05
163,2156,בינלאומי,31-046,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAA+,מעלות S&P,ILS,-0.002,1.0,ריק במקור,-0.002,0.0,0.0
163,2156,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,38425.852,1.0,ריק במקור,38425.852,0.48967,0.02922
163,2156,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,CHF,0.562,4.143,ריק במקור,2.33,3e-05,0.0
163,2156,לאומי למשכנתאות‎ בנק,10,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,200.0,3.306,ריק במקור,661.2,0.00843,0.0005
163,2156,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,-56962.29,1.0,ריק במקור,-56962.29,-0.72589,-0.04332
163,2156,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,31.756,3.306,ריק במקור,104.985,0.00134,8e-05
163,2157,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-0.853,3.306,ריק במקור,-2.821,-0.00038,-1e-05
163,2157,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,0.0,3.306,ריק במקור,0.0,0.0,0.0
163,2157,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,27.078,3.306,ריק במקור,89.52,0.01205,0.00038
163,2157,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,GBP,4.648,4.441,ריק במקור,20.644,0.00278,9e-05
163,2157,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,5256.064,1.0,ריק במקור,5256.064,0.70757,0.02222
163,2157,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,2064.967,1.0,ריק במקור,2064.967,0.27798,0.00873
163,8645,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,0.846,3.306,ריק במקור,2.798,0.01462,0.00029
163,8645,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,152.283,1.0,ריק במקור,152.283,0.7959,0.01564
163,8645,פועלים,12-531,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,מעלות S&P,ILS,0.161,1.0,ריק במקור,0.161,0.00084,2e-05
163,8645,מזרחי,20-061,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,מעלות S&P,ILS,36.092,1.0,ריק במקור,36.092,0.18863,0.00371
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-142.999,3.306,ריק במקור,-472.754,-0.0009,-4e-05
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-393.335,3.306,ריק במקור,-1300.365,-0.00248,-0.00011
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-195.177,3.306,ריק במקור,-645.256,-0.00123,-5e-05
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-145.615,3.306,ריק במקור,-481.403,-0.00092,-4e-05
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-26.64,3.306,ריק במקור,-88.073,-0.00017,-1e-05
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-8210.0,3.306,ריק במקור,-27142.26,-0.05171,-0.0023
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,11571.036,3.306,ריק במקור,38253.847,0.07287,0.00324
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,12.043,3.306,ריק במקור,39.814,8e-05,0.0
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,EUR,1967.539,3.881,ריק במקור,7635.43,0.01455,0.00065
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,GBP,0.01,4.441,ריק במקור,0.046,0.0,0.0
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,JPY,452421.297,2.233,ריק במקור,10103.472,0.01925,0.00086
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-2845.628,3.306,ריק במקור,-9407.647,-0.01792,-0.0008
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-3791.334,3.306,ריק במקור,-12534.15,-0.02388,-0.00106
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-2825.253,3.306,ריק במקור,-9340.285,-0.01779,-0.00079
163,9967,מזרחי,20-061,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,USD,-1115.977,3.306,ריק במקור,-3689.419,-0.00703,-0.00031
163,9967,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,EUR,2810.303,3.881,ריק במקור,10905.943,0.02078,0.00092
163,9967,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,EUR,1030.244,3.881,ריק במקור,3998.066,0.00762,0.00034
163,9967,פועלים,12-531,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,ilAAA,מעלות S&P,ILS,830.797,1.0,ריק במקור,830.797,0.00158,7e-05
163,9967,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,23832.459,3.306,ריק במקור,78790.11,0.1501,0.00668
163,9967,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,12556.633,3.306,ריק במקור,41512.228,0.07908,0.00352
163,9967,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,USD,1166.751,3.306,ריק במקור,3857.28,0.00735,0.00033
163,9967,מזרחי,20-061,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,מעלות S&P,JPY,394241.376,2.233,ריק במקור,8804.198,0.01677,0.00075
