מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,13347,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (4D) ‏‏S&P 500,IL0011443855,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,1213759.90695509,1.0,25890.0,0.0,314242.43991,3.660%,3.728%,1.865%
170,13347,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם 4Da) (PR) S&P 500),IL0011464711,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,1998693.06039357,1.0,24260.0,0.0,484882.93645,7.558%,5.753%,2.877%
170,13347,"פסגות קרנות מדדים בע""מ",513767079,ח.פ.,פסגות S&P 500 (4D) ETF,IL0011481624,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,1167787.81396178,1.0,21730.0,0.0,253760.29197,4.686%,3.011%,1.506%
170,13347,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל (4D) ‏S&P 500,IL0011490203,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,11478762.2450713,1.0,2569.0,0.0,294889.40208,4.584%,3.499%,1.750%
170,13347,מגדל קרנות נאמנות בעמ,511303661,ח.פ.,S&P 500 סל MTF מגדל,IL0011503336,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,4977897.36366195,1.0,9467.0,0.0,471257.54342,6.496%,5.591%,2.796%
170,13347,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל S&P 500,IL0011658106,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,2690755.33170916,1.0,10950.0,0.0,294637.70882,4.358%,3.496%,1.748%
170,13347,State Street Bank and Trust Company,549300NZAMSJ8FXPQQ63,LEI,SPDR S&P 500 ETF TRUST,US78462F1030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,381094.906536367,3.306,66618.0,0.0,839320.02278,0.038%,9.958%,4.980%
170,13347,Invesco,635400KZRKKKNVCJXD85,LEI,INVESCO S&P 500 ACC,IE00B3YCGJ38,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,392274.994939618,3.306,132232.0,0.0,1714865.41374,1.086%,20.345%,10.175%
170,13347,Vanguard ETF/USA,5493002789CX3L0CJP65,LEI,VANGUARD S&P 500 ETF,US9229083632,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,386898.327635797,3.306,61238.0,0.0,783286.60578,0.031%,9.293%,4.648%
170,13347,AMUNDI,549300JWBW5ZYYLO6033,LEI,AM CR SP 500 SP ETF USD DIST,LU0496786657,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,1433031.71154034,3.306,6859.75,0.0,324987.7107,0.379%,3.856%,1.928%
170,13347,iShares ETFs/Ireland,549300QKN7I8BYECLG85,LEI,ISHARES S&P500 SWAP UCITS,IE00BMTX1Y45,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",EURONEXT,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,29873496.5017832,3.306,1103.41,0.0,1089747.35046,2.533%,12.929%,6.466%
170,13347,Xtrackers,54930044TWZ26JPZ4913,LEI,X S&P 500 SWAP 1D,LU2009147757,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,20441345.9025058,3.306,1456.7,0.0,984424.59752,2.701%,11.679%,5.841%
170,13347,AMUNDI,549300JWBW5ZYYLO6033,LEI,AM CORE S&P 500 SWAP ETF ACC,LU1135865084,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,365135.498512933,3.306,47917.0,0.0,578424.29537,0.674%,6.863%,3.432%
170,2002,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית קרן סל תא 125,IL0011437188,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,668169.073607451,1.0,3198.0,0.0,21368.04697,0.349%,0.291%,0.039%
170,2002,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית קרן סל תא 90,IL0011437832,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"90 מניות בארץ - מניות כללי-ת""א",לא,ILS,1453119.93682086,1.0,3146.0,0.0,45715.15321,1.920%,0.622%,0.082%
170,2002,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית קרן סל תא צמיחה,IL0011445751,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות כללי-ת""א צמיחה",לא,ILS,506248.575223875,1.0,1929.0,0.0,9765.53502,13.561%,0.133%,0.018%
170,2002,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית קרן סל SME 60,IL0011450447,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"SME60 מניות בארץ - מניות כללי-ת""א",לא,ILS,459256.965911084,1.0,963.8,0.0,4426.31865,2.508%,0.060%,0.008%
170,2002,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם קרן סל תא 90,IL0011463317,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"90 מניות בארץ - מניות כללי-ת""א",לא,ILS,532472.311411163,1.0,30420.0,0.0,161978.07713,4.360%,2.205%,0.292%
170,2002,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם קרן סל תא 125,IL0011463564,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,66090.176720297,1.0,31750.0,0.0,20983.63111,0.238%,0.286%,0.038%
170,2002,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם קרן סל SME 60,IL0011465395,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"SME60 מניות בארץ - מניות כללי-ת""א",לא,ILS,81615.264696004,1.0,9522.0,0.0,7771.4055,4.389%,0.106%,0.014%
170,2002,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם קרן סל תא פיננסים,IL0011465544,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א פיננסים",לא,ILS,32418.644254973,1.0,71740.0,0.0,23257.13539,4.677%,0.317%,0.042%
170,2002,"פסגות קרנות מדדים בע""מ",513767079,ח.פ.,פסגות קרן סל תא בנקים,IL0011487746,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,4412289.13532109,1.0,6734.0,0.0,297123.55037,2.034%,4.044%,0.536%
170,2002,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל קרן סל תא 125,IL0011488991,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,1259517.88449767,1.0,3192.0,0.0,40203.81087,1.253%,0.547%,0.072%
170,2002,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל קרן סל תא 90,IL0011489312,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"90 מניות בארץ - מניות כללי-ת""א",לא,ILS,1863447.17244502,1.0,3165.0,0.0,58978.10301,2.501%,0.803%,0.106%
170,2002,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל קרן סל SME 60,IL0011489569,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"SME60 מניות בארץ - מניות כללי-ת""א",לא,ILS,133981.738541262,1.0,1003.0,0.0,1343.83684,1.062%,0.018%,0.002%
170,2002,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל קרן סל תא פיננסים,IL0011489809,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א פיננסים",לא,ILS,297916.104468857,1.0,7411.0,0.0,22078.5625,7.383%,0.301%,0.040%
170,2002,מגדל קרנות נאמנות בעמ,511303661,ח.פ.,MTF סל (A4) תל אביב 125 מגדל,IL0011502833,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,523912.357244264,1.0,5003.0,0.0,26211.33523,0.630%,0.357%,0.047%
170,2002,מגדל קרנות נאמנות בעמ,511303661,ח.פ.,מגדל קרן סל תא 90,IL0011502593,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"90 מניות בארץ - מניות כללי-ת""א",לא,ILS,2531551.15134397,1.0,4757.0,0.0,120425.88827,4.522%,1.639%,0.217%
170,2002,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל אינדקס בנקים משקל שווה,IL0011877649,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,115911.669377236,1.0,10670.0,0.0,12367.77512,0.359%,0.168%,0.022%
170,2002,"אי.בי.אי קרנות נאמנות בע""מ",513765339,ח.פ.,איביאי קרן סל תא 90,IL0012094442,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"90 מניות בארץ - מניות כללי-ת""א",לא,ILS,218310.638897591,1.0,8268.0,0.0,18049.92362,1.812%,0.246%,0.033%
170,2002,"פסגות קרנות מדדים בע""מ",513767079,ח.פ.,פסגות קרן סל תלבונד צמודות,IL0011480485,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות",לא,ILS,1429.36628473,1.0,4059.17,0.0,58.02041,0.084%,0.001%,0.000%
170,2002,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תל בונד צמודות-בנקים,IL0011462814,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות- בנקים",לא,ILS,586.033779456,1.0,3611.57,0.0,21.16502,0.010%,0.000%,0.000%
170,2002,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תל בונד גלובל,IL0011507709,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד שקלי- אחר",לא,ILS,4214.051236382,1.0,4608.0,0.0,194.18348,0.108%,0.003%,0.000%
170,2002,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תל בונד תשואות שקל,IL0011708364,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- תשואות שקל",לא,ILS,21070.256181908,1.0,4246.63,0.0,894.77582,0.345%,0.012%,0.002%
170,2002,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל (00) תל בונד תשואות שקל,IL0011506719,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- תשואות שקל",לא,ILS,579432.045002461,1.0,422.55,0.0,2448.39011,1.134%,0.033%,0.004%
170,2002,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תל בונד גלובל,IL0011507394,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד שקלי- אחר",לא,ILS,252843.074182892,1.0,462.35,0.0,1169.01995,1.694%,0.016%,0.002%
170,2002,מגדל קרנות נאמנות בעמ,511303661,ח.פ.,MTF סל תלבונד-גלובל,IL0011501355,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד שקלי- אחר",לא,ILS,385164.283005272,1.0,392.48,0.0,1511.69278,1.121%,0.021%,0.003%
170,2002,iShares ETFs/USA,549300O80OAR5VTWR172,LEI,ISHARES RUSSELL 2000 ETF,US4642876555,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"RUSSELL 2000 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,42571.556801064,3.306,24196.0,0.0,34053.8295,0.015%,0.464%,0.061%
170,2002,State Street Bank and Trust Company,549300NZAMSJ8FXPQQ63,LEI,SPDR S&P 500 ETF TRUST,US78462F1030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,128321.182503483,3.306,66618.0,234.971,283390.2409,0.013%,3.857%,0.511%
170,2002,Invesco,635400KZRKKKNVCJXD85,LEI,INVESCO S&P 500 ACC,IE00B3YCGJ38,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,76488.263070822,3.306,132232.0,0.0,334375.31984,0.212%,4.551%,0.603%
170,2002,Vanguard ETF/USA,5493002789CX3L0CJP65,LEI,VANGUARD S&P 500 ETF,US9229083632,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,369242.204249435,3.306,61238.0,700.627,749857.55749,0.030%,10.206%,1.352%
170,2002,iShares ETFs/USA,549300O80OAR5VTWR172,LEI,ISHARES RUSSELL 2000 ETF,US4642876555,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"RUSSELL 2000 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,111351.619983602,3.306,24196.0,0.0,89072.36113,0.038%,1.212%,0.161%
170,2002,AMUNDI,549300JWBW5ZYYLO6033,LEI,AM CR SP 500 SP ETF USD DIST,LU0496786657,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,276933.52141791,3.306,6859.75,0.0,62803.90756,0.073%,0.855%,0.113%
170,2002,BNP,969500M16QGQY5B5T207,LEI,BNP EASY S&P 500 USD,FR0011550177,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",EURONEXT,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,530318.173975217,3.306,2675.76,0.0,46912.27744,0.159%,0.639%,0.085%
170,2002,iShares ETFs/Ireland,549300QKN7I8BYECLG85,LEI,ISHARES S&P500 SWAP UCITS,IE00BMTX1Y45,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",EURONEXT,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,15661685.4676637,3.306,1103.41,0.0,571318.46756,1.328%,7.776%,1.030%
170,2002,Xtrackers,54930044TWZ26JPZ4913,LEI,X S&P 500 SWAP 1D,LU2009147757,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,6593737.03780416,3.306,1456.7,0.0,317544.49832,0.871%,4.322%,0.572%
170,2002,State Street Bank and Trust Company,549300G7MRCS4D0PAR74,LEI,SPDR MSCI ACWI EX-US,US78463X8487,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,3400.0,3.306,3492.0,0.0,392.51476,0.006%,0.005%,0.001%
170,2002,iShares ETFs/USA,5493000IN0VJK5DV3698,LEI,ISHARES MSCI ACWI EX US ETF,US4642882405,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,1800.0,3.306,6501.0,0.0,386.8615,0.002%,0.005%,0.001%
170,2002,AMUNDI,549300JWBW5ZYYLO6033,LEI,AM CORE S&P 500 SWAP ETF ACC,LU1135865084,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,USD,105883.127537214,3.306,47917.0,0.0,167733.27624,0.195%,2.283%,0.302%
170,2002,iShares ETFs/Ireland,5493002PH3Z252VH0Z10,LEI,ISHARES MSCI EUROPE EX-UK,IE00B14X4N27,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",Developed Markets - Europe,EURONEXT,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,629801.345331733,3.8807,4795.0,0.0,117193.16037,2.241%,1.595%,0.211%
170,2002,Invesco,549300H6TR8XVFIW8W82,LEI,INVESCO MDAX UCITS ETF,IE00BHJYDV33,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",גרמניה,אחר,"DAX 30 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה גרמניה",לא,EUR,252847.807387455,3.8807,5002.0,0.0,49080.94884,0.864%,0.668%,0.088%
170,2002,AMUNDI,969500AGVPK757LHYU02,LEI,AMUNDI MDAX UCITS ETF,FR0011857234,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",גרמניה,אחר,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,14334.031203312,3.8807,14506.0,0.0,8069.11842,0.910%,0.110%,0.015%
170,2002,Nomura Holdings,353800U3TPEO41XXQE39,LEI,NEXT FUNDS TOPIX ETF,JP3027630007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,"מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-אסיה - מדד אחר",לא,JPY,1968226.50282879,0.022332,328300.0,0.0,144302.40768,0.024%,1.964%,0.260%
170,2002,iShares ETFs/USA,549300BPYHDEDI59G670,LEI,ISHARES MSCI EMERGING MARKET,US4642872349,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,1296859.07047752,3.306,5340.0,0.0,228948.01904,0.343%,3.116%,0.413%
170,2002,iShares ETFs/USA,5493001YVWPO25CNKN94,LEI,ISHARES CHINA LARGE-CAP ETF,US4642871846,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",סין,NYSE,"FTSE China 50 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה סין",לא,USD,727125.806092815,3.306,4114.0,0.0,98895.53742,0.427%,1.346%,0.178%
170,2002,Invesco,635400TBVC4RHQO4KZ59,LEI,INVESCO MSCI EMERGING MKTS,IE00B3DWVS88,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",Emerging Markets - Asia,LSE,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,149557.061061105,3.306,6605.0,0.0,32657.47428,2.444%,0.445%,0.059%
170,2002,Wisdomtree investments Inc,54930026N5YOB6AW2260,LEI,WISDOMTREE INDIA EARNINGS,US97717W4226,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",הודו,NYSE,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,488807.772287621,3.306,4420.0,0.0,71427.13349,0.776%,0.972%,0.129%
170,2002,Wisdomtree investments Inc,549300T3CSCFW1IFJC98,LEI,WISDMTREE EMERG MKT EX-ST OW,US97717X5784,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,309130.732134655,3.306,3794.0,0.0,38774.15644,0.569%,0.528%,0.070%
170,2002,Xtrackers,549300DUCO0U5J4KFZ65,LEI,X CSI300 SWAP 1C,LU0779800910,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",סין,LSE,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה - מדד אחר",לא,USD,211778.067114538,3.306,1897.75,0.0,13286.87439,0.249%,0.181%,0.024%
170,2002,Xtrackers,5493002C2LG0TVRY4T35,LEI,X MSCI EM 1C,IE00BTJRMP35,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",Emerging Markets - Asia,LSE,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,1674417.67414983,3.306,7251.0,0.0,401388.15648,1.379%,5.463%,0.724%
170,2002,AMUNDI,213800EH8RDDKCSGK398,LEI,AM CORE MSCI EM SWAP ETF ACC,LU2573967036,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",Emerging Markets - Asia,LSE,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,USD,2332484.26721426,3.306,6680.0,0.0,515107.69156,2.271%,7.011%,0.929%
170,2002,Invesco,ECPGFXU8A2SHKVVGJI15,LEI,INVESCO PHYSICAL GOLD ETC,IE00B579F325,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל",אירלנד,LSE,סחורות-מדד סחורות,לא,USD,81871.17849193,3.306,36969.0,0.0,100062.55646,0.103%,1.362%,0.180%
170,2002,State Street Corporation,549300TT5VW373IGI142,LEI,SPDR BBG US HY CO SC UCI ETF,IE00B99FL386,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",LSE,"אג""ח בחו""ל - אג""ח חשופת מט""ח",לא,USD,150753.271178857,3.306,4141.25,0.0,20639.5889,1.381%,0.281%,0.037%
170,2002,iShares ETFs/Ireland,549300Y4ZFSCU6XVGF08,LEI,ISHARES JPM USD EM CRP USD A,IE00BFM6TD65,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל",Emerging Markets - Asia,LSE,"אג""ח בחו""ל - אג""ח נקובת מט""ח",לא,USD,1908269.25542857,3.306,661.1,0.0,41707.06797,0.472%,0.568%,0.075%
170,2002,VanEck Vectors,549300MJTG2N9QRH7I02,LEI,VANECK SEMICONDUCTOR ETF,US92189F6768,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,32362.426097637,3.306,32636.0,0.0,34917.31537,0.034%,0.475%,0.063%
170,2002,State Street Bank and Trust Company,549300CD2I087Y919K79,LEI,CONSUMER DISCRETIONARY SELT,US81369Y4070,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,147788.629913355,3.306,23964.0,0.0,117085.5184,0.143%,1.594%,0.211%
170,2002,iShares ETFs/USA,54930072GM1ADLZJ5373,LEI,ISHARES EXPANDED TECH-SOFTWA,US4642875151,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",CBOE,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,304644.808575703,3.306,11501.0,0.0,115832.98133,0.348%,1.577%,0.209%
170,2002,iShares ETFs/USA,5493004SPI3IF1GDIR85,LEI,ISHARES SEMICONDUCTOR ETF,US4642875235,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,12252.942585738,3.306,27112.0,0.0,10982.59083,0.023%,0.149%,0.020%
170,2002,Merrill Lynch,5493008SDOYUHMC8LF44,LEI,VANECK PHARMACEUTICAL ETF,US92189F6925,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"Health Care מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,54365.276194808,3.306,9036.0,0.0,16240.54766,0.932%,0.221%,0.029%
170,2002,State Street Bank and Trust Company,54930064FLK0RD4TRU75,LEI,ENERGY SELECT SECTOR SPDR,US81369Y5069,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,USD,72149.146296081,3.306,8934.0,0.0,21309.83044,0.024%,0.290%,0.038%
170,2002,State Street Bank and Trust Company,549300HQI51T8KP6U325,LEI,INDUSTRIAL SELECT SECT SPDR,US81369Y7040,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,USD,89218.508501781,3.306,15423.0,0.0,45491.12389,0.058%,0.619%,0.082%
