מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,נכס בסיס,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",שיעור ריבית,תשואה לפדיון,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
667,9634,אקרו בניה ותשתית (ל.כ) 2017 שותפות מוגבלת,550277115.0,מספר שותפות,מגדל אקרו ONE הלוואה CLN,2080859,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,744911.543359421,1.0,106.51,793.40528,8.572%,0.086%
667,9634,"אפריים רוגובין בע""מ",510597842.0,ח.פ.,מגדל אפריים ONE הלוואה CLN,2080860,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,744911.543359421,1.0,106.51,793.40528,8.572%,0.086%
667,9634,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 1 רצף מוסדי,IL0012117474,ISIN,קרן מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24,NR,NR,NR,ILS,1.91,6.750%,5.730%,חברת ציטוט,אי-תלות,2025-09-30,231485.153387597,1.0,101.09,234.00834,2.528%,0.025%
667,9634,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 2 רצף מוסדי,IL0012151937,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2024-12-25,A3,מידרוג Moodys,מנפיק,ILS,2.07,7.000%,7.080%,חברת ציטוט,אי-תלות,2025-09-30,89114.813836869,1.0,101.55,92.08674,0.995%,0.010%
667,9634,"אושירה בע""מ",511113243.0,ח.פ.,אושירה מניבים CLN,2080967,פנימי,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-03-03,NR,NR,NR,ILS,2.13,3.970%,4.560%,חברת ציטוט,אי-תלות,2025-09-30,1391145.20486722,1.0,101.7,1414.79467,15.286%,0.153%
667,9634,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 4 רצף מוסדי,IL0012219288,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-05-21,NR,NR,NR,ILS,3.34,6.700%,6.490%,חברת ציטוט,אי-תלות,2025-09-30,1183160.82318834,1.0,99.38,1175.82523,12.704%,0.127%
667,9634,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 3 רמ,IL0012253667,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-07-20,A3,מידרוג Moodys,מנפיק,ILS,3.89,6.850%,7.090%,חברת ציטוט,אי-תלות,2025-09-30,135659.158781458,1.0,101.29,136.39394,1.474%,0.015%
667,9634,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 2 רצף מוסדי,IL0012275454,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-08-27,AAA,S&P מעלות,מנפיק,ILS,2.87,6.750%,6.470%,חברת ציטוט,אי-תלות,2025-09-30,448767.184576599,1.0,99.52,446.6131,4.825%,0.048%
667,9634,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,40038.794883222,1.0,1509.0,604.18541,6.528%,0.065%
667,12251,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 1 רצף מוסדי,IL0011986390,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-07,NR,NR,NR,ILS,1.19,6.800%,6.100%,חברת ציטוט,אי-תלות,2025-09-30,34792.138708743,1.0,100.51,34.96958,0.686%,0.006%
667,12251,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 2 רצף מוסדי,IL0012058975,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-04-17,NR,NR,NR,ILS,4.24,6.800%,6.050%,חברת ציטוט,אי-תלות,2025-09-30,514000.038269916,1.0,101.46,521.50444,10.227%,0.088%
667,12251,"שפיר מגורים ובניין בע""מ",514103142.0,ח.פ.,שפיר הלוואה CLN,2080856,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,0.3,3.610%,3.950%,חברת ציטוט,אי-תלות,2025-09-30,217026.956785109,1.0,104.5,226.79317,4.448%,0.038%
667,12251,א.ק.מ דה וינצ'י בכנרית שותפות מוגבלת,550261952.0,מספר שותפות,א.ק.מ. דה וינצ'י הלוואה CLN,2080857,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,1.8,3.830%,3.740%,חברת ציטוט,אי-תלות,2025-09-30,333279.454471021,1.0,104.87,349.51016,6.854%,0.059%
667,12251,"מליסרון בע""מ",520037789.0,ח.פ.,קניון רמת אביב הלוואה CLN,2080858,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,AA,S&P מעלות,מנפיק,ILS,1.74,3.870%,4.410%,חברת ציטוט,אי-תלות,2025-09-30,812901.435183244,1.0,103.78,843.62911,16.545%,0.142%
667,12251,אקרו בניה ותשתית (ל.כ) 2017 שותפות מוגבלת,550277115.0,מספר שותפות,מגדל אקרו ONE הלוואה CLN,2080859,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,413009.649438226,1.0,106.51,439.89658,8.627%,0.074%
667,12251,"אפריים רוגובין בע""מ",510597842.0,ח.פ.,מגדל אפריים ONE הלוואה CLN,2080860,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,413009.649438226,1.0,106.51,439.89658,8.627%,0.074%
667,12251,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 1 רצף מוסדי,IL0012117474,ISIN,קרן מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24,NR,NR,NR,ILS,1.91,6.750%,5.730%,חברת ציטוט,אי-תלות,2025-09-30,128344.906053678,1.0,101.09,129.74387,2.544%,0.022%
667,12251,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 2 רצף מוסדי,IL0012151937,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2024-12-25,A3,מידרוג Moodys,מנפיק,ILS,2.07,7.000%,7.080%,חברת ציטוט,אי-תלות,2025-09-30,49408.924254996,1.0,101.55,51.05668,1.001%,0.009%
667,12251,"אושירה בע""מ",511113243.0,ח.פ.,אושירה מניבים CLN,2080967,פנימי,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-03-03,NR,NR,NR,ILS,2.13,3.970%,4.560%,חברת ציטוט,אי-תלות,2025-09-30,771308.215722808,1.0,101.7,784.42046,15.384%,0.132%
667,12251,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 4 רצף מוסדי,IL0012219288,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-05-21,NR,NR,NR,ILS,3.34,6.700%,6.490%,חברת ציטוט,אי-תלות,2025-09-30,655993.105718703,1.0,99.38,651.92595,12.785%,0.110%
667,12251,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 3 רמ,IL0012253667,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-07-20,A3,מידרוג Moodys,מנפיק,ILS,3.89,6.850%,7.090%,חברת ציטוט,אי-תלות,2025-09-30,75215.026684559,1.0,101.29,75.62242,1.483%,0.013%
667,12251,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 2 רצף מוסדי,IL0012275454,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-08-27,AAA,S&P מעלות,מנפיק,ILS,2.87,6.750%,6.470%,חברת ציטוט,אי-תלות,2025-09-30,248815.016002419,1.0,99.52,247.6207,4.856%,0.042%
667,12251,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,20043.418036453,1.0,1509.0,302.45518,5.932%,0.051%
667,9635,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 1 רצף מוסדי,IL0011986390,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-07,NR,NR,NR,ILS,1.19,6.800%,6.100%,חברת ציטוט,אי-תלות,2025-09-30,34150.106426248,1.0,100.51,34.32427,0.704%,0.007%
667,9635,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 2 רצף מוסדי,IL0012058975,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-04-17,NR,NR,NR,ILS,4.24,6.800%,6.050%,חברת ציטוט,אי-תלות,2025-09-30,504515.004293252,1.0,101.46,511.88092,10.498%,0.109%
667,9635,"שפיר מגורים ובניין בע""מ",514103142.0,ח.פ.,שפיר הלוואה CLN,2080856,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,0.3,3.610%,3.950%,חברת ציטוט,אי-תלות,2025-09-30,213022.077591155,1.0,104.5,222.60807,4.566%,0.047%
667,9635,א.ק.מ דה וינצ'י בכנרית שותפות מוגבלת,550261952.0,מספר שותפות,א.ק.מ. דה וינצ'י הלוואה CLN,2080857,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,1.8,3.830%,3.740%,חברת ציטוט,אי-תלות,2025-09-30,327129.324677214,1.0,104.87,343.06052,7.036%,0.073%
667,9635,"מליסרון בע""מ",520037789.0,ח.פ.,קניון רמת אביב הלוואה CLN,2080858,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,AA,S&P מעלות,מנפיק,ILS,1.74,3.870%,4.410%,חברת ציטוט,אי-תלות,2025-09-30,797900.6625017,1.0,103.78,828.06131,16.983%,0.176%
667,9635,אקרו בניה ותשתית (ל.כ) 2017 שותפות מוגבלת,550277115.0,מספר שותפות,מגדל אקרו ONE הלוואה CLN,2080859,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,405388.228687369,1.0,106.51,431.779,8.856%,0.092%
667,9635,"אפריים רוגובין בע""מ",510597842.0,ח.פ.,מגדל אפריים ONE הלוואה CLN,2080860,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,405388.228687369,1.0,106.51,431.779,8.856%,0.092%
667,9635,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 1 רצף מוסדי,IL0012117474,ISIN,קרן מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24,NR,NR,NR,ILS,1.91,6.750%,5.730%,חברת ציטוט,אי-תלות,2025-09-30,125976.50974237,1.0,101.09,127.34965,2.612%,0.027%
667,9635,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 2 רצף מוסדי,IL0012151937,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2024-12-25,A3,מידרוג Moodys,מנפיק,ILS,2.07,7.000%,7.080%,חברת ציטוט,אי-תלות,2025-09-30,48497.162989596,1.0,101.55,50.11451,1.028%,0.011%
667,9635,"אושירה בע""מ",511113243.0,ח.פ.,אושירה מניבים CLN,2080967,פנימי,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-03-03,NR,NR,NR,ILS,2.13,3.970%,4.560%,חברת ציטוט,אי-תלות,2025-09-30,757074.978197699,1.0,101.7,769.94525,15.791%,0.164%
667,9635,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 4 רצף מוסדי,IL0012219288,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-05-21,NR,NR,NR,ILS,3.34,6.700%,6.490%,חברת ציטוט,אי-תלות,2025-09-30,643887.820829732,1.0,99.38,639.89572,13.124%,0.136%
667,9635,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 3 רמ,IL0012253667,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-07-20,A3,מידרוג Moodys,מנפיק,ILS,3.89,6.850%,7.090%,חברת ציטוט,אי-תלות,2025-09-30,73827.055808019,1.0,101.29,74.22693,1.522%,0.016%
667,9635,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 2 רצף מוסדי,IL0012275454,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-08-27,AAA,S&P מעלות,מנפיק,ILS,2.87,6.750%,6.470%,חברת ציטוט,אי-תלות,2025-09-30,244223.539922708,1.0,99.52,243.05127,4.985%,0.052%
667,9635,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,11115.587472147,1.0,1509.0,167.73421,3.440%,0.036%
667,13698,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,44847.6080012,1.0,1509.0,676.7504,100.000%,0.114%
667,15434,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,5632.915979621,1.0,1509.0,85.0007,100.000%,0.338%
667,14231,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,2295.892560018,1.0,1509.0,34.64502,100.000%,0.192%
667,15435,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
667,15091,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
667,14238,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
667,14795,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
667,13214,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
667,2206,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
