מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,2002,Vitalife Life Sciences Venture Capital,,,SCP Vitalife Partners II,89027,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2008-08-01,USD,דיווח מנהל הקרן,אי-תלות,2025-05-28,3.306,361.047,1193.62106,2.229%,0.017%,0.002%
170,2002,Vintage Investment Partners,,,Vintage Secondary Fund II Israel,89036,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2008-08-01,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,548.0,1811.68964,8.450%,0.025%,0.003%
170,2002,Plenus,,,Plenus III,89037,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2008-08-01,USD,דיווח מנהל הקרן,אי-תלות,2023-06-27,3.306,0.0,0.00109,2.500%,0.000%,0.000%
170,2002,JVP Media Quarter,,,JVP Media V,89046,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2008-09-03,USD,דיווח מנהל הקרן,אי-תלות,2025-09-08,3.306,654.348,2163.27589,17.626%,0.030%,0.004%
170,2002,Magma Venture Partners,,,Magma Venture Capital III Fund,89088,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2012-09-10,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,15757.457,52094.15136,4.286%,0.732%,0.094%
170,2002,Vintage Investment Partners,,,Vintage Growth Fund II,89118,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2015-05-25,USD,דיווח מנהל הקרן,אי-תלות,2025-08-12,3.306,3116.13,10301.92575,3.434%,0.145%,0.019%
170,2002,Bridgepoint Capital,,,Bridgepoint Europe V,89119,פנימי,פרייבט אקוויטי,,ישראל,,,אירופה,לא,2015-07-30,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-13,3.8807,4075.39,15815.36629,0.221%,0.222%,0.029%
170,2002,Grove Ventures,,,Grove Ventures Capital,89169,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2017-10-25,USD,דיווח מנהל הקרן,אי-תלות,2025-05-21,3.306,4088.151,13515.42806,2.573%,0.190%,0.024%
170,2002,Grove Ventures,,,Grove Ventures II,89211,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2019-12-30,USD,דיווח מנהל הקרן,אי-תלות,2025-03-25,3.306,2326.191,7690.38677,2.317%,0.108%,0.014%
170,2002,Amiti,,,Amiti III,89228,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2020-04-07,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,1095.579,3621.9857,3.118%,0.051%,0.007%
170,2002,ECV IL OPP GP I L.P,,,ECV IL OPP I,89255,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2020-12-03,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,7237.503,23927.18601,5.920%,0.336%,0.043%
170,2002,Pontifax Venture Capital,,,Pontifax Israel VI,89256,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-01-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-21,3.306,2082.787,6885.69525,1.050%,0.097%,0.012%
170,2002,Glilot Capital Partners,,,Glilot Early Growth Fund I,89265,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-01-19,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,6299.902,20827.4755,3.524%,0.293%,0.038%
170,2002,FinTLV Ventures,,,FinTLV II,89268,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-02-11,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,4594.355,15188.93653,4.817%,0.213%,0.027%
170,2002,Reality Investment Funds,,,Reality Real Estate Investment Fund IV,89193,פנימי,"קרן נדל""ן",,ישראל,,,ישראל,לא,2019-05-29,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,12766.955,12766.95457,1.372%,0.179%,0.023%
170,2002,ג'יי.טי.אל.וי 2 (שותף כללי) שותפות מוגבלת,,,פארק עסקים יקום,89225,פנימי,"קרן נדל""ן",,ישראל,,,ישראל,לא,2020-03-16,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-09,1.0,26630.555,26630.55462,5.778%,0.374%,0.048%
170,2002,"ג'יי.טי.אל.וי 3 (ש.כ.) בע""מ",,,JTLV 3,89379,פנימי,"קרן נדל""ן",,ישראל,,,ישראל,לא,2022-06-12,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,44897.231,44897.23091,2.679%,0.631%,0.081%
170,2002,"תימורה קרן נדל""ן שותף כללי בע""מ",,,Timora Real Estate Fund,89337,פנימי,"קרן נדל""ן",,ישראל,,,ישראל,לא,2022-06-26,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-25,1.0,14357.224,14357.22423,2.982%,0.202%,0.026%
170,2002, ION Asset Management Ltd,,,IONISCL KY Equity,KYG4939G1139,ISIN,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2017-04-27,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,15171.178,50155.91595,0.003%,0.705%,0.090%
170,2002,"ספרה ניהול קרנות בע""מ",,,SPHRNID VI Equity,VGG834781343,ISIN,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2020-06-07,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-30,1.0,19020.512,19020.51185,1.206%,0.267%,0.034%
170,2002,"נוקד אקוויטי השקעות בע""מ",,,NOKLNGA KY Equity,XD1280399936,ISIN,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2025-01-12,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-30,1.0,27850.801,27850.80097,0.007%,0.391%,0.050%
170,2002,Exodus Management Israel Ltd,,,Brosh Capital Partners,MC-70799,אחר,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2021-01-25,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-07,1.0,41701.376,41701.37594,2.098%,0.586%,0.075%
170,2002,Hazavim bond lp,,,קרן חצבים,99368056,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2024-11-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-10,1.0,2619.594,2619.59445,0.394%,0.037%,0.005%
170,2002,FIMI Opportunity Funds,,,FITE,89009,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2008-08-01,USD,דיווח מנהל הקרן,אי-תלות,2024-06-24,3.306,7.495,24.77745,0.248%,0.000%,0.000%
170,2002,FIMI Opportunity Funds,,,FIMI Opportunity II,89015,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2008-08-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-27,3.306,178.204,589.1434,2.366%,0.008%,0.001%
170,2002,FIMI Opportunity Funds,,,FIMI Opportunity IV,89039,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2008-08-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-27,3.306,74.42,246.03302,2.992%,0.003%,0.000%
170,2002,Viola Ventures,,,Viola Private Equity I,89048,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2008-09-25,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,0.508,1.67948,1.221%,0.000%,0.000%
170,2002,ס.ה. סקיי II ניהול השקעות שותפות מוגבלת,,,Sky II,89059,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2010-07-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-27,3.306,591.418,1955.22807,3.784%,0.027%,0.004%
170,2002,Noy Fund,,,NOY Infrastructure and Energy Investment Fund,89068,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2011-05-18,ILS,דיווח מנהל הקרן,אי-תלות,2025-03-17,1.0,4630.099,4630.09915,4.825%,0.065%,0.008%
170,2002,FIMI Opportunity Funds,,,FIMI Opportunity V,89084,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2012-08-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.306,7248.114,23962.26483,4.005%,0.337%,0.043%
170,2002,Fortissimo Capital,,,Fortissimo Capital Fund III,89079,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2012-06-26,USD,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.306,2226.068,7359.38096,3.458%,0.103%,0.013%
170,2002,Vintage Investment Partners,,,Vintage Growth Fund I,89081,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2012-03-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-12,3.306,687.171,2271.78736,4.260%,0.032%,0.004%
170,2002,Noy Fund,,,Noy Megalim,89111,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2014-11-06,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,15128.106,15128.10564,6.000%,0.213%,0.027%
170,2002,Israel Growth Partners (IGP),,,IGP Investments,89102,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2014-01-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,13674.69,45208.52557,13.163%,0.635%,0.082%
170,2002,Klirmark,,,Klirmark Opportunity Fund II,89121,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2015-04-02,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,790.281,790.28137,4.274%,0.011%,0.001%
170,2002,Magma Venture Partners,,,Autotalks Co-Investment Fund LP Magma|49+|Autotalk,89146,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2017-01-17,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,368.097,1216.92785,17.073%,0.017%,0.002%
170,2002,ס.ה. סקיי 3 ניהול השקעות שותפות מוגבלת,,,Sky III,89144,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2017-05-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-27,3.306,11184.904,36977.29319,6.972%,0.520%,0.067%
170,2002,טנא הון צמיחה 4 (ג'י.פי.) שותפות מוגבלת,,,Tene Growth Capital IV,89172,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2017-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,20209.784,66813.5454,3.901%,0.939%,0.120%
170,2002,Israel Growth Partners (IGP),,,IGP II,89177,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2018-07-31,USD,דיווח מנהל הקרן,אי-תלות,2025-07-29,3.306,24892.029,82293.04764,14.294%,1.156%,0.148%
170,2002,ג'יי.טי.אל.וי 2 (שותף כללי) שותפות מוגבלת,,,JTLV 2,89186,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2019-03-25,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,108511.874,108511.8744,10.430%,1.525%,0.196%
170,2002,Pontifax Venture Capital,,,Pontifax Medison Finance,89192,פנימי,קרן השקעה אחרת,,ישראל,,,אירופה,לא,2019-05-08,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,180.943,598.19762,1.854%,0.008%,0.001%
170,2002,Klirmark,,,Klirmark Opportunity Fund III,89209,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2019-11-13,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,15581.344,15581.34437,1.841%,0.219%,0.028%
170,2002,Vintage Investment Partners,,,Vintage Growth Fund III,89213,פנימי,קרן השקעה אחרת,,ישראל,,,"ארה""ב",לא,2020-01-09,USD,דיווח מנהל הקרן,אי-תלות,2025-08-12,3.306,2729.281,9023.00257,2.164%,0.127%,0.016%
170,2002,Green Lantern Group,,,Green Lantern V,89222,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2020-02-11,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-02,1.0,15930.05,15930.05023,5.176%,0.224%,0.029%
170,2002,Fortissimo Capital,,,Fortissimo Capital Fund V,89229,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2020-04-07,USD,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.306,8911.926,29462.82645,1.326%,0.414%,0.053%
170,2002,Israel Infrastructure Fund,,,Israel Infrastructure Fund IV,89259,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2020-12-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,8323.856,27518.66693,1.959%,0.387%,0.050%
170,2002,Noy Fund,,,Noy 4 Infrastructure and Energy Investments,89283,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2021-05-18,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,66170.828,66170.82843,3.423%,0.930%,0.119%
170,2002,FIMI Opportunity Funds,,,Fimi Israel Opportunity 7,89287,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2021-06-03,USD,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.306,11516.572,38073.78682,1.766%,0.535%,0.069%
170,2002,Helios Energy Investments,,,Helios Energy Investments 5 LP,89330,פנימי,קרן השקעה אחרת,,ישראל,,,אירופה,לא,2021-12-13,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-25,3.8807,3964.456,15384.86609,5.834%,0.216%,0.028%
170,2002,ס.ה. סקיי 4 ניהול שותפות מוגבלת,,,S.H.Sky 4,89335,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-03-21,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,3553.922,11749.26633,1.894%,0.165%,0.021%
170,2002,Klirmark,,,Klirmark Opportunity Fund IV,89425,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2023-04-23,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,11832.842,11832.8422,0.920%,0.166%,0.021%
170,2002,Fortissimo Capital Fund VI GP Limited Partnership,,,Fortissimo Capital Fund VI,89451,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2023-10-25,USD,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.306,2810.571,9291.74731,0.565%,0.131%,0.017%
170,2002,Value Base Fund General Partner Ltd,,,Value Base Fund,89455,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2023-11-23,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,18756.648,18756.64827,3.213%,0.264%,0.034%
170,2002,Reality General Partner 5 Ltd,,,Reality Real Estate Investment Fund 5,89446,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2023-11-29,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,8545.542,8545.54175,2.301%,0.120%,0.015%
170,2002,Greenlight Energy Ventures Limited Partnership,,,Greenlight Fund,89416,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2023-12-04,ILS,דיווח מנהל הקרן,אי-תלות,2025-07-29,1.0,760.842,760.84205,6.711%,0.011%,0.001%
170,2002,ACRO LP 18 LIMITED PARTNERSHIP,,,ACRO L.P 46 LIMITED PARTNERSHIP - Amitim,89504,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2024-11-10,ILS,אחר,אי-תלות,2025-08-28,1.0,11871.825,11871.82524,8.923%,0.167%,0.021%
170,2002,Noy Fund,,,Noy - Cross Israel Highway,999999810,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2011-09-01,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-19,1.0,70487.543,70487.54281,5.506%,0.990%,0.127%
170,2002,"אסנס פרויקטים בע""מ",,,Essence Infrastructure and Construction,999999599,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2021-07-29,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-08,1.0,39117.37,39117.3705,5.714%,0.550%,0.071%
170,2002,"חברה ישראלית לספנות והספקה בע""מ",,,Amphissa Holdings Limited Partnership,89370,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2022-04-03,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-30,1.0,55480.113,55480.11334,4.538%,0.780%,0.100%
170,2002,Noy Fund,,,Noy - Cross Israel Highway No Fee No Carry,89411,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2023-01-16,ILS,דיווח מנהל הקרן,אי-תלות,2025-05-18,1.0,28273.796,28273.79569,2.651%,0.397%,0.051%
170,2002,IGP Investments (G.P.L.P),,,IGP SN (Holdings) Limited Partnership (IGP|20-49|S,89457,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2023-12-04,USD,דיווח מנהל הקרן,אי-תלות,2025-04-30,3.306,4977.379,16455.21408,4.426%,0.231%,0.030%
170,2002,Value Base Invest Management Ltd,,,Value Base Fund Invest 1 L.P Value Base|20-49|Val,89474,פנימי,קרן השקעה אחרת,,ישראל,,,גלובלי,לא,2024-03-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-20,1.0,3361.61,3361.61027,3.697%,0.047%,0.006%
170,2002,ECV IL MANCO LTD,,,ECV MANCO SPV 1,89544,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2025-06-04,USD,דיווח מנהל הקרן,אי-תלות,2025-05-29,3.306,962.171,3180.93732,0.962%,0.045%,0.006%
170,2002,ELLOMAY PV MANAGEMENT ITALY 1 LTD,,,Ellomay Italy PV L.P,89551,פנימי,קרן השקעה אחרת,,ישראל,,,איטליה,לא,2025-06-16,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-15,3.8807,2926.784,11357.97202,4.371%,0.160%,0.020%
170,2002,SHIKUN AND BINUI - THE MOD PORTFOLIO LTD,,,The MOD Portfolio Partnership LP,89552,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2025-06-30,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-22,1.0,23090.95,23090.95016,2.401%,0.324%,0.042%
170,2002,Value AP Partners II LTD,,,AP Partners II Zoglobek Limited Partnership,89549,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2025-08-19,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-10,1.0,8479.881,8479.88146,3.073%,0.119%,0.015%
170,2002,MEDITERRANEAN TOWERS PROJECT MANAGEMENT LTD,,,Mediterranean Towers project management  Amitim,89560,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2025-09-11,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-12,1.0,6053.231,6053.23065,2.561%,0.085%,0.011%
170,2002,Origo,,,Origo Manof Fund,89054,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2009-10-26,ILS,דיווח מנהל הקרן,אי-תלות,2025-04-07,1.0,25.823,25.82305,1.116%,0.000%,0.000%
170,2002,Reality Investment Funds,,,Reality Debt Fund,89338,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2022-03-31,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-14,1.0,27232.706,27232.70571,2.888%,0.383%,0.049%
170,2002,Shaked Ventures,,,Shaked Partners II,89437,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2023-07-10,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,1982.407,1982.40672,0.980%,0.028%,0.004%
170,2002,Shaked Ventures,,,Shaked Partners Fund,89145,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2017-01-17,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,12503.266,12503.26639,19.668%,0.176%,0.023%
170,2002,Grove Ventures,,,Grove I AF.SPV,89242,פנימי,קרן השקעה אחרת,,ישראל,,,"ארה""ב",לא,2020-09-08,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,11031.418,36469.8692,19.810%,0.512%,0.066%
170,2002,FinTLV Ventures,,,FinTLV Unqork LP (FinTLV|20-49|Unqork Inc.),89274,פנימי,קרן השקעה אחרת,,ישראל,,,"ארה""ב",לא,2021-03-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,1371.217,4533.24246,6.751%,0.064%,0.008%
170,2002,Israel Growth Partners (IGP),,,IGP Digital Utility IGP|20-49 Locusview,89275,פנימי,קרן השקעה אחרת,,ישראל,,,"ארה""ב",לא,2021-03-24,USD,דיווח מנהל הקרן,אי-תלות,2025-04-30,3.306,4209.659,13917.13188,9.356%,0.196%,0.025%
170,2002,FIMI Opportunity Funds,,,FIMI ENERGY LP,999999846,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2012-05-17,USD,דיווח מנהל הקרן,אי-תלות,2023-07-26,3.306,5.353,17.69798,1.002%,0.000%,0.000%
170,2002,U.S. Venture Partners (USVP),,,U.S. Venture Partners XI,89110,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2014-11-24,USD,דיווח מנהל הקרן,אי-תלות,2025-07-29,3.306,16636.691,55000.90033,3.420%,0.773%,0.099%
170,2002,Saw Mill Capital,,,Saw Mill Capital Partners II,89135,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2016-04-18,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,3131.586,10353.02403,1.609%,0.145%,0.019%
170,2002,Thomas H. Lee Partners,,,Thomas H. Lee VII,89136,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2016-05-23,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,5913.739,19550.82219,0.607%,0.275%,0.035%
170,2002,Gamut Capital Management,,,Gamut Investment Overseas Fund I,89132,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2016-05-31,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,7924.187,26197.362,0.709%,0.368%,0.047%
170,2002,Thomas H. Lee Partners,,,Thomas H. Lee Parallel Fund VIII,89183,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2019-03-31,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,7162.13,23678.00017,0.320%,0.333%,0.043%
170,2002,ION Asset Management,,,ION Crossover Partners II,89290,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-06-22,USD,דיווח מנהל הקרן,אי-תלות,2025-07-31,3.306,2033.744,6723.55767,0.593%,0.094%,0.012%
170,2002,Insight Partners,,,Insight Partners XII,89298,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-07-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,9854.444,32578.79088,0.059%,0.458%,0.059%
170,2002,Thomas H. Lee Partners,,,Thomas H. Lee Parallel Fund IX,89310,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-08-19,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,9490.004,31373.95268,0.205%,0.441%,0.057%
170,2002,Charles River Ventures,,,Vintage Clal Co-Investment L.P. (C XVIII),89314,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-09-09,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,2218.647,7334.84728,0.401%,0.103%,0.013%
170,2002,Battery Ventures,,,Vintage Clal Co-Investment L.P. (By XIII S),89312,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-09-29,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,1737.185,5743.13464,0.162%,0.081%,0.010%
170,2002,Battery Ventures,,,Vintage Clal Co-Investment L.P. (By XIII),89313,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-09-29,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,1817.749,6009.47693,0.132%,0.084%,0.011%
170,2002,Lightspeed Venture Partners,,,Vintage Clal Co-Investment L.P. (LVP Select IV),89315,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-09-22,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,1216.357,4021.27786,0.057%,0.057%,0.007%
170,2002,Lightspeed Venture Partners,,,Vintage Clal Co-Investment L.P. (LVP XIII),89316,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-09-29,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,1077.792,3563.17941,0.098%,0.050%,0.006%
170,2002,Spark Capital,,,Vintage Clal Co-Investment L.P. (Sk Growth III),89317,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-09-14,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,1453.289,4804.5738,0.114%,0.068%,0.009%
170,2002,Vintage Investment Partners,,,Vintage Clal Co-Investment Cash,89924,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-09-22,USD,דיווח מנהל הקרן,אי-תלות,2021-09-22,3.306,236.157,780.73368,68.154%,0.011%,0.001%
170,2002,Vintage Investment Partners,,,Vintage Fund of Fund VI Israel,89303,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2021-12-28,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,2904.033,9600.73474,6.515%,0.135%,0.017%
170,2002,Hanaco Ventures,,,Hanaco Growth Ventures III,89342,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-01-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-04,3.306,5756.376,19030.57911,1.497%,0.267%,0.034%
170,2002,Andreessen Horowitz,,,Vintage Clal Co-Investment II L.P. AnHz L Fund III,89344,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-01-25,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,2840.144,9389.51768,0.051%,0.132%,0.017%
170,2002,Andreessen Horowitz,,,Vintage Clal Co-Investment II L.P. AnHz Fund VIII,89345,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-01-25,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,1885.244,6232.61819,0.051%,0.088%,0.011%
170,2002,Vintage Investment Partners,,,Vintage Clal Co-Investment II Cash,89944,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-01-25,USD,דיווח מנהל הקרן,אי-תלות,2022-01-19,3.306,248.191,820.51944,20.158%,0.012%,0.001%
170,2002,Grove Ventures,,,Grove Ventures III,89334,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2022-02-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,2429.756,8032.77223,2.762%,0.113%,0.014%
170,2002,Lightspeed Venture Partners,,,Vintage Clal Co-Investment II L.P. LVP XIV-A (In),89353,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-03-08,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,1636.252,5409.44779,0.152%,0.076%,0.010%
