מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,שם נייר ערך,מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,דירוג,שם מדרג,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,סכום לקבל (במטבע הפעילות),ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
667,9635,מדינת ישראל,Israel 5.5% 03/12/34,US46514BRL35,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,6.702,2034-03-12,5.500%,5.127%,0.0,217693.753,3.306,102.903,740.58831,,,0.007%,0.680%,0.157%
667,9635,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,513100.3,3.306,103.938,1763.11026,,,0.021%,1.619%,0.375%
667,9635,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,52357.173,3.306,103.938,179.90921,,,0.002%,0.165%,0.038%
667,9635,ממשלת מקסיקו,MBONO 8.5 03/01/2029,MX0MGO0001F1,"צמוד מט""ח בריבית קבועה","חו""ל",מקסיקו,FOREIGN_GOV_SEC,BBB-,S&P,MXN,2.934,2029-03-01,8.590%,8.051%,0.0,22071.728,0.1808,10206.8,407.30933,,,0.000%,0.374%,0.087%
667,12251,מדינת ישראל,ממצמ 0841,IL0011205833,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,13.23,2041-08-30,2.750%,2.020%,0.0,2520.32,1.0,139.93,3.52668,,,0.000%,0.004%,0.001%
667,12251,מדינת ישראל,ממצמ 0545,IL0011348658,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.67,2045-05-31,1.000%,2.070%,0.0,40706.718,1.0,99.57,40.53168,,,0.000%,0.041%,0.007%
667,12251,מדינת ישראל,ממצמ 1025,IL0011359127,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.08,2025-10-31,0.750%,9.560%,0.0,91997.183,1.0,119.27,109.72504,,,0.001%,0.111%,0.018%
667,12251,מדינת ישראל,ממצמ 0527,IL0011408478,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.65,2027-05-31,0.750%,2.090%,0.0,11291415.469,1.0,117.66,13285.47944,,,0.046%,13.447%,2.240%
667,12251,מדינת ישראל,ממצמ 0529,IL0011570236,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.63,2029-05-31,0.500%,1.930%,0.0,4379279.236,1.0,113.0,4948.58554,,,0.015%,5.009%,0.834%
667,12251,מדינת ישראל,ממצמ 1151,IL0011683013,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,23.99,2051-11-30,0.500%,2.140%,0.0,317512.401,1.0,80.45,255.43873,,,0.001%,0.259%,0.043%
667,12251,מדינת ישראל,ממצמ 0726,IL0011695645,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.82,2026-07-31,0.100%,2.670%,0.0,1823259.315,1.0,116.31,2120.63291,,,0.009%,2.146%,0.357%
667,12251,מדינת ישראל,ממצמ 1131,IL0011722209,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.14,2031-11-30,0.100%,1.900%,0.0,9910106.159,1.0,106.54,10558.2271,,,0.029%,10.686%,1.780%
667,12251,מדינת ישראל,ממצמ 1028,IL0011973265,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.01,2028-10-31,1.100%,1.990%,0.0,21378174.488,1.0,105.65,22586.04135,,,0.063%,22.860%,3.807%
667,12251,מדינת ישראל,ממצמ 1033,IL0012043795,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.53,2033-10-31,1.600%,1.950%,0.0,3053.004,1.0,105.4,3.21787,,,0.000%,0.003%,0.001%
667,12251,JPM,ממשל צמודה 1028 ריפו 16/03/2026,99368137,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-03-16,0.000%,0.000%,0.0,-2238869.493,1.0,94.7355,-2121.00421,,,0.000%,-2.147%,-0.358%
667,12251,JPM,ממשל צמודה 1028 ריפו 08/10/2025,999999140,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-08,0.000%,0.000%,0.0,-902590.059,1.0,93.21,-841.30419,,,0.000%,-0.852%,-0.142%
667,12251,JPM,ממשל צמודה 0726 ריפו 27/08/2026,99368092,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-1652400.019,1.0,107.3456,-1773.77871,,,0.000%,-1.795%,-0.299%
667,12251,JPM,ממשל צמודה 1028 ריפו 27/08/2026,99368093,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-484409.945,1.0,97.2085,-470.88764,,,0.000%,-0.477%,-0.079%
667,12251,מדינת ישראל,מקמ 216,IL0082602181,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.34,2026-02-04,0.000%,4.240%,0.0,1659748.492,1.0,98.6,1636.51201,,,0.009%,1.656%,0.276%
667,12251,מדינת ישראל,מקמ 316,IL0082603171,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.42,2026-03-04,0.000%,4.150%,0.0,838458.198,1.0,98.32,824.3721,,,0.005%,0.834%,0.139%
667,12251,מדינת ישראל,מקמ 616,IL0082606141,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.67,2026-06-03,0.000%,4.200%,0.0,78387.536,1.0,97.3,76.27107,,,0.000%,0.077%,0.013%
667,12251,מדינת ישראל,מקמ 816,IL0082608121,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.84,2026-08-05,0.000%,4.100%,0.0,1023206.158,1.0,96.69,989.33803,,,0.006%,1.001%,0.167%
667,12251,מדינת ישראל,ממשק 0142,IL0011254005,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,11.17,2042-01-31,5.500%,4.340%,0.0,1828693.813,1.0,117.0,2139.57176,,,0.006%,2.166%,0.361%
667,12251,מדינת ישראל,ממשק 0327,IL0011393449,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.47,2027-03-31,2.010%,3.960%,0.0,3709.692,1.0,98.22,3.64366,,,0.000%,0.004%,0.001%
667,12251,מדינת ישראל,ממשק 0347,IL0011401937,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,14.44,2047-03-31,3.750%,4.490%,0.0,701497.308,1.0,91.85,644.32528,,,0.003%,0.652%,0.109%
667,12251,מדינת ישראל,ממשק 0537,IL0011661803,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,10.55,2037-05-31,1.500%,4.210%,0.0,19726003.416,1.0,75.94,14979.92699,,,0.049%,15.162%,2.525%
667,12251,מדינת ישראל,ממשק 0226,IL0011746976,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.4,2026-02-27,0.500%,4.090%,0.0,2636568.052,1.0,98.89,2607.30215,,,0.011%,2.639%,0.440%
667,12251,מדינת ישראל,ממשק 0432,IL0011806606,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.28,2032-04-30,1.300%,4.020%,0.0,723.153,1.0,85.09,0.61533,,,0.000%,0.001%,0.000%
667,12251,מדינת ישראל,ממשק 1152,IL0011840761,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.25,2052-11-30,2.800%,4.610%,0.0,10573899.379,1.0,74.63,7891.30111,,,0.038%,7.987%,1.330%
667,12251,מדינת ישראל,ממשק 0335,IL0012023326,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.92,2035-03-31,4.000%,4.100%,0.0,17464863.809,1.0,101.25,17683.17461,,,0.049%,17.898%,2.981%
667,12251,מדינת ישראל,ממשק 0927,IL0012035791,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.96,2027-09-30,3.750%,3.970%,0.0,267982.565,1.0,99.62,266.96423,,,0.001%,0.270%,0.045%
667,12251,מדינת ישראל,ממשק 0829,IL0012128935,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.66,2029-08-31,4.600%,3.940%,0.0,538401.335,1.0,102.76,553.26121,,,0.003%,0.560%,0.093%
667,12251,מדינת ישראל,ממשק 1125,IL0012153263,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.16,2025-11-30,0.000%,4.120%,0.0,32693.873,1.0,99.36,32.48463,,,0.001%,0.033%,0.005%
667,12251,JPM,ממשל שקלית 0537 ריפו 09/10/2025,99368082,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-09,0.000%,0.000%,0.0,-2326356.648,1.0,65.0047,-1512.24116,,,0.000%,-1.531%,-0.255%
667,12251,JPM,ממשל שקלית 0537 ריפו 03/09/2026,99368091,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-09-03,0.000%,0.000%,0.0,-4048972.939,1.0,65.4186,-2648.78141,,,0.000%,-2.681%,-0.447%
667,12251,מדינת ישראל,ממשמ 0526,IL0011417958,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,0.65,2026-05-31,4.160%,4.340%,0.0,87823.129,1.0,100.25,88.04269,,,0.000%,0.089%,0.015%
667,12251,מדינת ישראל,ממשמ 1134,IL0012051459,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,7.64,2034-11-30,4.170%,4.610%,0.0,638285.746,1.0,96.78,617.73295,,,0.003%,0.625%,0.104%
667,12251,מדינת ישראל,Israel 5.5% 03/12/34,US46514BRL35,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,6.702,2034-03-12,5.500%,5.127%,0.0,268351.814,3.306,102.903,912.92567,,,0.009%,0.924%,0.154%
667,12251,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,477496.207,3.306,103.938,1640.76783,,,0.019%,1.661%,0.277%
667,12251,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,48724.103,3.306,103.938,167.42529,,,0.002%,0.169%,0.028%
667,12251,ממשלת מקסיקו,MBONO 8.5 03/01/2029,MX0MGO0001F1,"צמוד מט""ח בריבית קבועה","חו""ל",מקסיקו,FOREIGN_GOV_SEC,BBB-,S&P,MXN,2.934,2029-03-01,8.590%,8.051%,0.0,27207.892,0.1808,10206.8,502.09157,,,0.000%,0.508%,0.085%
667,13698,מדינת ישראל,ממשמ 0526,IL0011417958,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,0.65,2026-05-31,4.160%,4.340%,0.0,31500000.0,1.0,100.25,31578.75,,,0.148%,100.000%,5.310%
667,14231,מדינת ישראל,ממצמ 0841,IL0011205833,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,13.23,2041-08-30,2.750%,2.020%,0.0,134.315,1.0,139.93,0.18795,,,0.000%,0.004%,0.001%
667,14231,מדינת ישראל,ממצמ 0545,IL0011348658,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.67,2045-05-31,1.000%,2.070%,0.0,2169.383,1.0,99.57,2.16005,,,0.000%,0.047%,0.012%
667,14231,מדינת ישראל,ממצמ 1025,IL0011359127,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.08,2025-10-31,0.750%,9.560%,0.0,4902.806,1.0,119.27,5.84758,,,0.000%,0.127%,0.032%
667,14231,מדינת ישראל,ממצמ 0527,IL0011408478,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.65,2027-05-31,0.750%,2.090%,0.0,601753.397,1.0,117.66,708.02305,,,0.002%,15.397%,3.921%
667,14231,מדינת ישראל,ממצמ 0529,IL0011570236,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.63,2029-05-31,0.500%,1.930%,0.0,233384.925,1.0,113.0,263.72497,,,0.001%,5.735%,1.461%
667,14231,מדינת ישראל,ממצמ 1151,IL0011683013,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,23.99,2051-11-30,0.500%,2.140%,0.0,16921.188,1.0,80.45,13.6131,,,0.000%,0.296%,0.075%
667,14231,מדינת ישראל,ממצמ 0726,IL0011695645,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.82,2026-07-31,0.100%,2.670%,0.0,97166.957,1.0,116.31,113.01489,,,0.000%,2.458%,0.626%
667,14231,מדינת ישראל,ממצמ 1131,IL0011722209,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.14,2031-11-30,0.100%,1.900%,0.0,528139.281,1.0,106.54,562.67959,,,0.002%,12.237%,3.116%
667,14231,מדינת ישראל,ממצמ 1028,IL0011973265,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.01,2028-10-31,1.100%,1.990%,0.0,1139307.039,1.0,105.65,1203.67789,,,0.003%,26.176%,6.666%
667,14231,מדינת ישראל,ממצמ 1033,IL0012043795,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.53,2033-10-31,1.600%,1.950%,0.0,162.704,1.0,105.4,0.17149,,,0.000%,0.004%,0.001%
667,14231,JPM,ממשל צמודה 1028 ריפו 16/03/2026,99368137,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-03-16,0.000%,0.000%,0.0,-119316.07,1.0,94.7355,-113.03468,,,0.000%,-2.458%,-0.626%
667,14231,JPM,ממשל צמודה 1028 ריפו 08/10/2025,999999140,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-08,0.000%,0.000%,0.0,-48101.731,1.0,93.21,-44.83562,,,0.000%,-0.975%,-0.248%
667,14231,JPM,ממשל צמודה 0726 ריפו 27/08/2026,99368092,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-88061.353,1.0,107.3456,-94.52999,,,0.000%,-2.056%,-0.524%
667,14231,JPM,ממשל צמודה 1028 ריפו 27/08/2026,99368093,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-25815.659,1.0,97.2085,-25.09501,,,0.000%,-0.546%,-0.139%
667,14231,מדינת ישראל,מקמ 216,IL0082602181,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.34,2026-02-04,0.000%,4.240%,0.0,68280.559,1.0,98.6,67.32463,,,0.000%,1.464%,0.373%
667,14231,מדינת ישראל,מקמ 316,IL0082603171,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.42,2026-03-04,0.000%,4.150%,0.0,34493.415,1.0,98.32,33.91393,,,0.000%,0.738%,0.188%
667,14231,מדינת ישראל,מקמ 616,IL0082606141,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.67,2026-06-03,0.000%,4.200%,0.0,3224.793,1.0,97.3,3.13772,,,0.000%,0.068%,0.017%
667,14231,מדינת ישראל,מקמ 816,IL0082608121,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.84,2026-08-05,0.000%,4.100%,0.0,42093.78,1.0,96.69,40.70048,,,0.000%,0.885%,0.225%
667,14231,מדינת ישראל,ממשק 0142,IL0011254005,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,11.17,2042-01-31,5.500%,4.340%,0.0,75230.817,1.0,117.0,88.02006,,,0.000%,1.914%,0.487%
667,14231,מדינת ישראל,ממשק 0327,IL0011393449,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.47,2027-03-31,2.010%,3.960%,0.0,152.613,1.0,98.22,0.1499,,,0.000%,0.003%,0.001%
667,14231,מדינת ישראל,ממשק 0347,IL0011401937,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,14.44,2047-03-31,3.750%,4.490%,0.0,28858.968,1.0,91.85,26.50696,,,0.000%,0.576%,0.147%
667,14231,מדינת ישראל,ממשק 0537,IL0011661803,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,10.55,2037-05-31,1.500%,4.210%,0.0,811510.021,1.0,75.94,616.26071,,,0.002%,13.402%,3.413%
667,14231,מדינת ישראל,ממשק 0226,IL0011746976,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.4,2026-02-27,0.500%,4.090%,0.0,108466.036,1.0,98.89,107.26206,,,0.000%,2.333%,0.594%
667,14231,מדינת ישראל,ממשק 0432,IL0011806606,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.28,2032-04-30,1.300%,4.020%,0.0,29.75,1.0,85.09,0.02531,,,0.000%,0.001%,0.000%
667,14231,מדינת ישראל,ממשק 1152,IL0011840761,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.25,2052-11-30,2.800%,4.610%,0.0,435000.701,1.0,74.63,324.64102,,,0.002%,7.060%,1.798%
667,14231,מדינת ישראל,ממשק 0335,IL0012023326,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.92,2035-03-31,4.000%,4.100%,0.0,718488.774,1.0,101.25,727.46988,,,0.002%,15.820%,4.029%
667,14231,מדינת ישראל,ממשק 0927,IL0012035791,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.96,2027-09-30,3.750%,3.970%,0.0,11024.561,1.0,99.62,10.98267,,,0.000%,0.239%,0.061%
667,14231,מדינת ישראל,ממשק 0829,IL0012128935,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.66,2029-08-31,4.600%,3.940%,0.0,22149.346,1.0,102.76,22.76067,,,0.000%,0.495%,0.126%
667,14231,מדינת ישראל,ממשק 1125,IL0012153263,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.16,2025-11-30,0.000%,4.120%,0.0,1344.996,1.0,99.36,1.33639,,,0.000%,0.029%,0.007%
667,14231,JPM,ממשל שקלית 0537 ריפו 09/10/2025,99368082,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-09,0.000%,0.000%,0.0,-95704.218,1.0,65.0047,-62.21224,,,0.000%,-1.353%,-0.345%
667,14231,JPM,ממשל שקלית 0537 ריפו 03/09/2026,99368091,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-09-03,0.000%,0.000%,0.0,-166571.101,1.0,65.4186,-108.96848,,,0.000%,-2.370%,-0.604%
667,14231,מדינת ישראל,ממשמ 0526,IL0011417958,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,0.65,2026-05-31,4.160%,4.340%,0.0,3612.964,1.0,100.25,3.622,,,0.000%,0.079%,0.020%
667,14231,מדינת ישראל,ממשמ 1134,IL0012051459,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,7.64,2034-11-30,4.170%,4.610%,0.0,26258.501,1.0,96.78,25.41298,,,0.000%,0.553%,0.141%
667,14231,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,19643.764,3.306,103.938,67.49971,,,0.001%,1.468%,0.374%
667,14231,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,2004.466,3.306,103.938,6.88773,,,0.000%,0.150%,0.038%
667,13214,מדינת ישראל,ממשמ 0526,IL0011417958,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,0.65,2026-05-31,4.160%,4.340%,0.0,1637141.52,1.0,100.25,1641.23437,,,0.008%,100.000%,13.195%
667,15435,מדינת ישראל,ממצמ 0841,IL0011205833,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,13.23,2041-08-30,2.750%,2.020%,0.0,16.936,1.0,139.93,0.0237,,,0.000%,0.004%,0.001%
667,15435,מדינת ישראל,ממצמ 0545,IL0011348658,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.67,2045-05-31,1.000%,2.070%,0.0,273.543,1.0,99.57,0.27237,,,0.000%,0.051%,0.017%
667,15435,מדינת ישראל,ממצמ 1025,IL0011359127,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.08,2025-10-31,0.750%,9.560%,0.0,618.207,1.0,119.27,0.73734,,,0.000%,0.137%,0.046%
667,15435,מדינת ישראל,ממצמ 0527,IL0011408478,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.65,2027-05-31,0.750%,2.090%,0.0,75876.579,1.0,117.66,89.27638,,,0.000%,16.629%,5.583%
667,15435,מדינת ישראל,ממצמ 0529,IL0011570236,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.63,2029-05-31,0.500%,1.930%,0.0,29428.085,1.0,113.0,33.25374,,,0.000%,6.194%,2.079%
667,15435,מדינת ישראל,ממצמ 1151,IL0011683013,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,23.99,2051-11-30,0.500%,2.140%,0.0,2133.635,1.0,80.45,1.71651,,,0.000%,0.320%,0.107%
667,15435,מדינת ישראל,ממצמ 0726,IL0011695645,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.82,2026-07-31,0.100%,2.670%,0.0,12252.023,1.0,116.31,14.25033,,,0.000%,2.654%,0.891%
667,15435,מדינת ישראל,ממצמ 1131,IL0011722209,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.14,2031-11-30,0.100%,1.900%,0.0,66594.393,1.0,106.54,70.94967,,,0.000%,13.215%,4.437%
667,15435,מדינת ישראל,ממצמ 1028,IL0011973265,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.01,2028-10-31,1.100%,1.990%,0.0,143658.052,1.0,105.65,151.77473,,,0.000%,28.270%,9.491%
667,15435,מדינת ישראל,ממצמ 1033,IL0012043795,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.53,2033-10-31,1.600%,1.950%,0.0,20.516,1.0,105.4,0.02162,,,0.000%,0.004%,0.001%
667,15435,JPM,ממשל צמודה 1028 ריפו 16/03/2026,99368137,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-03-16,0.000%,0.000%,0.0,-15044.859,1.0,94.7355,-14.25282,,,0.000%,-2.655%,-0.891%
667,15435,JPM,ממשל צמודה 1028 ריפו 08/10/2025,999999140,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-08,0.000%,0.000%,0.0,-6065.267,1.0,93.21,-5.65344,,,0.000%,-1.053%,-0.354%
667,15435,JPM,ממשל צמודה 0726 ריפו 27/08/2026,99368092,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-11103.875,1.0,107.3456,-11.91952,,,0.000%,-2.220%,-0.745%
667,15435,JPM,ממשל צמודה 1028 ריפו 27/08/2026,99368093,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-3255.161,1.0,97.2085,-3.16429,,,0.000%,-0.589%,-0.198%
667,15435,מדינת ישראל,מקמ 216,IL0082602181,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.34,2026-02-04,0.000%,4.240%,0.0,7145.889,1.0,98.6,7.04585,,,0.000%,1.312%,0.441%
667,15435,מדינת ישראל,מקמ 316,IL0082603171,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.42,2026-03-04,0.000%,4.150%,0.0,3609.902,1.0,98.32,3.54926,,,0.000%,0.661%,0.222%
667,15435,מדינת ישראל,מקמ 616,IL0082606141,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.67,2026-06-03,0.000%,4.200%,0.0,337.49,1.0,97.3,0.32838,,,0.000%,0.061%,0.021%
