מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה
170,9654,התחייבות להשקעה,Grove Ventures,,,Grove Ventures II,89211.0,פנימי,USD,2019-12-15,2781.266,9728.867,396.749,1311.652,14.265%,2029-11-30
170,9654,התחייבות להשקעה,Amiti,,,Amiti III,89228.0,פנימי,USD,2020-03-24,2901.886,10615.098,919.541,3040.003,31.688%,2030-03-24
170,9654,התחייבות להשקעה,ECV IL OPP GP I L.P,,,ECV IL OPP I,89255.0,פנימי,USD,2020-11-01,2632.0,8948.8,219.226,724.761,8.329%,2028-05-19
170,9654,התחייבות להשקעה,Pontifax Venture Capital,,,Pontifax Israel VI,89256.0,פנימי,USD,2020-10-27,3687.2,12470.11,1165.532,3853.249,31.610%,2031-03-01
170,9654,התחייבות להשקעה,Glilot Capital Partners,,,Glilot Early Growth Fund I,89265.0,פנימי,USD,2020-12-31,2256.0,7253.04,201.556,666.344,8.934%,2029-08-15
170,9654,התחייבות להשקעה,FinTLV Ventures,,,FinTLV II,89268.0,פנימי,USD,2021-01-28,4627.0,15241.338,558.921,1847.794,12.080%,2030-01-31
170,9654,התחייבות להשקעה,New Era Capital Partners GP III L.P,,,New Era Capital Partners III,89548.0,פנימי,USD,2025-06-10,5119.4,17835.99,2719.505,8990.683,53.122%,2029-06-19
170,9654,התחייבות להשקעה,Glilot Early Growth II General Partner L.P,,,Glilot Early Growth Fund II,89539.0,פנימי,USD,2025-04-27,5119.4,18491.273,4492.273,14851.455,87.750%,2027-10-23
170,9654,התחייבות להשקעה,Reality Investment Funds,,,Reality Real Estate Investment Fund IV,89193.0,פנימי,ILS,2019-04-15,15854.995,15854.995,3177.084,3177.084,20.038%,2027-04-15
170,9654,התחייבות להשקעה,"ג'יי.טי.אל.וי 3 (ש.כ.) בע""מ",,,JTLV 3,89379.0,פנימי,ILS,2022-04-10,37280.0,37280.0,7139.416,7139.416,19.151%,2030-05-01
170,9654,התחייבות להשקעה,"תימורה קרן נדל""ן שותף כללי בע""מ",,,Timora Real Estate Fund,89337.0,פנימי,ILS,2021-12-20,23580.0,23580.0,622.986,622.986,2.642%,2030-12-20
170,9654,התחייבות להשקעה,"אלוג'יו ניהול נכסים (רנט איט) בע""מ",,,Rent It,89392.0,פנימי,ILS,2022-03-16,4428.0,4428.0,355.811,355.811,8.035%,2032-03-16
170,9654,התחייבות להשקעה,Pontifax Venture Capital,,,Pontifax Medison Finance,89192.0,פנימי,USD,2019-04-15,2781.0,9903.141,1298.746,4293.656,46.701%,2026-04-15
170,9654,התחייבות להשקעה,Helios Energy Investments,,,Helios Spain PV,89197.0,פנימי,EUR,2019-06-07,1795.491,7283.052,498.8,1935.694,27.781%,2029-06-07
170,9654,התחייבות להשקעה,Helios Energy Investments,,,Helios 3 Biogas UK 1,89199.0,פנימי,GBP,2019-06-04,3143.536,14399.596,210.169,933.342,6.686%,2029-06-30
170,9654,התחייבות להשקעה,Klirmark,,,Klirmark Opportunity Fund III,89209.0,פנימי,ILS,2019-07-04,56808.21,56808.21,6138.773,6138.773,10.806%,2027-07-04
170,9654,התחייבות להשקעה,Vintage Investment Partners,,,Vintage Growth Fund III,89213.0,פנימי,USD,2019-11-13,3688.009,12889.593,826.38,2732.011,22.407%,2028-12-31
170,9654,התחייבות להשקעה,Green Lantern Group,,,Green Lantern V,89222.0,פנימי,ILS,2019-12-29,14833.483,14833.483,2880.535,2880.535,19.419%,2030-01-28
170,9654,התחייבות להשקעה,Fortissimo Capital,,,Fortissimo Capital Fund V,89229.0,פנימי,USD,2019-11-26,8621.923,29857.721,170.982,565.265,1.983%,2029-12-31
170,9654,התחייבות להשקעה,Israel Infrastructure Fund,,,Israel Infrastructure Fund IV,89259.0,פנימי,USD,2020-11-16,4110.0,13793.16,743.332,2457.457,18.086%,2030-12-07
170,9654,התחייבות להשקעה,Noy Fund,,,Noy 4 Infrastructure and Energy Investments,89283.0,פנימי,ILS,2021-03-14,33236.057,33236.057,7764.978,7764.978,23.363%,2033-03-14
170,9654,התחייבות להשקעה,FIMI Opportunity Funds,,,Fimi Israel Opportunity 7,89287.0,פנימי,USD,2020-12-10,11732.0,38140.732,4975.351,16448.511,42.408%,2031-06-01
170,9654,התחייבות להשקעה,Helios Energy Investments,,,Helios Energy Investments 5 LP,89330.0,פנימי,EUR,2021-09-22,3640.0,13696.592,1005.511,3902.086,27.624%,2032-09-30
170,9654,התחייבות להשקעה,Helios Energy Investments,,,Helios 5 Biogas UK 2,89388.0,פנימי,GBP,2022-07-17,2275.0,9398.935,1432.097,6359.798,62.949%,2032-07-18
170,9654,התחייבות להשקעה,Klirmark,,,Klirmark Opportunity Fund IV,89425.0,פנימי,ILS,2023-03-12,30769.298,30769.298,16180.477,16180.477,52.586%,2031-04-04
170,9654,התחייבות להשקעה,Fortissimo Capital Fund VI GP Limited Partnership,,,Fortissimo Capital Fund VI,89451.0,פנימי,USD,2023-10-25,7060.0,28684.78,4002.353,13231.779,56.691%,2033-04-25
170,9654,התחייבות להשקעה,Value Base Fund General Partner Ltd,,,Value Base Fund,89455.0,פנימי,ILS,2023-11-23,28737.0,28737.0,5702.552,5702.552,19.844%,2029-11-30
170,9654,התחייבות להשקעה,Reality General Partner 5 Ltd,,,Reality Real Estate Investment Fund 5,89446.0,פנימי,ILS,2023-11-29,29280.0,29280.0,24370.295,24370.295,83.232%,2031-05-31
170,9654,התחייבות להשקעה,Greenlight Energy Ventures Limited Partnership,,,Greenlight Fund,89416.0,פנימי,ILS,2023-12-04,19680.0,19680.0,18564.972,18564.972,94.334%,2030-12-31
170,9654,התחייבות להשקעה,NOY E.I Infrastructure and Energy G.P,,,Noy 5 Infrastructure and energy Investments LP,89498.0,פנימי,ILS,2024-10-01,81881.0,81881.0,74437.566,74437.566,90.909%,2036-10-01
170,9654,התחייבות להשקעה,ACRO LP 18 LIMITED PARTNERSHIP,,,ACRO L.P 46 LIMITED PARTNERSHIP - Amitim,89504.0,פנימי,ILS,2024-11-04,55161.75,55161.75,37453.113,37453.113,67.897%,2047-08-20
170,9654,התחייבות להשקעה,IGP Investments III Limited Partnership,,,IGP Investments III,89491.0,פנימי,USD,2024-07-29,6225.0,22908.0,4575.285,15125.891,73.499%,2034-05-27
170,9654,התחייבות להשקעה,SHIKUN AND BINUI - THE MOD PORTFOLIO LTD,,,The MOD Portfolio Partnership LP,89552.0,פנימי,ILS,2025-06-22,20130.96,20130.96,2430.04,2430.04,12.071%,2050-01-01
170,9654,התחייבות להשקעה,Arbel Finance,,,Arbel II,89322.0,פנימי,ILS,2021-05-23,10980.0,10980.0,3408.129,3408.129,31.039%,2029-07-31
170,9654,התחייבות להשקעה,Reality Investment Funds,,,Reality Debt Fund,89338.0,פנימי,ILS,2021-12-23,16758.0,16758.0,5577.707,5577.707,33.284%,2029-12-27
170,9654,התחייבות להשקעה,Giza Singer Even Ltd.,,,Giza Singer Even Mezzanine,89351.0,פנימי,ILS,2021-10-14,14864.405,14864.405,4448.419,4448.419,29.927%,2029-10-11
170,9654,התחייבות להשקעה,Shaked Ventures,,,Shaked Partners II,89437.0,פנימי,ILS,2023-06-28,12210.0,12210.0,10066.664,10066.664,82.446%,2031-06-06
170,9654,התחייבות להשקעה,ION Asset Management,,,ION Crossover Partners II,89290.0,פנימי,USD,2021-06-08,2696.2,8743.777,557.458,1842.955,20.676%,2028-06-08
170,9654,התחייבות להשקעה,Insight Partners,,,Insight Partners XII,89298.0,פנימי,USD,2021-06-01,9250.4,29952.795,664.48,2196.771,7.183%,2031-06-30
170,9654,התחייבות להשקעה,Thomas H. Lee Partners,,,Thomas H. Lee Parallel Fund IX,89310.0,פנימי,USD,2021-03-29,10436.76,34879.652,2544.147,8410.951,24.377%,2032-01-31
170,9654,התחייבות להשקעה,Vintage Investment Partners,,,Vintage Fund of Fund VI Israel,89303.0,פנימי,USD,2021-07-15,3965.0,12949.69,1605.236,5306.91,40.485%,2034-09-30
170,9654,התחייבות להשקעה,Hanaco Ventures,,,Hanaco Growth Ventures III,89342.0,פנימי,USD,2021-12-30,2740.5,8522.955,242.056,800.236,8.833%,2028-03-31
170,9654,התחייבות להשקעה,Andreessen Horowitz,,,Vintage Clal Co-Investment II L.P. AnHz L Fund III,89344.0,פנימי,USD,2021-12-28,2249.625,6998.583,180.106,595.432,8.006%,2031-12-28
170,9654,התחייבות להשקעה,Andreessen Horowitz,,,Vintage Clal Co-Investment II L.P. AnHz Fund VIII,89345.0,פנימי,USD,2021-12-28,1124.9,3499.564,165.767,548.026,14.736%,2031-12-28
170,9654,התחייבות להשקעה,Grove Ventures,,,Grove Ventures III,89334.0,פנימי,USD,2021-12-22,4821.0,15258.465,2311.758,7642.672,47.952%,2033-01-06
170,9654,התחייבות להשקעה,Lightspeed Venture Partners,,,Vintage Clal Co-Investment II L.P. LVP XIV-A (In),89353.0,פנימי,USD,2021-12-28,1215.0,3779.865,155.114,512.805,12.767%,2031-12-28
170,9654,התחייבות להשקעה,Lightspeed Venture Partners,,,Vintage Clal Co-Investment II L.P. LVP XIV-B (Ig),89354.0,פנימי,USD,2021-12-28,1485.0,4619.835,232.494,768.624,15.656%,2031-12-28
170,9654,התחייבות להשקעה,Lightspeed Venture Partners,,,Vintage Clal Co-Investment II L.P. (LVP Select V),89369.0,פנימי,USD,2021-12-28,876.5,2726.792,59.365,196.26,6.773%,2031-12-28
170,9654,התחייבות להשקעה,GSV Ventures,,,GSV Ventures Fund III,89383.0,פנימי,USD,2022-06-06,1159.5,3863.454,403.97,1335.524,34.840%,2032-07-20
170,9654,התחייבות להשקעה,ECV IL OPP GP II L.P,,,ECV IL OPP II,89386.0,פנימי,USD,2022-01-23,1566.0,4917.24,648.2,2142.948,41.392%,2030-07-14
170,9654,התחייבות להשקעה,ECV IL GP IV L.P,,,ECV IL IV,89387.0,פנימי,USD,2022-01-23,587.25,1843.965,360.813,1192.848,61.441%,2032-01-14
170,9654,התחייבות להשקעה,Vintage Investment Partners,,,Vintage Fund of Funds VII (Access),89394.0,פנימי,USD,2022-04-05,3865.0,12387.325,2170.694,7176.314,56.163%,2036-09-01
170,9654,התחייבות להשקעה,Vintage Investment Partners,,,Vintage Fund of Funds VII Breakout,89403.0,פנימי,USD,2022-04-05,1159.5,3716.198,657.915,2175.067,56.741%,2036-09-01
170,9654,התחייבות להשקעה,83North,,,Vintage Clal Co-Investment III L.P. Nrt VII,89410.0,פנימי,USD,2022-07-28,1199.0,4116.167,499.33,1650.783,41.645%,2029-12-31
170,9654,התחייבות להשקעה,Vintage Growth IV GP L.P,,,Vintage Growth Fund IV,89550.0,פנימי,USD,2025-06-12,3735.0,13083.705,3436.2,11360.077,92.000%,2027-12-31
170,9654,התחייבות להשקעה,Vintage Fund of Funds VIII (Access) GP  L.P,,,Vintage Fund of Funds VIII Access,89553.0,פנימי,USD,2025-06-30,11020.5,37381.536,10631.109,35146.446,96.467%,2038-03-31
170,9654,התחייבות להשקעה,Vintage Fund of Funds VIII (Breakout) GP L.P,,,Vintage Fund of Funds VIII Breakout,89556.0,פנימי,USD,2025-07-17,2449.0,8216.395,2375.53,7853.502,97.000%,2038-03-31
170,9654,התחייבות להשקעה,New York Life Investments,,,NYL- Madison Square Value Enhancement Fund,89176.0,פנימי,USD,2018-07-09,2767.974,10014.53,419.458,1386.728,15.154%,2033-06-21
170,9654,התחייבות להשקעה,Blackstone Group Inc.,,,Blackstone Real Estate Partners IX,89203.0,פנימי,USD,2019-02-28,2316.989,8350.428,442.165,1461.799,19.084%,2029-08-22
170,9654,התחייבות להשקעה,MetLife Investment Management,,,MetLife Clal Real Estate,89223.0,פנימי,USD,2020-03-01,28851.259,99854.207,2513.826,8310.708,8.713%,2059-09-17
170,9654,התחייבות להשקעה,Brookfield Asset Management Inc.,,,Brookfield Premier Real Estate Partners Europe,89244.0,פנימי,EUR,2020-09-30,11367.0,45761.269,887.432,3443.856,7.807%,2030-09-30
170,9654,התחייבות להשקעה,Brookfield Asset Management Inc.,,,EP Crescent Co-Invest SCSp,89289.0,פנימי,EUR,2021-02-06,766.22,3025.803,91.393,354.668,11.928%,2030-12-28
170,9654,התחייבות להשקעה,Ares Management,,,Ares European Property Enhancement Partners III,89295.0,פנימי,EUR,2021-04-22,4452.0,17507.49,565.92,2196.165,12.712%,2029-04-22
170,9654,התחייבות להשקעה,Yellowstone Trust (Yakir Gabay),,,Yellowstone Platform Holdings Parallel,89339.0,פנימי,USD,2022-01-05,7647.883,23654.903,1489.562,4924.493,19.477%,2032-01-05
170,9654,התחייבות להשקעה,Yellowstone Trust (Yakir Gabay),,,Yellowstone Platform Holdings REIT,89341.0,פנימי,USD,2022-01-05,11240.0,34765.32,8894.944,29406.684,79.137%,2032-01-05
170,9654,התחייבות להשקעה,Blue Atlantic Partners,,,Blue Atlantic Partners III,89200.0,פנימי,USD,2019-08-29,5590.554,19818.513,262.378,867.422,4.693%,2029-08-02
170,9654,התחייבות להשקעה,Electra Capital,,,Electra America Principal Hospitality,89371.0,פנימי,USD,2022-03-31,9590.0,30457.84,2496.842,8254.56,26.036%,2028-04-30
170,9654,התחייבות להשקעה,Breakthrough Properties,,,Breakthrough Properties Growth Portfolio I,89374.0,פנימי,USD,2022-04-14,9320.0,29814.68,2081.231,6880.551,22.331%,2030-08-27
170,9654,התחייבות להשקעה,Starlight Investments,,,Starlight Canadian Residential Growth Fund III,89378.0,פנימי,CAD,2022-05-05,9320.0,24768.832,150.308,356.906,1.613%,2027-05-05
170,9654,התחייבות להשקעה,Blackstone Group Inc.,,,Blackstone Real Estate Partners Asia III,89329.0,פנימי,USD,2021-11-11,4914.0,15331.68,2677.747,8852.633,54.492%,2032-06-30
170,9654,התחייבות להשקעה,FAROPOINT INDUSTRIAL VALUE FUND III GP LP,,,Faropoint Industrial Value Fund III,89396.0,פנימי,USD,2022-06-01,6990.0,23241.75,470.898,1556.787,6.737%,2030-04-14
170,9654,התחייבות להשקעה,Starlight Investments,,,Starlight Bond FP 1,89412.0,פנימי,GBP,2022-10-01,7456.0,29976.848,6023.385,26749.252,80.786%,2032-11-30
170,9654,התחייבות להשקעה,Blackstone Group Inc.,,,Blackstone Real Estate Partners X,89419.0,פנימי,USD,2022-08-06,9320.0,31082.2,6060.079,20034.621,65.022%,2032-08-22
170,9654,התחייבות להשקעה,MetLife Investment Management,,,MetLife Single Family Rental Feeder,89443.0,פנימי,USD,2023-08-22,12620.0,47678.36,7002.507,23150.289,55.487%,2035-01-07
170,9654,התחייבות להשקעה,Michelson Multifamily Fund GP II LLC,,,Michelson Multifamily Fund II,89448.0,פנימי,USD,2023-10-01,7735.885,29620.705,5968.251,19731.037,77.150%,2033-11-01
170,9654,התחייבות להשקעה,MIM CLAL GP 2.0 LLC,,,Metlife Clal Real Estate 2.0 LP,89450.0,פנימי,USD,2023-10-19,18210.0,73368.09,12445.694,41145.465,68.345%,2059-09-17
170,9654,התחייבות להשקעה,S3 Real Estate Credit GP III LC,,,S3 LB Real Estate Credit A III,89555.0,פנימי,USD,2025-07-10,9225.0,30700.8,5715.049,18893.951,61.952%,2028-11-01
170,9654,התחייבות להשקעה,One Equity Partners,,,One Equity Partners VII,89190.0,פנימי,USD,2019-04-16,9270.0,32982.66,845.945,2796.695,9.126%,2026-04-16
170,9654,התחייבות להשקעה,One Equity Partners,,,OEP VII Orion Co-Investment Partners A,89191.0,פנימי,USD,2019-04-16,2781.0,9894.798,62.964,208.158,2.264%,2026-04-16
170,9654,התחייבות להשקעה,Intermediate Capital Group,,,ICG Strategic Equity Fund III,89194.0,פנימי,USD,2019-04-01,12432.013,45078.478,3758.297,12424.929,30.231%,2027-03-31
170,9654,התחייבות להשקעה,Kelso & Company,,,Kelso Investment Associates X,89196.0,פנימי,USD,2019-05-30,9269.968,33557.283,1090.257,3604.389,11.761%,2029-05-31
170,9654,התחייבות להשקעה,Signal Capital Partners,,,Signal Alpha II Fund,89202.0,פנימי,EUR,2019-07-31,12970.955,50582.832,1213.316,4708.514,9.354%,2027-12-31
170,9654,התחייבות להשקעה,HarbourVest Partners,,,Dover Street X,89204.0,פנימי,USD,2019-05-31,14850.003,53964.912,2940.481,9721.229,19.801%,2030-10-09
170,9654,התחייבות להשקעה,Energy Capital Partners,,,Energy Capital Partners IV,89207.0,פנימי,USD,2019-09-30,6593.405,22958.236,1545.331,5108.864,23.438%,2029-12-31
170,9654,התחייבות להשקעה,HarbourVest Partners,,,HarbourVest Adelaide,89208.0,פנימי,USD,2019-09-26,13999.942,49237.796,724.576,2395.45,5.176%,2034-02-28
170,9654,התחייבות להשקעה,Hamilton Lane,,,Hamilton Lane Secondary Fund V,89212.0,פנימי,USD,2019-11-28,17070.079,59250.245,9002.819,29763.32,52.740%,2029-12-20
170,9654,התחייבות להשקעה,Lexington Capital Partners,,,Lexington Capital Partners IX,89214.0,פנימי,USD,2019-12-20,17612.134,61237.389,3595.247,11885.885,20.413%,2029-12-31
170,9654,התחייבות להשקעה,Insight Partners,,,Insight Partners XI,89226.0,פנימי,USD,2020-01-21,6804.028,23507.916,263.34,870.604,3.870%,2030-03-31
170,9654,התחייבות להשקעה,Accelmed Partners,,,Accelmed Partners II,89232.0,פנימי,USD,2020-05-28,4914.0,17208.828,1006.695,3328.135,20.486%,2029-05-31
170,9654,התחייבות להשקעה,KPS Capital Partners LP,,,KPS Special Situations Fund V,89235.0,פנימי,USD,2019-09-23,7408.0,26053.936,1125.646,3721.385,15.195%,2032-07-13
170,9654,התחייבות להשקעה,Argo Infrastructure Partners,,,ACP Series 3 Partnership,89239.0,פנימי,USD,2020-07-13,19005.0,65415.21,1677.728,5546.569,8.828%,2035-07-13
170,9654,התחייבות להשקעה,Vintage Investment Partners,,,Vintage Fund of Funds VI Breakout,89248.0,פנימי,USD,2020-09-02,2629.5,8850.897,661.085,2185.548,25.141%,2033-09-30
170,9654,התחייבות להשקעה,Vintage Investment Partners,,,Vintage Fund of Funds VI Access,89247.0,פנימי,USD,2020-09-02,8705.0,29301.03,965.524,3192.023,11.092%,2033-12-31
170,9654,התחייבות להשקעה,Silver Lake Partners,,,Silver Lake Partners VI,89246.0,פנימי,USD,2020-07-03,8049.6,27642.326,552.601,1826.898,6.865%,2030-07-31
170,9654,התחייבות להשקעה,Blackstone Group Inc.,,,Blackstone Capital Partners VIII,89251.0,פנימי,USD,2020-05-10,9270.0,32593.32,1307.386,4322.217,14.103%,2030-05-31
170,9654,התחייבות להשקעה,iCON Infrastructure,,,iCON Infrastructure Partners V,89250.0,פנימי,USD,2020-03-17,6620.0,25566.44,1081.367,3575.0,16.335%,2029-03-31
170,9654,התחייבות להשקעה,GRIDIRON GP IV LLC,,,Gridiron Capital Parallel Fund IV,89260.0,פנימי,USD,2020-11-26,8380.0,27821.6,584.733,1933.128,6.978%,2030-11-30
170,9654,התחייבות להשקעה,Clearlake Capital Group,,,Clearlake Capital Partners VI,89230.0,פנימי,USD,2020-05-27,10056.0,35055.216,585.657,1936.183,5.824%,2030-04-30
170,9654,התחייבות להשקעה,Hanaco Ventures,,,Hanaco Growth Ventures,89267.0,פנימי,USD,2021-01-20,5898.75,19194.532,406.242,1343.035,6.887%,2026-03-31
170,9654,התחייבות להשקעה,KKR,,,KKR Asian Fund IV,89249.0,פנימי,USD,2020-09-30,11340.0,39020.94,4748.906,15699.883,41.877%,2031-12-28
170,9654,התחייבות להשקעה,Polaris CG Singapore Pte.Ltd.,,,Tiara CG Private Equity Fund 2019,89269.0,פנימי,JPY,2020-11-26,329308.468,12665.71,25287.865,564.729,4.459%,2029-12-31
170,9654,התחייבות להשקעה,Polaris CG Singapore Pte.Ltd.,,,Tiara CG Private Equity Fund 2019S Co-Investment,89270.0,פנימי,JPY,2020-11-26,99420.0,3166.428,9740.426,217.523,9.797%,2029-12-31
170,9654,התחייבות להשקעה,CVC Capital Partners,,,CVC Capital Partners VIII,89245.0,פנימי,EUR,2020-05-28,8340.0,32137.356,452.579,1756.322,5.427%,2031-05-30
170,9654,התחייבות להשקעה,Intermediate Capital Group,,,ICG Strategic Equity Fund IV,89284.0,פנימי,USD,2021-04-29,5010.0,16262.46,1130.447,3737.257,22.564%,2030-04-29
170,9654,התחייבות להשקעה,83North,,,Vintage Clal Co-Investment II L.P. (Nrt VI),89285.0,פנימי,USD,2020-09-16,956.086,3261.21,206.279,681.96,21.575%,2031-12-28
170,9654,התחייבות להשקעה,83North,,,Vintage Clal Co-Investment II L.P.(Nrt F IV),89286.0,פנימי,USD,2021-05-19,796.914,2601.127,27.881,92.176,3.499%,2031-12-28
170,9654,התחייבות להשקעה,K1 Investment Management,,,K5 Private Investors,89293.0,פנימי,USD,2021-06-08,7930.0,25716.99,2527.989,8357.53,31.879%,2031-04-22
170,9654,התחייבות להשקעה,EQT Partners,,,EQT Infrastructure V,89304.0,פנימי,EUR,2021-02-24,5556.4,22058.908,1305.943,5067.972,23.503%,2033-10-28
170,9654,התחייבות להשקעה,CPE Capital,,,CPEC 9,89302.0,פנימי,AUD,2021-02-26,6340.124,16603.517,3864.3,8443.11,60.950%,2031-07-06
170,9654,התחייבות להשקעה,Trilantic Capital Partners,,,Trilantic Europe VI,89299.0,פנימי,EUR,2021-03-25,8140.0,31807.05,3046.014,11820.666,37.420%,2031-11-25
170,9654,התחייבות להשקעה,Stonepeak Infrastructure Partners,,,Stonepeak Tiger (Co-Invest) Holdings (I-B) LP,89308.0,פנימי,USD,2021-07-30,5454.0,17632.782,982.204,3247.166,18.009%,2031-07-30
170,9654,התחייבות להשקעה,Primavera Capital Group,,,Primavera Capital Fund IV,89327.0,פנימי,USD,2021-10-08,4896.0,15818.976,580.629,1919.559,11.859%,2031-10-08
170,9654,התחייבות להשקעה,Anchor Equity Partners,,,Anchor Equity Partners Fund IV,89323.0,פנימי,USD,2021-09-02,3264.0,10470.912,957.586,3165.779,29.338%,2032-01-30
170,9654,התחייבות להשקעה,Ares Management,,,ACIP Apex Co-Investment L.P,89328.0,פנימי,USD,2021-10-04,7168.0,23059.456,559.248,1848.874,7.802%,2027-11-05
170,9654,התחייבות להשקעה,One Equity Partners,,,One Equity Partners VIII-A,89300.0,פנימי,USD,2021-06-30,15860.0,51703.6,2786.729,9212.927,17.571%,2032-04-08
170,9654,התחייבות להשקעה,Blackstone Group Inc.,,,Blackstone Mozart Co-Invest II,89340.0,פנימי,USD,2022-01-11,9270.0,28987.29,895.8,2961.515,9.663%,2032-01-11
170,9654,התחייבות להשקעה,Thomas H. Lee Partners,,,THL Brooks Automation,89343.0,פנימי,USD,2022-01-13,3179.54,9910.626,231.351,764.847,7.276%,2032-01-13
170,9654,התחייבות להשקעה,I Squared Capital,,,ISQ Global Infrastructure Fund III,89336.0,פנימי,USD,2021-12-07,8980.0,28331.9,2604.016,8608.877,28.998%,2032-06-10
170,9654,התחייבות להשקעה,Argo Infrastructure Partners,,,ACP Series 3 Inception Co-Investment L.P.  ACP|<20,89368.0,פנימי,USD,2021-03-08,6479.0,21588.028,432.402,1429.519,6.674%,2031-03-08
170,9654,התחייבות להשקעה,LYFE Capital,,,LYFE Capital Fund IV Dragon,89346.0,פנימי,USD,2022-01-21,3672.0,11508.048,1320.702,4366.239,35.967%,2032-03-21
170,9654,התחייבות להשקעה,LYFE Capital,,,LYFE Capital Fund IV Phoenix,89347.0,פנימי,USD,2022-01-21,1224.0,3836.016,449.72,1486.773,36.742%,2032-03-21
170,9654,התחייבות להשקעה,Clearlake Capital Group,,,Clearlake Capital Partners VII,89372.0,פנימי,USD,2021-09-13,1460.0,4680.76,420.908,1391.522,28.829%,2032-04-17
170,9654,התחייבות להשקעה,Baring Private Equity Asia,,,The Baring Asia Private Equity Fund VIII,89377.0,פנימי,USD,2021-10-28,12240.0,38984.4,578.932,1913.949,4.730%,2031-11-24
170,9654,התחייבות להשקעה,Gatewood Capital Partners,,,Gatewood Capital Opportunity Fund II,89390.0,פנימי,USD,2022-08-03,7060.0,23763.96,4899.323,16197.16,69.396%,2032-09-30
170,9654,התחייבות להשקעה,KAIN CAPITAL LLC,,,Kain Pera Feeder LP,89398.0,פנימי,USD,2022-10-27,2214.0,7804.35,36.283,119.952,1.639%,2029-10-30
170,9654,התחייבות להשקעה,Apollo Management,,,Apollo Overseas Partners X,89402.0,פנימי,USD,2022-07-31,19062.0,64639.242,11494.586,38001.103,60.301%,2033-07-21
170,9654,התחייבות להשקעה,Bridgepoint Capital,,,Bridgepoint Europe VII,89405.0,פנימי,EUR,2022-06-13,12708.0,45733.55,5467.499,21217.725,43.024%,2032-12-31
170,9654,התחייבות להשקעה,Pantheon Ventures,,,Pantheon Global Infrastructure Fund IV,89407.0,פנימי,USD,2022-09-19,12362.5,42638.263,4038.87,13352.506,32.670%,2032-12-31
170,9654,התחייבות להשקעה,GRIDIRON GP V LLC,,,Gridiron Capital Parallel Fund V,89409.0,פנימי,USD,2022-02-28,9730.0,31505.74,2661.117,8797.653,27.350%,2032-12-17
170,9654,התחייבות להשקעה,Lexington Capital Partners,,,Lexington Capital Partners X,89423.0,פנימי,USD,2023-01-24,6154.383,20758.735,2867.965,9481.493,46.600%,2033-03-09
170,9654,התחייבות להשקעה,Energy Capital Partners,,,Energy Capital Partners V,89432.0,פנימי,USD,2023-05-29,7275.0,27135.75,1045.678,3457.012,14.374%,2033-06-10
170,9654,התחייבות להשקעה,Pantheon Ventures,,,Clal - Pantheon Infra Co-Investment Program 2022,89435.0,פנימי,USD,2023-06-12,7785.0,27932.58,1595.839,5275.845,20.499%,2031-12-31
170,9654,התחייבות להשקעה,Energy Capital Partners,,,ECP V Clal Co-Invest,89436.0,פנימי,USD,2023-05-03,4850.0,17639.45,2027.857,6704.097,41.811%,2028-06-30
170,9654,התחייבות להשקעה,Apollo Management,,,Apollo CL Co-Invest AP Windsor Co-Invest,89439.0,פנימי,USD,2023-07-26,9490.0,35207.9,44.183,146.069,0.466%,2033-07-21
170,9654,התחייבות להשקעה,Kelso & Company,,,Kelso Investment Associates XI L.P,89441.0,פנימי,USD,2023-08-11,9270.0,34512.21,4872.211,16107.529,52.559%,2032-09-29
170,9654,התחייבות להשקעה,EQT Partners,,,EQT Infrastructure VI No.1 EUR SCSP,89429.0,פנימי,EUR,2023-04-27,4851.388,19478.321,3317.843,12875.552,68.390%,2035-04-27
170,9654,התחייבות להשקעה,HarbourVest GP LLC,,,HarbourVest Infrastructure Income Partnership,89447.0,פנימי,USD,2023-09-28,42129.402,162156.069,9183.899,30361.969,21.799%,2030-12-31
170,9654,התחייבות להשקעה,Silver Lake Partners,,,Silver Lake Partners VII,89442.0,פנימי,USD,2023-11-27,6184.0,23041.584,4070.394,13456.721,65.821%,2030-12-31
170,9654,התחייבות להשקעה,Signal Alpha III GP Limited,,,Signal Alpha III Fund,89454.0,פנימי,EUR,2023-12-01,7296.0,27279.744,3099.628,12028.727,42.484%,2030-09-08
170,9654,התחייבות להשקעה,HarbourVest GP LLC,,,HV Gondor Feeder L.P,89460.0,פנימי,USD,2023-12-18,15600.0,56986.8,5933.239,19615.288,38.034%,2030-12-31
