מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הנכס האחר,מספר הנכס האחר,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך עסקה,מטבע פעילות,תאריך שערוך אחרון,שווי מטבעי,שער חליפין,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
667,14231,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.004,3.8807,0.01507,,,0.084%,0.000%
667,14231,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,0.123,3.306,0.405,,,2.265%,0.002%
667,14231,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,0.112,2.3745,0.26548,,,1.484%,0.001%
667,14231,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,0.013,3.306,0.04387,,,0.245%,0.000%
667,14231,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,0.103,2.3745,0.24393,,,1.364%,0.001%
667,14231,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,0.172,2.3745,0.40792,,,2.281%,0.002%
667,14231,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.053,3.306,0.17531,,,0.980%,0.001%
667,14231,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.0,3.306,0.00147,,,0.008%,0.000%
667,14231,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,0.006,3.306,0.01847,,,0.103%,0.000%
667,2206,"אגל""ס אלון חברה לדלק 22.01.07 עמיתים -חש",IL0011015679,אחר,ישראל,ישראל,לא,2015-06-30,ILS,2023-02-28,1.648,1.0,1.64763,,,32.992%,0.001%
667,2206,יורוקום הלוואה ב 12.2014,20701371,אחר,ישראל,ישראל,לא,2014-12-30,ILS,2025-09-30,9.563,1.0,9.56277,,,191.481%,0.007%
667,2206,יורוקום הלוואה ג 12.2014,20701372,אחר,ישראל,ישראל,לא,2014-12-30,ILS,2025-09-30,0.744,1.0,0.74365,,,14.891%,0.001%
667,2206,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-6.96,1.0,-6.9599457,,,-139.363%,-0.005%
667,15435,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,0.364,1.0,0.3645,,,-17.459%,0.023%
667,15435,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,0.091,1.0,0.09139,,,-4.377%,0.006%
667,15435,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,0.013,1.0,0.01297,,,-0.621%,0.001%
667,15435,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-2.557,1.0,-2.556595603,,,122.458%,-0.160%
667,13214,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-13.404,1.0,-13.4039158,,,100.000%,-0.108%
667,15091,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-322.024,1.0,-322.0244267,,,100.000%,-0.431%
667,9635,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,27.256,1.0,27.25609,,,-6.901%,0.006%
667,9635,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,6.834,1.0,6.83408,,,-1.730%,0.001%
667,9635,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,0.97,1.0,0.96955,,,-0.245%,0.000%
667,9635,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-445.475,1.0,-445.4752927,,,112.788%,-0.095%
667,9635,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,1.149,1.0,1.14886,,,-0.291%,0.000%
667,9635,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.019,3.8807,0.07294,,,-0.018%,0.000%
667,9635,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,0.593,3.306,1.9608,,,-0.496%,0.000%
667,9635,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,0.541,2.3745,1.28535,,,-0.325%,0.000%
667,9635,מס לקבל דולר בוני בגין שנים 2019-2023,20805061,חייבים וזכאים מס,ישראל,ישראל,לא,2023-09-27,USD,2025-09-30,1.877,3.306,6.20488,,,-1.571%,0.001%
667,9635,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,0.064,3.306,0.21238,,,-0.054%,0.000%
667,9635,חוז פנסיה וגמל בגין מס לקבל שנת 2022,99368090,חייבים וזכאים מס,ישראל,ישראל,לא,2025-07-27,USD,2025-09-30,0.275,3.306,0.90915,,,-0.230%,0.000%
667,9635,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,0.497,2.3745,1.18098,,,-0.299%,0.000%
667,9635,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,0.832,2.3745,1.97492,,,-0.500%,0.000%
667,9635,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.257,3.306,0.84878,,,-0.215%,0.000%
667,9635,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.002,3.306,0.00712,,,-0.002%,0.000%
667,9635,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,0.027,3.306,0.08944,,,-0.023%,0.000%
667,9635,מס לקבל דולר בוני בגין שנת 2025,99368111,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,0.193,3.306,0.63902,,,-0.162%,0.000%
667,9635,מס לקבל דולר בוני בגין שנת 2024,99368112,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,0.194,3.306,0.64132,,,-0.162%,0.000%
667,9635,מס לקבל אגח דולר בוני,99368113,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,5.957,3.306,19.69257,,,-4.986%,0.004%
667,9635,חוז פנסיה וגמל בגין מס לקבל שנת 2023,99368094,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-30,USD,2025-09-30,0.28,3.306,0.92568,,,-0.234%,0.000%
667,9635,קרן יוזמה - אבן דרך,2081030,חייבים וזכאים,ישראל,ישראל,לא,2025-07-31,USD,2025-07-31,-6.76,3.306,-22.34701,,,5.658%,-0.005%
667,2176,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,45.74,1.0,45.73959,,,-6.893%,0.003%
667,2176,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,11.469,1.0,11.46856,,,-1.728%,0.001%
667,2176,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,1.627,1.0,1.62704,,,-0.245%,0.000%
667,2176,"אגל""ס אלון חברה לדלק 22.01.07 עמיתים -חש",IL0011015679,אחר,ישראל,ישראל,לא,2015-06-30,ILS,2023-02-28,9.599,1.0,9.59894,,,-1.447%,0.001%
667,2176,יורוקום הלוואה ב 12.2014,20701371,אחר,ישראל,ישראל,לא,2014-12-30,ILS,2025-09-30,57.812,1.0,57.81156,,,-8.712%,0.003%
667,2176,יורוקום הלוואה ג 12.2014,20701372,אחר,ישראל,ישראל,לא,2014-12-30,ILS,2025-09-30,4.496,1.0,4.49572,,,-0.678%,0.000%
667,2176,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-970.226,1.0,-970.2258581,,,146.214%,-0.055%
667,2176,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,8.221,1.0,8.22105,,,-1.239%,0.000%
667,2176,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.135,3.8807,0.52196,,,-0.079%,0.000%
667,2176,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,4.244,3.306,14.03118,,,-2.115%,0.001%
667,2176,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,3.874,2.3745,9.19776,,,-1.386%,0.001%
667,2176,מס לקבל דולר בוני בגין שנים 2019-2023,20805061,חייבים וזכאים מס,ישראל,ישראל,לא,2023-09-27,USD,2025-09-30,11.087,3.306,36.65511,,,-5.524%,0.002%
667,2176,ההפרשות למס בגין השקעות בנדלן ותשתיות,333333620,חייבים וזכאים מס,ישראל,ישראל,לא,2025-03-31,USD,2025-09-30,-5.659,3.306,-18.7071,,,2.819%,-0.001%
667,2176,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,0.46,3.306,1.51978,,,-0.229%,0.000%
667,2176,חוז פנסיה וגמל בגין מס לקבל שנת 2022,99368090,חייבים וזכאים מס,ישראל,ישראל,לא,2025-07-27,USD,2025-09-30,3.648,3.306,12.06028,,,-1.817%,0.001%
667,2176,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,3.559,2.3745,8.45092,,,-1.274%,0.000%
667,2176,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,5.952,2.3745,14.13227,,,-2.130%,0.001%
667,2176,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,1.837,3.306,6.07374,,,-0.915%,0.000%
667,2176,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.015,3.306,0.05098,,,-0.008%,0.000%
667,2176,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,0.194,3.306,0.64004,,,-0.096%,0.000%
667,2176,מס לקבל דולר בוני בגין שנת 2025,99368111,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,1.142,3.306,3.77499,,,-0.569%,0.000%
667,2176,מס לקבל דולר בוני בגין שנת 2024,99368112,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,1.146,3.306,3.7886,,,-0.571%,0.000%
667,2176,מס לקבל אגח דולר בוני,99368113,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,19.878,3.306,65.71805,,,-9.904%,0.004%
667,2176,חוז פנסיה וגמל בגין מס לקבל שנת 2023,99368094,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-30,USD,2025-09-30,2.961,3.306,9.78906,,,-1.475%,0.001%
667,9634,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,41.415,1.0,41.41517,,,-1.963%,0.004%
667,9634,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,10.384,1.0,10.38427,,,-0.492%,0.001%
667,9634,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,1.473,1.0,1.47321,,,-0.070%,0.000%
667,9634,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-2200.284,1.0,-2200.283688,,,104.274%,-0.238%
667,9634,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,4.138,1.0,4.13823,,,-0.196%,0.000%
667,9634,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.068,3.8807,0.26274,,,-0.012%,0.000%
667,9634,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,2.136,3.306,7.06287,,,-0.335%,0.001%
667,9634,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,1.95,2.3745,4.62987,,,-0.219%,0.001%
667,9634,מס לקבל דולר בוני בגין שנים 2019-2023,20805061,חייבים וזכאים מס,ישראל,ישראל,לא,2023-09-27,USD,2025-09-30,5.856,3.306,19.3606,,,-0.918%,0.002%
667,9634,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,0.231,3.306,0.76501,,,-0.036%,0.000%
667,9634,חוז פנסיה וגמל בגין מס לקבל שנת 2022,99368090,חייבים וזכאים מס,ישראל,ישראל,לא,2025-07-27,USD,2025-09-30,0.702,3.306,2.32081,,,-0.110%,0.000%
667,9634,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,1.792,2.3745,4.25394,,,-0.202%,0.000%
667,9634,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,2.996,2.3745,7.11376,,,-0.337%,0.001%
667,9634,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.925,3.306,3.05734,,,-0.145%,0.000%
667,9634,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.008,3.306,0.02566,,,-0.001%,0.000%
667,9634,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,0.097,3.306,0.32218,,,-0.015%,0.000%
667,9634,מס לקבל דולר בוני בגין שנת 2025,99368111,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,0.603,3.306,1.99389,,,-0.094%,0.000%
667,9634,מס לקבל דולר בוני בגין שנת 2024,99368112,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,0.605,3.306,2.00107,,,-0.095%,0.000%
667,9634,מס לקבל אגח דולר בוני,99368113,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,8.632,3.306,28.53627,,,-1.352%,0.003%
667,9634,חוז פנסיה וגמל בגין מס לקבל שנת 2023,99368094,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-30,USD,2025-09-30,0.845,3.306,2.79357,,,-0.132%,0.000%
667,9634,קרן יוזמה - אבן דרך,2081030,חייבים וזכאים,ישראל,ישראל,לא,2025-07-31,USD,2025-07-31,-15.645,3.306,-51.72293,,,2.451%,-0.006%
667,9633,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,66.359,1.0,66.35892,,,-1.963%,0.004%
667,9633,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,16.639,1.0,16.63857,,,-0.492%,0.001%
667,9633,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,2.361,1.0,2.3605,,,-0.070%,0.000%
667,9633,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-3391.334,1.0,-3391.33387,,,100.322%,-0.190%
667,9633,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,9.662,1.0,9.66194,,,-0.286%,0.001%
667,9633,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.158,3.8807,0.61345,,,-0.018%,0.000%
667,9633,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,4.988,3.306,16.49041,,,-0.488%,0.001%
667,9633,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,4.552,2.3745,10.80984,,,-0.320%,0.001%
667,9633,מס לקבל דולר בוני בגין שנים 2019-2023,20805061,חייבים וזכאים מס,ישראל,ישראל,לא,2023-09-27,USD,2025-09-30,13.385,3.306,44.24992,,,-1.309%,0.002%
667,9633,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,0.54,3.306,1.78615,,,-0.053%,0.000%
667,9633,חוז פנסיה וגמל בגין מס לקבל שנת 2022,99368090,חייבים וזכאים מס,ישראל,ישראל,לא,2025-07-27,USD,2025-09-30,2.221,3.306,7.34262,,,-0.217%,0.000%
667,9633,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,4.183,2.3745,9.93211,,,-0.294%,0.001%
667,9633,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,6.995,2.3745,16.60923,,,-0.491%,0.001%
667,9633,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,2.159,3.306,7.13828,,,-0.211%,0.000%
667,9633,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.018,3.306,0.05992,,,-0.002%,0.000%
667,9633,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,0.228,3.306,0.75222,,,-0.022%,0.000%
667,9633,מס לקבל דולר בוני בגין שנת 2025,99368111,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,1.378,3.306,4.55716,,,-0.135%,0.000%
667,9633,מס לקבל דולר בוני בגין שנת 2024,99368112,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,1.383,3.306,4.57358,,,-0.135%,0.000%
667,9633,מס לקבל אגח דולר בוני,99368113,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,18.16,3.306,60.03646,,,-1.776%,0.003%
667,9633,חוז פנסיה וגמל בגין מס לקבל שנת 2023,99368094,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-30,USD,2025-09-30,2.501,3.306,8.2683,,,-0.245%,0.000%
667,9633,קרן יוזמה - אבן דרך,2081030,חייבים וזכאים,ישראל,ישראל,לא,2025-07-31,USD,2025-07-31,-83.896,3.306,-277.36144,,,8.205%,-0.016%
