מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,2002,194.0,פנימי,הלוואה לגורם 194,2080838,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2024-04-18,NR,NR,NR,ILS,1.67,משתנה,13.100%,,,,11.480%,2027-08-15,החוב נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,106349.981694991,104.91,1.0,111.57176,111.572,,,,,0.003%,0.000%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080840,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-05-15,A1,מידרוג Moodys,הלוואה,ILS,0.89,משתנה,6.600%,,,,5.790%,2026-08-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1610220.87542353,100.5,1.0,1618.27198,1618.272,,,,,0.051%,0.003%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080842,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-05-15,A1,מידרוג Moodys,הלוואה,ILS,6.58,משתנה,6.600%,,,,6.270%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,701808.201029212,100.66,1.0,706.44014,706.44,,,,,0.022%,0.001%
170,2002,182.0,פנימי,הלוואה לגורם 182,2080844,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,לא,,2024-05-23,NR,NR,NR,ILS,5.67,משתנה,7.250%,,,,7.010%,2032-07-02,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3354953.83484759,101.16,1.0,3393.8713,3393.871,,,,,0.106%,0.006%
170,2002,182.0,פנימי,הלוואה לגורם 182,2080845,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,לא,,2024-05-23,NR,NR,NR,ILS,5.4,משתנה,7.250%,,,,6.690%,2032-07-02,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3128008.83645539,102.85,1.0,3217.15709,3217.157,,,,,0.101%,0.006%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080850,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-06-16,A1,מידרוג Moodys,הלוואה,ILS,0.89,משתנה,6.600%,,,,5.570%,2026-08-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1610220.87542353,100.69,1.0,1621.3314,1621.331,,,,,0.051%,0.003%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080852,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-06-16,A1,מידרוג Moodys,הלוואה,ILS,6.58,משתנה,6.600%,,,,6.270%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1015115.50891034,100.67,1.0,1021.91678,1021.917,,,,,0.032%,0.002%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080871,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-07-14,A1,מידרוג Moodys,הלוואה,ILS,6.58,משתנה,6.600%,,,,6.270%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1318396.97610927,100.66,1.0,1327.09839,1327.098,,,,,0.041%,0.002%
170,2002,251.0,פנימי,הלוואה לגורם 251,2080872,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,לא,,2024-07-17,NR,NR,NR,ILS,4.0,קבועה,7.170%,,,,11.000%,2030-12-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1728817.09998386,103.35,1.0,1786.73247,1786.732,,,,,0.056%,0.003%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080876,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-07-31,A1,מידרוג Moodys,הלוואה,ILS,1.36,משתנה,6.600%,,,,5.510%,2027-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2721054.61485206,100.97,1.0,2747.44884,2747.449,,,,,0.086%,0.005%
170,2002,19770.0,פנימי,הלוואה לגורם  19770,2080874,אחר,תשתיות - שלב הקמה,ישראל,,אנרגיה מתחדשת,לא,כן,,2024-08-01,A3,מידרוג Moodys,הלוואה,ILS,7.51,קבועה,7.120%,,,,7.100%,2044-09-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3436404.44266786,100.09,1.0,3439.49721,3439.497,,,,,0.107%,0.006%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080893,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-08-14,A1,מידרוג Moodys,הלוואה,ILS,6.58,משתנה,6.600%,,,,6.270%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,942010.447320551,100.67,1.0,948.32192,948.322,,,,,0.030%,0.002%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080900,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-09-15,A1,מידרוג Moodys,הלוואה,ILS,6.58,משתנה,6.600%,,,,6.270%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1439124.67009869,100.66,1.0,1448.62289,1448.623,,,,,0.045%,0.003%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080901,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-09-15,A1,מידרוג Moodys,הלוואה,ILS,1.36,משתנה,6.600%,,,,5.600%,2027-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1811498.55492847,100.85,1.0,1826.89629,1826.896,,,,,0.057%,0.003%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080907,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-10-14,A1,מידרוג Moodys,הלוואה,ILS,6.58,משתנה,6.600%,,,,6.270%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1054801.10461297,100.65,1.0,1061.65731,1061.657,,,,,0.033%,0.002%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080908,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-10-15,A1,מידרוג Moodys,הלוואה,ILS,1.36,משתנה,6.600%,,,,5.840%,2027-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2031263.50580684,100.53,1.0,2042.0292,2042.029,,,,,0.064%,0.004%
170,2002,251.0,פנימי,הלוואה לגורם 251,2080911,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,לא,,2024-10-27,NR,NR,NR,ILS,4.4,קבועה,7.370%,,,,5.970%,2030-12-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2525128.11050783,105.62,1.0,2667.04031,2667.04,,,,,0.083%,0.005%
170,2002,19775.0,פנימי,הלוואה לגורם  19775,2080848,תאגיד,,ישראל,,חשמל,לא,כן,,2024-05-30,NR,NR,NR,ILS,7.68,משתנה,7.200%,,,,3.870%,2027-06-03,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,11706586.7412299,109.85,1.0,12859.68553,12859.686,,,,,0.402%,0.023%
170,2002,250.0,פנימי,הלוואה לגורם 250,2080903,תאגיד,תשתיות - שלב תפעול,ישראל,,שירותים,לא,כן,,2024-09-24,NR,NR,NR,ILS,3.69,קבועה,6.780%,,,,6.970%,2033-12-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,5235439.98503607,102.79,1.0,5381.50876,5381.509,,,,,0.168%,0.010%
170,2002,19770.0,פנימי,הלוואה לגורם  19770,2080917,אחר,תשתיות - שלב הקמה,ישראל,,אנרגיה מתחדשת,לא,כן,,2024-11-07,A3,מידרוג Moodys,הלוואה,ILS,7.39,קבועה,7.230%,,,,7.430%,2044-09-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2023421.23703392,100.1,1.0,2025.44466,2025.445,,,,,0.063%,0.004%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080919,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-11-13,A1,מידרוג Moodys,הלוואה,ILS,6.57,משתנה,6.600%,,,,6.310%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,854284.455856342,100.4,1.0,857.70159,857.702,,,,,0.027%,0.002%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080920,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-11-18,A1,מידרוג Moodys,הלוואה,ILS,1.36,משתנה,6.600%,,,,6.190%,2027-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2717247.84704933,100.08,1.0,2719.42164,2719.422,,,,,0.085%,0.005%
170,2002,182.0,פנימי,הלוואה לגורם 182,2080923,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,לא,,2024-11-24,NR,NR,NR,ILS,4.32,משתנה,7.250%,,,,6.920%,2030-11-24,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1066638.13076252,101.52,1.0,1082.85103,1082.851,,,,,0.034%,0.002%
170,2002,19685.0,פנימי,הלוואה לגורם 19685,2080925,תאגיד,תשתיות - שלב הקמה,ישראל,,תחבורה,לא,כן,,2024-11-28,A+,S&P מעלות,הלוואה,ILS,3.3,משתנה,6.900%,,,,6.350%,2029-05-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2306975.18350829,100.49,1.0,2318.27936,2318.279,,,,,0.072%,0.004%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080931,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-12-15,A1,מידרוג Moodys,הלוואה,ILS,6.58,משתנה,6.600%,,,,6.290%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1351816.44016435,100.52,1.0,1358.84589,1358.846,,,,,0.042%,0.002%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080930,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-12-16,A1,מידרוג Moodys,הלוואה,ILS,1.36,משתנה,6.600%,,,,6.160%,2027-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1894208.87610177,100.12,1.0,1896.48193,1896.482,,,,,0.059%,0.003%
170,2002,182.0,פנימי,הלוואה לגורם 182,2080936,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,לא,,2024-12-22,NR,NR,NR,ILS,4.67,משתנה,7.250%,,,,6.830%,2031-05-26,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3720033.6857361,101.92,1.0,3791.45833,3791.458,,,,,0.118%,0.007%
170,2002,19685.0,פנימי,הלוואה לגורם 19685,2080937,תאגיד,תשתיות - שלב הקמה,ישראל,,תחבורה,לא,כן,,2024-12-26,A+,S&P מעלות,הלוואה,ILS,3.3,משתנה,6.900%,,,,6.450%,2029-05-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3137486.43131345,100.18,1.0,3143.13391,3143.134,,,,,0.098%,0.006%
170,2002,182.0,פנימי,הלוואה לגורם 182,2080938,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,לא,,2024-12-26,NR,NR,NR,ILS,5.39,משתנה,7.250%,,,,6.900%,2032-07-02,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2965819.86331296,101.73,1.0,3017.12855,3017.129,,,,,0.094%,0.005%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080939,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2024-12-30,A1,מידרוג Moodys,הלוואה,ILS,6.55,משתנה,6.600%,,,,6.380%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1810915.97228928,100.02,1.0,1811.27815,1811.278,,,,,0.057%,0.003%
170,2002,19770.0,פנימי,הלוואה לגורם  19770,2080944,אחר,תשתיות - שלב הקמה,ישראל,,אנרגיה מתחדשת,לא,כן,,2025-01-02,A3,מידרוג Moodys,הלוואה,ILS,7.51,קבועה,6.920%,,,,7.100%,2044-09-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3355019.18142319,100.09,1.0,3358.0387,3358.039,,,,,0.105%,0.006%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080943,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-01-15,A1,מידרוג Moodys,הלוואה,ILS,2.26,משתנה,6.600%,,,,6.650%,2028-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,580484.387172647,98.96,1.0,574.44735,574.447,,,,,0.018%,0.001%
170,2002,251.0,פנימי,הלוואה לגורם 251,2080950,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,לא,,2025-02-02,NR,NR,NR,ILS,4.39,קבועה,6.900%,,,,7.460%,2030-12-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,782509.455769466,98.22,1.0,768.58079,768.581,,,,,0.024%,0.001%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080951,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-02-17,A1,מידרוג Moodys,הלוואה,ILS,2.26,משתנה,6.600%,,,,6.500%,2028-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2572206.30597452,99.27,1.0,2553.4292,2553.429,,,,,0.080%,0.005%
170,2002,19770.0,פנימי,הלוואה לגורם  19770,2080957,אחר,תשתיות - שלב הקמה,ישראל,,אנרגיה מתחדשת,לא,כן,,2025-02-06,A3,מידרוג Moodys,הלוואה,ILS,7.59,קבועה,6.740%,,,,6.910%,2044-09-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,177770.760398204,100.07,1.0,177.8952,177.895,,,,,0.006%,0.000%
170,2002,19770.0,פנימי,הלוואה לגורם  19770,2080959,אחר,תשתיות - שלב הקמה,ישראל,,אנרגיה מתחדשת,לא,כן,,2025-02-12,A3,מידרוג Moodys,הלוואה,ILS,7.62,קבועה,6.650%,,,,6.820%,2044-09-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,773066.294826628,100.03,1.0,773.29821,773.298,,,,,0.024%,0.001%
170,2002,19685.0,פנימי,הלוואה לגורם 19685,2080964,תאגיד,תשתיות - שלב הקמה,ישראל,,תחבורה,לא,כן,,2025-02-27,A+,S&P מעלות,הלוואה,ILS,3.29,משתנה,6.900%,,,,6.660%,2029-05-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1578969.30251792,99.52,1.0,1571.39025,1571.39,,,,,0.049%,0.003%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080979,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-03-16,A1,מידרוג Moodys,הלוואה,ILS,6.54,משתנה,6.600%,,,,6.410%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1460638.44170238,99.78,1.0,1457.42504,1457.425,,,,,0.046%,0.003%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080980,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-03-17,A1,מידרוג Moodys,הלוואה,ILS,2.26,משתנה,6.600%,,,,6.240%,2028-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1432128.74097692,99.82,1.0,1429.55091,1429.551,,,,,0.045%,0.003%
170,2002,19685.0,פנימי,הלוואה לגורם 19685,2080984,תאגיד,תשתיות - שלב הקמה,ישראל,,תחבורה,לא,כן,,2025-03-27,A+,S&P מעלות,הלוואה,ILS,3.29,משתנה,6.900%,,,,6.490%,2029-05-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3091346.8298103,100.04,1.0,3092.58337,3092.583,,,,,0.097%,0.006%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080990,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-04-09,A1,מידרוג Moodys,הלוואה,ILS,6.57,משתנה,6.600%,,,,6.330%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1524761.99681567,100.31,1.0,1529.48876,1529.489,,,,,0.048%,0.003%
170,2002,203.0,פנימי,הלוואה לגורם 203,2080992,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-04-10,A1,מידרוג Moodys,הלוואה,ILS,2.26,משתנה,6.600%,,,,5.990%,2028-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2694969.31824967,100.36,1.0,2704.67121,2704.671,,,,,0.085%,0.005%
170,2002,154.0,פנימי,הלוואה לגורם 154,2080998,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-05-14,A1,מידרוג Moodys,הלוואה,ILS,6.52,משתנה,6.600%,,,,6.490%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1957126.09363677,99.31,1.0,1943.62192,1943.622,,,,,0.061%,0.004%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081002,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-05-15,A1,מידרוג Moodys,הלוואה,ILS,2.26,משתנה,6.600%,,,,6.330%,2028-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1677696.53508472,99.63,1.0,1671.48906,1671.489,,,,,0.052%,0.003%
170,2002,182.0,פנימי,הלוואה לגורם 182,2081000,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,לא,,2025-05-22,NR,NR,NR,ILS,5.11,משתנה,7.250%,,,,9.040%,2032-07-02,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3123339.87602633,99.79,1.0,3116.78086,3116.781,,,,,0.097%,0.006%
170,2002,182.0,פנימי,הלוואה לגורם 182,2081003,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,לא,,2025-05-29,NR,NR,NR,ILS,4.41,משתנה,7.250%,,,,7.190%,2031-01-10,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1909273.44011851,100.39,1.0,1916.71961,1916.72,,,,,0.060%,0.003%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081004,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-05-29,A1,מידרוג Moodys,הלוואה,ILS,3.11,משתנה,6.600%,,,,5.430%,2029-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,418876.236041976,102.1,1.0,427.67264,427.673,,,,,0.013%,0.001%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081006,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-05-29,A1,מידרוג Moodys,הלוואה,ILS,3.11,משתנה,6.600%,,,,5.790%,2029-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,384067.887939901,101.04,1.0,388.06219,388.062,,,,,0.012%,0.001%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081007,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-05-29,A1,מידרוג Moodys,הלוואה,ILS,3.11,משתנה,6.600%,,,,6.640%,2029-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,474637.365985647,98.54,1.0,467.70766,467.708,,,,,0.015%,0.001%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081008,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-05-29,A1,מידרוג Moodys,הלוואה,ILS,3.11,משתנה,6.600%,,,,6.500%,2029-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,214837.975171347,98.96,1.0,212.60366,212.604,,,,,0.007%,0.000%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081009,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-05-29,A1,מידרוג Moodys,הלוואה,ILS,3.11,משתנה,6.600%,,,,6.230%,2029-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,305846.73617299,99.73,1.0,305.02095,305.021,,,,,0.010%,0.001%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081010,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-05-15,A1,מידרוג Moodys,הלוואה,ILS,2.55,משתנה,6.600%,,,,6.330%,2028-06-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,599858.324076877,99.57,1.0,597.27893,597.279,,,,,0.019%,0.001%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081011,אחר,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-05-15,A1,מידרוג Moodys,הלוואה,ILS,3.11,משתנה,6.600%,,,,6.330%,2029-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,198594.646357603,99.45,1.0,197.50237,197.502,,,,,0.006%,0.000%
170,2002,154.0,פנימי,הלוואה לגורם 154,2081014,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-06-15,A1,מידרוג Moodys,הלוואה,ILS,6.52,משתנה,6.600%,,,,6.510%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1336777.61318624,99.17,1.0,1325.68236,1325.682,,,,,0.041%,0.002%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081015,תאגיד,,ישראל,,אחר,לא,כן,,2025-06-17,A1,מידרוג Moodys,הלוואה,ILS,2.76,משתנה,6.600%,,,,6.400%,2028-09-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2477802.36093135,99.34,1.0,2461.44886,2461.449,,,,,0.077%,0.004%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081016,תאגיד,,ישראל,,אחר,לא,כן,,2025-06-17,A1,מידרוג Moodys,הלוואה,ILS,3.11,משתנה,6.600%,,,,6.400%,2029-02-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,393895.629639067,99.25,1.0,390.94141,390.941,,,,,0.012%,0.001%
170,2002,19685.0,פנימי,הלוואה לגורם 19685,2081018,תאגיד,תשתיות - שלב הקמה,ישראל,,תחבורה,לא,כן,,2025-06-30,A+,S&P מעלות,הלוואה,ILS,3.29,משתנה,6.900%,,,,6.620%,2029-05-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2649594.14600043,99.66,1.0,2640.58552,2640.586,,,,,0.083%,0.005%
170,2002,154.0,פנימי,הלוואה לגורם 154,2081022,תאגיד,תשתיות - שלב הקמה,ישראל,,אחר,לא,כן,,2025-07-14,A1,מידרוג Moodys,הלוואה,ILS,6.53,משתנה,6.600%,,,,6.460%,2027-03-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,1301269.48255187,99.52,1.0,1295.02339,1295.023,,,,,0.040%,0.002%
170,2002,203.0,פנימי,הלוואה לגורם 203,2081024,תאגיד,,ישראל,,אחר,לא,כן,,2025-07-14,A1,מידרוג Moodys,הלוואה,ILS,2.76,משתנה,6.600%,,,,6.570%,2028-09-28,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3197560.29417657,98.9,1.0,3162.38713,3162.387,,,,,0.099%,0.006%
170,2002,250.0,פנימי,הלוואה לגורם 250,2081027,תאגיד,תשתיות - שלב תפעול,ישראל,,שירותים,לא,כן,,2025-07-28,NR,NR,NR,ILS,3.96,קבועה,6.400%,,,,3.850%,2033-12-31,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,6748988.08407045,100.25,1.0,6765.86055,6765.861,,,,,0.211%,0.012%
170,2002,20079.0,פנימי,הלוואה לגורם  20079,2081031,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,,אשראי חוץ בנקאי,לא,לא,,2025-08-07,NR,NR,NR,ILS,4.07,משתנה,7.500%,,,,8.050%,2030-08-07,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,19969655.5461935,98.34,1.0,19638.15926,19638.159,,,,,0.614%,0.035%
170,2002,20079.0,פנימי,הלוואה לגורם  20079,2081032,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,,אשראי חוץ בנקאי,לא,לא,,2025-08-07,NR,NR,NR,ILS,3.7,משתנה,11.000%,,,,13.050%,2030-08-07,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,7511521.81095352,96.16,1.0,7223.07937,7223.079,,,,,0.226%,0.013%
