מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,נכס בסיס (כתב אופציה),ענף מסחר,תאריך פקיעה,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער נייר הערך,שער חליפין,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,12177,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,5340.768545905,4693.5,1.0,250.66897,6.408%,0.002%
170,12177,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,499.895935897,2663.86,1.0,13.31653,0.340%,0.000%
170,12177,אלומיי קפיטל בעמ דואלי,520039868,ח.פ.,אלומיי אופציה לא סחירה,99368087.0,פנימי,ישראל,ישראל,לא סחיר,IL0010826357,אנרגיה מתחדשת,2027-08-16,לא,2025-06-23,ILS,אחר,אי-תלות,2025-09-30,6970.0,1.0,7453.0,742.34,1.0,55.3266,1.414%,0.001%
170,12177,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,2823.322521033,911.57,1.0,25.73656,0.658%,0.000%
170,12177,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,118059.141396271,15.3,1.0,18.06305,0.462%,0.000%
170,12177,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,5549.59259605,318.33,1.0,17.66602,0.452%,0.000%
170,12177,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,589.065407539,1073.73,1.0,6.32497,0.162%,0.000%
170,12177,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,5839.094295849,2.63,3.306,0.5077,0.013%,0.000%
170,12177,Signature Top Ltd. Park Plaza,13414927,"מספר תאגיד או שותפות בחו""ל",Park Plaza Non Tradable Option,999999594.0,פנימי,"חו""ל",בריטניה,לא סחיר,GG00B1Z5FH87,Hotel & Resort REITs,2028-06-28,לא,2021-06-30,GBP,אחר,אי-תלות,2025-09-30,16.0,1.0,71838.24,135.19,4.4409,431.29184,11.026%,0.004%
170,12177,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,14420.075073943,0.17,2.3745,5.82088,0.149%,0.000%
170,12177,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,14420.075073943,0.23,2.3745,7.87531,0.201%,0.000%
170,9656,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,5800.520369535,908.47,1.0,52.69599,2.154%,0.001%
170,9656,"שיכון ובינוי בע""מ - שכון ובינוי אחזקות",520036104,ח.פ.,שיכון ובינוי אופציה לא סחירה,99368125.0,פנימי,ישראל,ישראל,לא סחיר,IL0010819428,בנייה,2025-10-18,לא,2023-10-18,ILS,אחר,אי-תלות,2025-09-30,1100.0,1.0,236361.06,412.45,1.0,974.87119,39.841%,0.015%
170,9656,Mayers cars and trucks company limited,510485261,ח.פ.,Mayers cars and trucks Options,99368127.0,פנימי,ישראל,ישראל,לא סחיר,89430,מסחר,2026-05-16,לא,2023-12-31,ILS,אחר,אי-תלות,2025-09-30,515.4,1.0,2122.97,48.76,1.0,103.51601,4.230%,0.002%
170,9656,"אפריקה ישראל מגורים בע""מ",520034760,ח.פ.,אפריקה מגורים אופציה לא סחירה,99368129.0,פנימי,ישראל,ישראל,לא סחיר,IL0010979487,בנייה,2027-06-30,לא,2024-01-09,ILS,אחר,אי-תלות,2025-09-30,24000.0,1.0,6920.23,9386.45,1.0,649.56392,26.546%,0.010%
170,9656,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,5544.773248234,4693.5,1.0,260.24393,10.636%,0.004%
170,9656,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,518.990776035,2663.86,1.0,13.82519,0.565%,0.000%
170,9656,אלומיי קפיטל בעמ דואלי,520039868,ח.פ.,אלומיי אופציה לא סחירה,99368087.0,פנימי,ישראל,ישראל,לא סחיר,IL0010826357,אנרגיה מתחדשת,2027-08-16,לא,2025-06-23,ILS,אחר,אי-תלות,2025-09-30,6970.0,1.0,4564.0,742.34,1.0,33.88039,1.385%,0.001%
170,9656,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,2931.166750853,911.57,1.0,26.71964,1.092%,0.000%
170,9656,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,122568.720830526,15.3,1.0,18.75301,0.766%,0.000%
170,9656,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,5761.573882239,318.33,1.0,18.34082,0.750%,0.000%
170,9656,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,611.566310187,1073.73,1.0,6.56657,0.268%,0.000%
170,9656,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,6062.133860933,2.63,3.306,0.52709,0.022%,0.000%
170,9656,Signature Top Ltd. Park Plaza,13414927,"מספר תאגיד או שותפות בחו""ל",Park Plaza Non Tradable Option,999999594.0,פנימי,"חו""ל",בריטניה,לא סחיר,GG00B1Z5FH87,Hotel & Resort REITs,2028-06-28,לא,2021-06-30,GBP,אחר,אי-תלות,2025-09-30,16.0,1.0,45502.75,135.19,4.4409,273.1827,11.164%,0.004%
170,9656,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,14970.887770231,0.17,2.3745,6.04322,0.247%,0.000%
170,9656,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,14970.887770231,0.23,2.3745,8.17613,0.334%,0.000%
170,14232,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,1440.59139315,908.47,1.0,13.08734,12.794%,0.004%
170,14232,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,1377.075177656,4693.5,1.0,64.63302,63.183%,0.020%
170,14232,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,128.894236629,2663.86,1.0,3.43356,3.357%,0.001%
170,14232,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,727.971513615,911.57,1.0,6.63597,6.487%,0.002%
170,14232,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,30440.621366539,15.3,1.0,4.65742,4.553%,0.001%
170,14232,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,1430.918817103,318.33,1.0,4.55504,4.453%,0.001%
170,14232,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,151.885883795,1073.73,1.0,1.63084,1.594%,0.001%
170,14232,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,1505.564554183,2.63,3.306,0.13091,0.128%,0.000%
170,14232,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,3718.102979672,0.17,2.3745,1.50087,1.467%,0.000%
170,14232,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,3718.102979672,0.23,2.3745,2.03059,1.985%,0.001%
170,15432,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,1198.506890632,908.47,1.0,10.88808,11.623%,0.005%
170,15432,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,1145.664271762,4693.5,1.0,53.77175,57.403%,0.025%
170,15432,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,107.234175837,2663.86,1.0,2.85657,3.049%,0.001%
170,15432,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,605.639377967,911.57,1.0,5.52083,5.894%,0.003%
170,15432,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,38234.798273569,15.3,1.0,5.84992,6.245%,0.003%
170,15432,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,1560.017781048,318.33,1.0,4.966,5.301%,0.002%
170,15432,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,126.362186518,1073.73,1.0,1.35679,1.448%,0.001%
170,15432,סולרום החזקות בעמ,515512580,ח.פ.,סולרום אופציה לא סחירה עמיתים,99368101.0,פנימי,ישראל,ישראל,לא סחיר,IL0011775181,ביטחוניות,2028-09-11,לא,2025-09-11,ILS,אחר,אי-תלות,2025-09-30,1050.0,1.0,2486.504203262,217.88,1.0,5.4176,5.783%,0.002%
170,15432,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,1252.561622303,2.63,3.306,0.10891,0.116%,0.000%
170,15432,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,3093.293533757,0.17,2.3745,1.24865,1.333%,0.001%
170,15432,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,3093.293533757,0.23,2.3745,1.68936,1.803%,0.001%
170,9648,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,0.375531131,908.47,1.0,0.00341,0.007%,0.000%
170,9648,"שיכון ובינוי בע""מ - שכון ובינוי אחזקות",520036104,ח.פ.,שיכון ובינוי אופציה לא סחירה,99368125.0,פנימי,ישראל,ישראל,לא סחיר,IL0010819428,בנייה,2025-10-18,לא,2023-10-18,ILS,אחר,אי-תלות,2025-09-30,1100.0,1.0,10055.55,412.45,1.0,41.47411,83.900%,0.012%
170,9648,Mayers cars and trucks company limited,510485261,ח.פ.,Mayers cars and trucks Options,99368127.0,פנימי,ישראל,ישראל,לא סחיר,89430,מסחר,2026-05-16,לא,2023-12-31,ILS,אחר,אי-תלות,2025-09-30,515.4,1.0,162.68,48.76,1.0,7.93227,16.047%,0.002%
170,9648,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,0.358973823,4693.5,1.0,0.01685,0.034%,0.000%
170,9648,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,0.03359995,2663.86,1.0,0.0009,0.002%,0.000%
170,9648,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,0.189766486,911.57,1.0,0.00173,0.003%,0.000%
170,9648,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,7.935213993,15.3,1.0,0.00121,0.002%,0.000%
170,9648,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,0.373009699,318.33,1.0,0.00119,0.002%,0.000%
170,9648,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,0.039593377,1073.73,1.0,0.00043,0.001%,0.000%
170,9648,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,0.969229322,0.17,2.3745,0.00039,0.001%,0.000%
170,9648,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,0.969229322,0.23,2.3745,0.00053,0.001%,0.000%
170,15433,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
170,15092,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
170,14233,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
170,13347,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
170,13213,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
170,12176,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
170,9650,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
170,2004,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
170,2205,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
170,9649,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
667,9633,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,3259.816951027,908.47,1.0,29.61446,3.202%,0.002%
667,9633,"שיכון ובינוי בע""מ - שכון ובינוי אחזקות",520036104,ח.פ.,שיכון ובינוי אופציה לא סחירה,99368125.0,פנימי,ישראל,ישראל,לא סחיר,IL0010819428,בנייה,2025-10-18,לא,2023-10-18,ILS,אחר,אי-תלות,2025-09-30,1100.0,1.0,102365.09,412.45,1.0,422.20481,45.648%,0.024%
667,9633,Mayers cars and trucks company limited,510485261,ח.פ.,Mayers cars and trucks Options,99368127.0,פנימי,ישראל,ישראל,לא סחיר,89430,מסחר,2026-05-16,לא,2023-12-31,ILS,אחר,אי-תלות,2025-09-30,515.4,1.0,582.39,48.76,1.0,28.39733,3.070%,0.002%
667,9633,"אפריקה ישראל מגורים בע""מ",520034760,ח.פ.,אפריקה מגורים אופציה לא סחירה,99368129.0,פנימי,ישראל,ישראל,לא סחיר,IL0010979487,בנייה,2027-06-30,לא,2024-01-09,ILS,אחר,אי-תלות,2025-09-30,24000.0,1.0,2469.7,9386.45,1.0,231.81715,25.064%,0.013%
667,9633,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,3116.090397531,4693.5,1.0,146.2537,15.813%,0.008%
667,9633,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,291.666061209,2663.86,1.0,7.76958,0.840%,0.000%
667,9633,אלומיי קפיטל בעמ דואלי,520039868,ח.פ.,אלומיי אופציה לא סחירה,99368087.0,פנימי,ישראל,ישראל,לא סחיר,IL0010826357,אנרגיה מתחדשת,2027-08-16,לא,2025-06-23,ILS,אחר,אי-תלות,2025-09-30,6970.0,1.0,1483.0,742.34,1.0,11.0089,1.190%,0.001%
667,9633,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,1647.277563389,911.57,1.0,15.01609,1.624%,0.001%
667,9633,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,68882.025814013,15.3,1.0,10.53895,1.139%,0.001%
667,9633,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,3237.929532075,318.33,1.0,10.3073,1.114%,0.001%
667,9633,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,343.692306486,1073.73,1.0,3.69033,0.399%,0.000%
667,9633,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,3406.840328163,2.63,3.306,0.29622,0.032%,0.000%
667,9633,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,8413.444073334,0.17,2.3745,3.39621,0.367%,0.000%
667,9633,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,8413.444073334,0.23,2.3745,4.59488,0.497%,0.000%
667,2176,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,2773.676675463,908.47,1.0,25.19802,2.793%,0.001%
667,2176,"שיכון ובינוי בע""מ - שכון ובינוי אחזקות",520036104,ח.פ.,שיכון ובינוי אופציה לא סחירה,99368125.0,פנימי,ישראל,ישראל,לא סחיר,IL0010819428,בנייה,2025-10-18,לא,2023-10-18,ILS,אחר,אי-תלות,2025-09-30,1100.0,1.0,71846.35,412.45,1.0,296.33027,32.842%,0.017%
667,2176,Mayers cars and trucks company limited,510485261,ח.פ.,Mayers cars and trucks Options,99368127.0,פנימי,ישראל,ישראל,לא סחיר,89430,מסחר,2026-05-16,לא,2023-12-31,ILS,אחר,אי-תלות,2025-09-30,515.4,1.0,1130.81,48.76,1.0,55.13829,6.111%,0.003%
667,2176,"אפריקה ישראל מגורים בע""מ",520034760,ח.פ.,אפריקה מגורים אופציה לא סחירה,99368129.0,פנימי,ישראל,ישראל,לא סחיר,IL0010979487,בנייה,2027-06-30,לא,2024-01-09,ILS,אחר,אי-תלות,2025-09-30,24000.0,1.0,1947.1,9386.45,1.0,182.76356,20.256%,0.010%
667,2176,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,2651.384229272,4693.5,1.0,124.44272,13.792%,0.007%
667,2176,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,248.16956386,2663.86,1.0,6.61089,0.733%,0.000%
